BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.4834630071639386e8,1.3023213768983806e7,-1.5341466235583352e7,0.0,0.0,3212.071039223656,0.0,1.7087931411859456e7,-1.6731607326930787e6,-1.614460309999999e8,1.737122324541032e8,8.887849959253822e6,-1.0928396625048779e7,0.0,0.0,12499.94068407553,0.0,1.8284365218451794e7,-2.203222804586987e6,-1.877653281428571e8,2.4200491191748494e8,1.1157069293590622e7,-1.3465052004705774e7,0.0,0.0,19199.015396980343,0.0,6.1454895467104025e7,-4.466819403156389e6,-2.967042042857143e8,2.1585211310954732e8,3.717051142647195e6,-4.488124241607503e6,0.0,0.0,3305.416911165296,0.0,-5.5230362844863005e7,-3.375203296920909e6,-1.5647877928571424e8,5.4619031063224934e7,1.7116146398524984e6,-2.0136642809968751e6,0.0,0.0,1639.3659234860609,0.0,-6.781818523606621e6,-680883.1215402767,-4.685591914285714e7,2.96301285156208e8,849879.3256572741,-1.055688118750003e6,0.0,0.0,6649.686032025876,0.0,3.0373058696513213e6,-5.146666918798609e6,-2.939927650000002e8,1.8266513864599228e8,7.67630039676857e6,-9.030941637953676e6,0.0,0.0,1675.698879670251,0.0,-3.785231659859693e7,-4.618830219375637e6,-1.3884102628571436e8
t1,13386.7596379965,4204.810362003495,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17094.0,9672.179085593876,316.78873707123597,-0.0,0.0,0.0,0.0,0.0,9746.961749609243,-418.929572274351,-19317.0,20897.25095775857,1922.8078802750217,-0.0,0.0,0.0,0.0,0.0,11581.626750390758,-870.685588424351,-33531.0,30365.032662975973,0.0,-504.0974293644613,0.0,0.0,0.0,0.0,-11706.486770563452,-646.4484630480647,-17508.0,5929.752874334616,0.0,-0.0,0.0,0.0,0.0,0.0,-561.1757294365498,-107.5771448980647,-5261.0,36411.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-32299.0,21419.49024736217,271.1335997128226,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,13564.740515557884,4184.829484442113,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17252.0,9299.717047261654,1007.4256617903388,-0.0,0.0,0.0,0.0,0.0,10463.91224747556,-443.05495652755263,-20328.0,20855.995299885562,1333.1394202675554,-0.0,0.0,0.0,0.0,0.0,10864.676252524441,-894.8109726775526,-32159.0,30100.014402357614,0.0,-301.75564451618993,0.0,0.0,0.0,0.0,-11145.331947721643,-635.9268101197808,-18017.0,6503.386044248138,0.0,-0.0,0.0,0.0,0.0,0.0,-1122.3305522783576,-97.0554919697808,-5284.0,38643.21550147501,314.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,21406.253354239732,98.37049283525994,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,13341.367314073337,3958.202685926657,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16802.0,9299.523696809812,571.1,-0.0,0.0,0.0,0.0,0.0,11228.147785574782,-468.7714823845914,-20630.0,20930.90576940776,511.18101470161844,-0.0,0.0,0.0,0.0,0.0,10100.440714425218,-920.5274985345914,-30622.0,30421.103376114872,0.0,-624.9602052353137,0.0,0.0,0.0,0.0,-11009.75836542779,-633.3848054517711,-18153.0,6635.417621873981,0.0,-0.0,0.0,0.0,0.0,0.0,-1257.9041345722098,-94.51348730177106,-5283.0,39839.215501475,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,20957.653131721323,17.97071535366922,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,13162.66280149304,3985.9071985069595,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16651.0,11048.188165051622,839.2744220603669,-0.0,0.0,0.0,0.0,0.0,9693.673847247905,-417.13643435989206,-21164.0,20991.032406700746,758.9453910570555,-0.0,0.0,0.0,0.0,0.0,11634.914652752095,-868.8924505098921,-32516.0,30576.50965302267,0.0,-789.682903322002,0.0,0.0,0.0,0.0,-10945.644086969982,-632.1826627306872,-18209.0,6732.329757610705,0.0,-0.0,0.0,0.0,0.0,0.0,-1322.0184130300177,-93.31134458068718,-5317.0,38847.61550147501,378.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,20577.39623350884,341.22761356615405,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,13064.731299571431,4147.838700428569,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16715.0,10208.25092004776,3141.0004553527515,-0.0,0.0,0.0,0.0,0.0,9168.20296372897,-399.4543391294799,-22118.0,20773.729176666577,994.095642341873,-0.0,0.0,0.0,0.0,0.0,12160.38553627103,-851.2103552794799,-33077.0,30446.724648959495,0.0,-804.5,0.0,0.0,0.0,0.0,-10773.273926733247,-628.9507222262484,-18240.0,6927.4679773430025,0.0,-0.0,0.0,0.0,0.0,0.0,-1494.3885732667534,-90.07940407624838,-5343.0,38571.21550147501,314.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,20056.14287541444,758.480971660556,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,14379.366374967556,2969.203625032441,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16851.0,11563.513297456862,1325.6956336874223,-0.0,0.0,0.0,0.0,0.0,10546.629459570253,-445.838390714539,-22990.0,22298.635366434788,0.0,-0.0,0.0,0.0,0.0,0.0,10781.959040429749,-897.594406864539,-32183.0,30179.588457200352,0.0,-1165.1103163659382,0.0,0.0,0.0,0.0,-10391.091113105134,-624.3870277292788,-17999.0,7255.087096474145,0.0,-0.0,0.0,0.0,0.0,0.0,-1876.5713868948658,-85.51570957927873,-5293.0,38623.14352420296,57.071977272045345,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,19840.72294737002,778.9008997049696,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,13908.892462929283,0.0,-0.0,0.0,0.0,0.0,0.0,3254.356178825138,-170.2486417544263,-16993.0,11850.413094995827,0.0,-528.9582948376795,0.0,0.0,0.0,0.0,12545.65065374021,-513.1054538983581,-23354.0,25616.958444368134,0.0,-0.0,0.0,0.0,0.0,0.0,5278.581667434652,-887.5401118027844,-30008.0,30101.794842181138,0.0,-1653.60030055064,0.0,0.0,0.0,0.0,-10390.802094808152,-624.3924468223471,-17433.0,8288.421409700328,0.0,-1130.0398758361325,0.0,0.0,0.0,0.0,-1876.8604051918478,-85.52112867234715,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,20565.29872713866,32.32511993633307,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13972.0
t8,15040.061018831217,0.0,-2697.49101883122,0.0,0.0,0.0,0.0,4950.0,-247.57,-17045.0,18460.50870513659,0.0,-2246.9,0.0,0.0,0.0,0.0,7250.308484776124,-334.9171899127166,-23129.0,33214.02023109641,0.0,-1665.0,0.0,0.0,0.0,0.0,-1054.0493525310346,-310.970878565378,-30184.0,25345.342125017512,0.0,-957.3559010943336,0.0,0.0,0.0,0.0,-6883.71409573281,-411.27212819036725,-17093.0,8151.268912663021,0.0,-870.3420192833876,0.0,0.0,0.0,0.0,-2056.046034164057,-88.88085921557607,-5136.0,35623.29501382793,0.0,-314.0,0.0,0.0,0.0,0.0,-1434.6383701031336,-506.65664372479114,-33368.0,16002.430512799092,0.0,-920.6701695513416,0.0,0.0,0.0,0.0,-771.8606322450892,-426.89971100266143,-13883.0
