BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.8615957586940765e8,1.4261512955425547e7,-1.6797492214357678e7,0.0,0.0,8215.874027851962,0.0,-3.299889704717861e6,-1.3927886369283283e6,-1.7893913414285713e8,1.9360160782262495e8,1.1297042263725638e7,-1.3781088096121384e7,0.0,0.0,11975.594145124007,0.0,-504653.94565551647,-2.8793554958616053e6,-1.8774552814285704e8,1.73284003493375e8,2.030609796970066e7,-2.423518697511149e7,0.0,0.0,16018.537376717895,0.0,1.3354974141428722e8,-6.24435543962814e6,-2.96676319e8,2.20928478369649e8,2.507780050704648e6,-3.0262993174250172e6,0.0,0.0,2838.203555126173,0.0,-6.05212540505552e7,-3.450147541642943e6,-1.5644139571428564e8,5.318687630778906e7,1.6449819869884076e6,-1.935272924732216e6,0.0,0.0,1620.9634089178928,0.0,-5.345198761687079e6,-693767.2860527459,-4.6859240285714276e7,3.1482312441622365e8,1.0379001174532318e6,-1.2570594639597374e6,0.0,0.0,5527.63242857143,0.0,-1.4964834977563454e7,-5.741320296010697e6,-2.939033374285715e8,1.9468440808356878e8,7.305994370079886e6,-8.595287489164004e6,0.0,0.0,1408.93193996871,0.0,-4.891390997410812e7,-5.6128233508880045e6,-1.3886979057142866e8
t1,15735.338983240928,4827.431016759069,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18942.0,9857.200359837821,2235.6156782416215,-0.0,0.0,0.0,521.559,0.0,7030.133255363543,-327.50829344298324,-19317.0,16676.919489507123,2429.552575449404,-0.0,0.0,0.0,905.337,0.0,14298.455244636458,-779.2643095929832,-33531.0,29188.438932565594,0.0,-367.8695667393886,0.0,0.0,0.0,0.0,-10737.095169312432,-575.4741965137736,-17508.0,5672.053858948428,89.94674337657229,-0.0,0.0,0.0,0.0,0.0,-390.2180000000001,-110.782602325,-5261.0,37477.38510820135,0.0,-0.0,0.0,0.0,0.0,0.0,-4214.264830687571,-964.1202775137735,-32299.0,19733.3860290474,680.4378180276017,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-15065.0
t2,16062.315857649844,4674.454142350152,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-19116.0,9909.50015017152,1773.8260255735288,-0.0,0.0,0.0,548.856,0.0,8471.83953397315,-376.0217097181966,-20328.0,16659.923661716773,2601.8120981245775,-0.0,0.0,0.0,868.293,0.0,12856.74896602685,-827.7777258681965,-32159.0,29802.6643368393,0.0,-578.5,0.0,0.0,0.0,0.0,-10618.038366176243,-589.1259706630602,-18017.0,6238.461430260668,0.0,-0.0,0.0,0.0,0.0,0.0,-852.343684520426,-102.11774574024201,-5284.0,39702.632857551165,0.0,-0.0,0.0,0.0,0.0,0.0,-3871.195949303333,-986.4369082478181,-34845.0,19415.759135924964,812.0647111500366,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14879.0
t3,15957.701198532646,4281.068801467353,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18618.0,10007.541854989795,694.0229459755745,-0.0,0.0,0.0,557.01,0.0,9791.865792347115,-420.4405933124804,-20630.0,16767.085613921066,2363.594287888529,-0.0,0.0,0.0,826.794,0.0,11536.722707652887,-872.1966094624804,-30622.0,30649.300410397274,0.0,-578.5,0.0,0.0,0.0,0.0,-11279.360563727385,-638.4398466698884,-18153.0,6370.870464792504,0.0,-0.0,0.0,0.0,0.0,0.0,-988.3019362726155,-99.56852851988846,-5283.0,39839.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,19323.611797778656,375.2120492963404,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14350.0
t4,15867.12373992022,4203.646260079781,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18450.0,10117.873331134098,3888.218357473484,-0.0,0.0,0.0,571.428,0.0,6909.944244624016,-323.46393323159816,-21164.0,16794.81447422835,1584.1271298615338,-0.0,0.0,0.0,493.63408991573226,0.0,14418.644255375984,-775.2199493815981,-32516.0,30657.91557721715,0.0,-578.5,0.0,0.0,0.0,0.0,-11232.847844041376,-637.5677331757759,-18209.0,6476.3065453047775,0.0,-25.79547432037748,0.0,0.0,0.0,0.0,-1034.8146559586244,-98.69641502577579,-5317.0,39226.21550147502,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,18891.292015194074,750.5318318809259,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14293.0
t5,15805.641792816254,4337.128207183743,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18522.0,12267.72748141711,3905.4246241828905,-0.0,0.0,0.0,597.186,0.0,5627.988,-280.3261056,-22118.0,16582.727908289216,920.2728322955425,-0.0,0.0,0.0,605.480881165244,0.0,15700.6005,-732.0821217499999,-33077.0,30884.036790728263,0.0,-804.5,0.0,0.0,0.0,0.0,-11202.537378776211,-636.999411952054,-18240.0,6674.862553734816,0.0,-168.60933870897176,0.0,0.0,0.0,0.0,-1065.1251212237898,-98.12809380205394,-5343.0,38885.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,18370.038657099674,1167.7851899753261,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14189.0
t6,15980.209262480603,4312.560737519395,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18672.0,10891.185406440602,4484.945757398072,-0.0,0.0,0.0,620.73,0.0,7330.7633316720885,-337.62449551076577,-22990.0,18105.614343332858,0.0,-0.0,0.0,0.0,868.941,0.0,13997.825168327912,-789.3805116607657,-32183.0,30994.191632029713,0.0,-1725.6647904401261,0.0,0.0,0.0,0.0,-10643.018410296529,-626.5084312930599,-17999.0,7005.281202846532,0.0,-0.0,0.0,0.0,0.0,0.0,-1624.6440897034727,-87.63711314305989,-5293.0,38680.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,18154.61872905525,1188.2051180197468,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13994.0
t7,19836.622360816156,614.1476391838505,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-18830.0,12149.582987080355,214.4485115544857,-0.0,0.0,0.0,630.558,0.0,10814.254473808825,-454.843972443667,-23354.0,19257.049962400248,333.0000000022457,-0.0,0.0,0.0,810.216,0.0,10514.334026191174,-906.5999885936669,-30008.0,30050.269247556727,0.0,-1533.699336456728,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-17433.0,8034.174695225446,0.0,-946.7816022754464,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,18930.11634944847,390.7074976265257,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13972.0
t8,24163.05458623126,0.0,-3930.415074029098,0.0,0.0,0.0,0.0,-1185.9119282729198,-158.72758392924516,-18888.0,16041.508400845087,0.0,-2246.9,0.0,0.0,0.0,0.0,9753.542617638446,-419.15101848353373,-23129.0,23737.817268606166,0.0,-1673.8323149938528,0.0,0.0,0.0,0.0,8872.82070066687,-752.8056542791883,-30184.0,27690.366676793674,0.0,-1407.1959612676942,0.0,0.0,0.0,0.0,-8682.727842473101,-507.4428730528753,-17093.0,7938.10286655356,0.0,-910.7097736035594,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5136.0,36804.561812379776,0.0,-0.0,0.0,0.0,0.0,0.0,-2664.492157526898,-772.0696548528753,-33368.0,18724.219964248812,0.0,-0.0,0.0,0.0,0.0,0.0,-4286.052890032399,-555.1670742164093,-13883.0
