Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-4600.0,0.0,-767.3140000000001,-20641.6005,919.231,0.0,-6085.964724735854,3414.4646443046227,10521.673999999999,5560.0,-313.82801489567237,-7153.938,-2387.315,-1314.1785,0.0
t2,-4600.0,-150.27895443188663,-767.3140000000001,-20641.6005,919.231,-607.2366038186566,-5084.699046766383,3414.4646443046227,10521.673999999999,5560.0,381.62569069166534,-7153.938,-2387.315,-1314.1785,0.0
t3,-4600.0,-1974.9932818213254,-767.3140000000001,-20641.6005,919.231,0.0,-5621.762100148922,3414.4646443046227,10521.673999999999,5560.0,442.8338281214128,-7153.938,-2387.315,-1314.1785,0.0
t4,-4600.0,0.0,-767.3140000000001,-20641.6005,919.231,0.0,-5288.911245545264,3414.4646443046227,10521.673999999999,5560.0,204.61417672848512,-7153.938,-2387.315,-1314.1785,0.0
t5,-4600.0,-747.8655765897524,-767.3140000000001,-20641.6005,919.231,0.0,-6912.039418594546,3414.4646443046227,10521.673999999999,5560.0,302.80823505641763,-7153.938,-2387.315,-1314.1785,0.0
t6,-4600.0,-3034.072568767061,-767.3140000000001,-20641.6005,919.231,396.20189432236407,-6856.150030031137,3414.4646443046227,10521.673999999999,5560.0,616.6037620236133,-7153.938,-2387.315,-1314.1785,-500.0
t7,-4600.0,-7730.8825,-767.3140000000001,-20641.6005,919.231,1260.1657108979032,-6617.204559016667,3414.4646443046227,10521.673999999999,5560.0,1455.2472505827814,-7153.938,-2387.315,-1314.1785,-500.0
t8,-4600.0,-581.4210727549512,-767.3140000000001,-17268.334150274633,919.231,0.0,0.0,3414.4646443046227,10521.673999999999,5560.0,-495.59315404981425,-6811.479911494296,-2387.315,-1314.1785,0.0
t9,-4600.0,1629.2895341889773,0.0,-13544.229154897765,919.231,0.0,4996.976699272001,3414.4646443046227,0.0,5560.0,-1482.1438849132721,-1781.691967371797,-2387.315,-1314.1785,0.0
t10,-4600.0,1322.3204612249583,0.0,-14850.839563960659,919.231,0.0,3692.0494338614326,3414.4646443046227,0.0,5560.0,-1017.1108785807538,0.0,-2387.315,-556.1242377642347,0.0
t11,-4600.0,2773.5094606671228,0.0,-11018.997898436419,919.231,0.0,1324.1708441073545,3414.4646443046227,0.0,5560.0,-757.3529633585507,0.0,-2387.315,-75.968490147714,0.0
t12,-4600.0,4810.793597491101,0.0,-14739.845389358805,0.0,0.0,5209.452217242605,3414.4646443046227,0.0,5560.0,-1255.7798762534335,0.0,-2226.791512562694,0.0,0.0
t13,-4600.0,1175.8380047099165,0.0,-13255.590498034759,0.0,0.0,0.0,3414.4646443046227,0.0,5560.0,-1504.4553230772055,0.0,-960.9916093244291,0.0,0.0
t14,-4503.103122921667,0.0,0.0,-18761.635487461204,0.0,0.0,0.0,3414.4646443046227,0.0,5560.0,-1547.7937582108257,0.0,0.0,0.0,0.0
t15,-3894.998759902738,5060.380603478448,0.0,-18117.52004653369,0.0,0.0,713.3986610568029,3414.4646443046227,4795.92856496267,5560.0,-1564.9089762430747,1320.7386407136844,0.0,0.0,0.0
t16,-2124.253559311218,5956.239819203627,0.0,-20641.6005,0.0,0.0,0.0,0.0,8090.546826630339,5560.0,253.1415953417189,244.36179771270187,0.0,0.0,0.0
t17,-2267.65269085726,7207.94657063512,-767.3140000000001,-20641.6005,0.0,1518.9760310386052,-3241.446815566034,195.93083660899634,10521.673999999999,5560.0,0.0,753.7923377133721,0.0,0.0,-500.0
