region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1858203223438527e8,0.0,0.0,0.0,1.146291579547981e6,0.0,0.0,0.0,1.1858203223438527e8,1.2167357114248483e8,-3.091538908099562e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6579647563981146e8,0.0,0.0,0.0,2.6304278878599163e6,0.0,0.0,0.0,2.6579647563981146e8,2.1396738045492917e8,5.182909518488228e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.030677132922908e7,0.0,0.0,0.0,325257.7822358299,0.0,0.0,0.0,4.030677132922908e7,5.264121191304337e7,-1.2334440583814293e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6240123607586807e8,0.0,0.0,0.0,1.2171137413050408e7,0.0,0.0,0.0,1.6240123607586807e8,2.3923919430985802e8,-7.683795823398995e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413950550066245e9,0.0,0.0,0.0,9.270808018053174e7,0.0,0.0,0.0,1.413950550066245e9,1.2939582775574381e9,1.1999227250880694e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363652321200871e7,0.0,0.0,0.0,1.5183976920284383e7,0.0,0.0,0.0,5.363652321200871e7,2.841866724201017e7,2.521785596999854e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,7.913741855191793e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.968994020896824e7,0.0,0.0,0.0,0.0,7.913741855191793e8,-7.913741855191793e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,4.0343429987422734e7,5.523980299473501e8,0.0,4.838882278148349e7,0.0,0.0,8.641034893600806e8,0.0,0.0,0.0,1.4586329155246902e8,0.0,3.473064443273536e8,0.0,8.641034893600806e8,1.8485656567216232e9,-9.844621673615426e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,3056.533500391554,39046.180857516476,0.0,3540.3368365270317,0.0,0.0,50471.84851276858,0.0,0.0,0.0,3.3018698043111738e7,0.0,24781.178198783335,0.0,50471.84851276858,1.1808038822910571e8,-1.1802991638059294e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,34864.54236469465,6.687019225548433e6,0.0,0.0,0.0,0.0,7.94011194919782e6,0.0,0.0,0.0,1.2461002981623452e7,0.0,4.1566291352478196e6,0.0,7.94011194919782e6,1.1629846123027784e8,-1.0835834928108002e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2816027051428615e6,1.2567716527306904e8,0.0,0.0,0.0,0.0,5.328389407677359e8,0.0,0.0,0.0,2.714485946424433e7,0.0,0.0,0.0,5.328389407677359e8,1.3625265889741638e9,-8.296876482064278e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,229776.44793623677,6.4400896282760305e6,0.0,157940.23905890997,0.0,0.0,7.900190056630633e6,0.0,0.0,0.0,2.693470953272528e6,0.0,4.0031385105377752e6,0.0,7.900190056630633e6,1.80636292539865e7,-1.0163439197355866e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,7.400665428136413e6,8.054365701957109e8,0.0,623216.629811409,0.0,0.0,4.6759291220154345e8,0.0,0.0,0.0,1.9001884799172074e8,0.0,0.0,0.0,4.6759291220154345e8,1.6439490384436455e9,-1.1763561262421021e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,-5.689801250152725e-10,-4.635892992601374e-8,0.0,2.6038961908495372e-8,0.0,0.0,-1.3323279076634676e-8,0.0,0.0,0.0,8.167043614081202e7,-0.0,0.0,0.0,-1.3323279076634676e-8,1.3849020270018005e8,-1.3849020270018005e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,-1.3642999111393046e-13,-2.3661326218871187e-11,0.0,-9.293152913869565e-12,0.0,0.0,-1.1160687541743981e-11,0.0,0.0,0.0,1.0461256516518328e7,-0.0,0.0,0.0,-1.1160687541743981e-11,2.2632797913306925e7,-2.2632797913306925e7
