BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6261350877020922e8,7.36799630074781e6,-8.688404743037632e6,0.0,0.0,4444.419056792483,0.0,4.346496276822536e6,-4.199501595227284e6,-1.614445394285713e8,1.494094642774576e8,1.0957890714805856e7,-1.3359362624277452e7,0.0,0.0,9830.594809020473,0.0,4.452357090315977e7,-3.77576600881196e6,-1.877656278571428e8,8.497091335021208e7,9.806317767851748e6,-1.1891056299985547e7,0.0,0.0,12185.49435532475,0.0,2.2449140587104648e8,-1.06887467549088e7,-2.9670101942857146e8,2.269310579840371e8,1.5830638686662642e6,-1.9449626325870412e6,0.0,0.0,8865.395650577408,0.0,-6.616054388705635e7,-3.937441871567574e6,-1.5648003885714284e8,8.113963150763088e7,337874.38327112736,-397499.2742031868,0.0,0.0,1335.3392857142858,0.0,-3.222710457957822e7,-1.998765233549152e6,-4.685547214285714e7,3.4411641020529425e8,466060.3816921088,-578587.505467743,0.0,0.0,16606.795256533034,0.0,-4.270526709405805e7,-7.320611354145509e6,-2.939946114285716e8,2.8061678263867193e8,1.2742530400405286e6,-1.4991212226967264e6,0.0,0.0,5506.979928656572,0.0,-1.3226855749033622e8,-9.28612794560818e6,-1.3884273600000006e8
t1,15254.91791222582,615.4678968888638,-0.0,0.0,0.0,0.0,0.0,1928.4999195687683,-704.8857286834508,-17094.0,4529.614856324373,4061.0722492756267,-0.0,0.0,0.0,0.0,0.0,11288.988,-562.6751055999999,-19317.0,2415.016388459851,333.0000000022457,-0.0,0.0,0.0,0.0,0.0,32287.565224735856,-1504.581613197955,-33531.0,29809.402842703872,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-10774.312014895673,-628.9701863792939,-17508.0,11140.075253333624,0.0,-0.0,0.0,0.0,0.0,0.0,-5600.350485104327,-278.7247682292939,-5261.0,42266.92479935272,269.88889354727274,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-32299.0,36652.92582004013,0.0,-0.0,0.0,0.0,0.0,0.0,-20202.654644304625,-1385.2711757354957,-15065.0
t2,14981.462416229802,0.0,-0.0,0.0,0.0,0.0,0.0,2929.76559753824,-659.228013768043,-17252.0,5113.7253930372435,4342.739644947504,-0.0,0.0,0.0,0.0,0.0,11439.266954431885,-567.7319924166329,-20328.0,2486.9601927646827,0.0,-0.0,0.0,0.0,0.0,0.0,31136.020592334495,-1463.9807850991801,-32159.0,29098.166133619037,0.0,-372.06643151023434,0.0,0.0,0.0,0.0,-10078.858309308334,-630.2413928004687,-18017.0,11859.800165342134,0.0,-0.0,0.0,0.0,0.0,0.0,-6295.804190691665,-279.9959746504687,-5284.0,44138.785329254264,378.6,-0.0,0.0,0.0,0.0,0.0,-8320.499396181342,-1351.8859330729144,-34845.0,37115.970664031694,0.0,-0.0,0.0,0.0,0.0,0.0,-20809.891248123276,-1427.0794159084103,-14879.0
t3,15093.015544846587,0.0,-0.0,0.0,0.0,0.0,0.0,2392.7025441557003,-683.7180890022868,-16802.0,5106.514418906796,2888.637928805167,-0.0,0.0,0.0,0.0,0.0,13263.981281821325,-629.1336295332876,-20630.0,2323.5031791224787,0.0,-0.0,0.0,0.0,0.0,0.0,29848.369318327597,-1549.8724974500783,-30622.0,29455.112512188483,0.0,-653.0732949326218,0.0,0.0,0.0,0.0,-10017.650171878588,-631.3890453772765,-18153.0,11984.20007948856,0.0,-63.04412413986847,0.0,0.0,0.0,0.0,-6357.012328121413,-281.1436272272765,-5283.0,45900.213692900004,64.6,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-35727.0,35937.92582004013,0.0,-0.0,0.0,0.0,0.0,0.0,-20202.654644304625,-1385.2711757354957,-14350.0
t4,14593.986691273,0.0,-0.0,0.0,0.0,0.0,0.0,2725.5533987593585,-668.5400900323599,-16651.0,7090.87090528715,3346.81620031285,-0.0,0.0,0.0,0.0,0.0,11288.988,-562.6751055999999,-21164.0,2493.724229001598,0.0,-0.0,0.0,0.0,0.0,0.0,31490.511745545264,-1468.235974546864,-32516.0,29670.29225018517,0.0,-578.5,0.0,0.0,0.0,0.0,-10255.869823271516,-626.9224269136591,-18209.0,11908.769685492145,0.0,-196.3,0.0,0.0,0.0,0.0,-6118.792676728485,-276.6770087636591,-5317.0,45303.5206151564,48.29307774361079,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-35114.0,35880.925820040124,0.0,-0.0,0.0,0.0,0.0,0.0,-20202.654644304625,-1385.2711757354957,-14293.0
t5,15932.78234201519,422.3471669981399,-0.0,0.0,0.0,0.0,0.0,1102.4252257100766,-742.5547347234071,-16715.0,5146.69588526351,5522.291320398983,-0.0,0.0,0.0,0.0,0.0,12036.853576589752,-587.8407822522452,-22118.0,2278.6419538853593,0.0,-0.0,0.0,0.0,0.0,0.0,32365.774342004792,-1567.4162958901566,-33077.0,29916.45770844373,0.0,-890.0183779928437,0.0,0.0,0.0,0.0,-10157.675764943582,-628.7635655073078,-18240.0,12034.804882413724,0.0,-196.3,0.0,0.0,0.0,0.0,-6216.986735056417,-278.51814735730784,-5343.0,45010.813692899996,0.0,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-34773.0,35776.925820040124,0.0,-0.0,0.0,0.0,0.0,0.0,-20202.654644304625,-1385.2711757354957,-14189.0
t6,14844.109617579807,1588.5819467516258,-0.0,0.0,0.0,0.0,0.0,1158.3146142734854,-740.0061786049157,-16851.0,5699.179717967565,3632.531360804388,-0.0,0.0,0.0,0.0,0.0,14323.060568767061,-664.7716475390116,-22990.0,3801.120643794353,0.0,-0.0,0.0,0.0,0.0,0.0,30023.67796126408,-1641.7986050584313,-32183.0,29149.64811104323,0.0,-672.1206414289046,0.0,0.0,0.0,0.0,-9843.880237976387,-634.6472316379428,-17999.0,12304.484075511557,0.0,-196.3,0.0,0.0,0.0,0.0,-6530.782262023613,-284.4018134879427,-5293.0,45763.71908764647,0.0,-0.0,0.0,0.0,0.0,0.0,-9823.937894322366,-1371.7811933240946,-34568.0,34747.427426141854,0.0,-0.0,0.0,0.0,0.0,0.0,-19306.452749982258,-1446.9746761595907,-13994.0
t7,16324.8501798387,0.0,-0.0,0.0,0.0,0.0,0.0,1397.2600852879555,-729.1102651266559,-16993.0,5156.9488017250005,0.0,-0.0,0.0,0.0,0.0,0.0,19019.870499999997,-822.819301725,-23354.0,6709.0277867494915,0.0,-0.0,0.0,0.0,0.0,0.0,25087.922559016668,-1788.95034576616,-30008.0,27986.729187894547,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-9005.23674941722,-650.3717970484272,-17433.0,13061.852129481209,0.0,-196.3,0.0,0.0,0.0,0.0,-7369.425750582781,-300.1263788984271,-5196.0,46590.76681299322,0.0,-378.6,0.0,0.0,0.0,0.0,-10687.901710897904,-1431.2651020953206,-34093.0,33920.94751833753,0.0,-0.0,0.0,0.0,0.0,0.0,-18442.48893340672,-1506.4585849308164,-13972.0
t8,9832.217163217378,0.0,-374.316070286506,0.0,0.0,0.0,0.0,8014.464644304622,-427.3657372354959,-17045.0,14087.730851943252,0.0,-2246.9,0.0,0.0,0.0,0.0,11870.40907275495,-582.239924698204,-23129.0,14108.111357656071,0.0,-5071.135080540608,0.0,0.0,0.0,0.0,22246.913077519683,-1099.8893546351505,-30184.0,28895.22044962525,0.0,-578.5,0.0,0.0,0.0,0.0,-10613.619065544111,-610.101384081138,-17093.0,10840.034598315846,0.0,-3.3163877772246977,0.0,0.0,0.0,0.0,-5418.585345950186,-282.132864588434,-5136.0,43925.99488274841,0.0,-0.0,0.0,0.0,0.0,0.0,-9270.194088505703,-1287.800794242704,-33368.0,33581.222384101704,0.0,-1630.3,0.0,0.0,0.0,0.0,-16829.388294579257,-1238.5340895224424,-13883.0
