Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Antelope_Vincent_offpeak,Tehachapi_Pumped_Storage_32,2035,-1.0
Antelope_Vincent_offpeak,Tehachapi_Adiabatic_CAES_13,2035,-1.0
Antelope_Vincent_offpeak,Antelope_Vincent_group,2035,-1.0
Antelope_Vincent_SSN,Antelope_Vincent_group,2035,-1.0
Bell_Placer_HSN,Bell_Placer_group,2035,-1.0
Bell_Placer_offpeak,Northern_California_Solar_100,2035,0.68
Bell_Placer_offpeak,Northern_California_Solar_157,2035,0.68
Bell_Placer_offpeak,Northern_California_Solar_172,2035,0.68
Bell_Placer_offpeak,Northern_California_Solar_178,2035,0.68
Bell_Placer_offpeak,Northern_California_Solar_179,2035,0.68
Bell_Placer_offpeak,Tehachapi_Solar_125,2035,0.68
Bell_Placer_offpeak,Central_Valley_North_Los_Banos_Wind_125,2035,0.63
Bell_Placer_offpeak,Northern_California_Geothermal_100,2035,1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_4hr_100,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_4hr_157,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_4hr_172,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_4hr_178,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_4hr_179,2035,-1.0
Bell_Placer_offpeak,Tehachapi_Li_Battery_4hr_125,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_8hr_100,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_8hr_157,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_8hr_172,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_8hr_178,2035,-1.0
Bell_Placer_offpeak,Northern_California_Li_Battery_8hr_179,2035,-1.0
Bell_Placer_offpeak,Tehachapi_Li_Battery_8hr_125,2035,-1.0
Bell_Placer_offpeak,Northern_California_Flow_Battery_100,2035,-1.0
Bell_Placer_offpeak,Northern_California_Flow_Battery_157,2035,-1.0
Bell_Placer_offpeak,Northern_California_Flow_Battery_172,2035,-1.0
Bell_Placer_offpeak,Northern_California_Flow_Battery_178,2035,-1.0
Bell_Placer_offpeak,Northern_California_Flow_Battery_179,2035,-1.0
Bell_Placer_offpeak,Tehachapi_Flow_Battery_125,2035,-1.0
Bell_Placer_offpeak,Bell_Placer_group,2035,-1.0
Bell_Placer_SSN,Bell_Placer_group,2035,-1.0
Bellota_Weber_HSN,Subacco_group,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Solar_114,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_122,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_135,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_138,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_141,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_144,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_157,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_159,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_166,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_172,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_179,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_25,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_31,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_80,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_85,2035,0.68
Bellota_Weber_offpeak,Northern_California_Solar_92,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_111,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_139,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_140,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_151,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_154,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_161,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_162,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_163,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_164,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_165,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_168,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_169,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_170,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_174,2035,0.68
Bellota_Weber_offpeak,Southern_PGAE_Solar_176,2035,0.68
Bellota_Weber_offpeak,Central_Valley_North_Los_Banos_Wind_154,2035,0.63
Bellota_Weber_offpeak,Central_Valley_North_Los_Banos_Wind_162,2035,0.63
Bellota_Weber_offpeak,Northern_California_Wind_159,2035,0.63
Bellota_Weber_offpeak,Solano_Wind_122,2035,0.63
Bellota_Weber_offpeak,Solano_Wind_85,2035,0.63
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_114,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_122,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_135,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_138,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_141,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_144,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_157,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_159,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_166,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_172,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_179,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_25,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_31,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_80,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_85,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_4hr_92,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_111,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_139,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_140,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_151,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_154,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_161,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_162,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_163,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_164,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_165,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_168,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_169,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_170,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_174,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_4hr_176,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_114,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_122,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_135,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_138,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_141,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_144,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_157,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_159,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_166,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_172,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_179,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_25,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_31,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_80,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_85,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Li_Battery_8hr_92,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_111,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_139,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_140,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_151,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_154,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_161,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_162,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_163,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_164,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_165,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_168,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_169,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_170,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_174,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Li_Battery_8hr_176,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_114,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_122,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_135,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_138,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_141,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_144,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_157,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_159,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_166,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_172,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_179,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_25,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_31,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_80,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_85,2035,-1.0
Bellota_Weber_offpeak,Northern_California_Flow_Battery_92,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_111,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_139,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_140,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_151,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_154,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_161,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_162,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_163,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_164,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_165,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_168,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_169,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_170,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_174,2035,-1.0
Bellota_Weber_offpeak,Southern_PGAE_Flow_Battery_176,2035,-1.0
Bellota_Weber_offpeak,Subacco_group,2035,-1.0
Bellota_Weber_SSN,Subacco_group,2035,-1.0
Birds_Landing_Contra_Costa_HSN,Birds_Landing_Contra_Costa_group,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_126,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_127,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_150,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_155,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_158,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_26,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_51,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_80,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_83,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_85,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Solar_94,2035,0.68
Birds_Landing_Contra_Costa_offpeak,Northern_California_Wind_26,2035,0.63
Birds_Landing_Contra_Costa_offpeak,Northern_California_Wind_83,2035,0.63
Birds_Landing_Contra_Costa_offpeak,Solano_Wind_126,2035,0.63
Birds_Landing_Contra_Costa_offpeak,Solano_Wind_85,2035,0.63
Birds_Landing_Contra_Costa_offpeak,Solano_Wind_94,2035,0.63
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_126,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_127,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_150,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_155,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_158,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_26,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_51,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_80,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_83,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_85,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_4hr_94,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_126,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_127,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_150,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_155,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_158,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_26,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_51,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_80,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_83,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_85,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Li_Battery_8hr_94,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_126,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_127,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_150,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_155,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_158,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_26,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_51,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_80,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_83,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_85,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Northern_California_Flow_Battery_94,2035,-1.0
Birds_Landing_Contra_Costa_offpeak,Birds_Landing_Contra_Costa_group,2035,-1.0
Birds_Landing_Contra_Costa_SSN,Birds_Landing_Contra_Costa_group,2035,-1.0
Borden_Storey_HSN,Borden_Storey_group,2035,-1.0
Borden_Storey_offpeak,Northern_California_Solar_166,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_117,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_140,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_151,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_154,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_161,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_162,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_163,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_164,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_165,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_168,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_169,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_170,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_174,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_176,2035,0.79
Borden_Storey_offpeak,Southern_PGAE_Solar_93,2035,0.79
Borden_Storey_offpeak,Central_Valley_North_Los_Banos_Wind_154,2035,0.44
Borden_Storey_offpeak,Central_Valley_North_Los_Banos_Wind_162,2035,0.44
Borden_Storey_offpeak,Northern_California_Li_Battery_4hr_166,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_117,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_140,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_151,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_154,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_161,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_162,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_163,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_164,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_165,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_168,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_169,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_170,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_174,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_176,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_4hr_93,2035,-1.0
Borden_Storey_offpeak,Northern_California_Li_Battery_8hr_166,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_117,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_140,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_151,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_154,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_161,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_162,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_163,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_164,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_165,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_168,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_169,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_170,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_174,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_176,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Li_Battery_8hr_93,2035,-1.0
Borden_Storey_offpeak,Northern_California_Flow_Battery_166,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_117,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_140,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_151,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_154,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_161,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_162,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_163,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_164,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_165,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_168,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_169,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_170,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_174,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_176,2035,-1.0
Borden_Storey_offpeak,Southern_PGAE_Flow_Battery_93,2035,-1.0
Borden_Storey_offpeak,Borden_Storey_group,2035,0.0
Borden_Storey_SSN,Borden_Storey_group,2035,-1.0
Calcite_Lugo_HSN,Calcite_Lugo_group,2035,-1.0
Calcite_Lugo_offpeak,Greater_Kramer_Solar_103,2035,0.77
Calcite_Lugo_offpeak,Greater_Kramer_Li_Battery_4hr_103,2035,-1.0
Calcite_Lugo_offpeak,Greater_Kramer_Li_Battery_8hr_103,2035,-1.0
Calcite_Lugo_offpeak,Greater_Kramer_Flow_Battery_103,2035,-1.0
Calcite_Lugo_offpeak,Calcite_Lugo_group,2035,-1.0
Calcite_Lugo_SSN,Calcite_Lugo_group,2035,-1.0
Cape_Mendocino_Offshore_Line_HSN,Cape_Mendocino_Offshore_Line_group,2035,-1.0
Cape_Mendocino_Offshore_Line_offpeak,Cape_Mendocino_Offshore_Wind_Asset,2035,1.0
Cape_Mendocino_Offshore_Line_offpeak,Cape_Mendocino_Offshore_Line_group,2035,-1.0
Cape_Mendocino_Offshore_Line_SSN,Cape_Mendocino_Offshore_Line_group,2035,-1.0
Capistrano_San_Onofre_HSN,Capistrano_San_Onofre_group,2035,-1.0
Capistrano_San_Onofre_offpeak,Riverside_Solar_129,2035,0.77
Capistrano_San_Onofre_offpeak,Riverside_Li_Battery_4hr_129,2035,-1.0
Capistrano_San_Onofre_offpeak,Riverside_Li_Battery_8hr_129,2035,-1.0
Capistrano_San_Onofre_offpeak,Riverside_Flow_Battery_129,2035,-1.0
Capistrano_San_Onofre_offpeak,Capistrano_San_Onofre_group,2035,-1.0
Capistrano_San_Onofre_SSN,Capistrano_San_Onofre_group,2035,-1.0
Carberry_Round_Mt_HSN,Carberry_Round_Mt_group,2035,-1.0
Carberry_Round_Mt_offpeak,Northern_California_Solar_38,2035,0.68
Carberry_Round_Mt_offpeak,Northern_California_Li_Battery_4hr_38,2035,-1.0
Carberry_Round_Mt_offpeak,Northern_California_Li_Battery_8hr_38,2035,-1.0
Carberry_Round_Mt_offpeak,Northern_California_Flow_Battery_38,2035,-1.0
Carberry_Round_Mt_offpeak,Carberry_Round_Mt_group,2035,-0.9615384615384616
Carberry_Round_Mt_SSN,Carberry_Round_Mt_group,2035,-1.0
Chicarita_138_HSN,Chicarita_138_group,2035,-1.0
Chicarita_138_offpeak,San_Diego_Pumped_Storage_119,2035,-1.0
Chicarita_138_offpeak,Chicarita_138_group,2035,-1.0
Chicarita_138_SSN,Chicarita_138_group,2035,-1.0
Chowchilla_Le_Grand_HSN,Chowchilla_Le_Grand_group,2035,-1.0
