Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,-3160.6620944360184,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-1246.0027705634525,-7153.938,-2387.315,-657.1785,-500.0
t2,-1150.0,-4509.54876035339,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-684.8479477216447,-7153.938,-2387.315,-657.1785,-500.0
t3,-1150.0,-5390.683739867584,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-549.2743654277923,-7153.938,-2387.315,-657.1785,-500.0
t4,-1150.0,-4781.255894006835,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-485.16008696998404,-7153.938,-2387.315,-657.1785,-500.0
t5,-1150.0,-2548.8670206561637,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-312.7899267332488,-7153.938,-2387.315,-657.1785,-500.0
t6,-1150.0,-5094.606030745154,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,69.39288689486318,-7153.938,-2387.315,-657.1785,-500.0
t7,-1150.0,-6367.046742674989,-367.314,-10320.6005,919.231,1687.1795,1450.1011445201912,1200.0,5260.674,2780.0,69.68190519184478,-7153.938,-2387.315,-657.1785,-500.0
t8,-1150.0,-1526.9540216768341,-367.314,-3063.658122061333,919.231,0.0,2600.0,1200.0,5260.674,0.0,248.8675341640504,-3893.8695800382143,-2387.315,-657.1785,0.0
t9,-1150.0,0.0,0.0,0.0,758.2797219339068,0.0,2600.0,1200.0,0.0,2377.7488236955146,218.93069837178766,0.0,-2387.315,-657.1785,-500.0
t10,-1150.0,1894.5669676184039,65.34607025729382,0.0,0.0,626.7558496860039,2600.0,1200.0,0.0,0.0,0.0,0.0,-1599.7596424638964,-657.1785,0.0
t11,-1150.0,2591.8613926779026,367.314,325.8280613445966,0.0,0.0,2600.0,1200.0,0.0,0.0,0.0,0.0,-1325.1996410778866,-657.1785,-500.0
t12,-1150.0,3723.3284849142756,0.0,0.0,0.0,1687.1795,2600.0,1200.0,0.0,0.0,381.37074093616127,0.0,-1388.709907421489,-657.1785,-500.0
t13,-1150.0,3212.1111041281115,0.0,0.0,0.0,0.0,2600.0,1200.0,0.0,613.1135631535379,317.30878858137754,0.0,0.0,-657.1785,-500.0
