Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,1148.5422664581167,0.0,0.0,0.0,0.0,0.0,1473.2669639161777,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,46048.30291333903,0.0,0.0,0.0,17095.124884064848,0.0,0.0,0.0,37675.723534655255,0.0,0.0,-9.251266419596504e-12,27004.80626275874,0.0,0.0,98014.49090726994,0.0,0.0,0.0,-2.3874235921539366e-12,0.0,0.0,0.0,0.0,87330.39111362617,0.0,0.0,2.3874235921539366e-12,49709.50808338842,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,1148.5422664581167,0.0,0.0,0.0,0.0,0.0,1473.2669639161777,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,46048.30291333903,0.0,0.0,0.0,17095.124884064848,0.0,0.0,0.0,37675.723534655255,0.0,0.0,0.0,27004.80626275874,0.0,0.0,98014.49090726994,0.0,0.0,0.0,-6.565414878423326e-12,0.0,0.0,0.0,0.0,87330.39111362617,0.0,0.0,0.0,49709.5080833885,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,1148.5422664581167,0.0,0.0,0.0,0.0,0.0,1473.2669639161777,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,46048.30291333903,0.0,0.0,0.0,17095.124884064848,0.0,0.0,1.7189449863508344e-10,37675.723534655255,0.0,0.0,-9.549694368615746e-12,27004.80626275874,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87330.39111362617,0.0,0.0,2.3874235921539366e-12,49709.5080833885,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,1148.5422664581167,0.0,0.0,0.0,0.0,0.0,1473.2669639161777,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,46048.30291333903,0.0,0.0,0.0,17095.124884064848,0.0,0.0,0.0,37675.723534655255,0.0,0.0,0.0,27004.80626275874,0.0,0.0,98014.4909072699,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,87330.39111362617,0.0,0.0,2.3874235921539366e-12,49709.50808338849,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,1148.5422664581167,0.0,0.0,0.0,0.0,0.0,1473.2669639161777,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000288,0.0,35341.698,46048.30291333903,0.0,0.0,0.0,17095.124884064848,0.0,0.0,0.0,37675.723534655255,0.0,0.0,0.0,27004.80626275874,0.0,0.0,98014.49090727021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87330.39111362617,0.0,0.0,0.0,49709.5080833885,0.0,0.0,3.8198777474462986e-11,11287.386000000002,10706.856000000002
t6,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,356.75788533996274,0.0,0.0,0.0,0.0,0.0,1473.2669639161777,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,46048.30291333903,0.0,0.0,0.0,17095.124884064848,0.0,0.0,0.0,37675.723534655255,0.0,0.0,0.0,27004.80626275874,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83264.37990639245,0.0,0.0,0.0,49709.5080833885,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,31736.170981276195,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,45988.02071961693,0.0,0.0,0.0,17095.124884064848,0.0,0.0,0.0,37675.723534655255,0.0,0.0,0.0,15852.980421196578,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69684.44407748978,0.0,0.0,0.0,49709.5080833885,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,16387.96,8151.476678189668,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,23024.151456669504,0.0,0.0,0.0,8547.562442032424,0.0,0.0,0.0,0.0,0.0,0.0,3.730349362740526e-12,0.0,0.0,0.0,98014.49090726991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43665.19555681309,0.0,0.0,0.0,49709.5080833885,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t9,16387.96,8151.476678189668,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,23024.1514566695,0.0,0.0,0.0,8547.562442032424,0.0,0.0,1.695070750429295e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43665.19555681309,0.0,0.0,0.0,49709.5080833885,0.0,0.0,-1.432454155292362e-11,11287.386000000002,10706.856000000002
t10,16387.96,8151.476678189668,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,23024.1514566695,0.0,0.0,0.0,8547.562442032424,0.0,0.0,0.0,0.0,0.0,0.0,-1.7905676941154525e-12,0.0,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43665.19555681309,0.0,0.0,0.0,49709.50808338851,0.0,0.0,0.0,11287.386000000002,10706.856000000002
