region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0278758512337644e8,0.0,0.0,0.0,5.268212862603314e7,0.0,0.0,0.0,1.0278758512337644e8,1.2167357114248483e8,-1.8885986019108385e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4342511595059183e8,0.0,0.0,0.0,6.091576850696198e7,0.0,0.0,0.0,2.4342511595059183e8,2.1396738045492917e8,2.945773549566266e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.962263102876461e7,0.0,0.0,0.0,9.832081717297945e6,0.0,0.0,0.0,3.962263102876461e7,5.264121191304337e7,-1.301858088427876e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1136146038955116e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1136146038955116e8,2.3923919430985802e8,-1.2787773392030686e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905329023764591e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905329023764591e8,1.2939582775574381e9,-3.03425375180979e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4225964029175244e7,0.0,0.0,0.0,1.722190594147124e7,0.0,0.0,0.0,4.4225964029175244e7,2.841866724201017e7,1.5807296787165076e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,3.446340275826899e6,6.890160646936029e7,0.0,0.0,0.0,0.0,1.3011623720880789e8,0.0,0.0,0.0,1.8020184397392893e8,0.0,8.819828299389604e7,0.0,1.3011623720880789e8,1.278906044017619e9,-1.148789806808811e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,5.979695211440001e7,8.008743218248562e8,0.0,1.0558572373335734e8,0.0,0.0,7.150131553064615e8,0.0,0.0,0.0,4.6862464231964123e8,0.0,1.7114526487903675e8,0.0,7.150131553064615e8,1.9975311922296638e9,-1.2825180369232025e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0608135464122236e8,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,8.490862629156638e-9,1.5929657432310009e-6,0.0,0.0,0.0,0.0,6.068586453140393e-7,0.0,0.0,0.0,4.003428829183329e7,0.0,3.347461673426426e-7,0.0,6.068586453140393e-7,1.0541994832711881e8,-1.054199483271182e8
