Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,671965.4649129268,2.0259574893083526e6,315085.8931344073,6.718752828777087e6,640107.0683195972,1.0086369253632007e6,1.4674648496045128e6,379818.5565499466,3.4269289801578107e6,2.1321649981873613e6,355080.4095555734,4.377849794911623e6,1.453595378899293e6,335925.0785370931,291753.6118787275,2.560108732809751e7
t1,104.42,45.90384447157757,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,53.13601875,756.6385592100617,227.749851,55.655211641509965,68.85,3657.189194323149
t2,104.42,150.48049742692993,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,35.80630558048414,852.7304740131218,227.749851,64.0091859,68.85,3848.882023170536
t3,104.42,280.10361228907834,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,30.707871139777073,930.7273338,227.749851,64.0091859,68.85,4051.4035633788553
t4,104.42,145.4181934002038,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,28.963644151551666,930.7273338,227.749851,64.0091859,68.85,3914.9739175017553
t5,104.42,29.636134056151192,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,21.38333270886075,930.7273338,227.749851,64.0091859,68.85,3791.611546715012
t6,104.42,114.47584201566164,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,13.288709381368044,930.7273338,227.749851,64.0091859,68.85,3868.356631347029
t7,104.42,348.9373152885328,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,0.0,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,68.85,4089.5293952385327
t8,104.42,272.0013929696816,45.10615920000001,675.7014774010581,87.6946374,0.0,228.44764415674948,0.0,515.546052,329.152,0.0,632.085683197162,227.749851,64.0091859,0.0,3181.914083224651
t9,104.42,339.42410179924457,0.0,358.49536695161714,87.6946374,0.0,80.42756874966197,0.0,345.0499499473097,329.152,0.0,107.55477418426221,227.749851,64.0091859,0.0,2043.9774359320957
