region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363234812943509e7,0.0,0.0,0.0,6.2489606871411815e7,0.0,0.0,0.0,8.363234812943509e7,1.2167357114248483e8,-3.804122301304974e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7404671313007173e8,0.0,0.0,0.0,6.713580638534205e6,0.0,0.0,0.0,1.7404671313007173e8,2.1396738045492917e8,-3.992066732485744e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6676809987477463e7,0.0,0.0,0.0,891326.5737803131,0.0,0.0,0.0,2.6676809987477463e7,5.264121191304337e7,-2.596440192556591e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5895865530192873e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5895865530192873e8,2.3923919430985802e8,-8.02805390079293e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166168088967507e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166168088967507e9,1.2939582775574381e9,2.2658531339312553e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863833724542689e7,0.0,0.0,0.0,1.7594720890943803e7,0.0,0.0,0.0,4.863833724542689e7,2.841866724201017e7,2.0219670003416725e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,3.087618584016823e7,6.172979554445409e8,0.0,0.0,0.0,0.0,7.348986068101782e8,0.0,0.0,0.0,2.6027116244595873e8,0.0,0.0,0.0,7.348986068101782e8,1.7665339555632448e9,-1.0316353487530667e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,3.0239191373418053e6,4.140468410118986e7,0.0,-1.5014942432247024e-11,0.0,0.0,2.5007105538359348e7,0.0,0.0,0.0,6.768492359323521e8,0.0,0.0,0.0,2.5007105538359348e7,9.045575329165453e8,-8.795504273781859e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.532166201934508e8,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,5.506850340810032e-11,1.056213895367364e-8,0.0,3.259347500889341e-11,0.0,0.0,3.6990181373169627e-9,0.0,0.0,0.0,5.7822775403561294e7,0.0,0.0,0.0,3.6990181373169627e-9,1.0541994832711689e8,-1.0541994832711689e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2854073600000048e6,1.2605025923999743e8,0.0,0.0,0.0,0.0,3.55660965493551e8,0.0,0.0,0.0,1.2596025492305475e8,0.0,0.0,0.0,3.55660965493551e8,1.362903487595949e9,-1.0072425221023979e9
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,-1.7796342685219983e-10,-4.9878933623403995e-9,0.0,1.1028841332258062e-8,0.0,0.0,-1.931877291460653e-9,0.0,0.0,0.0,1.249850964780066e7,-0.0,0.0,0.0,-1.931877291460653e-9,7.232684428177551e6,-7.232684428177553e6
