Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,75127.026,2968.5321395906235,0.0,19185.732000000004,1954.68,6498.233204641308,0.0,0.0,7.257767720147968e-12,0.0,0.0,0.0,0.0,39335.124443347195,0.0,0.0,0.0,0.0,3061.52,2063.853308574342,0.0,0.0,0.0,0.0,1261.135622219371,0.0,12039.460000000006,0.0,35341.698,56823.45201655316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90607.28917606124,0.0,0.0,0.0,69573.11835699085,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t2,0.0,75127.026,2968.5321395906235,0.0,19185.732000000004,1954.68,6498.233204641308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42020.91297953861,0.0,0.0,0.0,0.0,3061.52,1196.060664080358,0.0,0.0,0.0,0.0,1261.135622219371,0.0,12039.460000000054,0.0,35341.698,56823.45201655316,0.0,0.0,0.0,0.0,0.0,0.0,1.6711965145077556e-11,0.0,0.0,0.0,8764.48560750074,0.0,0.0,0.0,153270.84750637514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90607.28917606124,-1.1841621017083525e-11,0.0,0.0,69573.11835699085,-2.960405254270881e-11,0.0,0.0,11287.386000000002,10706.856000000002
t3,0.0,75127.026,2968.5321395906235,0.0,19185.732000000004,1954.68,6498.233204641308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33534.38312645471,0.0,0.0,0.0,0.0,3061.52,1056.4249169004568,0.0,0.0,0.0,0.0,1261.135622219371,0.0,12039.46,0.0,35341.698,56823.45201655316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90607.28917606124,1.1841621017083525e-11,0.0,0.0,69573.11835699085,-5.920810508541763e-12,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,75127.026,2968.5321395906235,0.0,19185.732000000004,1954.68,6498.233204641308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,1094.635664537833,0.0,0.0,0.0,0.0,1261.135622219371,0.0,12039.46,0.0,35341.698,56823.45201655317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90607.28917606124,0.0,0.0,8.057554623519536e-12,69573.11835699085,0.0,0.0,-2.7694113668985665e-10,11287.386000000002,10706.856000000002
t5,0.0,75127.026,2968.5321395906235,0.0,19185.732000000004,1954.68,6498.233204641308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30142.934103726428,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1261.135622219371,0.0,12039.46,0.0,35341.698,56823.45201655312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500741,0.0,0.0,0.0,153270.84750637517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90607.28917606124,0.0,0.0,2.3874235921539366e-12,69573.11835699085,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,75127.026,2968.532139590624,0.0,19185.732000000004,1954.68,6498.233204641317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35034.96768766166,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,49850.358575693455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90607.28917606124,0.0,0.0,0.0,69573.11835699085,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,0.0,75127.026,0.0,0.0,19185.732000000004,0.0,683.5997574980215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,1924.0116760964524,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,34081.15588343676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.84750637528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86460.43305039845,0.0,0.0,0.0,69573.11835699085,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59096.392127312545,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500726,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,34786.55917849542,0.0,0.0,-4.774847184307873e-12,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44044.23418011025,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,34786.55917849542,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61818.98927060709,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,34786.55917849542,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t11,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,34786.55917849542,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t12,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,34786.55917849542,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t13,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,34786.55917849542,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t14,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.64458803062,0.0,0.0,0.0,36911.21776595313,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t15,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,5460.580410849235,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500726,0.0,0.0,0.0,153270.8475063751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71920.4165693404,0.0,0.0,0.0,69573.11835699085,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t16,0.0,67306.70706290257,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,6832.4523545339425,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,28411.72600827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500736,0.0,0.0,0.0,153270.84750637517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86192.58162218609,0.0,0.0,0.0,69573.11835699085,0.0,0.0,-1.432454155292362e-11,11287.386000000002,10706.856000000002
t17,0.0,81098.86849460095,3904.5557872092886,0.0,19185.732000000004,1954.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,6341.073481592808,0.0,0.0,0.0,0.0,630.5678111096855,0.0,12039.46,0.0,35341.698,47210.26372094877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764.485607500726,0.0,0.0,0.0,153270.8475063747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82882.28139326147,0.0,0.0,0.0,69573.11835699085,0.0,0.0,0.0,11287.386000000002,10706.856000000002
