BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.3513929221931076e8,7.511040766829179e6,-8.855569568791723e6,0.0,0.0,8800.073951340031,0.0,3.1591781660973594e7,-3.949314152273099e6,-1.614460309999999e8,1.6181252942851415e8,1.1313172902725015e7,-1.3800528635096623e7,0.0,0.0,13315.29515584073,0.0,3.2439393306624085e7,-4.0125541550653665e6,-1.877653281428571e8,1.9801837706044677e8,9.546253483897347e6,-1.1565952888030265e7,0.0,0.0,17021.479037757632,0.0,1.0716914502168475e8,-6.480639871322051e6,-2.967042042857143e8,2.2263609025681087e8,2.1824091129446877e6,-2.67762869002104e6,0.0,0.0,11342.631876365109,0.0,-6.2019896073687926e7,-3.653537952208734e6,-1.5647877928571424e8,7.870749274357514e7,401748.98449422704,-472645.8638332917,0.0,0.0,2304.466522995484,0.0,-2.982044230298761e7,-1.9625388849142871e6,-4.685591914285714e7,3.219403954515887e8,958792.8250112912,-1.191303922007738e6,0.0,0.0,21779.130330533837,0.0,-2.115935936846951e7,-6.577539116453189e6,-2.939927650000002e8,2.032576513524777e8,1.461424669589117e6,-1.7193231396833982e6,0.0,0.0,7886.728222219604,0.0,-5.820062224413731e7,-5.96599108075393e6,-1.3884102628571436e8
t1,14768.590611464077,1333.5612248752414,-0.0,0.0,0.0,0.0,0.0,1602.5273932487653,-610.6792295880844,-17094.0,4236.816559349299,3179.0322873032956,-0.0,0.0,0.0,0.0,0.0,12493.249663938952,-592.0985105915457,-19317.0,16084.689142307694,0.0,-0.0,0.0,0.0,0.0,0.0,18429.358366071905,-983.0475083796018,-33531.0,28530.001732861412,0.0,-144.9665220709012,0.0,0.0,0.0,0.0,-10250.002776754658,-627.0324340358502,-17508.0,11662.446739131192,0.0,-0.0,0.0,0.0,0.0,0.0,-6124.659723245341,-276.7870158858501,-5261.0,38244.72293577493,378.6,-0.0,0.0,0.0,0.0,0.0,-5084.576643723536,-1239.7462920513922,-32299.0,25491.975013345225,1630.3,-0.0,0.0,0.0,0.0,0.0,-11065.896279536086,-991.3787338091427,-15065.0
t2,14546.438722843739,1219.8635642396418,-0.0,0.0,0.0,0.0,0.0,2074.8395099816817,-589.1417970650633,-17252.0,5251.444053730681,2246.9,-0.0,0.0,0.0,0.0,0.0,13454.086620447373,-624.4306741780541,-20328.0,16156.632946612524,0.0,-0.0,0.0,0.0,0.0,0.0,16996.209292830565,-993.8422394430893,-32159.0,28546.019535000567,0.0,-226.0,0.0,0.0,0.0,0.0,-9665.01864856109,-638.0008864394796,-18017.0,12281.399319728389,0.0,-0.0,0.0,0.0,0.0,0.0,-6709.643851438909,-287.75546828947955,-5284.0,42088.423981532214,106.03777013680245,-0.0,0.0,0.0,0.0,0.0,-6185.515070286493,-1163.9466813825327,-34845.0,25525.60322181333,233.93375430008777,-0.0,0.0,0.0,0.0,0.0,-9964.957852973128,-915.5791231402832,-14879.0
t3,14698.548119693336,1311.3584497867778,-0.0,0.0,0.0,0.0,0.0,1411.4842284239812,-619.3907979040945,-16802.0,5924.3458732640465,0.0,-0.0,0.0,0.0,0.0,0.0,15395.410344218919,-689.7562174829666,-20630.0,15993.175932970315,0.0,-0.0,0.0,0.0,0.0,0.0,15718.24085061672,-1089.416783587033,-30622.0,28352.379525961824,0.0,-0.0,0.0,0.0,0.0,0.0,-9559.398257184024,-639.9812687777995,-18153.0,12388.000093443778,0.0,-0.0,0.0,0.0,0.0,0.0,-6815.264242815975,-289.73585062779955,-5283.0,42868.09538421856,64.6,-0.0,0.0,0.0,0.0,0.0,-6031.118498895781,-1174.5768853227833,-35727.0,25133.49698091238,262.0667705319918,-0.0,0.0,0.0,0.0,0.0,-10119.354424363839,-926.2093270805337,-14350.0
t4,14226.006910663124,1404.6254035225315,-0.0,0.0,0.0,0.0,0.0,1629.8031412916707,-609.4354554773279,-16651.0,3789.5386573251626,3837.6834189880074,-0.0,0.0,0.0,0.0,0.0,14185.831823963192,-649.0539002763614,-21164.0,16163.396982849443,681.8616830994573,-0.0,0.0,0.0,0.0,0.0,16709.500458004757,-1038.7591239536612,-32516.0,28951.170073618618,0.0,-433.5334779280124,0.0,0.0,0.0,0.0,-9670.743041621,-637.8935540696062,-18209.0,12308.567594298607,0.0,-0.0,0.0,0.0,0.0,0.0,-6703.919458379,-287.64813591960626,-5317.0,42186.65420910157,0.0,-0.0,0.0,0.0,0.0,0.0,-5888.240149417194,-1184.4140596843838,-35114.0,24939.562179095774,551.7170961887878,-0.0,0.0,0.0,0.0,0.0,-10262.232773842428,-936.0465014421344,-14293.0
t5,14415.203011453063,1350.7335881944593,-0.0,0.0,0.0,0.0,0.0,1561.6085301001385,-612.5451297476617,-16715.0,5359.686912730563,4523.706416161287,-0.0,0.0,0.0,0.0,0.0,12838.316687026601,-603.7100159184452,-22118.0,15948.3147077332,0.0,-0.0,0.0,0.0,0.0,0.0,18125.21020613288,-996.5249138660788,-33077.0,29284.404361065153,0.0,-804.5,0.0,0.0,0.0,0.0,-9600.697452193786,-639.2069088713665,-18240.0,12405.926538527581,0.0,-0.0,0.0,0.0,0.0,0.0,-6773.965047806214,-288.96149072136654,-5343.0,41914.678349670125,64.6,-0.0,0.0,0.0,0.0,0.0,-6031.744569294282,-1174.5337803758462,-34773.0,24582.8511297023,651.043446396634,-0.0,0.0,0.0,0.0,0.0,-10118.72835396534,-926.1662221335968,-14189.0
t6,15707.247458280337,979.4433726114737,-0.0,0.0,0.0,0.0,0.0,811.0784696140181,-646.7693005058288,-16851.0,5114.546088274152,2712.0353811564,-0.0,0.0,0.0,0.0,0.0,15869.114906575724,-705.6963760062731,-22990.0,17470.793397642195,0.0,-0.0,0.0,0.0,0.0,0.0,15844.94204706988,-1132.7354447120738,-32183.0,29181.861284369523,0.0,-951.7455096111654,0.0,0.0,0.0,0.0,-9591.740931116803,-639.37484364156,-17999.0,12561.350994374758,0.0,-196.3,0.0,0.0,0.0,0.0,-6782.921568883197,-289.1294254915599,-5293.0,42948.17509627284,0.0,-0.0,0.0,0.0,0.0,0.0,-7166.142194277556,-1214.0329019952796,-34568.0,23943.9960727351,0.0,-0.0,0.0,0.0,0.0,0.0,-8984.330728982066,-965.6653437530302,-13994.0
t7,14874.236241522982,0.0,-97.3,0.0,0.0,0.0,0.0,2773.3533255520715,-557.2895670750536,-16993.0,5532.388801725001,0.0,-0.0,0.0,0.0,0.0,0.0,18619.870499999997,-798.2593017249999,-23354.0,20447.9841431639,0.0,-436.07710387143277,0.0,0.0,0.0,0.0,11131.91159770755,-1135.8186370000255,-30008.0,27857.91728952286,0.0,-951.7455096111654,0.0,0.0,0.0,0.0,-8819.313929999178,-653.8578499125155,-17433.0,13251.261001763338,0.0,-196.3,0.0,0.0,0.0,0.0,-7555.348570000822,-303.6124317625154,-5196.0,43898.09278931635,0.0,-0.0,0.0,0.0,0.0,0.0,-8499.273777795843,-1305.8190115205139,-34093.0,22680.650598742046,0.0,-0.0,0.0,0.0,0.0,0.0,-7651.199145463779,-1057.4514532782644,-13972.0
t8,6456.454307841225,0.0,-346.0685809512915,0.0,0.0,0.0,0.0,11502.733925595814,-568.1196524857476,-17045.0,15809.82353689209,0.0,-2246.9,0.0,0.0,0.0,0.0,10058.965786653955,-492.8893235460438,-23129.0,28053.914619059306,0.0,-1665.0,0.0,0.0,0.0,0.0,4433.6502039498555,-638.5648230091626,-30184.0,29172.164569878056,0.0,-628.3586776015861,0.0,0.0,0.0,0.0,-10820.961036737639,-629.8448555388308,-17093.0,11000.484987624053,0.0,-31.18408697286168,0.0,0.0,0.0,0.0,-5553.701463262361,-279.5994373888307,-5136.0,40349.945064941356,0.0,-0.0,0.0,0.0,0.0,0.0,-5849.386064449798,-1132.5590004915578,-33368.0,18290.67271357654,0.0,-0.0,0.0,0.0,0.0,0.0,-3771.3013517498275,-636.3713618267076,-13883.0
