Fuel,AnnualSum
No_fuel,0.0
AZ_coal,0.0
AZ_naturalgas,1.4868237699622482e8
AZ_uranium,3.1536458712897074e8
CA_N_naturalgas,4.903790930118627e7
CA_N_uranium,-5.984457387907584e-9
CA_S_naturalgas,5.262614118602586e7
MT_WY_CO_coal,4.318472729860057e8
MT_WY_CO_naturalgas,462743.3167897036
NM_coal,2.0603151097312186e7
NM_naturalgas,249005.64695636186
PNW_coal,0.0
PNW_naturalgas,3.0854247652031916e8
PNW_uranium,1.0314377374285719e8
UT_NV_coal,2.7311652941566944e8
UT_NV_naturalgas,2.4412559033738893e8
CA_S_uranium,8.461354516128894e8
MT_WY_CO_uranium,-4.999910401092849e-8
NM_uranium,5.1660732314217495e-8
UT_NV_uranium,-4.708244498196045e-8
None,0.0
