Resource,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,Total
t59,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t60,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t61,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t62,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t63,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t64,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t65,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t66,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t67,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t68,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t69,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t70,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t71,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t72,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t73,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t74,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t75,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t76,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t77,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t78,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t79,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t80,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t81,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t82,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t83,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t84,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t85,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t86,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t87,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t88,834.7587544367992,0.0,0.0,0.0,0.0,0.0,0.0,834.7587544367992
t89,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t90,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t91,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t92,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t93,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t94,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t95,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t96,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t97,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t98,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t99,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t100,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t101,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t102,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t103,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t104,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t105,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t106,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t107,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t108,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t109,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t110,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t111,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t112,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t113,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t114,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t115,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t116,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t117,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t118,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t119,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t120,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t121,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t122,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t123,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t124,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t125,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t126,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t127,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t137,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t138,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t139,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t140,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t141,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t142,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t143,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t144,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t169,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t170,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t171,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t172,877.9957069237,-6.620003478019498e-13,0.0,0.0,0.0,0.0,0.0,877.9957069236993
t173,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t174,877.9957069237,4.572974277550656e-11,0.0,0.0,0.0,0.0,0.0,877.9957069237457
t175,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t176,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t177,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t178,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t179,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t180,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t181,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t182,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t183,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t184,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t185,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t186,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t187,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t188,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t189,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t190,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t191,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t192,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t217,877.9957069237,0.0,-2.648001391207799e-12,0.0,0.0,0.0,0.0,877.9957069236974
t218,877.9957069237,0.0,-2.648001391207799e-12,0.0,0.0,0.0,0.0,877.9957069236974
t219,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t220,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t221,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t222,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t223,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t224,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t225,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t226,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t227,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t228,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t229,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t230,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t231,438.99785346185,0.0,0.0,0.0,0.0,0.0,0.0,438.99785346185
t232,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t233,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t234,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t235,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t236,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t237,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t238,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t239,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t240,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t241,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t242,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t243,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t244,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t245,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t246,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t247,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t248,132.30350818422423,0.0,0.0,0.0,0.0,0.0,0.0,132.30350818422423
t249,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t250,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t251,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t252,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t253,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t254,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t255,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t256,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t257,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t258,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t259,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t260,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t261,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t262,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t263,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t264,66.15175409211211,0.0,0.0,0.0,0.0,0.0,0.0,66.15175409211211
t265,584.5620697548128,4.0494718751456456e-12,0.0,0.0,0.0,0.0,0.0,584.5620697548169
t266,584.5620697548128,-2.024735937572823e-11,0.0,0.0,0.0,0.0,0.0,584.5620697547926
t267,584.5620697548128,-7.279417886962847e-11,0.0,0.0,0.0,8.275004347524372e-14,0.0,584.5620697547402
t268,584.5620697548128,0.0,0.0,0.0,9.231801725206879e-13,0.0,0.0,584.5620697548137
t269,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t270,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t271,584.5620697548128,6.620003478019498e-13,0.0,0.0,0.0,0.0,0.0,584.5620697548135
t272,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t273,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t274,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t275,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t276,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t277,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t278,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t279,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t280,292.2810348774064,0.0,0.0,0.0,0.0,0.0,0.0,292.2810348774064
t281,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t282,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t283,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t284,584.5620697548128,0.0,-8.807707752396255e-12,0.0,0.0,0.0,0.0,584.562069754804
t285,584.5620697548128,0.0,-8.807707752396255e-12,0.0,0.0,0.0,0.0,584.562069754804
t286,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t287,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t288,584.5620697548128,0.0,0.0,0.0,0.0,0.0,0.0,584.5620697548128
t289,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t290,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t291,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t292,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t293,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t294,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t295,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t296,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t297,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t298,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t299,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t300,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t301,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t302,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t303,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t304,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t305,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t306,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t307,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t308,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t309,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t310,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t311,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t312,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t313,877.9957069237,0.0,-2.648001391207799e-12,0.0,0.0,0.0,0.0,877.9957069236974
t314,877.9957069237,0.0,-5.296002782415598e-13,0.0,0.0,0.0,0.0,877.9957069236995
t315,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t316,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t317,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t318,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t319,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t320,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t321,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t322,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t323,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t324,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t325,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t326,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t327,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
t328,877.9957069237,0.0,0.0,0.0,0.0,0.0,0.0,877.9957069237
