region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,6.0532128626388416e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347895015994635e8,0.0,0.0,0.0,4.585777714870939e8,0.0,0.0,0.0,6.347895015994635e8,6.0532128626388416e7,5.74257372973075e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.0347344042685242e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.318154420980598e9,0.0,0.0,0.0,1.6998848847497168e9,0.0,0.0,0.0,1.318154420980598e9,1.0347344042685242e8,1.2146809805537455e9
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,4.729829735822657e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.352906751296695e8,0.0,0.0,0.0,6.87871859874412e8,0.0,0.0,0.0,6.352906751296695e8,4.729829735822657e7,5.87992377771443e8
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,1.0279616611671698e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32944811837349e8,0.0,0.0,0.0,2127.9057330801825,0.0,0.0,0.0,9.32944811837349e8,1.0279616611671698e8,8.301486457206321e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,5.577862285393976e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.542990744754876e9,0.0,0.0,0.0,4830.8728984089275,0.0,0.0,0.0,8.542990744754876e9,5.577862285393976e8,7.985204516215479e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.5947449508497957e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.094594531047487e8,0.0,0.0,0.0,3.6043308275326914e8,0.0,0.0,0.0,7.094594531047487e8,2.5947449508497957e7,6.835120035962508e8
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,4.44839292479894e8,0.0,0.0,3.1872383999999925e7,5.769797914800017e8,0.0,0.0,0.0,0.0,4.580623573363429e9,0.0,0.0,0.0,2.2657785655360208e9,0.0,0.0,0.0,4.580623573363429e9,1.0536914679598956e9,3.5269321054035335e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,3.473424906248595e8,0.0,0.0,4.900738190554078e7,4.300852085964434e8,0.0,0.0,0.0,0.0,2.1981561772566004e9,0.0,0.0,0.0,5.892279714981418e9,0.0,0.0,0.0,2.1981561772566004e9,8.264350811268437e8,1.3717210961297567e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,4.8862981263111584e7,0.0,0.0,-2.9051859330918113e-12,-2.272894822194108e-11,0.0,0.0,0.0,0.0,-6.49425196758846e-11,0.0,0.0,0.0,1.3338201998858619e9,-0.0,0.0,0.0,-6.49425196758846e-11,4.8862981263111584e7,-4.8862981263111584e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,6.4024196769145764e7,0.0,0.0,3.0857855953010067e-13,2.6657114306414902e-11,0.0,0.0,0.0,0.0,8.311420275706e-11,0.0,0.0,0.0,5.0337349661776507e8,0.0,0.0,0.0,8.311420275706e-11,6.4024196769145764e7,-6.4024196769145764e7
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,5.0505991022004294e8,0.0,0.0,1.2854073600000013e6,1.2605025923999883e8,0.0,0.0,0.0,0.0,2.216828432259419e9,0.0,0.0,0.0,1.0965411727984614e9,0.0,0.0,0.0,2.216828432259419e9,6.323955768200418e8,1.5844328554393773e9
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,2.95648598633844e6,0.0,0.0,5.184119800105693e-13,9.426094038644808e-12,0.0,-4.856052068394742e-11,0.0,0.0,3.452129953575499e-11,0.0,0.0,0.0,1.0880519760621525e8,0.0,0.0,0.0,3.452129953575499e-11,2.95648598633844e6,-2.95648598633844e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,3.3916179001155406e8,0.0,0.0,6.909126355660595e6,2.5604504442768478e8,0.0,5.153776271527023e-10,0.0,0.0,1.2090659913386962e9,0.0,0.0,0.0,6.104475030537834e9,0.0,0.0,0.0,1.2090659913386962e9,6.021159607948995e8,6.069500305437968e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,5.98756147050464e7,0.0,0.0,3.375608582294781e-10,8.943184783387286e-9,0.0,-2.8613856203563158e-8,0.0,0.0,2.5067408071996596e-8,0.0,0.0,0.0,2.623714139012381e9,0.0,0.0,0.0,2.5067408071996596e-8,5.987561470504638e7,-5.9875614705046356e7
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,9.25155113938551e6,0.0,0.0,8.061547873694405e-13,4.928755955689005e-11,0.0,4.571249283864226e-11,0.0,0.0,6.287908489222394e-9,0.0,0.0,0.0,3.3607444665657496e8,0.0,0.0,0.0,6.287908489222394e-9,9.25155113938551e6,-9.251551139385505e6
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,3.7240270578208953e8,0.0,0.0,75092.18319195187,2.249659050706511e6,0.0,-3.475111611805911e-11,0.0,0.0,1.0664856026800338e7,0.0,0.0,0.0,7.691935911717938e9,0.0,0.0,0.0,1.0664856026800338e7,3.74727457015988e8,-3.6406260098918766e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,7.638377684251738e7,0.0,0.0,1.5352310288108124e-9,5.6695483752024025e-8,0.0,2.594901048220367e-9,0.0,0.0,1.0712069642615462e-7,0.0,0.0,0.0,4.8566456921897545e9,0.0,0.0,0.0,1.0712069642615462e-7,7.638377684251744e7,-7.638377684251733e7
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,2.2667241101264633e7,0.0,0.0,-4.2372233013208777e-10,-1.1087529750144865e-7,0.0,7.420567271765322e-11,0.0,0.0,-1.721332222389183e-7,0.0,0.0,0.0,3.160835661505425e8,-0.0,0.0,0.0,-1.721332222389183e-7,2.266724110126452e7,-2.2667241101264693e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,113182.51651415402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999088050603251e7,0.0,0.0,0.0,0.0,113182.51651415402,-113182.51651415402
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,21,0.0,0.0,0.0,6.960431719066414e8,0.0,0.0,3.4241723224932924e7,8.144276602874945e8,0.0,0.0,0.0,0.0,4.807530359614566e9,0.0,0.0,0.0,4.233245964555929e9,0.0,0.0,0.0,4.807530359614566e9,1.5447125554190688e9,3.262817804195497e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,1.3234889380964066e8,0.0,0.0,65318.47134990507,1.1643274388513535e6,0.0,0.0,0.0,0.0,6.485553241124653e6,0.0,0.0,0.0,2.238508190626713e9,0.0,0.0,0.0,6.485553241124653e6,1.3357853971984193e8,-1.2709298647871727e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,23,0.0,0.0,0.0,7.408335795251797e7,0.0,0.0,1.5324201285287535e-9,1.1559655994380233e-8,0.0,-3.0861761698053856e-8,0.0,0.0,2.3125943281411754e-8,0.0,0.0,0.0,1.8311508405795112e9,0.0,0.0,0.0,2.3125943281411754e-8,7.408335795251796e7,-7.408335795251793e7
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,24,0.0,0.0,0.0,7.00464711291015e7,0.0,0.0,2051.342857142857,140320.59485714286,0.0,0.0,0.0,0.0,689154.1483077288,0.0,0.0,0.0,6.755616313554034e8,0.0,0.0,0.0,689154.1483077288,7.018884306681578e7,-6.949968891850805e7
