Sum Range ID,Target
Minimum_Thermal_Retention_CAISO_CCGT1,7390.0
Minimum_Thermal_Retention_CAISO_CCGT2,1844.0
Minimum_Thermal_Retention_CAISO_Coal,0.0
Minimum_Thermal_Retention_CAISO_Peaker1,2028.0
Minimum_Thermal_Retention_CAISO_Peaker2,3743.0
Minimum_Thermal_Retention_CAISO_Reciprocating_Engine,195.0
Minimum_Thermal_Retention_CAISO_ST,0.0
Minimum_Local_Area_Capacity,19426.250000000004
