Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,0,60.96,0,59.74
2,0,58.74,0,57.57
3,0,56.77,0,55.63
4,0,56.49,0,55.36
5,0,58.45,0,57.28
6,0,61.02,0,59.8
7,0,61.04,0,59.82
8,0,61.04,0,59.82
9,0,40.99,0,40.17
10,0,38.57,0,37.8
11,0,38.56,0,37.79
12,0,38.39,0,37.62
13,0,38.38,0,37.61
14,0,38.38,0,37.61
15,0,38.38,0,37.61
16,0,41.66,0,40.83
17,0,78.34,0,76.77
18,0,82.07,0,80.43
19,0,82.98,0,81.32
20,0,82.98,0,81.32
21,0,82.07,0,80.43
22,0,82.07,0,80.43
23,0,81.12,0,79.5
24,0,74.41,0,72.92
25,0,67.22,0,65.88
26,0,61.85,0,60.61
27,0,57.25,0,56.11
28,0,54.98,0,53.88
29,0,55.34,0,54.23
30,0,64.6,0,63.31
31,0,71.67,0,70.24
32,0,71.72,0,70.29
33,0,51.97,0,50.93
34,0,38.38,0,37.61
35,0,33.95,0,33.27
36,0,33.95,0,33.27
37,0,33.4,0,32.73
38,0,32.74,0,32.09
39,0,33.95,0,33.27
40,0,33.95,0,33.27
41,0,65.26,0,63.95
42,0,73.81,0,72.33
43,0,76.49,0,74.96
44,0,74.26,0,72.77
45,0,73.8,0,72.32
46,0,73.76,0,72.28
47,0,70.86,0,69.44
48,0,63.39,0,62.12
49,0,64.5,0,63.21
50,0,61.59,0,60.36
51,0,60.85,0,59.63
52,0,61.33,0,60.1
53,0,68.56,0,67.19
54,0,78.1,0,76.54
55,0,78.13,0,76.57
56,0,77.9,0,76.34
57,0,59.69,0,58.5
58,0,51.15,0,50.13
59,0,50.73,0,49.72
60,0,51.14,0,50.12
61,0,51.14,0,50.12
62,0,51.14,0,50.12
63,0,51.14,0,50.12
64,0,56.05,0,54.93
65,0,77.43,0,75.88
66,0,82.14,0,80.5
67,0,89.97,0,88.17
68,0,83.2,0,81.54
69,0,82.14,0,80.5
70,0,82.14,0,80.5
71,0,81.34,0,79.71
72,0,75.16,0,73.66
73,0,68.89,0,67.51
74,0,64.17,0,62.89
75,0,60.72,0,59.51
76,0,60.72,0,59.51
77,0,60.72,0,59.51
78,0,71.66,0,70.23
79,0,78.27,0,76.7
80,0,77.67,0,76.12
81,0,65.53,0,64.22
82,0,57.3,0,56.15
83,0,57.04,0,55.9
84,0,57.04,0,55.9
85,0,57.04,0,55.9
86,0,57.04,0,55.9
87,0,57.04,0,55.9
88,0,57.05,0,55.91
89,0,72.7,0,71.25
90,0,79.2,0,77.62
91,0,79.89,0,78.29
92,0,79.4,0,77.81
93,0,79.2,0,77.62
94,0,79.2,0,77.62
95,0,78.83,0,77.25
96,0,73.83,0,72.35
97,0,69.13,0,67.75
98,0,66.09,0,64.77
99,0,59.39,0,58.2
100,0,58.85,0,57.67
101,0,59.93,0,58.73
102,0,66.8,0,65.46
103,0,74.78,0,73.28
104,0,70.94,0,69.52
105,0,62.56,0,61.31
106,0,57.7,0,56.55
107,0,57.39,0,56.24
108,0,57.55,0,56.4
109,0,57.37,0,56.22
110,0,57.37,0,56.22
111,0,57.38,0,56.23
112,0,60.44,0,59.23
113,0,72.72,0,71.27
114,0,75.39,0,73.88
115,0,75.38,0,73.87
116,0,75.38,0,73.87
117,0,75.38,0,73.87
118,0,75.37,0,73.86
119,0,75.16,0,73.66
120,0,70.97,0,69.55
121,0,64.83,0,63.53
122,0,62.6,0,61.35
123,0,61.72,0,60.49
124,0,61.28,0,60.05
125,0,60.97,0,59.75
126,0,62.67,0,61.42
127,0,67.01,0,65.67
128,0,63.28,0,62.01
129,0,59.17,0,57.99
130,0,54.27,0,53.18
131,0,53.14,0,52.08
132,0,52.61,0,51.56
133,0,51.95,0,50.91
134,0,52.2,0,51.16
135,0,52.44,0,51.39
136,0,57.25,0,56.11
137,0,66.38,0,65.05
138,0,70.88,0,69.46
139,0,70.87,0,69.45
140,0,70.87,0,69.45
141,0,70.87,0,69.45
142,0,70.87,0,69.45
143,0,68.33,0,66.96
144,0,64.73,0,63.44
145,0,62.4,0,61.15
146,0,61.37,0,60.14
147,0,60.92,0,59.7
148,0,60.66,0,59.45
149,0,60.74,0,59.53
150,0,61.81,0,60.57
151,0,64.82,0,63.52
152,0,58.61,0,57.44
153,0,19.79,0,19.39
154,0,18.79,0,18.41
155,0,18.78,0,18.4
156,0,18.77,0,18.39
157,0,18.58,0,18.21
158,0,18.72,0,18.35
159,0,18.71,0,18.34
160,0,18.72,0,18.35
161,0,56.79,0,55.65
162,0,70.73,0,69.32
163,0,71.5,0,70.07
164,0,71.05,0,69.63
165,0,70.7,0,69.29
166,0,70.56,0,69.15
167,0,65.53,0,64.22
168,0,61.22,0,60
169,0,60.96,0,59.74
170,0,58.74,0,57.57
171,0,56.77,0,55.63
172,0,56.49,0,55.36
173,0,58.45,0,57.28
174,0,61.02,0,59.8
175,0,61.04,0,59.82
176,0,61.04,0,59.82
177,0,40.99,0,40.17
178,0,38.57,0,37.8
179,0,38.56,0,37.79
180,0,38.39,0,37.62
181,0,38.38,0,37.61
182,0,38.38,0,37.61
183,0,38.38,0,37.61
184,0,41.66,0,40.83
185,0,78.34,0,76.77
186,0,82.07,0,80.43
187,0,82.98,0,81.32
188,0,82.98,0,81.32
189,0,82.07,0,80.43
190,0,82.07,0,80.43
191,0,81.12,0,79.5
192,0,74.41,0,72.92
193,0,67.22,0,65.88
194,0,61.85,0,60.61
195,0,57.25,0,56.11
196,0,54.98,0,53.88
197,0,55.34,0,54.23
198,0,64.6,0,63.31
199,0,71.67,0,70.24
200,0,71.72,0,70.29
201,0,51.97,0,50.93
202,0,38.38,0,37.61
203,0,33.95,0,33.27
204,0,33.95,0,33.27
205,0,33.4,0,32.73
206,0,32.74,0,32.09
207,0,33.95,0,33.27
208,0,33.95,0,33.27
209,0,65.26,0,63.95
210,0,73.81,0,72.33
211,0,76.49,0,74.96
212,0,74.26,0,72.77
213,0,73.8,0,72.32
214,0,73.76,0,72.28
215,0,70.86,0,69.44
216,0,63.39,0,62.12
217,0,64.5,0,63.21
218,0,61.59,0,60.36
219,0,60.85,0,59.63
220,0,61.33,0,60.1
221,0,68.56,0,67.19
222,0,78.1,0,76.54
223,0,78.13,0,76.57
224,0,77.9,0,76.34
225,0,59.69,0,58.5
226,0,51.15,0,50.13
227,0,50.73,0,49.72
228,0,51.14,0,50.12
229,0,51.14,0,50.12
230,0,51.14,0,50.12
231,0,51.14,0,50.12
232,0,56.05,0,54.93
233,0,77.43,0,75.88
234,0,82.14,0,80.5
235,0,89.97,0,88.17
236,0,83.2,0,81.54
237,0,82.14,0,80.5
238,0,82.14,0,80.5
239,0,81.34,0,79.71
240,0,75.16,0,73.66
241,0,68.89,0,67.51
242,0,64.17,0,62.89
243,0,60.72,0,59.51
244,0,60.72,0,59.51
245,0,60.72,0,59.51
246,0,71.66,0,70.23
247,0,78.27,0,76.7
248,0,77.67,0,76.12
249,0,65.53,0,64.22
250,0,57.3,0,56.15
251,0,57.04,0,55.9
252,0,57.04,0,55.9
253,0,57.04,0,55.9
254,0,57.04,0,55.9
255,0,57.04,0,55.9
256,0,57.05,0,55.91
257,0,72.7,0,71.25
258,0,79.2,0,77.62
259,0,79.89,0,78.29
260,0,79.4,0,77.81
261,0,79.2,0,77.62
262,0,79.2,0,77.62
