Resource,AZ_batteries_1,AZ_hydroelectric_pumped_storage_1,CA_N_batteries_1,CA_N_hydroelectric_pumped_storage_1,CA_S_batteries_1,CA_S_hydroelectric_pumped_storage_1,MT_WY_CO_batteries_1,MT_WY_CO_hydroelectric_pumped_storage_1,NM_batteries_1,PNW_batteries_1,PNW_hydroelectric_pumped_storage_1,UT_NV_batteries_1,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0,PNW_utilityscale_battery_storage_lithium_ion_moderate_0,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0_8,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0_8,NM_utilityscale_battery_storage_lithium_ion_moderate_0_8,PNW_utilityscale_battery_storage_lithium_ion_moderate_0_8,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0_8,AZ_conventional_hydroelectric_1,CA_N_conventional_hydroelectric_1,CA_S_conventional_hydroelectric_1,MT_WY_CO_conventional_hydroelectric_1,PNW_conventional_hydroelectric_1,UT_NV_conventional_hydroelectric_1,Total
t12,18457.621043789502,1508.2,8479.903190708836,34827.0,36782.58935602989,25807.5,618.0782605984,8966.8,1716.9969479895067,3757.1,4867.0,6390.3,0.0,4265.694277058111,6377.9503867081485,983.5631564652049,1882.0040015987868,0.0,11740.373765475268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.3523380511078,2427.8900816361643,490.50328987921284,767.1805811830437,18123.276244076806,1056.8842257023189,201807.7611469503
t13,19713.58577976791,1508.2,8479.903190708836,34827.0,44318.1,25807.5,927.1173908976,8966.8,2715.642358496625,3757.1,4867.0,6390.3,0.0,5551.856432136752,8288.311884689083,1924.3688642837583,1882.0040015987868,0.0,14816.86236830995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,491.28837294832056,767.4413026167355,19727.020451698096,1164.4325740845031,222164.93497223695
t14,21040.7,1508.2,11497.129823357858,34827.0,44318.1,25807.5,927.1173908976,8966.8,3812.6612831827783,3757.1,4867.0,6390.3,0.0,5551.856432136752,8288.311884689083,2690.223159463354,1882.0040015987868,0.0,18631.579058615436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.088961239859,3278.4,983.3618289657488,1535.1433266671625,21118.568631431852,1056.774613314822,234396.92039556103
t15,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,927.1173908976,8966.8,4127.8213975645085,3757.1,4867.0,6390.3,0.0,5551.856432136752,8288.311884689083,3671.108524558023,2742.869631533397,0.0,19073.950391036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2303.1060721512813,22703.791978662295,1164.4325740845031,242102.86627731338
t16,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1236.1565211968,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,5580.154900966293,8288.311884689083,4213.254608055398,2934.8783038878682,0.0,19073.950391036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,28540.95322306199,1164.4325740845031,250233.5924069779
t17,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1236.1565211968,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,4213.254608055398,2934.8783038878682,0.0,17919.583767257333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.8989204002226,3278.4,1283.8,2905.348094260913,25284.003891935765,1056.610194733577,241654.2850271686
t18,21040.7,1508.2,9230.59751215669,34827.0,41955.12166087347,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,4213.254608055398,3340.9817219714623,0.0,17919.583767257333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.6502792147294,3278.4,1283.8,2795.1140336805097,22968.713689095763,948.7330091889022,232961.20100693498
t19,21040.7,1508.2,9230.59751215669,34827.0,40909.35155839249,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,4255.67822510254,3340.9817219714623,0.0,14014.02635506276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.1929762496857,3278.4,1283.8,2833.016600028045,23094.900574583917,840.8010174504792,228367.99726643882
t20,21040.7,1508.2,9230.59751215669,34827.0,38208.68496472331,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,4255.67822510254,3340.9817219714623,0.0,14014.02635506276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2422.5494793139137,1283.8,2619.0317652173553,23409.82729867432,1164.4325740845031,225246.56062174763
t21,21040.7,1508.2,9230.59751215669,34827.0,38208.68496472331,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,3599.38119575357,0.0,4067.022954703545,5701.988134094658,4255.67822510254,3340.9817219714623,0.0,13211.790620881206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,27385.69542063085,1056.3909699585834,226340.31171997645
t22,21040.7,1508.2,9230.59751215669,34827.0,38208.68496472331,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,3599.38119575357,0.0,4067.022954703545,5701.988134094658,4255.67822510254,3340.9817219714623,0.0,10918.119212976682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2413.2920338834365,27295.79430754602,948.2945596389152,223340.83482255082
t23,21040.7,1508.2,9230.59751215669,34827.0,36519.44012858621,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,3599.38119575357,0.0,4067.022954703545,5701.988134094658,4255.67822510254,3340.9817219714623,0.0,10918.119212976682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.3839938204046,3278.4,1283.8,2150.790761612655,27507.83007678611,840.1433431254985,221315.65726069003
t24,19604.204111830313,1508.2,8954.846239942288,34827.0,36519.44012858621,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,3599.38119575357,0.0,2553.891008440797,5701.988134094658,4255.67822510254,3340.9817219714623,0.0,10918.119212976682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,499.9242867085061,2921.1,30297.904786640225,731.9373204183335,220935.8963724656
t25,18597.84085102663,1508.2,7953.652648346519,34827.0,31529.666796762962,25807.5,0.0,8966.8,343.3198212571693,3757.1,4867.0,3599.38119575357,0.0,1677.9553162863178,2682.045934458274,0.0,0.0,0.0,12814.001997681233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1593.2842063804246,14410.419547850335,793.6414482757534,182285.7097640792
t26,17495.54553465338,1508.2,7953.652648346519,34827.0,29496.799657176125,25807.5,0.0,8966.8,231.94702162358436,3757.1,4867.0,2790.91880424643,0.0,1677.9553162863178,2682.045934458274,0.0,0.0,0.0,7641.851010777699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.7522325018228,1427.843298249319,1283.8,1357.206115496152,14244.149446013915,679.9,169510.96701982955
t27,14991.621983883264,1508.2,6845.619714290349,34827.0,19914.900824172804,25807.5,0.0,8966.8,0.0,3757.1,4867.0,2790.91880424643,0.0,1677.9553162863178,2682.045934458274,0.0,0.0,0.0,7641.851010777699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.3227643513703,2353.1216491246596,579.2176766883902,796.6421031902123,12237.211145612458,566.1585517242465,154138.1874788065
t28,12794.15252471436,1508.2,5384.289192642208,34827.0,12850.227708628541,25807.5,171.36518276516443,8966.8,0.0,3757.1,4867.0,2790.91880424643,0.0,1513.1319462627478,2247.4841139518417,0.0,0.0,0.0,2469.7000238741657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.8932962009178,3278.4,1158.4353533767803,796.6421031902123,10892.634281637922,566.1585517242465,138488.03308321556
t29,12794.15252471436,1508.2,1105.9867047988982,34827.0,12850.227708628541,25807.5,480.40431306436443,8966.8,0.0,3757.1,4867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,3278.4,579.2176766883904,1479.2088277204407,10304.450915950732,793.6414482757534,123912.86065169104
t30,11693.554890198477,1508.2,0.0,34827.0,2742.165852067723,25807.5,480.40431306436443,8966.8,0.0,3757.1,4867.0,0.0,0.0,0.0,0.0,980.8853650946688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,3278.4,579.2176766883904,1482.6048232402366,9828.82215580494,679.9,111993.12560800835
t31,11693.554890198477,1508.2,0.0,34827.0,0.0,25807.5,789.4434433635645,8966.8,1117.8968009817531,3757.1,4867.0,0.0,0.0,0.0,0.0,1961.7707301893377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,925.2783508753405,579.2176766883904,2279.246926430449,9828.82215580494,566.1585517242465,109988.56005810604
t32,12369.814661862058,1508.2,0.0,34827.0,2415.935542171006,25807.5,988.8608697008001,8966.8,1859.1095808320606,3757.1,4867.0,0.0,0.0,950.4728990105418,0.0,2469.4430590101992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,925.2783508753405,704.5823233116097,2921.1,14007.639970656566,566.1585517242465,120425.56634100399
t33,13690.95337650485,1508.2,0.0,34827.0,10278.129765145693,25807.5,1297.9,8966.8,2809.5928084572724,3757.1,4867.0,2372.2809850025997,0.0,2236.6350540891826,1910.3614979809347,2469.4430590101992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.141063699095,925.2783508753405,1283.8,796.6421031902123,19861.424788030115,566.1585517242465,141259.34140370975
t34,16048.041061277854,1508.2,3636.5571168024,34827.0,15251.525877810009,25807.5,1297.9,8966.8,3600.0717659042234,3757.1,4867.0,2372.2809850025997,0.0,3522.7972091678234,3820.72299596187,3014.5249301242716,0.0,0.0,4396.328341449769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,1850.556701750681,579.2176766883902,1593.2842063804246,22243.82266144826,566.1585517242465,164040.96061334235
t35,17846.149813541822,1508.2,3636.5571168024,34827.0,27436.07583614601,25807.5,1297.9,8966.8,4097.688925320703,3757.1,4867.0,2372.2809850025997,0.0,4293.992745887652,5731.084493942804,3014.5249301242716,133.0443386428283,0.0,6440.030772232553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.141063699095,2775.8350526260215,579.2176766883902,1327.8157936195753,26653.58820156749,566.1585517242465,188962.6862975685
t36,20217.134379049265,1508.2,7273.1142336048,34827.0,35513.73090407944,25807.5,1297.9,8966.8,4333.095308671548,3757.1,4867.0,4018.0190149974005,0.0,4293.992745887652,6383.051910007835,3014.5249301242716,133.0443386428283,0.0,9441.824397288548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.3507860747839,3278.4,579.2176766883902,2124.4578968097876,29507.390755820394,679.9,212466.74927774697
t37,20840.56510838127,1508.2,10909.6713504072,34827.0,41195.728665305076,25807.5,1297.9,8966.8,4333.095308671548,3757.1,4867.0,4018.0190149974005,0.0,5580.154900966293,6383.051910007835,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.9213179243313,2353.1216491246596,579.2176766883902,2921.1,30297.904786640225,566.1585517242465,229450.31467402485
t38,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,5580.154900966293,6383.051910007835,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.4918497738788,3278.4,704.5823233116097,2410.420247223591,30297.904786640225,598.2740223602566,239228.78447346998
t39,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,5580.154900966293,8288.311884689083,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,243113.30857956642
t40,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,5580.154900966293,8288.311884689083,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,243113.30857956642
t41,21040.7,1508.2,12218.813911824345,34827.0,44318.1,25807.5,934.3245528026881,8966.8,3449.7884427649433,3757.1,4867.0,6390.3,0.0,4067.022954703545,8288.311884689083,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.9598764232903,925.2783508753405,1283.8,2921.1,28286.4150966243,1164.4325740845031,233742.05207797835
t42,21040.7,1508.2,12218.813911824345,34827.0,38167.63556673857,25807.5,934.3245528026881,8966.8,3042.7036689000906,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.8020942180033,1850.556701750681,1283.8,2921.1,24240.419047240684,1164.4325740845031,221916.14327618666
t43,21040.7,1508.2,8473.345747969306,34827.0,38167.63556673857,25807.5,934.3245528026881,8966.8,3042.7036689000906,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2775.8350526260215,704.5823233116097,2921.1,21335.015839525116,1164.4325740845031,216069.23048458504
t44,21040.7,1508.2,8473.345747969306,34827.0,36369.60709327186,25807.5,934.3245528026881,8966.8,3042.7036689000906,3757.1,4867.0,6390.3,0.0,4067.022954703545,6040.827770737242,3014.5249301242716,430.4267643237821,0.0,13838.152738738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.501658028884,925.2783508753405,1283.8,2921.1,21064.057852448852,1164.4325740845031,212271.70665700862
t45,21040.7,1508.2,8473.345747969306,34827.0,36369.60709327186,25807.5,570.7491056053761,8966.8,3042.7036689000906,3757.1,4867.0,6390.3,0.0,3191.0872625490656,6040.827770737242,1926.492400605784,355.93187942732186,0.0,13332.89059914626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1850.556701750681,1283.8,2921.1,19151.52062033896,1050.6911258087498,208720.60397611067
t46,21040.7,1508.2,8473.345747969306,34827.0,36369.60709327186,25807.5,570.7491056053761,8966.8,2585.2831586673283,3757.1,4867.0,3599.38119575357,0.0,3191.0872625490656,6040.827770737242,1131.5869378237571,355.93187942732186,0.0,12814.001997681233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.1704514530452,2775.8350526260215,1283.8,2921.1,17284.121060590376,936.9496775329964,202704.07839168853
t47,21040.7,1508.2,8473.345747969306,34827.0,36369.60709327186,25807.5,207.17365840806417,8966.8,2033.8234125159981,3757.1,4867.0,3599.38119575357,0.0,3191.0872625490656,4929.530048410115,0.0,0.0,0.0,12814.001997681233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2261.359393118335,704.5823233116097,2597.08028359327,16527.043679346883,823.2082292572429,197300.22432518654
t48,21040.7,1508.2,8473.345747969306,34827.0,31529.666796762962,25807.5,0.0,8966.8,1330.3884610654868,3757.1,4867.0,3599.38119575357,0.0,3191.0872625490656,4929.530048410115,0.0,0.0,0.0,12814.001997681233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.7817728918983,3186.6377439936755,1283.8,796.6421031902123,15010.218932950618,907.3828965515069,189505.1649597696
t49,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,2892.1129184878428,2348.7208890515476,4154.767891532383,0.0,3413.2999352456627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1123.3079299469034,23629.029947253563,1134.6157328067166,216274.15524432456
t50,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,2892.1129184878428,2348.7208890515476,4154.767891532383,0.0,3734.959503344529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2246.6158598938064,23642.604140525633,1020.9367996050373,217619.01800244075
t51,21040.7,1508.2,13508.9,34827.0,40988.417308475364,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,2892.1129184878428,2348.7208890515476,4154.767891532383,0.0,3734.959503344529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1123.3079299469034,23689.16066020195,907.2578664033582,213098.90496744384
t52,21040.7,1508.2,12695.460030281829,34827.0,33485.27376565827,25807.5,1297.9,8966.8,3896.7167324814573,3757.1,4867.0,6390.3,2678.7964174841873,2348.7208890515476,4154.767891532383,0.0,3459.551034645236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2246.6158598938064,18332.5184867345,793.5789332016791,199111.4000409649
t53,21040.7,1508.2,12695.460030281829,34827.0,26005.04677663339,25807.5,1297.9,8966.8,3022.8158008549563,3757.1,4867.0,6390.3,2142.5032286440883,1513.1319462627478,2247.4841139518417,0.0,2446.7679411992804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0839407215412,2424.438908151639,1283.8,1123.3079299469027,14081.875469910618,679.9,179454.11608655882
t54,21040.7,1508.2,12695.460030281829,34827.0,24441.883442658316,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2142.5032286440883,0.0,0.0,0.0,1497.563006782289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,1123.3079299469027,9114.222846128228,566.2210667983209,164809.2842895324
t55,21040.7,1508.2,12695.460030281829,34827.0,24441.883442658316,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,0.0,0.0,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0187802826199,1222.0412904966115,560.933381099368,2246.6158598938055,7109.193945560503,566.2210667983209,164068.3747452181
t56,21040.7,1508.2,12695.460030281829,34827.0,27908.208929455548,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,1286.1621550786408,1910.3614979809347,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6433338585607,1222.0412904966115,560.933381099368,1867.4440142397227,10100.404583232086,566.2210667983209,173855.88723066833
t57,21040.7,1508.2,12695.460030281829,34827.0,32593.656036629465,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,1566.4388670444303,1910.3614979809347,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1222.0412904966115,1121.866762198736,2828.8320190388185,13521.920645156983,566.2210667983209,184332.50516377285
t58,21040.7,1508.2,12695.460030281829,34827.0,37955.34154097449,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,1828.6362008051115,1910.3614979809347,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1877.9144718615175,1222.0412904966115,560.933381099368,2921.1,17220.70099828052,1132.4421335966417,193635.93849352375
t59,21040.7,1508.2,12695.460030281829,34827.0,40379.43507716328,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,1908.60928525624,1910.3614979809347,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.823250758054,1222.0412904966115,1121.866762198736,2514.3371403896745,20938.722055482056,1018.7632003949626,199896.42653854907
t60,21040.7,1508.2,13508.9,34827.0,42645.80890923651,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,1908.60928525624,2244.4063935514487,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.084198683076,2444.082580993223,722.8666189006319,1733.005251842783,22287.676948865323,1164.4325740845031,204023.8797095604
t61,21040.7,1508.2,13508.9,34827.0,43393.01907850815,25807.5,1297.9,8966.8,2415.591400555042,3757.1,4867.0,6390.3,2250.566748126191,1908.60928525624,4154.767891532383,0.0,1182.3487994655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,3278.4,1283.8,1824.7935696798681,25170.410714539907,1164.4325740845031,210565.19672788918
