Zone,1,2,3,4,5,6,7
t1,155.74136817982549,172.4412330362428,161.21374308960793,87.75755981435513,84.52722018928682,128.73524640544542,147.77282727859128
t2,155.74136817982549,172.4412330362428,161.21374308960793,87.75755981435512,84.52722018928682,128.73524640544534,147.77282727859128
t3,155.74136817982549,172.4412330362428,161.21374308960793,87.75755981435512,84.52722018928682,128.73524640544534,147.77282727859125
t4,155.74136817982549,172.4412330362428,161.21374308960793,87.75755981435512,84.52722018928682,128.73524640544534,147.77282727859128
t5,155.74136817982549,172.4412330362428,161.21374308960793,87.75755981435512,84.52722018928687,128.73524640544534,147.77282727859125
t6,155.74136817982549,172.4412330362428,161.21374308960793,87.75755981435512,84.52722018928682,128.73524640544534,147.77282727859128
t7,147.5476715173369,172.44123303624278,161.21374308960793,87.75755981435512,84.52722018928682,128.73524640544534,147.77282727859125
t8,132.38016303059257,141.44709180371376,132.237601861867,87.75755981435512,84.52722018928682,124.3765379696695,121.21252149580813
t9,132.38016303059257,141.44709180371376,132.237601861867,87.75755981435512,70.5750988215683,124.3765379696695,121.21252149580813
t10,132.38016303059257,141.44709180371376,132.237601861867,83.00118494748196,70.5750988215683,124.3765379696695,121.21252149580813
t11,132.38016303059257,141.44709180371376,132.237601861867,73.27223635615056,70.57509882156835,124.3765379696695,121.21252149580813
t12,132.38016303059254,141.44709180371382,132.237601861867,73.27223635615056,70.5750988215683,124.3765379696695,121.21252149580813
t13,132.38016303059254,141.44709180371376,132.237601861867,73.27223635615056,70.57509882156835,124.3765379696695,121.21252149580813
t14,132.38016303059254,141.4470918037138,132.237601861867,73.27223635615053,70.57509882156835,124.3765379696695,121.21252149580813
t15,132.38016303059254,141.44709180371376,132.237601861867,73.27223635615053,70.5750988215683,124.3765379696695,121.21252149580813
t16,137.78859281147425,141.44709180371382,132.23760186186703,73.27223635615051,70.5750988215683,124.3765379696695,121.21252149580818
t17,147.5476715173369,172.4412330362427,161.21374308960793,73.27223635615053,70.5750988215683,124.3765379696695,147.77282727859128
t18,147.5476715173369,172.4412330362428,161.21374308960793,73.27223635615053,70.5750988215683,124.3765379696695,147.77282727859128
t19,147.5476715173369,172.4412330362428,161.21374308960793,73.27223635615053,70.5750988215683,124.3765379696695,147.77282727859128
t20,147.5476715173369,172.4412330362428,161.21374308960802,73.27223635615053,70.5750988215683,124.3765379696695,147.77282727859128
t21,147.5476715173369,172.4412330362428,161.21374308960793,73.27223635615053,70.5750988215683,124.3765379696695,147.77282727859128
t22,147.5476715173369,172.4412330362428,161.21374308960793,83.00118494748196,79.94592660585685,124.3765379696695,147.77282727859128
t23,155.74136817982549,172.4412330362428,161.21374308960793,83.00118494748196,79.94592660585685,124.3765379696695,147.77282727859128
t24,155.74136817982549,172.4412330362428,161.21374308960793,83.00118494748196,79.94592660585685,124.3765379696695,147.77282727859128
t25,156.5292236279904,166.64451192178214,155.79444115088683,109.21084161257627,129.54203267854172,124.4077296748215,142.80535022599256
t26,156.5292236279904,166.64451192178205,155.7944411508868,109.21084161257626,129.54203267854172,124.4077296748215,142.80535022599253
t27,156.52922362799046,166.64451192178208,155.7944411508868,109.21084161257627,129.54203267854166,124.4077296748215,142.80535022599253
t28,156.52922362799046,166.64451192178208,155.7944411508868,109.05864514913345,113.2264914605653,124.4077296748215,142.80535022599253
t29,156.5292236279904,166.64451192178208,155.7944411508868,109.05864514913345,113.2264914605653,124.4077296748215,142.80535022599253
t30,156.52922362799046,166.64451192178208,155.7944411508868,109.05864514913344,113.2264914605653,124.40772967482147,142.80535022599256
t31,147.5476715173369,166.64451192178208,155.7944411508868,104.83139414236234,108.83768945990484,124.3765379696695,142.80535022599253
t32,133.04984016192606,140.1622826137309,131.03644541554576,109.05864514913345,108.83768945990484,124.23435479553407,120.11150938185867
t33,133.04984016192608,140.1622826137309,131.03644541554576,109.05864514913344,108.83768945990484,124.23435479553407,120.11150938185861
t34,133.04984016192608,140.16228261373092,131.03644541554576,109.05864514913344,108.83768945990484,124.23435479553407,120.11150938185864
t35,133.04984016192606,140.16228261373092,131.03644541554564,109.05864514913344,108.83768945990484,124.23435479553407,120.1115093818586
t36,133.04984016192608,140.1622826137309,131.03644541554576,109.05864514913344,108.83768945990484,124.23435479553407,120.11150938185861
t37,133.04984016192606,140.16228261373092,131.03644541554576,109.05864514913344,108.83768945990484,124.23435479553407,120.11150938185867
t38,133.04984016192606,140.1622826137309,131.03644541554576,109.17456369604287,108.83768945990484,124.3664036199481,120.11150938185867
t39,133.04984016192608,140.16228261373095,131.03644541554578,109.17456369604287,108.9559253122554,124.36640361994807,120.11150938185871
t40,137.78859281147427,141.44709180371382,132.23760186186703,110.17532139014807,114.38584322671424,124.3765379696695,121.21252149580819
t41,147.5476715173369,166.64451192178208,155.7944411508868,129.8019805480698,129.54203267854172,124.4077296748215,142.8053502259925
t42,147.5476715173369,166.64451192178205,155.7944411508868,129.8019805480698,129.54203267854172,124.4077296748215,142.80535022599256
t43,147.5476715173369,166.64451192178208,155.7944411508868,129.80198054806976,125.02399353403038,124.4077296748215,142.80535022599253
t44,147.5476715173369,166.64451192178208,155.7944411508868,129.80198054806976,125.02399353403038,124.4077296748215,142.8053502259926
t45,147.5476715173369,166.64451192178208,155.7944411508868,129.80198054806974,129.5420326785417,124.4077296748215,142.80535022599253
t46,147.5476715173369,166.64451192178208,155.7944411508868,129.80198054806976,129.54203267854172,124.4077296748215,142.80535022599253
t47,147.5476715173369,166.64451192178208,155.79444115088677,129.80198054806974,129.54203267854172,124.4077296748215,142.80535022599253
t48,156.52922362799038,166.64451192178208,155.7944411508868,129.80198054806976,129.54203267854172,124.4077296748215,142.80535022599253
t49,147.5476715173369,170.03180309434325,158.96118891328655,123.9449475965947,134.7321668552227,141.1921134154267,141.64352594410286
t50,147.5476715173369,172.90460580053687,161.64694607976472,123.9449475965947,134.7321668552227,141.1921134154267,148.16991272189262
t51,152.06175205874086,178.19445760596923,166.59238050358283,123.9449475965947,138.8541692321351,141.1921134154267,152.70303014056248
t52,173.58549580081032,183.22573994656275,166.59238050358283,123.9449475965947,158.50843150129475,141.1921134154267,152.70303014056248
t53,165.0985732623368,183.2257399465628,166.59238050358283,123.9449475965947,158.50843150129475,141.1921134154267,152.70303014056248
t54,152.06175205874086,178.19445760596923,166.59238050358283,123.9449475965947,158.50843150129475,141.1921134154267,152.70303014056248
t55,147.5476715173369,159.12503961953246,148.76455476837924,123.9449475965947,150.3231123638046,141.1921134154267,136.36156841011473
t56,147.5476715173369,155.74187904603855,141.60352351120275,123.94494759659473,143.0870573237497,141.19211341542672,129.7975756957024
t57,147.5476715173369,155.74187904603858,141.60352351120278,123.94494759659473,143.08705732374975,141.19211341542672,129.79757569570242
t58,147.5476715173369,155.74187904603858,141.60352351120275,123.94494759659473,143.0870573237497,141.19211341542663,129.7975756957024
t59,147.5476715173369,155.74187904603858,141.60352351120278,123.94494759659474,143.08705732374975,141.19211341542672,129.79757569570242
t60,147.5476715173369,155.74187904603855,141.60352351120278,123.94494759659474,143.08705732374975,141.19211341542672,129.79757569570242
t61,147.5476715173369,155.74187904603858,141.60352351120275,123.94494759659474,143.0870573237497,141.19211341542675,129.7975756957024
t62,147.5476715173369,155.74187904603858,141.60352351120275,123.94494759659474,134.7321668552227,141.19211341542663,129.7975756957024
t63,147.5476715173369,155.74187904603858,145.60166866554383,123.94494759659474,134.7321668552227,141.19211341542672,133.46238244235045
t64,147.5476715173369,155.74187904603858,145.6016686655438,123.9449475965947,134.7321668552227,141.1921134154267,133.46238244235042
t65,147.5476715173369,165.28873890565916,154.52694126782154,123.9449475965947,134.7321668552227,141.1921134154267,141.64352594410286
t66,147.5476715173369,170.03180309434325,158.96118891328652,123.9449475965947,134.7321668552227,141.1921134154267,145.70807589416248
t67,147.5476715173369,170.03180309434325,158.96118891328655,123.9449475965947,134.7321668552227,141.1921134154267,145.7080758941625
t68,147.5476715173369,170.03180309434325,158.96118891328655,123.9449475965947,134.7321668552227,141.1921134154267,145.7080758941625
t69,147.5476715173369,165.28873890565916,154.52694126782154,123.9449475965947,134.7321668552227,141.1921134154267,141.64352594410286
t70,147.5476715173369,165.28873890565916,154.52694126782154,123.9449475965947,134.7321668552227,141.1921134154267,141.64352594410283
t71,147.5476715173369,165.28873890565916,154.52694126782154,123.9449475965947,134.7321668552227,141.1921134154267,141.64352594410286
t72,147.5476715173369,165.28873890565916,154.52694126782154,123.9449475965947,134.7321668552227,141.1921134154267,141.64352594410286
t73,147.5476715173369,172.14823684804404,160.93982361351266,83.00118494748197,86.17320475439212,142.94957142710794,147.52174536303295
t74,147.5476715173369,172.14823684804404,160.93982361351266,83.00118494748197,86.17320475439212,142.949571427108,147.52174536303292
t75,147.5476715173369,172.14823684804404,160.93982361351266,83.00118494748197,86.17320475439212,142.94957142710794,147.52174536303292
t76,155.73932044663238,172.14823684804406,160.93982361351266,83.00118494748197,86.17320475439212,142.94957142710794,147.52174536303292
t77,155.73932044663238,172.14823684804404,160.93982361351266,83.00118494748197,86.17320475439212,142.94957142710794,147.52174536303292
t78,155.73932044663238,172.14823684804404,160.93982361351266,83.00118494748197,86.17320475439212,142.94957142710794,147.52174536303295
t79,155.73932044663238,172.14823684804404,160.93982361351266,83.00118494748197,86.17320475439212,142.94957142710794,141.64352594410286
