Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_moderate_0,CA_S_nuclear_1,NM_nuclear_1
t129,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,7.121343514882028e-12,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,2.3874235921539366e-12,20039.75925539679,0.0,0.0,-7.73346187088464e-12,11287.386000000002,0.0
t130,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999985,0.0,34397.95100000001,0.0,0.0,-1.038339784524093e-11,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,0.0,20039.75925539679,0.0,0.0,0.0,11287.386000000002,0.0
t131,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.158167474903167e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,7124.866836079789,0.0,0.0,0.0,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,-3.536115400493145e-11,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,0.0,20039.759255396788,0.0,0.0,0.0,11287.386000000002,0.0
t132,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,-3.351220475623522e-11,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1221543041368324e-11,98909.00454965039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,2.3874235921539366e-12,20039.75925539679,0.0,0.0,-1.235842799918636e-10,11287.386000000002,0.0
t133,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,4.8863048654791664e-11,-1.1323209037072956e-11,7124.866836079795,0.0,0.0,0.0,-1.247428826900432e-12,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,0.0,20039.75925539679,0.0,0.0,0.0,11287.386000000002,0.0
t134,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,34397.95100000001,0.0,0.0,0.0,0.0,7124.866836079819,0.0,0.0,3.8198777474462986e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,0.0,20039.75925539679,0.0,0.0,0.0,11287.386000000002,0.0
t135,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21872.5042241736,0.0,0.0,0.0,20039.75925539679,0.0,0.0,-1.432454155292362e-11,11287.386000000002,0.0
t136,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.0084483472,0.0,0.0,0.0,40079.518510793576,0.0,0.0,0.0,11287.386000000002,0.0
t137,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.0084483472,0.0,0.0,0.0,40079.51851079358,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,0.0
t138,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,2.3874235921539366e-12,0.0,0.0,0.0,98909.00454965074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.0084483472,0.0,0.0,-1.6711965145077556e-11,40079.51851079358,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,0.0
t139,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,3.784964732744809e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.733672159588,0.0,0.0,0.0,6.920957886791257e-12,0.0,0.0,0.0,0.0,-1.1250946840846154e-10,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.0084483472,0.0,0.0,0.0,40079.51851079357,0.0,0.0,0.0,11287.386000000002,0.0
t140,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,2.1009327610954642e-10,0.0,0.0,0.0,0.0,0.0,-1.1250946840846154e-10,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.0084483472,0.0,0.0,2.3874235921539366e-12,40079.51851079358,0.0,0.0,-9.549694368615746e-12,11287.386000000002,0.0
t141,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,-1.241460267920047e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.0084483472,0.0,0.0,2.3874235921539366e-12,40079.51851079358,0.0,0.0,-9.549694368615746e-12,11287.386000000002,0.0
t142,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46000000021,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,-1.241460267920047e-10,0.0,0.0,0.0,5.3717030823463574e-12,0.0,-2.404476617812179e-11,3.315108187962324e-11,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.008448347224,0.0,0.0,0.0,40079.51851079358,0.0,0.0,0.0,11287.386000000002,0.0
t143,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,-1.7905676941154525e-12,0.0,0.0,-1.9895196601282805e-11,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.008448347224,0.0,0.0,0.0,40079.518510793576,0.0,0.0,0.0,11287.386000000002,0.0
t144,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,6.350546755129471e-12,0.0,-2.077285898849368e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,0.0,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43745.008448347224,0.0,0.0,2.3874235921539366e-12,40079.51851079364,0.0,0.0,0.0,11287.386000000002,0.0
t145,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,-2.8112481231801212e-11,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215978,0.0,0.0,7.639755494892597e-11,0.0,0.0,0.0,2.9842794901924208e-12,0.0,0.0,0.0,98909.00454965039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t146,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56106.00886759713,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215978,0.0,0.0,0.0,0.0,0.0,0.0,2.2382096176443156e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,40079.51851079357,0.0,0.0,-3.8198777474462986e-11,11287.386000000002,10706.856000000002
t147,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362246,0.0,0.0,0.0,14249.733672159766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t148,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.506032276665792e-10,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.640173622465,0.0,1.4242687029764056e-11,0.0,14249.73367215978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475665,0.0,0.0,0.0,40079.51851079358,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t149,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59227.78616761561,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,-7.16227077646181e-12,40079.51851079358,0.0,0.0,2.1009327610954642e-10,11287.386000000002,10706.856000000002
t150,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60359.1007775077,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,-7.16227077646181e-12,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t151,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56963.08560476632,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.733672159593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549694368615746e-12,46342.88068475666,0.0,0.0,-4.5361048250924796e-11,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t152,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32992.84358646151,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811244,0.0,0.0,0.0,8035.996568101122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,34898.14716229531,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t153,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61715.38063237701,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811244,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,-2.3874235921539366e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65441052155802e-12,46342.88068475666,0.0,0.0,0.0,20039.75925539679,0.0,0.0,-4.78827644201374e-12,11287.386000000002,10706.856000000002
t154,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71753.70249316983,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,5.6701310313655995e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,20039.75925539679,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t155,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,20039.75925539679,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t156,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,5.3717030823463574e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,20039.759255396773,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t157,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499249138869346e-11,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,3.879563337250147e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41243.13418812898,0.0,0.0,0.0,20039.75925539679,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t158,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,-1.9354047253727914e-11,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,7124.866836079795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,20039.75925539679,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t159,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,12660.54949010162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,2.864908310584724e-11,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,20039.75925539679,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t160,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,18893.820086811236,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,1.7905676941154525e-12,0.0,0.0,0.0,98909.0045496505,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,1.1937117960769683e-11,40079.51851079358,0.0,0.0,-1.432454155292362e-11,11287.386000000002,10706.856000000002
t161,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,2.6261659513693303e-11,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,-7.16227077646181e-12,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t162,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,0.0,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t163,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7912286643404516e-11,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,5.073275133327115e-12,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.88068475666,0.0,0.0,-7.16227077646181e-12,40079.51851079358,0.0,0.0,-3.8198777474462986e-11,11287.386000000002,10706.856000000002
t164,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.880684756834,0.0,0.0,0.0,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t165,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,-1.9099388737231493e-11,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.880684756834,0.0,0.0,2.3874235921539366e-12,40079.51851079358,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t166,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46342.880684756834,0.0,0.0,-1.1220890883123502e-10,40079.51851079358,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t167,41424.7,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73217.508,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,34397.95100000001,37787.64017362247,0.0,0.0,0.0,14249.73367215959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.057554623519536e-12,46342.880684756834,0.0,0.0,1.169837560155429e-10,40079.51851079358,0.0,0.0,0.0,11287.386000000002,10706.856000000002
