Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Time_Index
9000.0,1.0,1.0,1.0,9000.0,36.0,24.0,237.7431258183547,2183.218715779,26924.225324598,0.0,467.5935327427,2518.4523536631,18248.6929112364,12233.2522724227,1
,,,,,,,255.4695869539338,2048.8559342841,25547.1589967001,0.0,430.9377723168,2411.3622888129,17789.8907877599,11687.615705313,2
,,,,,,,236.7003928103795,1962.0260457173,24803.939139516704,0.0,418.7967146123,2352.921710566,17529.2567176159,11376.2542981601,3
,,,,,,,274.23878109748813,1933.5533722306,24793.5129231196,0.0,400.0501772371,2367.9143196451,17736.7587734606,11267.328079296,4
,,,,,,,350.3582906796807,1959.3199651793,25682.9952116203,0.0,398.5151009756,2467.9670373766,18413.4739555837,11318.2720339647,5
,,,,,,,253.3841209379833,2047.4440661773,27145.2811332122,0.0,402.0504281233,2574.1391873852,19649.5112882361,11565.2831825887,6
,,,,,,,187.69194143554319,2217.809484395,29747.4285709848,0.0,441.8228585346,2792.2969480658,21005.0956530619,12121.6447927866,7
,,,,,,,228.35852874657758,2397.4697009823,32378.8055610981,0.0,499.9231691589,3036.7682675381,21930.9569022372,12628.7382362982,8
,,,,,,,188.73467444351843,2538.8918230111,33622.618677015205,0.0,557.0466130714,3154.8733104872,22411.2990315108,13163.9849179163,9
,,,,,,,207.50386858707276,2719.7285963541,34967.7977624389,0.0,629.6138545237,3446.1582868798,22590.0810796261,13742.80208708,10
,,,,,,,202.29020354719654,2884.7995091714,36061.969459302,0.0,677.6663932546,3572.8305350169,23060.730206291,14506.2910919177,11
,,,,,,,282.58064516129,3075.6370149374,37089.4031946533,0.0,736.7435705908,3705.928187045,23379.1632919903,15273.8019879136,12
,,,,,,,152.239019164385,3275.0633850196,38020.474343360904,0.0,783.1214806728,3828.9287758158,23648.7723645497,16223.9737740045,13
,,,,,,,162.66634924413745,3438.7224297301,38484.3580397334,0.0,821.1727649728,3919.1904019038,24300.7165400062,16938.5297697526,14
,,,,,,,291.9652422330672,3559.9077755618,38280.1419389952,0.0,844.47801367,3990.7877595465,24916.4017057044,18075.3843370966,15
,,,,,,,217.93119866682514,3719.2135602764,37643.82649500229,0.0,869.643960866,3961.4144846162,25129.2887629983,18636.102996049,16
,,,,,,,201.24747053922133,3749.6863802477,37172.22958408149,0.0,873.2258054761,3875.4364611222,25163.0347720803,18994.0513091161,17
,,,,,,,316.99083442447295,3563.7904128554,35819.7939185631,0.0,820.5680379607,3676.8608837285,24949.4297145932,18925.0088442361,18
,,,,,,,277.36698012141386,3409.5438221901,34426.935751878096,0.0,778.9349090506,3515.6138432255,24524.7326002952,18413.5583519699,19
,,,,,,,224.1875967146766,3243.7669753194,33877.88061380879,0.0,735.673668954,3469.7181011468,23906.1754338241,17553.2088017423,20
,,,,,,,200.20473753124608,3062.9302019764,33130.6419129492,0.0,691.9007367703,3261.3514321097,22967.3901811706,16832.6199692571,21
,,,,,,,212.71753362694898,2776.3209763007,31066.491291495302,0.0,640.3128708917,3041.9697849737,21520.2607917074,16015.8409065751,22
,,,,,,,254.42685394595856,2527.9498451836,29120.8789084131,0.0,582.0264904175,2820.4463365407,21445.588771611,14911.8317836885,23
,,,,,,,333.6745625520768,2277.2256005552,27739.7632346668,0.0,518.6697065341,2619.1170146223,19942.4553670756,13768.2740644143,24
,,,,,,,326.3754314962501,2042.5025278036,25591.619165125496,0.0,365.7668073971,2664.7067850871,17108.8676044774,12369.3262566036,25
,,,,,,,266.9396500416614,1943.4364489781,24383.7372475588,0.0,351.1603241817,2486.6313058219,16454.4104283446,11898.4298335144,26
,,,,,,,296.1361742649682,1879.7847284976,23640.2642664023,0.0,334.2744853053,2407.6906294466,16458.0004293107,11563.9425522027,27
,,,,,,,371.21295083918545,1855.4300036557,23539.331154608502,0.0,322.2264625257,2417.1757494762,16690.9914920152,11453.0053877597,28
,,,,,,,178.30734436376605,1913.1989403579,24429.0152466765,0.0,324.924475349,2453.5863715252,17601.7747371326,11579.6949592384,29
,,,,,,,181.43554338769175,2032.0311726783,26081.948388432902,0.0,339.7635458767,2656.4455515129,19501.9622485265,12086.7884027501,30
,,,,,,,179.35007737174126,2179.689045512,28410.0277826811,0.0,369.3486520073,2872.4615108965,20869.0346164441,12395.1333915344,31
,,,,,,,241.91405785025566,2366.5262583088,30878.256166892497,0.0,420.2387559488,3119.3806032797,21528.5177939296,12923.3417636259,32
,,,,,,,235.65765980240425,2523.7142408633,33029.34187452141,0.0,467.826120055,3449.8299462461,21650.936826876,13366.4201062052,33
,,,,,,,274.23878109748813,2719.493285003,34197.8159815016,0.0,513.6458205874,3650.5473249367,21681.0928349918,14218.0555589237,34
,,,,,,,206.46113557909752,2831.0308654383,36053.0444721764,0.0,566.1175182529,3887.3693540626,21405.3807607899,15213.8087781392,35
,,,,,,,251.29865492203285,2987.5129139394,37234.0431705775,0.0,621.7058859039,4139.4899638814,21254.6007202108,16283.6318261823,36
,,,,,,,,3136.817966231,38108.4806704864,0.0,713.4848393561,4388.8568291755,21448.1017722873,17398.3659921571,37
,,,,,,,,3360.0107827773,38457.277868463905,0.0,731.5336147942,4668.5148842414,21633.3458221417,18409.5364608118,38
,,,,,,,,3508.8452123667,38672.4070076415,0.0,763.7702162855,4753.8809645078,22235.0299840719,19325.1870144628,39
,,,,,,,,3640.2666019725,38356.5746929115,0.0,769.6314165567,4721.142001825,22460.841044844,19645.5976767213,40
,,,,,,,,3610.382060379,37349.9769973852,0.0,751.1639839563,4584.0667188167,22765.6321268718,19778.6552425337,41
,,,,,,,,3546.7303398985,35910.6421840274,0.0,716.1828521793,4189.3633369402,22424.5820350856,19392.5536913602,42
,,,,,,,,3196.1164267157,34741.432204790595,0.0,631.1489307852,3975.7951504675,22361.7570181777,18238.6060865944,43
,,,,,,,,3146.818698654,33264.900099842795,0.0,601.7498945045,3827.7048893604,21886.7998903533,17680.2335308175,44
,,,,,,,,2950.6866874877,31965.3551931533,0.0,560.1632830569,3490.5241708891,21234.8557148968,16865.130256118,45
,,,,,,,,2625.8393672535,29476.520103748302,0.0,522.3445860692,3198.6272512688,20264.1194536444,15989.3634564512,46
,,,,,,,,2396.4107999022,27725.2655795172,0.0,469.9194058662,2934.2677768958,18549.1759921049,14591.4211214299,47
,,,,,,,,2184.5129282102,26532.038669648704,0.0,419.959651174,2722.5354201062,17934.5678266966,13594.3272718284,48
,,,,,,,,1725.0675151299,23334.225949165,0.0,287.0127434364,2338.5410447147,18290.6959225406,9720.2406138302,49
,,,,,,,,1676.3580654462,22287.1298737262,0.0,267.9871012864,2248.2794186267,18004.9318456335,9461.4989493285,50
,,,,,,,,1660.5922049205,21744.425469371603,0.0,256.5438055189,2183.4134364889,18118.3758761645,9314.364764463,51
,,,,,,,,1681.4172594954,21837.5831538921,0.0,250.4035004729,2177.2940042117,18555.2789937474,9249.6793483376,52
,,,,,,,,1760.4818734749,22919.2091588773,0.0,255.9855959693,2293.2572458638,19717.0033064001,9436.0269719942,53
,,,,,,,,1901.9039955037,24702.888077622003,0.0,270.824666497,2475.0043844953,21592.0608110308,9906.5882374868,54
,,,,,,,,2073.5636261527,26761.919072659202,0.0,300.9214647147,2630.7439359489,22948.0041759533,10386.1987580851,55
,,,,,,,,2155.2166649946,28396.849143254698,0.0,332.7859265063,2762.6177015216,23413.6273012655,10553.442398741,56
,,,,,,,,2189.1014995572,29533.881516454698,0.0,357.3006292277,2887.4541199755,23424.397304164,10394.2425404012,57
,,,,,,,,2233.3400335695,30242.9604686847,0.0,379.9546334503,2959.0514776182,23238.4352541164,10304.4203045379,58
,,,,,,,,2259.694904896,30468.3680719155,0.0,399.9106248497,2986.8948944793,22927.5411704461,10366.4244598913,59
,,,,,,,,2254.5180551712,30258.9666151399,0.0,409.4467046559,2999.1337590336,22728.2961168236,10390.2206492432,60
,,,,,,,,2236.7520481609,29852.975313341398,0.0,424.6113974209,2990.8725254594,22370.7320205931,10601.0347774446,61
,,,,,,,,2198.2786422513,29459.211438509497,0.0,438.8457409366,2992.7083551426,21893.9798922857,10885.9187344736,62
,,,,,,,,2162.6289725551,28870.8935769749,0.0,441.6367886848,2965.1709098954,21660.270829388,11205.6590815392,63
,,,,,,,,2128.8617936681,28179.740426616798,0.0,437.1711122877,2949.5663575886,21708.7358424313,11477.136734708,64
,,,,,,,,2135.3328558241,27841.3766044976,0.0,424.5648799585,2968.5365976478,21949.6249072613,11850.1671396178,65
,,,,,,,,2191.3369573929,28333.380423521,0.0,405.0740631838,3018.1039990928,22265.9039923809,12369.9965717966,66
,,,,,,,,2157.805089857,29385.3126794069,0.0,393.6307674163,3111.4253413194,22630.2890904472,12856.980559518,67
,,,,,,,,2180.7479465921,29765.7973305768,0.0,404.8414758714,3152.1195659625,22641.4180934423,12828.4921638151,68
,,,,,,,,2181.2185692944,29093.621731531097,0.0,391.2118593679,3045.0295011123,22195.8989735406,12825.4757454465,69
,,,,,,,,2095.8005488344,27710.819148206003,0.0,366.2784994843,2898.4690980744,21342.1967437853,12199.4013551757,70
,,,,,,,,1964.7321262553,26353.1828472685,0.0,335.437421867,2710.9084987796,19865.6293463995,11175.8300554502,71
,,,,,,,,1837.4286852943,24939.952292613998,0.0,306.4570427486,2543.2360543856,18946.5890990599,10480.7132002994,72
,,,,,,,,1774.247587516,24262.342345741697,0.0,253.1015132962,2355.3694834769,19403.2372219568,10482.0538306854,73
,,,,,,,,1718.0081745961,23217.1426169507,0.0,244.4027478144,2240.9360998941,19154.8091550978,10337.9360641884,74
,,,,,,,,1694.5946951587,22496.4805119925,0.0,243.1002588652,2201.4657617065,19330.7192024402,10243.4216219741,75
,,,,,,,,1711.1841454133,22204.5768278272,0.0,243.1002588652,2196.2642442709,19759.0063177043,10423.0660937006,76
,,,,,,,,1778.0125691341,22798.2299316304,0.0,253.1480307586,2273.0631193492,20757.3855863962,10696.219534852,77
,,,,,,,,1919.5523468384,24458.1727616875,0.0,272.406260221,2460.9296902578,22418.8380335398,11407.7591122315,78
,,,,,,,,2116.8609147605,26844.6043139434,0.0,301.6192266518,2686.430769671,24594.0196189423,12263.0812985116,79
,,,,,,,,2234.5165903252,28737.624227387503,0.0,327.4829357848,2836.968803689,25795.2339422229,12586.8435367352,80
,,,,,,,,2304.7570286373,30232.6399120727,0.0,351.6720162689,2961.805222143,26043.3030089852,12343.8542792692,81
,,,,,,,,2348.9955626497,30886.6764171623,0.0,360.2312293633,3045.0295011123,25823.235949759,11932.9510659544,82
,,,,,,,,2367.3498480378,31085.870161869498,0.0,366.6971566465,3074.4027760426,25516.2908671514,11552.2120363251,83
,,,,,,,,2364.7614231753,30850.791009135002,0.0,365.25511531,3073.7908328149,24840.6526853182,11271.3499704541,84
,,,,,,,,2343.5834015737,30506.597159584304,0.0,364.3247660606,3054.8205927557,24352.0535538224,11047.4646959889,85
,,,,,,,,2306.2865524197,30138.612780241598,0.0,360.7429214504,3021.1637152314,24031.4664675434,10981.4386494775,86
,,,,,,,,2256.1652346291,29582.928373353603,0.0,353.2536099928,2955.0738466381,23960.3844484133,11032.7177617427,87
,,,,,,,,2250.2824508509,29091.3817926467,0.0,340.2287205014,2980.7754622021,24256.9185282189,11185.8847833454,88
,,,,,,,,2289.3441351384,29334.6695817115,0.0,346.7876827096,3079.6042934782,25384.537831693,11753.3065942279,89
,,,,,,,,2454.062080929,31856.7374291219,0.0,378.3730397263,3259.8215740404,26335.1700875349,12651.1937952641,90
,,,,,,,,2438.7668431055,32004.7790553641,0.0,373.581741092,3287.0530476737,26303.9370791292,13131.4746310553,91
,,,,,,,,2399.9404701692,31146.6610003938,0.0,361.8593405497,3219.1273493973,25572.2948822237,12869.3813905886,92
,,,,,,,,2343.4657458981,30163.1123163201,0.0,349.2531082205,3130.0896097647,24401.236567059,12715.8792113895,93
,,,,,,,,2243.4584216681,29030.0600112541,0.0,327.0177611601,2995.4620996673,22913.540166678,12213.1428166324,94
,,,,,,,,2109.4486071999,27470.400430366397,0.0,302.0844012765,2830.543399798,21866.6958849428,11589.4145295371,95
,,,,,,,,1971.7914667892,26203.4648886236,0.0,278.2674604921,2647.5723747111,19672.1282943229,10977.4167583194,96
,,,,,,,,1712.5960135201,23892.7426963762,0.0,267.0102345745,2435.5340463076,18881.2510814756,10544.7283012318,97
,,,,,,,,1650.5914724975,23011.308186356102,0.0,257.3346023809,2334.8693853484,18573.5879986749,10312.7992444506,98
,,,,,,,,1619.4127184728,22449.3147899887,0.0,250.0313607732,2267.2496586859,18491.3769765496,10202.5323952005,99
,,,,,,,,1615.5300811792,22042.580917119,0.0,249.1475289863,2240.6301282803,18739.8050434085,10127.7922511799,100
,,,,,,,,1639.7671503455,22180.4967047223,0.0,250.6360877853,2278.8765800125,19278.6641884307,10270.2342296945,101
,,,,,,,,1709.0663432531,22950.28701824,0.0,260.0326152041,2365.4665467342,20288.1724601177,10602.0402502341,102
,,,,,,,,1799.1905907357,23991.626160247,0.0,275.9415873687,2441.3475069709,21538.5697966348,11001.5481052678,103
,,,,,,,,1894.7269992943,25376.028046523203,0.0,299.5724583031,2562.5122660586,22339.4990121874,11257.9436665939,104
,,,,,,,,1974.8505143539,26827.579345166698,0.0,325.9943769858,2679.3934225523,22760.2471254226,11129.2431495361,105
,,,,,,,,2032.0311726783,27749.737389059,0.0,342.5080761624,2746.0952343732,22787.1721326688,10917.7587061416,106
,,,,,,,,2055.5623077913,28201.414227849098,0.0,350.4625622447,2779.4461402837,22463.7130456169,10623.1551788139,107
,,,,,,,,2058.8566667071,28138.9968645198,0.0,346.6481303222,2772.1028215512,22114.4059516085,10394.5776979977,108
,,,,,,,,2024.8541764689,27761.625395517698,0.0,346.4620604723,2747.3191208287,21442.7167708381,10180.4119938312,109
