Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,22.11687476964091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,1.5400000000000069e7,1.818171430060398e6,133124.01078680845,3.673343528124358e7,1.903986602915761e6,1.335223836428918e7,4.1530158829645455e7,1.1087111451894125e8
t1,7714.482525619194,397.16486282486534,-4.059034701366414e-12,3432.9311523717092,379.1226072109215,4897.610906625428,9745.907557225148,26567.219611877263
t2,7714.482525619194,397.16486282486505,0.0,3401.893240582218,332.43763006305556,4844.073320945499,9745.90755722515,26435.95913725998
t3,7714.482525619194,397.16486282486505,0.0,3088.9550596155304,325.0619849231657,4844.0733209454975,9745.90755722515,26115.645311153403
t4,7714.482525619194,397.16486282486534,-1.1910022294614464e-12,2774.438271936,327.84432823628276,4844.073320945499,9745.907557225151,25803.91086678699
t5,7714.482525619194,397.16486282486534,0.0,2774.438271936,317.43988344698965,4844.073320945499,9745.90755722515,25793.5064219977
t6,7714.482525619194,397.16486282486534,0.0,3122.4806536120454,292.4363904,4643.351141785138,9745.907557225148,25915.823131466394
t7,7570.470470445329,155.64556523418102,0.0,2774.438271936,116.97455615999999,4544.97582809827,8792.542601928697,23955.047293802476
t8,1565.3779392,0.0,0.0,4623.444658929908,292.4363904,2272.487914049135,6560.873275092574,15314.620177671615
t9,1565.3779392,0.0,0.0,2865.7734836276027,292.4363904,2272.487914049135,6560.873275092574,13556.94900236931
t10,1565.3779392,0.0,0.0,3772.3096707270197,292.4363904,2272.487914049135,6560.873275092574,14463.485189468727
t11,1565.3779392,0.0,0.0,2908.891006751139,292.4363904,2272.487914049135,6560.873275092574,13600.066525492846
t12,1565.3779392,0.0,0.0,6503.096593007941,292.4363904,2272.487914049135,6560.873275092574,17194.272111749648
t13,1565.3779392,0.0,0.0,6936.095679839999,292.4363904,2272.487914049135,6560.873275092574,17627.271198581708
t14,1565.3779392,0.0,0.0,6936.095679839999,292.4363904,2272.487914049135,6560.873275092574,17627.271198581708
t15,1565.3779392,0.0,0.0,6936.095679839999,292.4363904,3610.547394865797,8253.603324320464,20658.06072862626
t16,6917.826550210497,0.0,0.0,6936.095679839999,694.6497212484287,4266.0163274906145,8253.603324320464,27068.191603110005
t17,7714.482525619194,-2.7868873075931334e-13,0.0,6936.095679839999,614.391806326744,4544.97582809827,9108.311939160889,28918.2577790451
t18,7714.482525619194,274.6414347297231,-2.1999896302212543e-11,6936.095679839999,614.386978573437,4180.565246058264,9745.90755722515,29466.079422045743
t19,7714.482525619194,444.85756717681016,4.733105323408837e-12,6936.095679839998,582.2622551479013,4544.97582809827,9745.90755722515,29968.581413107328
t20,7714.482525619194,397.16486282486534,-9.710587145516302e-12,6936.095679839999,596.9162808294716,4544.97582809827,9745.90755722515,29935.542734436942
t21,7714.482525619194,397.16486282486534,-2.9973633460928386e-12,6936.095679839999,614.386978573437,4544.975828098269,9745.90755722515,29953.013432180913
t22,7714.482525619194,397.16486282486534,-1.1989453384371354e-11,6936.095679839999,614.386978573437,4544.97582809827,9745.90755722515,29953.013432180902
t23,7714.482525619194,397.16486282486534,-3.0277315645557047e-12,6936.095679839999,614.386978573437,4544.97582809827,9745.90755722515,29953.013432180913
t24,7714.482525619194,397.16486282486534,-1.1989453384371354e-11,6936.095679839999,614.386978573437,4623.998748038687,9745.90755722515,30032.03635212132
t25,7843.82744355109,798.4897149941618,152.52739026,3463.4726931192326,333.91868649198454,6968.7698930982715,8469.884695193003,28030.890516707746
t26,7843.82744355109,798.4897149941618,152.52739026,2774.438271936,343.1315845330414,6968.76989309827,8469.884695193003,27351.06899356557
t27,7843.82744355109,798.4897149941618,152.52739026,2774.438271936,360.33360104673085,7040.558093196722,8469.884695193003,27440.059210177707
t28,7843.82744355109,798.4897149941618,152.52739026,2774.438271936,358.23255799723404,7135.7902210122675,8469.884695193003,27533.190294943757
t29,7843.82744355109,798.4897149941618,152.52739026,2774.438271936,318.3831483738752,7266.059704867435,8469.884695193003,27623.610369175567
t30,7843.82744355109,798.4897149941609,152.52739026,2774.438271936,292.4363904,7533.499266684288,8469.884695193003,27865.103173018542
t31,7843.82744355109,231.22877967667267,152.52739026,2774.438271936,116.97455615999999,7471.024078894152,8469.884695193003,27059.905215670915
t32,3530.569236975545,0.0,91.51643415599999,2774.438271936,116.97455615999999,6968.76989309827,7615.5918933043895,21097.860285630206
t33,3530.569236975545,0.0,91.51643415599999,2774.438271936,116.97455615999999,6968.76989309827,7306.495168973193,20788.76356129901
t34,3530.569236975545,0.0,91.51643415599999,6174.981867299433,292.4363904,5246.18127434016,7268.2749149410665,22603.960118112205
t35,3530.569236975545,0.0,91.51643415599999,6936.095679839999,292.4363904,5756.87286059827,6727.032996863474,23334.523598833286
t36,3530.569236975545,0.0,91.51643415599999,6936.095679839999,292.43639040000016,5756.872860598268,6554.357740686083,23161.848342655896
t37,4934.791060589767,0.0,91.51643415599999,6936.095679839999,292.4363904,5216.172582781835,6819.514849391429,24290.52699715903
t38,7188.302691095722,0.0,91.51643415600105,6936.095679839999,494.3844006178987,5704.590258188274,7160.330073390059,27575.219537287954
t39,7591.586572225772,0.0,152.52739025999944,6936.095679839999,659.2609424889998,5756.87286059827,7565.493823224743,28661.837268637784
t40,7843.82744355109,0.0,152.5273902600002,6936.095679839999,750.9099138785998,5756.87286059827,7653.439941969048,29093.673230097007
t41,7843.82744355109,1010.0101692972514,152.52739026,6936.095679839999,778.9813344642829,5777.2323066942145,7830.580464095967,30329.25478820281
t42,7843.82744355109,798.4897149941637,152.52739026,6936.095679839999,778.9813344642828,6129.1822496245295,7726.072787875131,30365.176600609197
t43,7843.82744355109,798.4897149941637,152.52739026,6936.095679839999,778.9813344642829,6507.026590736138,7615.5918933043895,30632.540047150065
t44,7843.82744355109,798.4897149941637,152.52739026,6936.095679839999,778.9813344642829,6414.864938431219,7615.5918933043895,30540.378394845146
t45,7843.82744355109,798.4897149941637,152.52739026,6936.095679839999,778.9813344642829,6396.38464518376,7615.5918933043895,30521.898101597686
t46,7843.82744355109,798.4897149941618,152.52739026,6936.095679839999,778.9813344642829,6620.196745422367,7615.5918933043895,30745.710201836293
t47,7843.82744355109,798.4897149941618,152.52739026,6936.095679839999,778.9813344642839,6678.284137869381,7615.5918933043895,30803.797594283307
t48,7843.82744355109,798.4897149941618,152.52739026,6936.095679839999,778.9813344642829,6496.4431214408105,7615.5918933043895,30621.956577854737
t49,7466.7431261768415,4026.4227604554303,2035.1251920198526,6936.095679839999,548.5900110373047,6968.7698930982715,6761.299091415776,34743.04575404348
t50,7430.369919003111,3437.4541621000044,1640.4506004559419,6936.095679839999,493.0707053642659,6786.233737817024,6761.299091415776,33484.973895996125
t51,7457.164349870471,3437.4541621000044,1640.450600455942,6936.095679839999,504.65061846299477,6658.399895746454,6761.299091415776,33395.51439789164
t52,7449.7158511739435,3437.4541621000044,1640.4506004559353,6936.095679839999,513.6871836859927,6483.023695305319,6761.299091415776,33221.726263976976
t53,7442.337556754647,3437.4541621000044,1640.4506004559419,6936.095679839999,513.6871836859927,6465.53405709213,6761.299091415776,33196.85833134449
t54,7381.118990617226,3437.4541621000044,1640.4506004559419,6936.095679839999,468.5187078765264,6630.302705943297,6761.299091415776,33255.23993824877
t55,7388.382118543069,3437.4541621000044,1640.4506004559419,6936.095679839999,342.3151847511333,6456.9759124877855,6713.0463518859215,32914.72001006386
t56,7224.757832929605,903.8010152228806,152.52739026,6936.095679839999,317.3757875755667,6968.76989309827,5839.379173825982,28342.706772752303
t57,7036.330036996951,607.048851654135,91.51643415599999,6936.095679839999,333.09953640291207,6968.76989309827,6147.059652128751,28119.92008427702
t58,6965.375249655013,607.0488516541366,91.51643415599999,6936.095679839999,208.6627537294025,6968.76989309827,6426.638440380777,28204.1073025136
t59,6298.611437824621,607.048851654135,91.51643415599999,6936.095679839999,117.69760859238153,6968.76989309827,5734.16652513462,26753.906430300027
t60,5906.5648477800005,607.048851654135,91.51643415599999,6936.095679839999,202.69550257449362,6968.76989309827,5765.245822346062,26477.937031448964
t61,6274.45661628909,607.048851654135,91.51643415599999,6936.095679839999,116.97455615999999,6968.76989309827,5491.586111747754,26486.44814294525
t62,6278.814119760522,607.048851654135,152.52739026,6936.095679839999,116.97455615999999,6968.7698930982715,6027.978904573907,27088.209395346836
t63,6053.584250592043,607.0488516541353,152.52739026,6936.095679839999,118.36601345510516,6841.777966121379,5829.907863162372,26539.30801508503
t64,6364.606293851772,607.048851654135,152.52739026,6936.095679839999,136.9740810169612,6568.352807584104,6304.77682602795,27070.381930234922
