Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,8537.990655520518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40264.05357370257,0.0,0.0,0.0,0.0,3061.52,1675.9861694981632,0.0,0.0,0.0,0.0,7956.485423059514,0.0,12039.46,-7.922608347143978e-11,35341.698,57369.16315330717,0.0,0.0,0.0,0.0,0.0,0.0,-9.310952009400353e-11,0.0,0.0,0.0,7445.153637263665,0.0,0.0,0.0,135583.9693866708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.09677986577,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,8537.990655520518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31818.394411731217,0.0,0.0,0.0,0.0,3061.52,797.3181545515881,0.0,0.0,0.0,0.0,7956.485423059514,0.0,12039.459999999877,0.0,35341.698,57369.16315330717,0.0,0.0,0.0,0.0,0.0,0.0,-9.310952009400353e-11,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.96938667088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.09677986578,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,8537.990655520518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35053.698254085655,0.0,0.0,0.0,0.0,3061.52,658.250524133915,0.0,0.0,0.0,0.0,7956.485423059514,0.0,12039.459999999985,0.0,35341.698,57369.16315330717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263665,0.0,0.0,0.0,135583.96938667088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.09677986577,0.0,0.0,0.0,69347.52923033903,0.0,0.0,-4.774847184307873e-11,11287.386000000002,10706.856000000002
t4,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,8537.990655520518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,709.2908049721918,0.0,0.0,0.0,0.0,7956.485423059514,0.0,12039.460000000001,0.0,35341.698,57369.16315330717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263665,0.0,0.0,0.0,135583.96938667094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.09677986577,0.0,0.0,0.0,69347.52923033903,1.776243152562529e-11,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,8537.990655520518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,7956.485423059514,0.0,12039.459999999983,0.0,35341.698,57369.16315330717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.621317076380364e-12,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,4.910134521196596e-12,5.920810508541763e-12,0.0,0.0,85656.09677986577,0.0,0.0,0.0,69347.529230339,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,8537.990655520518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32929.18457546112,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,53535.51862860585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.1536372635765,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.09677986577,0.0,0.0,0.0,69347.529230339,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,59838.27998332332,0.0,0.0,19185.732000000004,0.0,1629.3005624783511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,2196.099393960106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,33835.467478839346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,-1.7680577002465726e-11,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85656.09677986577,0.0,0.0,0.0,69347.529230339,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40519.63565558474,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,1.0610771520684162e-11,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073275133327115e-12,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30297.43747150873,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46734.672254506586,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t11,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41329.20370588129,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t12,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62265.46987005107,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,6.630216375924648e-12,0.0,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t13,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t14,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42828.04838993288,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t15,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28684.581576653585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.153637263666,0.0,0.0,0.0,135583.9693866709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65169.836650042555,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
