Time_Index,Biomass,CA_NW_Coal,CA_Natural_Gas,CA_Natural_Gas_CCS_100,CA_Natural_Gas_CCS_90,CA_Natural_Gas_CCS_95,NW_Natural_Gas,SW_Coal_Fuel,SW_Natural_Gas,Uranium,None
30,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
31,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
32,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
33,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
34,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
35,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
36,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
37,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
38,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
39,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
40,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
41,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
42,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
43,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
44,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
45,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
46,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
47,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
48,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
49,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
50,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
51,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
52,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
53,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
54,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
55,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
56,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
57,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
58,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
59,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
60,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
61,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
62,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
63,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
64,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
65,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
66,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
67,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
68,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
69,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
70,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
71,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
72,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
73,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
74,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
75,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
76,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
77,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
78,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
79,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
80,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
81,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
82,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
83,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
84,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
85,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
86,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
87,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
88,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
89,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
90,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
91,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
92,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
93,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
94,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
95,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
96,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
97,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
98,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
99,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
100,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
101,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
102,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
103,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
104,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
105,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
106,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
107,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
108,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
109,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
110,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
111,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
112,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
113,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
114,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
115,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
116,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
117,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
118,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
119,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
120,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
121,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
122,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
123,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
124,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
125,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
126,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
127,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
128,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
129,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
130,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
131,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
132,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
133,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
134,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
135,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
136,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
137,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
138,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
139,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
140,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
141,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
142,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
143,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
144,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
145,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
146,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
147,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
148,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
149,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
150,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
151,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
152,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
153,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
154,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
155,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
156,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
157,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
158,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
159,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
160,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
161,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
162,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
163,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
164,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
165,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
166,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
167,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
168,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
169,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
170,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
171,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
172,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
173,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
174,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
175,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
176,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
177,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
178,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
179,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
180,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
181,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
182,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
183,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
184,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
185,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
186,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
187,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
188,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
189,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
190,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
191,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
192,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
193,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
194,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
195,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
196,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
197,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
198,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
199,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
200,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
201,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
202,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
203,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
204,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
205,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
206,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
207,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
208,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
209,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
210,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
211,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
212,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
213,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
214,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
215,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
216,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
217,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
218,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
219,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
220,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
221,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
222,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
223,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
224,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
225,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
226,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
227,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
228,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
229,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
230,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
231,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
232,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
233,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
234,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
235,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
236,15,5.8597304,9.362948113,7.218112313,7.432595893,7.325354103,5.170113641,1.26009,5.254589302,0.710021,0
