Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,0,60.86,0,59.03
2,0,59.95,0,58.15
3,0,57.27,0,55.55
4,0,55.52,0,53.85
5,0,57.91,0,56.17
6,0,60.86,0,59.03
7,0,60.87,0,59.04
8,0,60.88,0,59.05
9,0,29.22,0,28.34
10,0,26.54,0,25.74
11,0,26.54,0,25.74
12,0,26.54,0,25.74
13,0,26.54,0,25.74
14,0,26.54,0,25.74
15,0,26.54,0,25.74
16,0,28.12,0,27.28
17,0,76.05,0,73.77
18,0,79.26,0,76.88
19,0,79.48,0,77.1
20,0,79.26,0,76.88
21,0,79.26,0,76.88
22,0,79.26,0,76.88
23,0,78.85,0,76.48
24,0,73.51,0,71.3
25,0,66.58,0,64.58
26,0,60.64,0,58.82
27,0,55.78,0,54.11
28,0,54.5,0,52.87
29,0,54.26,0,52.63
30,0,61.24,0,59.4
31,0,69.82,0,67.73
32,0,69.88,0,67.78
33,0,40.97,0,39.74
34,0,24.84,0,24.09
35,0,22.34,0,21.67
36,0,22.34,0,21.67
37,0,22.34,0,21.67
38,0,19.09,0,18.52
39,0,22.33,0,21.66
40,0,22.34,0,21.67
41,0,56.73,0,55.03
42,0,63.12,0,61.23
43,0,63.12,0,61.23
44,0,63.12,0,61.23
45,0,63.12,0,61.23
46,0,63.12,0,61.23
47,0,63.12,0,61.23
48,0,60.4,0,58.59
49,0,67.07,0,65.06
50,0,63.98,0,62.06
51,0,60.33,0,58.52
52,0,57.26,0,55.54
53,0,57.84,0,56.1
54,0,62.52,0,60.64
55,0,66.64,0,64.64
56,0,58.67,0,56.91
57,0,21.98,0,21.32
58,0,16.62,0,16.12
59,0,19.01,0,18.44
60,0,21.97,0,21.31
61,0,21.97,0,21.31
62,0,21.97,0,21.31
63,0,21.97,0,21.31
64,0,30.26,0,29.35
65,0,66.18,0,64.19
66,0,67.92,0,65.88
67,0,67.92,0,65.88
68,0,67.92,0,65.88
69,0,67.92,0,65.88
70,0,67.92,0,65.88
71,0,67.91,0,65.87
72,0,67.55,0,65.52
73,0,67.78,0,65.75
74,0,64.28,0,62.35
75,0,59.59,0,57.8
76,0,57.07,0,55.36
77,0,56.61,0,54.91
78,0,57.17,0,55.45
79,0,61.12,0,59.29
80,0,51.23,0,49.69
81,0,42,0,40.74
82,0,36.67,0,35.57
83,0,36.68,0,35.58
84,0,36.63,0,35.53
85,0,36.6,0,35.5
86,0,36.57,0,35.47
87,0,36.49,0,35.4
88,0,36.55,0,35.45
89,0,61.47,0,59.63
90,0,72.4,0,70.23
91,0,72.4,0,70.23
92,0,72.4,0,70.23
93,0,72.4,0,70.23
94,0,72.4,0,70.23
95,0,72.25,0,70.08
96,0,68.57,0,66.51
97,0,67.64,0,65.61
98,0,63.89,0,61.97
99,0,59.17,0,57.39
100,0,56.33,0,54.64
101,0,56.93,0,55.22
102,0,64.53,0,62.59
103,0,70.72,0,68.6
104,0,65.52,0,63.55
105,0,59.31,0,57.53
106,0,54.4,0,52.77
107,0,53.71,0,52.1
108,0,53.7,0,52.09
109,0,53.69,0,52.08
110,0,53.69,0,52.08
111,0,53.69,0,52.08
112,0,56.88,0,55.17
113,0,69.78,0,67.69
114,0,78.08,0,75.74
115,0,78.09,0,75.75
116,0,78.09,0,75.75
117,0,78.07,0,75.73
118,0,78.05,0,75.71
119,0,74.25,0,72.02
120,0,68.25,0,66.2
121,0,65.5,0,63.54
122,0,58.95,0,57.18
123,0,57.1,0,55.39
124,0,57.1,0,55.39
125,0,57.62,0,55.89
126,0,64.95,0,63
127,0,72.49,0,70.32
128,0,72.77,0,70.59
129,0,66.28,0,64.29
130,0,59.3,0,57.52
131,0,56.81,0,55.11
132,0,55.59,0,53.92
133,0,55.36,0,53.7
134,0,55.35,0,53.69
135,0,55.35,0,53.69
136,0,61.16,0,59.33
137,0,72.25,0,70.08
138,0,76.37,0,74.08
139,0,76.36,0,74.07
140,0,76.36,0,74.07
141,0,76.35,0,74.06
142,0,76.35,0,74.06
143,0,72.44,0,70.27
144,0,66.33,0,64.34
145,0,63.78,0,61.87
146,0,59.58,0,57.79
147,0,58.73,0,56.97
148,0,58.73,0,56.97
149,0,59.36,0,57.58
150,0,65.37,0,63.41
151,0,73.48,0,71.28
152,0,73.05,0,70.86
153,0,46.87,0,45.46
154,0,28.89,0,28.02
155,0,26.42,0,25.63
156,0,24.91,0,24.16
157,0,24.5,0,23.77
158,0,25.95,0,25.17
159,0,25.48,0,24.72
160,0,30.7,0,29.78
161,0,65.04,0,63.09
162,0,72.83,0,70.65
163,0,81.61,0,79.16
164,0,73.05,0,70.86
165,0,72.79,0,70.61
166,0,72.79,0,70.61
167,0,68.93,0,66.86
168,0,63.83,0,61.92
169,0,60.86,0,59.03
170,0,59.95,0,58.15
171,0,57.27,0,55.55
172,0,55.52,0,53.85
173,0,57.91,0,56.17
174,0,60.86,0,59.03
175,0,60.87,0,59.04
176,0,60.88,0,59.05
177,0,29.22,0,28.34
178,0,26.54,0,25.74
179,0,26.54,0,25.74
180,0,26.54,0,25.74
181,0,26.54,0,25.74
182,0,26.54,0,25.74
183,0,26.54,0,25.74
184,0,28.12,0,27.28
185,0,76.05,0,73.77
186,0,79.26,0,76.88
187,0,79.48,0,77.1
188,0,79.26,0,76.88
189,0,79.26,0,76.88
190,0,79.26,0,76.88
191,0,78.85,0,76.48
192,0,73.51,0,71.3
193,0,66.58,0,64.58
194,0,60.64,0,58.82
195,0,55.78,0,54.11
196,0,54.5,0,52.87
197,0,54.26,0,52.63
198,0,61.24,0,59.4
199,0,69.82,0,67.73
200,0,69.88,0,67.78
201,0,40.97,0,39.74
202,0,24.84,0,24.09
203,0,22.34,0,21.67
204,0,22.34,0,21.67
205,0,22.34,0,21.67
206,0,19.09,0,18.52
207,0,22.33,0,21.66
208,0,22.34,0,21.67
209,0,56.73,0,55.03
210,0,63.12,0,61.23
211,0,63.12,0,61.23
212,0,63.12,0,61.23
213,0,63.12,0,61.23
214,0,63.12,0,61.23
215,0,63.12,0,61.23
216,0,60.4,0,58.59
217,0,67.07,0,65.06
218,0,63.98,0,62.06
219,0,60.33,0,58.52
220,0,57.26,0,55.54
221,0,57.84,0,56.1
222,0,62.52,0,60.64
223,0,66.64,0,64.64
224,0,58.67,0,56.91
225,0,21.98,0,21.32
226,0,16.62,0,16.12
227,0,19.01,0,18.44
228,0,21.97,0,21.31
229,0,21.97,0,21.31
230,0,21.97,0,21.31
231,0,21.97,0,21.31
232,0,30.26,0,29.35
233,0,66.18,0,64.19
234,0,67.92,0,65.88
235,0,67.92,0,65.88
236,0,67.92,0,65.88
237,0,67.92,0,65.88
238,0,67.92,0,65.88
239,0,67.91,0,65.87
240,0,67.55,0,65.52
241,0,67.78,0,65.75
242,0,64.28,0,62.35
243,0,59.59,0,57.8
244,0,57.07,0,55.36
245,0,56.61,0,54.91
246,0,57.17,0,55.45
247,0,61.12,0,59.29
248,0,51.23,0,49.69
249,0,42,0,40.74
250,0,36.67,0,35.57
251,0,36.68,0,35.58
252,0,36.63,0,35.53
253,0,36.6,0,35.5
254,0,36.57,0,35.47
255,0,36.49,0,35.4
256,0,36.55,0,35.45
257,0,61.47,0,59.63
258,0,72.4,0,70.23
259,0,72.4,0,70.23
260,0,72.4,0,70.23
261,0,72.4,0,70.23
262,0,72.4,0,70.23
263,0,72.25,0,70.08
264,0,68.57,0,66.51
