Sum Range ID,Target
A-CAES_MinBuild,200.0
Flow_Battery_MinBuild,308.0
Biomass_MinBuild,171.0
Geothermal_MinBuild,1639.0
Li_Battery_4hr_MinBuild,15707.0
Li_Battery_8hr_MinBuild,2834.0
Offshore_Wind_MinBuild,4531.0
Pumped_Hydro_MinBuild,477.0
Solar_MinBuild,18988.0
Wind_MinBuild,7647.0
