Time_Index,BANC_Hydro,CAISO_Hydro,LDWP_Hydro,NW_Hydro,NW_Hydro_for_CAISO,SW_Hydro
121,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
122,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
123,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
124,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
125,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
126,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
127,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
128,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
129,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
130,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
131,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
132,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
133,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
134,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
135,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
136,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
137,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
138,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
139,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
140,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
141,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
142,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
143,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
144,0.51307875,0.4995575,0.146725,0.951865,0.951865,0.387745
145,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
146,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
147,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
148,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
149,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
150,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
151,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
152,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
153,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
154,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
155,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
156,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
157,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
158,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
159,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
160,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
161,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
162,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
163,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
164,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
165,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
166,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
167,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
168,0.197905,0.29564125,0.0891,0.7764575,0.7764575,0.24194625
169,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
170,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
171,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
172,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
173,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
174,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
175,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
176,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
177,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
178,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
179,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
180,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
181,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
182,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
183,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
184,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
185,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
186,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
187,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
188,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
189,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
190,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
191,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
192,0.2703025,0.34486500000000003,0.128125,0.73669875,0.73669875,0.33956875
193,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
194,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
195,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
196,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
197,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
198,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
199,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
200,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
201,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
202,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
203,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
204,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
205,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
206,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
207,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
208,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
209,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
210,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
211,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
212,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
213,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
214,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
215,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
216,0.37084875000000006,0.43345124999999995,0.159225,0.68683625,0.68683625,0.34872000000000003
217,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
218,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
219,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
220,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
221,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
222,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
223,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
224,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
225,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
226,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
227,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
228,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
229,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
230,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
231,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
232,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
233,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
234,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
235,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
236,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
237,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
238,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
239,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
240,0.5385125000000001,0.4703525,0.13341250000000002,0.64380125,0.64380125,0.39767749999999996
241,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
242,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
243,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
244,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
245,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
246,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
247,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
248,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
249,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
250,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
251,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
252,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
253,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
254,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
255,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
256,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
257,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
258,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
259,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
260,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
261,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
262,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
263,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
264,0.24049125000000002,0.37802125,0.1522875,0.6745812499999999,0.6745812499999999,0.2697725
265,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
266,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
267,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
268,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
269,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
270,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
271,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
272,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
273,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
274,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
275,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
276,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
277,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
278,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
279,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
280,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
281,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
282,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
283,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
284,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
285,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
286,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
287,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
288,0.16490875,0.27498249999999996,0.1191625,0.9199350000000001,0.9199350000000001,0.30867625
289,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
290,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
291,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
292,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
293,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
294,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
295,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
296,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
297,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
298,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
299,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
300,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
301,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
302,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
303,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
304,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
305,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
306,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
307,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
308,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
309,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
310,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
311,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
312,0.38851749999999996,0.3724775,0.18291249999999998,1.07178875,1.07178875,0.341565
313,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
314,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
315,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
316,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
317,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
318,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
319,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
320,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
321,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
322,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
323,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
324,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
325,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
326,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
327,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
328,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
329,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
330,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
331,0.29145,0.31852625,0.11251250000000002,0.467445,0.467445,0.30543750000000003
