Fuel,AnnualSum
No_fuel,0.0
AZ_coal,8.073210434635594e7
AZ_naturalgas,1.4490142089777994e8
AZ_uranium,3.53317416585793e8
CA_N_naturalgas,26060.94021934883
CA_N_uranium,6.143676693175236e8
CA_S_naturalgas,17799.8490304031
MT_WY_CO_coal,4.071000586793236e8
MT_WY_CO_naturalgas,589643.8450043155
NM_coal,1.9682966376219127e7
NM_naturalgas,195723.83016268062
PNW_coal,0.0
PNW_naturalgas,2.787562728254601e8
PNW_uranium,1.0362053635885714e8
UT_NV_coal,2.2728071489922017e8
UT_NV_naturalgas,1.7836607203657064e8
CA_S_uranium,1.678936381226827e9
MT_WY_CO_uranium,1.9841348889548804e-8
NM_uranium,-3.1053204602870087e-9
UT_NV_uranium,-7.311248966246354e-8
None,0.0
