region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.847554646964695e7,0.0,0.0,0.0,5.5249223885728896e7,0.0,0.0,0.0,9.847554646964695e7,1.2167357114248483e8,-2.3198024672837883e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7326534713043037e8,0.0,0.0,0.0,2.064669373032226e7,0.0,0.0,0.0,1.7326534713043037e8,2.1396738045492917e8,-4.07020333244988e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605227062870314e7,0.0,0.0,0.0,3.145355902825437e6,0.0,0.0,0.0,2.605227062870314e7,5.264121191304337e7,-2.6588941284340233e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2115221788156322e8,0.0,0.0,0.0,55.61920046153827,0.0,0.0,0.0,1.2115221788156322e8,2.3923919430985802e8,-1.1808697642829481e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.858939568597059e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.858939568597059e8,1.2939582775574381e9,-3.080643206977322e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233160269781153e7,0.0,0.0,0.0,1.7227339802673496e7,0.0,0.0,0.0,4.233160269781153e7,2.841866724201017e7,1.391293545580136e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,6.396318416860742e6,1.2787959955739313e8,0.0,0.0,0.0,0.0,2.35198170127752e8,0.0,0.0,0.0,1.9904057845823216e8,0.0,1.556116788781912e8,0.0,2.35198170127752e8,1.4082474111309807e9,-1.1730492410032287e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,4.192274794337571e7,5.740226693942434e8,0.0,6.1536477009445705e7,0.0,0.0,4.9509635313754183e8,0.0,0.0,0.0,5.324519284318291e8,0.0,1.1373836119016671e8,0.0,4.9509635313754183e8,1.6760025899731147e9,-1.180906236835573e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,-4.814811761986805e-13,-6.150759048750842e-12,0.0,1.3942310332703571e-11,0.0,0.0,-3.1398456844831093e-12,0.0,0.0,0.0,1.911209691623214e8,-0.0,-5.702521105864824e-13,0.0,-3.1398456844831093e-12,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421956914560199e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2601079773714333e6,1.235693385309833e8,0.0,0.0,0.0,0.0,4.024121218109942e8,0.0,0.0,0.0,9.632723720530066e7,0.0,0.0,0.0,4.024121218109942e8,1.3603972675043063e9,-9.579851456933122e8
