BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.8097173917673612e8,8.365546577654623e6,-9.863695723658398e6,0.0,0.0,561.5557142857144,0.0,1.0150798628589713e6,-1.5684880207341772e6,-1.789207434285714e8,1.9201864770494056e8,9.16414189201014e6,-1.1264799237166591e7,0.0,0.0,7063.688577034899,0.0,685735.3543785112,-2.856061831311132e6,-1.8775472757142854e8,1.750907361886805e8,1.1840232502283348e7,-1.4281059868545348e7,0.0,0.0,8923.060343246601,0.0,1.2996440672174832e8,-5.936707890224303e6,-2.966865307142858e8,2.1916468520315832e8,2.345869047231806e6,-2.820576889814919e6,0.0,0.0,2741.1730000000007,0.0,-5.870941657877446e7,-3.5059452405150663e6,-1.564773567142857e8,5.51198613073041e7,1.7367725546351848e6,-2.0432618277826537e6,0.0,0.0,1639.3659234860606,0.0,-7.253773665358233e6,-700733.5918647139,-4.6860504142857134e7,3.069242388521368e8,471382.72652430035,-584977.5603384903,0.0,0.0,6116.238647131447,0.0,-7.220593088403177e6,-5.628402168566307e6,-2.939677650000001e8,2.043845278987121e8,7.801522845211081e6,-9.17826216544659e6,0.0,0.0,1379.9721402356797,0.0,-5.848143860644992e7,-5.650644229881259e6,-1.388770857142858e8
t1,17633.190917995747,1806.3790820042489,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18942.0,11873.530391128375,465.13538115639994,-0.0,0.0,0.0,521.559,0.0,6775.722602695943,-318.9473749807185,-19317.0,17380.59132886543,1462.909164961231,-0.0,0.0,0.0,905.337,0.0,14552.865897304058,-770.7033911307185,-33531.0,27853.766238505603,0.0,-1868.419556275635,0.0,0.0,0.0,0.0,-8067.607326986579,-409.7393552433893,-17508.0,5929.7528743346165,0.0,-0.0,0.0,0.0,0.0,0.0,-561.1757294365516,-107.57714489806466,-5261.0,39813.3858372472,0.0,-0.0,0.0,0.0,0.0,0.0,-6712.7949435768705,-801.5908936703246,-32299.0,21684.481069991598,6.142777083392502,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,16579.67227424109,3033.89772575891,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-19116.0,10996.74782427599,0.0,-0.0,0.0,0.0,548.856,0.0,9182.32574649352,-399.929570769507,-20328.0,17744.302645717795,2251.8271876952385,-0.0,0.0,0.0,868.293,0.0,12146.26275350648,-851.6855869195069,-32159.0,27595.024713380146,0.0,-1642.419556275635,0.0,0.0,0.0,0.0,-7534.5591194629615,-401.04603764155365,-18017.0,6503.38604424814,0.0,-0.0,0.0,0.0,0.0,0.0,-1122.3305522783594,-97.05549196978076,-5284.0,42333.10755725547,0.0,-0.0,0.0,0.0,0.0,0.0,-6684.6883282586805,-803.4192289967727,-34845.0,21504.623847074992,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,16427.202406838813,2688.367593161182,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18618.0,10978.023689081776,571.1,-0.0,0.0,0.0,448.70413568379473,0.0,9026.870683121468,-394.6985078870374,-20630.0,17438.659494605858,1636.2112125526437,-0.0,0.0,0.0,91.866,0.0,12301.717816878532,-846.4545240370373,-30622.0,28912.97076488531,0.0,-804.5,0.0,0.0,0.0,0.0,-9425.16383372106,-530.3069311642485,-18153.0,6635.417621873983,0.0,-0.0,0.0,0.0,0.0,0.0,-1257.9041345722117,-94.51348730177104,-5283.0,41320.732158894214,0.0,-0.0,0.0,0.0,0.0,0.0,-4658.510031706728,-935.2221271874773,-35727.0,20975.623847074992,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,16260.089826171501,2687.480173828494,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18450.0,11920.536279907074,1482.068457976513,-0.0,0.0,0.0,571.428,0.0,7534.4456682531345,-344.47840613671804,-21164.0,17434.29039623964,1205.869194300216,-0.0,0.0,0.0,877.932,0.0,13794.142831746865,-796.234422286718,-32516.0,28523.3814158189,0.0,-938.7529020439956,0.0,0.0,0.0,0.0,-8877.949391016022,-497.67912275888216,-18209.0,6732.329757610707,0.0,-0.0,0.0,0.0,0.0,0.0,-1322.0184130300202,-93.31134458068712,-5317.0,41159.406657457155,0.0,-0.0,0.0,0.0,0.0,0.0,-5141.610195953959,-903.7964615031949,-35114.0,20910.282974620044,8.340872454949931,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,16150.57680887673,2868.993191123272,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18522.0,14100.724464543577,806.5542875589123,-0.0,0.0,0.0,597.186,0.0,6937.9412814172,-324.4060335196888,-22118.0,17583.00178897401,986.4340421128763,-0.0,0.0,0.0,893.0790000000001,0.0,14390.6472185828,-776.1620496696887,-33077.0,30205.878993866703,0.0,-1868.419556275635,0.0,0.0,0.0,0.0,-9548.199788083957,-549.2596495071122,-18240.0,6927.467977343003,0.0,-0.0,0.0,0.0,0.0,0.0,-1494.3885732667554,-90.07940407624834,-5343.0,40030.59856740516,0.0,-0.0,0.0,0.0,0.0,0.0,-4298.989638649288,-958.6089287558638,-34773.0,20392.313555476834,422.3102915981617,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,16295.701501883981,2873.868498116013,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18672.0,12842.09992021176,1941.9463621881955,-0.0,0.0,0.0,620.73,0.0,7943.465645987523,-358.2419283874802,-22990.0,18738.934090525,0.0,-0.0,0.0,0.0,868.941,0.0,13385.122854012478,-809.9979445374802,-32183.0,29661.0699111,0.0,-578.5,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-17999.0,7255.087096474146,0.0,-70.69400352414641,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5293.0,38680.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,20180.14112219683,439.48272487816536,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,18778.608202725864,548.9617972741335,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-18830.0,13520.855228117054,0.0,-0.0,0.0,0.0,334.37369999110626,0.0,9923.64607160122,-424.8749997093811,-23354.0,19389.6645874606,0.0,-0.0,0.0,0.0,90.024,0.0,11404.94242839878,-876.631015859381,-30008.0,28793.136174166455,0.0,-1868.419556275635,0.0,0.0,0.0,0.0,-8960.373548036001,-531.3430698548189,-17433.0,8288.42140970033,0.0,-1130.0398758361323,0.0,0.0,0.0,0.0,-1876.86040519185,-85.5211286723472,-5196.0,39542.59467127963,0.0,-0.0,0.0,0.0,0.0,0.0,-4504.34404677215,-945.2506245074717,-34093.0,20597.623847074996,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13972.0
t8,18712.43129259316,0.0,-1353.512127281723,0.0,0.0,0.0,0.0,1688.265909227774,-159.1850745392135,-18888.0,15338.64100030236,0.0,-2246.9,0.0,0.0,0.0,0.0,10480.885092458882,-443.6260927612414,-23129.0,23746.559685137105,0.0,-1665.0,0.0,0.0,0.0,0.0,8909.437498313344,-806.9971834504548,-30184.0,27937.089387701068,0.0,-578.5,0.0,0.0,0.0,0.0,-9672.87932654316,-592.7100611579062,-17093.0,8151.268912663022,0.0,-870.3087737104397,0.0,0.0,0.0,0.0,-2056.0786678552954,-88.88147109728679,-5136.0,37931.20479540357,0.0,-0.0,0.0,0.0,0.0,0.0,-3563.340421390848,-999.8643740127129,-33368.0,20554.510531912783,0.0,-0.0,0.0,0.0,0.0,0.0,-5786.290084210698,-885.2204477020933,-13883.0
