BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.7321398264481348e8,7.019421631027558e6,-8.277016980846926e6,0.0,0.0,10454.384791832274,0.0,1.0588417963758692e7,-3.6659862149731237e6,-1.7888927342857143e8,1.6591766114362913e8,1.1530345725197094e7,-1.4041102505693715e7,0.0,0.0,13721.865623820202,0.0,2.8544745458171353e7,-4.196707829784757e6,-1.877686638571428e8,1.7394538260224974e8,9.779434503683262e6,-1.1857385347490039e7,0.0,0.0,18334.729893026873,0.0,1.3169178681126364e8,-6.873598156742508e6,-2.9670395514285725e8,2.2054985423838145e8,2.2276496701479186e6,-2.7340916054090527e6,0.0,0.0,12106.59494134983,0.0,-5.99629172779392e7,-3.593435334408172e6,-1.5649916628571424e8,8.245666703793778e7,464938.9050832814,-546986.9468355811,0.0,0.0,2728.635511896086,0.0,-3.3482111710276548e7,-2.0381594928493488e6,-4.685707642857144e7,3.3055986105341893e8,993474.7022978527,-1.2345101690236616e6,0.0,0.0,22822.985124682185,0.0,-2.933491835640411e7,-6.9818576439850135e6,-2.940248725714287e8,1.9266941229302764e8,1.3610595301126237e6,-1.6012465050745113e6,0.0,0.0,8708.814389313333,0.0,-4.804500288857383e7,-5.5399706724526e6,-1.3885296057142866e8
t1,20858.058631939162,1209.5154604312486,-0.0,0.0,0.0,0.0,0.0,-2337.3508917085055,-788.2232006619079,-18942.0,3404.863054612295,3498.9413712875958,-0.0,0.0,0.0,0.0,0.0,13023.12436850014,-609.9287944000297,-19317.0,12893.453472350135,0.0,-0.0,0.0,0.0,0.0,0.0,21830.43307525328,-1192.8865476034173,-33531.0,27783.55673301695,0.0,-21.044145915125313,0.0,0.0,0.0,0.0,-9615.584816307597,-638.9277707942326,-17508.0,12308.760036336636,0.0,-0.0,0.0,0.0,0.0,0.0,-6759.077683692402,-288.68235264423254,-5261.0,42901.64287563267,64.6,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-32299.0,22709.4736014738,205.093359879922,-0.0,0.0,0.0,0.0,0.0,-6828.306824177022,-1021.2601371767004,-15065.0
t2,19707.354529048742,1304.612363336643,-0.0,0.0,0.0,0.0,0.0,-1161.3684892744704,-734.5984031109159,-19116.0,6114.123651000244,327.68700266083505,-0.0,0.0,0.0,0.0,0.0,14547.410364504498,-661.2210181655763,-20328.0,12849.19421466523,1370.1950823378538,-0.0,0.0,0.0,0.0,0.0,19130.164676814886,-1190.553973817972,-32159.0,27680.04205766314,0.0,-0.0,0.0,0.0,0.0,0.0,-9012.812302229955,-650.2297554331884,-18017.0,12917.670006950466,28.16452810276678,-0.0,0.0,0.0,0.0,0.0,-7361.850197770045,-299.9843372831883,-5284.0,45133.642875632686,378.6,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-34845.0,22633.309093720465,95.25786763326184,-0.0,0.0,0.0,0.0,0.0,-6828.306824177022,-1021.2601371767004,-14879.0
t3,19545.163953164232,1445.3626982570738,-0.0,0.0,0.0,0.0,0.0,-1617.1448464243567,-755.3818049969507,-18618.0,3330.5659850168668,1229.576021349235,-0.0,0.0,0.0,0.0,0.0,16807.118179783618,-737.2601861497187,-20630.0,12918.143325002497,1665.0,-0.0,0.0,0.0,0.0,0.0,17326.233218685655,-1287.376543688149,-30622.0,27787.887164904474,0.0,-74.57329493262183,0.0,0.0,0.0,0.0,-8908.121155538198,-652.1927144336588,-18153.0,13051.488640745465,0.0,-0.0,0.0,0.0,0.0,0.0,-7466.5413444618025,-301.94729628365883,-5283.0,46015.64287563268,378.6,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-35727.0,22199.566961353717,0.0,-0.0,0.0,0.0,0.0,0.0,-6828.306824177022,-1021.2601371767004,-14350.0
t4,19816.730885535304,1453.8557780857427,-0.0,0.0,0.0,0.0,0.0,-2045.6643684210467,-774.9222951999998,-18450.0,4870.490911299366,3286.729539135207,-0.0,0.0,0.0,0.0,0.0,13637.377977922519,-630.5984283570928,-21164.0,12791.762333555123,0.0,-0.0,0.0,0.0,0.0,0.0,20924.49294254344,-1200.2552760985723,-32516.0,28410.876460674528,0.0,-482.6968047950936,0.0,0.0,0.0,0.0,-9070.022593405793,-649.1570624736414,-18209.0,12920.551550917848,0.0,-0.0,0.0,0.0,0.0,0.0,-7304.639906594208,-298.9116443236414,-5317.0,45604.958363324375,176.28451230831013,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-35114.0,22018.032851328957,124.53411002476446,-0.0,0.0,0.0,0.0,0.0,-6828.306824177022,-1021.2601371767004,-14293.0
t5,20895.46517823323,1291.7191211309316,-0.0,0.0,0.0,0.0,0.0,-2853.4279833245655,-811.7563160396003,-18522.0,3329.230217888713,5618.154059424249,-0.0,0.0,0.0,0.0,0.0,13806.919213625537,-636.3034909384993,-22118.0,12757.07903777564,0.0,-0.0,0.0,0.0,0.0,0.0,21562.71532174394,-1242.7943595195793,-33077.0,28722.424653807164,0.0,-846.5882918302507,0.0,0.0,0.0,0.0,-8985.086752486024,-650.7496094908871,-18240.0,13033.079938854864,0.0,-0.0,0.0,0.0,0.0,0.0,-7389.575747513976,-300.504191340887,-5343.0,45362.9454166501,77.29745898257357,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-34773.0,21714.227054499293,324.33990685442865,-0.0,0.0,0.0,0.0,0.0,-6828.306824177022,-1021.2601371767004,-14189.0
t6,19875.123697509105,1193.3348618591428,-0.0,0.0,0.0,0.0,0.0,-1640.0330521884534,-756.4255071797935,-18672.0,5413.902492138411,3060.3480637853736,-0.0,0.0,0.0,0.0,0.0,15198.892847804851,-683.1434037286332,-22990.0,14459.956707021396,0.0,-0.0,0.0,0.0,0.0,0.0,18957.346756428517,-1234.3034634499063,-32183.0,28026.040750718363,0.0,-578.5,0.0,0.0,0.0,0.0,-8794.212244197057,-654.3285065213051,-17999.0,13291.509310923304,0.0,-113.97596674905691,0.0,0.0,0.0,0.0,-7580.4502558029435,-304.08308837130517,-5293.0,45235.24287563268,0.0,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-34568.0,21561.315388397914,282.25157295580567,-0.0,0.0,0.0,0.0,0.0,-6828.306824177022,-1021.2601371767004,-13994.0
t7,21224.878132998707,0.0,-0.0,0.0,0.0,0.0,0.0,-1649.0391733904976,-745.8389596082121,-18830.0,5540.069900584259,0.0,-7.681098859255956,0.0,0.0,0.0,0.0,18619.870499999997,-798.2593017249999,-23354.0,17573.218986314194,0.0,-1665.0,0.0,0.0,0.0,0.0,15445.035565778528,-1345.2545520927324,-30008.0,27653.728447671983,0.0,-974.4831063465713,0.0,0.0,0.0,0.0,-8588.051317427171,-658.1940238982405,-17433.0,13514.731478558804,0.0,-224.17169023773533,0.0,0.0,0.0,0.0,-7786.6111825728285,-307.94860574824054,-5196.0,44760.24287563267,0.0,-0.0,0.0,0.0,0.0,0.0,-9313.237227867892,-1354.0056477647793,-34093.0,21714.805563478796,0.0,-0.0,0.0,0.0,0.0,0.0,-6727.967164520136,-1014.8383989586597,-13972.0
t8,15638.430105277032,0.0,-97.3,0.0,0.0,0.0,0.0,3601.2527684802644,-254.38287375729993,-18888.0,16293.200113585346,0.0,-2246.9,0.0,0.0,0.0,0.0,9550.683371624244,-467.98348520958797,-23129.0,25179.1494622096,0.0,-1665.0,0.0,0.0,0.0,0.0,7011.940922532329,-342.0903847419263,-30184.0,27153.105613538195,0.0,-578.5,0.0,0.0,0.0,0.0,-8956.362787322842,-525.2428262153509,-17093.0,11456.574026513616,0.0,-133.555033563614,0.0,0.0,0.0,0.0,-5914.1785,-272.84049295,-5136.0,40777.86247845455,0.0,-314.0,0.0,0.0,0.0,0.0,-6128.483490389211,-967.3789880653371,-33368.0,13434.247612219013,0.0,-0.0,0.0,0.0,0.0,0.0,835.1477150752157,-386.3953272942281,-13883.0
