Fuel,AnnualSum
No_fuel,0.0
AZ_coal,3.233905830423124e8
AZ_naturalgas,2.5560493953581795e8
AZ_uranium,3.3747377473502964e8
CA_N_naturalgas,2.9964975514454473e7
CA_N_uranium,1.0033499631792836e8
CA_S_naturalgas,2.716284929824771e6
MT_WY_CO_coal,3.836734240888946e8
MT_WY_CO_naturalgas,26663.201322960533
NM_coal,1.8827522594712332e7
NM_naturalgas,1.1691717036670886e6
PNW_coal,0.0
PNW_naturalgas,2.6376492301053295e8
PNW_uranium,1.0072730330969547e8
UT_NV_coal,2.7293396838094e8
UT_NV_naturalgas,2.5008292280255517e8
CA_S_uranium,8.437757883814726e8
MT_WY_CO_uranium,-1.2120075829624714e-8
NM_uranium,-1.7583979395801156e-8
UT_NV_uranium,-5.622790374139635e-8
None,0.0
