Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,46.51930908357076,46.51930908357076,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,36.96731418399416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,1.5400000000000007e7,4.245272699983813e6,3.7547273000161583e6,5.231285901593949e7,2.2981710466576484e6,2.3760921601401653e7,4.427830887337869e7,1.4605026053737748e8
t1,3970.0488472045836,2563.796116622813,2039.7541401315664,6936.095679839999,309.61142783334924,5758.883797290423,8452.687152100674,30030.87716102341
t2,3970.0488472045836,2506.4137305331265,2039.7541401315664,6936.095679839999,309.6114278333493,5758.883797290423,8452.68715210067,29973.494774933723
t3,3970.0488472045836,2506.4137305331265,2039.7541401315664,6936.095679839999,309.6114278333493,4245.964780340896,8416.498848772819,28424.387454656342
t4,3970.0488472045836,2506.4137305331265,2039.7541401315664,6936.095679839999,309.61142783334924,5758.88379729042,8452.68715210067,29973.494774933715
t5,3970.0488472045836,2506.4137305331265,2039.7541401315664,6936.095679839998,309.6114278333493,5758.883797290422,8452.68715210067,29973.494774933715
t6,3970.0488472045836,2506.4137305331265,1973.4151992526467,6936.095679839999,309.6114278333493,3350.5150486926595,8452.687152100672,27498.78708545704
t7,3970.0488472045836,2289.79522304456,981.9421209363359,6936.095679839999,309.6114278333493,5758.883797290423,8351.308419079796,28597.685515229048
t8,1526.886269589432,0.0,0.0,6936.095679839999,309.6114278333493,2879.4418986452115,7441.4686876824135,19093.503963590407
t9,1365.0869328279516,0.0,0.0,6936.095679839999,309.6114278333493,2879.4418986452115,7441.4686876824135,18931.704626828927
t10,1365.0869328279516,0.0,0.0,6936.095679839999,309.6114278333493,3689.6262619951644,7441.4686876824135,19741.88899017888
t11,1365.0869328279516,0.0,0.0,6936.095679839999,309.6114278333493,2879.4418986452115,7441.4686876824135,18931.704626828927
t12,1365.0869328279516,0.0,0.0,6936.095679839999,309.6114278333493,2879.4418986452115,7441.4686876824135,18931.704626828927
t13,1365.0869328279516,0.0,0.0,6936.095679839999,309.6114278333493,2879.4418986452115,7441.4686876824135,18931.704626828927
t14,1365.0869328279516,0.0,0.0,6936.095679839999,309.6114278333493,3262.77824831676,7441.4686876824135,19315.040976500473
t15,1365.0869328279518,0.0,0.0,6936.095679839999,326.78646526669854,5476.09290051235,7969.466436179867,22073.528414626868
t16,2477.8283099081705,0.0,752.3107106248472,6936.095679839999,326.78646526669854,5758.883797290423,8452.68715210067,24704.592115030806
t17,3911.951373501955,596.0232784105322,2296.3866438526466,6936.095679839999,326.78646526669866,5758.883797290423,8452.687152100674,28278.81439026293
t18,4053.523149336259,2289.79522304456,2057.35067617372,6936.095679839999,326.78646526669854,5758.883797290423,8452.687152100674,29875.12214305233
t19,3970.0488472045836,2289.79522304456,2039.7541401315664,6936.095679839999,326.78646526669854,5758.883797290423,8452.687152100674,29774.0513048785
t20,3970.0488472045836,2289.79522304456,2039.7541401315664,6936.095679839999,326.78646526669854,5758.883797290425,8452.687152100674,29774.051304878507
t21,3970.0488472045836,2289.79522304456,2039.7541401315664,6936.095679839999,326.7864652666986,5758.883797290422,8452.687152100676,29774.051304878507
t22,3970.0488472045836,2289.79522304456,2039.7541401315664,6936.095679839999,326.78646526669854,5758.883797290423,8452.687152100674,29774.0513048785
t23,3970.0488472045836,2289.79522304456,2039.7541401315664,6936.095679839999,326.78646526669854,5758.883797290423,8452.687152100674,29774.0513048785
t24,3970.0488472045836,2289.79522304456,2039.7541401315664,6936.095679839999,326.78646526669877,5758.883797290423,8452.687152100672,29774.051304878503
t25,4528.729218062239,2530.7445233690323,1973.4151992526467,6936.09567984,292.4363904,6274.923628889958,7073.589937907833,29609.93457772171
t26,4528.729218062239,2530.7445233690323,1973.4151992526467,6310.8125188409485,292.4363904,6274.923628889961,7073.589937907831,28984.651416722663
t27,4528.729218062239,2530.7445233690323,1973.4151992526467,6504.192828666119,292.4363904,6274.92362888996,7073.589937907831,29178.03172654783
t28,4528.729218062239,2530.7445233690323,1973.4151992526467,5216.1459389428155,292.4363904,6274.92362888996,7073.589937907831,27889.98483682453
t29,4528.729218062239,2530.7445233690323,1973.4151992526467,5848.204778097951,292.4363904,6274.92362888996,7073.589937907831,28522.043675979665
t30,4528.729218062239,2530.7445233690323,1973.4151992526467,3393.1348979555924,292.4363904,6274.92362888996,7073.589937907831,26066.9737958373
t31,4528.729218062239,2489.4759933299247,1598.8049201844,2774.438271936,292.4363904,6274.923628889957,7073.589937907831,25032.39836071035
t32,3569.6305909948687,751.1869902511754,91.51643415599999,2774.438271936,116.97455615999999,6274.92362888996,7073.589937907831,20652.260410295836
t33,3569.6305909948696,0.0,91.51643415599999,2774.438271936,292.4363904,6274.923628889963,7073.589937907833,20076.535254284667
t34,3569.6305909948696,0.0,91.51643415599999,6936.095679839999,292.4363904,6274.92362888996,7073.589937907831,24238.19266218866
t35,3569.6305909948696,0.0,91.51643415599999,6936.095679839999,292.4363904,6274.92362888996,7160.960879679784,24325.563603960614
t36,3569.6305909948696,0.0,91.51643415599999,6936.095679839999,292.4363904,6274.92362888996,7382.447624908422,24547.050349189252
t37,3569.6305909948696,0.0,91.51643415599999,6936.095679839999,292.4363904,6472.1342148252525,7529.112823671557,24890.92613388768
t38,3569.6305909948696,0.0,91.51643415599999,6936.095679839999,292.4363904,6472.1342148252525,7475.874580115281,24837.687890331403
t39,3643.3434910777232,0.0,527.1376693282468,6936.095679839999,292.4363904,6472.1342148252525,7716.929652551506,25588.077098022728
t40,4528.729218062239,1538.6082327933846,1973.4151992526467,6936.095679839999,292.4363904,6472.1342148252525,7716.929652551506,29458.348587725028
t41,4528.729218062239,2594.572152594058,1973.4151992526467,6936.095679839999,292.4363904,6472.1342148252525,7716.929652551506,30514.3125075257
t42,4528.729218062239,2530.7445233690323,1973.4151992526467,6936.095679839999,292.4363904,6472.1342148252525,7716.929652551506,30450.48487830068
