BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.5565971025308302e8,7.746929668729256e6,-9.133170293332485e6,0.0,0.0,524.374073909003,0.0,8.957287504487805e6,-1.8065619356128925e6,-1.6142471957142845e8,1.9266921079011393e8,9.154308296305431e6,-1.1252492550823439e7,0.0,0.0,7836.919894927793,0.0,64037.37635798904,-2.866763831848892e6,-1.877761369999999e8,1.7477335709997153e8,1.228156303963535e7,-1.4798486116824e7,0.0,0.0,9717.832507725045,0.0,1.3066916003828043e8,-6.218023464999618e6,-2.9671728842857146e8,2.209008843042472e8,2.3518662811925327e6,-2.8210000063078436e6,0.0,0.0,2741.1730000000007,0.0,-6.0357058717010975e7,-3.5745503208351685e6,-1.565028827142857e8,5.611552329144001e7,1.7588380054271547e6,-2.0692211816403158e6,0.0,0.0,1642.61549321347,0.0,-8.184962827809284e6,-767383.7600536395,-4.6854436142857134e7,3.090738286822857e8,405143.8654016544,-502231.3957048628,0.0,0.0,5979.544563685638,0.0,-9.32435384295176e6,-5.612399567880219e6,-2.940459672857143e8,2.0777746466120693e8,6.805652835123931e6,-8.006650389561508e6,0.0,0.0,1357.5037352503068,0.0,-6.182410953135418e7,-5.923659936293387e6,-1.388300551428572e8
t1,14893.736090287966,2697.8339097120274,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17094.0,11920.476220685114,571.1,-0.0,0.0,0.0,521.559,0.0,6617.487544590353,-313.6227652754654,-19317.0,17364.848582626608,1315.0922433892138,-0.0,0.0,0.0,905.337,0.0,14711.100955409647,-765.3787814254654,-33531.0,29002.353501738635,0.0,-1507.4972327909804,0.0,0.0,0.0,0.0,-9482.343475062584,-504.5127938850701,-17508.0,5987.925363112407,0.0,-0.0,0.0,0.0,0.0,0.0,-620.4597944330251,-106.46556867938078,-5261.0,38435.25063903509,0.0,-0.0,0.0,0.0,0.0,0.0,-5238.774730504393,-897.4759085306891,-32299.0,21522.53031712781,168.09352994718392,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,14768.099882345778,2981.4701176542203,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17252.0,11047.357132175912,0.0,-0.0,0.0,0.0,548.856,0.0,9129.954133827381,-398.1672660032914,-20328.0,17724.89642113576,2217.0994948449134,-0.0,0.0,0.0,868.293,0.0,12198.634366172619,-849.9232821532914,-32159.0,27980.381337788345,0.0,-1732.581780226189,0.0,0.0,0.0,0.0,-7809.081127511929,-421.71843005022845,-18017.0,6563.039596928897,0.0,-0.0,0.0,0.0,0.0,0.0,-1183.1239817619332,-95.91561516696376,-5284.0,42019.604388934415,0.0,-0.0,0.0,0.0,0.0,0.0,-6349.372890726139,-825.2314982082646,-34845.0,21504.623847074992,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,14642.224079338368,2657.345920661627,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16802.0,10749.030366185092,0.0,-0.0,0.0,0.0,557.01,0.0,9742.747392988993,-418.7877591740796,-20630.0,17416.66462516686,1663.2440431462037,-0.0,0.0,0.0,826.794,0.0,11585.841107011009,-870.5437753240797,-30622.0,29810.467218465852,0.0,-804.5,0.0,0.0,0.0,0.0,-10265.204553342248,-587.7626651236017,-18153.0,6694.993805491049,0.0,-0.0,0.0,0.0,0.0,0.0,-1318.618716602342,-93.37508888870609,-5283.0,40478.57098961532,0.0,-0.0,0.0,0.0,0.0,0.0,-3757.7547300554106,-993.8162595598956,-35727.0,20975.62384707499,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,14528.985798055164,2619.5842019448346,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16651.0,11691.542957010379,1567.0375366274081,-0.0,0.0,0.0,571.428,0.0,7683.485089007311,-349.493582645096,-21164.0,17593.586021556283,1200.6281662461242,-0.0,0.0,0.0,877.932,0.0,13645.10341099269,-801.2495987950961,-32516.0,28921.1421231071,0.0,-578.5,0.0,0.0,0.0,0.0,-9587.103857877106,-546.5382652299902,-18209.0,6790.158749387403,0.0,-0.0,0.0,0.0,0.0,0.0,-1380.9524173884358,-92.20633199896683,-5317.0,40441.28234129049,0.0,-0.0,0.0,0.0,0.0,0.0,-4373.52172473446,-953.7606165560234,-35114.0,20743.100487349726,175.52335972526816,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,14449.805298610509,2762.7647013894903,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16715.0,13871.731141646884,1658.4891682649372,-0.0,0.0,0.0,597.186,0.0,6293.3078072004755,-302.71411711229604,-22118.0,17383.8737894734,519.2366509893709,-0.0,0.0,0.0,893.0790000000001,0.0,15035.280692799524,-754.470133262296,-33077.0,31024.632807595626,0.0,-1441.7198428539064,0.0,0.0,0.0,0.0,-10715.05386860537,-627.8590961363507,-18240.0,6984.596409380983,0.0,-0.0,0.0,0.0,0.0,0.0,-1552.6086313946314,-88.98777798635066,-5343.0,38885.215501475,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,20224.118895613432,590.5049514615621,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,15184.543493368434,2164.0265066315615,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16851.0,12613.106597315065,2180.8488655201845,-0.0,0.0,0.0,620.73,0.0,7933.211410529049,-357.89687336430256,-22990.0,18728.33480004335,0.0,-0.0,0.0,0.0,868.941,0.0,13395.37708947095,-809.6528895143026,-32183.0,28884.03270173454,0.0,-1732.581780226189,0.0,0.0,0.0,0.0,-8647.31185823046,-505.13906327789147,-17999.0,7311.642146510231,0.0,-127.24905356023095,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5293.0,40375.44079542245,0.0,-0.0,0.0,0.0,0.0,0.0,-4887.087641769541,-920.3531536528914,-34568.0,20010.94552253352,608.6783245414699,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,17393.269999999997,97.3,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16993.0,13431.12720251109,0.0,-0.0,0.0,0.0,630.558,0.0,9710.000628021846,-417.68583053293514,-23354.0,18906.335462591196,0.0,-0.0,0.0,0.0,352.51851211358155,0.0,11618.587871978154,-869.4418466829352,-30008.0,29411.284138764313,0.0,-1009.1473610990581,0.0,0.0,0.0,0.0,-10343.864246181152,-625.2725314841034,-17433.0,8346.009912207366,0.0,-1139.810445054414,0.0,0.0,0.0,0.0,-1923.7982538188483,-86.4012133341034,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,20597.623847074992,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13972.0
t8,15679.177909783873,0.0,-97.3,0.0,0.0,0.0,0.0,1625.1837129075402,-162.06162269141618,-17045.0,15395.455106203499,0.0,-2246.9,0.0,0.0,0.0,0.0,10422.09261985461,-441.6477260581076,-23129.0,23625.58319766167,0.0,-1665.0,0.0,0.0,0.0,0.0,9031.312167237851,-807.8953648995238,-30184.0,26702.969666141988,0.0,-578.5,0.0,0.0,0.0,0.0,-8487.06490109886,-544.4047650431238,-17093.0,8200.859332902093,0.0,-569.3916642329106,0.0,0.0,0.0,0.0,-2400.135138742756,-95.33252992642669,-5136.0,38458.97836781266,0.0,-0.0,0.0,0.0,0.0,0.0,-4162.568528725132,-928.4098390875175,-33368.0,20780.342199154067,0.0,-0.0,0.0,0.0,0.0,0.0,-6028.819931433254,-868.5222677208204,-13883.0
