Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,8933.391007041002,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,49504.4802575896,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3284.145362657544,0.0,12039.46,-6.133632268756628e-11,35341.698,58097.858,0.0,0.0,0.0,0.0,0.0,0.0,1.241460267920047e-10,0.0,0.0,0.0,8365.211509738505,0.0,0.0,1.0830561336661049e-10,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87812.45094407714,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,8933.391007041002,-4.673893272411078e-11,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3284.145362657544,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8163388157718136e-11,0.0,8365.211509738503,0.0,0.0,0.0,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87812.45094407714,1.4802026271354407e-12,0.0,0.0,69347.52923033903,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t3,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,8933.391007041002,2.387423592153937e-11,0.0,0.0,0.0,0.0,2874.621,0.0,39151.49206418538,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3284.145362657544,0.0,12039.460000000065,0.0,35341.698,58097.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.211509738505,0.0,0.0,0.0,148298.95812620272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87812.45094407714,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,8933.391007041002,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,30566.676054876014,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3284.145362657544,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.211509738525,-1.1223164619877934e-11,0.0,0.0,148298.95812620272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87812.45094407714,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,8933.391007041002,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,30293.182232354786,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,3284.145362657544,0.0,12039.460000000006,0.0,35341.698,58097.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.304173100739718e-11,8365.211509738503,0.0,0.0,0.0,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87812.45094407714,0.0,0.0,0.0,69347.52923033903,0.0,0.0,1.9099388737231493e-11,11287.386000000002,10706.856000000002
t6,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,8933.391007041002,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,51351.950103168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.304173100739718e-11,8365.211509738503,0.0,0.0,0.0,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87812.45094407714,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,56676.73197591825,0.0,0.0,19185.732000000004,0.0,973.8803983599242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,1727.424404911203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31527.483395312873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.211509738503,0.0,0.0,0.0,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87222.61254320733,0.0,0.0,0.0,69347.52923033903,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35887.5381538033,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.211509738503,0.0,0.0,0.0,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43906.22547203857,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.211509738503,0.0,-1.1545580491656437e-10,1.3812950783176348e-10,148298.9581262027,0.0,0.0,0.0,-3.431921413721284e-12,0.0,0.0,0.0,0.0,43906.22547203857,0.0,0.0,1.1937117960769683e-11,34673.764615169515,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t10,16387.96,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.211509738503,0.0,0.0,0.0,148298.9581262027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43906.22547203857,0.0,0.0,0.0,34673.764615169515,0.0,0.0,0.0,11287.386000000002,10706.856000000002
