region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.765530912714176e7,0.0,0.0,0.0,3.6594656077022897e6,0.0,0.0,0.0,9.765530912714176e7,1.2167357114248483e8,-2.401826201534307e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946790350760463e8,0.0,0.0,0.0,9.598015430056738e6,0.0,0.0,0.0,1.946790350760463e8,2.1396738045492917e8,-1.9288345378882885e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8659444800468467e7,0.0,0.0,0.0,1.1747542581814346e6,0.0,0.0,0.0,2.8659444800468467e7,5.264121191304337e7,-2.3981767112574905e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2475460646631151e8,0.0,0.0,0.0,7.340250373685392e6,0.0,0.0,0.0,1.2475460646631151e8,2.3923919430985802e8,-1.1448458784354651e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410499651484466e9,0.0,0.0,0.0,5.1053287751145005e7,0.0,0.0,0.0,1.1410499651484466e9,1.2939582775574381e9,-1.5290831240899158e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.438020467383743e7,0.0,0.0,0.0,1.6464257237718303e7,0.0,0.0,0.0,4.438020467383743e7,2.841866724201017e7,1.5961537431827262e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,7.422829248081611e6,1.4840231051121622e8,0.0,0.0,0.0,0.0,2.6815939387785703e8,0.0,0.0,0.0,1.667657839796455e8,0.0,1.766353946487461e8,0.0,2.6815939387785703e8,1.4508203486865795e9,-1.1826609548087225e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,5.780279265627426e7,7.741660859170867e8,0.0,8.588060879649381e7,0.0,0.0,6.700450826866354e8,0.0,0.0,0.0,4.461138726796924e8,0.0,1.5342386739079538e8,0.0,6.700450826866354e8,1.9560556891965337e9,-1.2860106065098982e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6013035384135246e8,0.0,0.0,0.0,0.0,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704928498967322e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
