region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.971430474633595e7,0.0,0.0,0.0,112242.81480325689,0.0,0.0,0.0,9.971430474633595e7,1.2167357114248483e8,-2.1959266396148875e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8574192212940082e8,0.0,0.0,0.0,6.459656451454662e6,0.0,0.0,0.0,1.8574192212940082e8,2.1396738045492917e8,-2.8225458325528353e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868389326403615e7,0.0,0.0,0.0,674021.0880824334,0.0,0.0,0.0,2.868389326403615e7,5.264121191304337e7,-2.3957318649007224e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6360829195326528e8,0.0,0.0,0.0,528788.0856865881,0.0,0.0,0.0,1.6360829195326528e8,2.3923919430985802e8,-7.563090235659274e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3270634673290946e9,0.0,0.0,0.0,3.6896363296409654e6,0.0,0.0,0.0,1.3270634673290946e9,1.2939582775574381e9,3.3105189771656513e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073371107005024e7,0.0,0.0,0.0,1.6828217955422517e7,0.0,0.0,0.0,5.073371107005024e7,2.841866724201017e7,2.231504382804007e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,1.6216068020655157e6,3.24202791313598e7,0.0,0.0,0.0,0.0,7.89647291300308e7,0.0,0.0,0.0,9.545213073279786e7,0.0,5.9803896418466866e7,0.0,7.89647291300308e7,1.2122055966304278e9,-1.133240867500397e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,2.695993783769759e7,3.6108064322239894e8,0.0,6.516704113738371e6,0.0,0.0,3.7083577502870816e8,0.0,0.0,0.0,2.5534326455080324e8,0.0,1.0959752110764898e8,0.0,3.7083577502870816e8,1.3889371407173672e9,-1.018101365688659e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.165419371050079e7,0.0,0.0,0.0,0.0,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,-1.0244630897938723e-9,-1.921989176508815e-7,0.0,0.0,0.0,0.0,-5.9282731602499544e-8,0.0,0.0,0.0,2.1205987883117627e7,-0.0,-5.820255671077297e-8,0.0,-5.9282731602499544e-8,1.0541994832711662e8,-1.0541994832711668e8
