BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.3507814437243837e8,7.170767252399557e6,-8.453452477360649e6,0.0,0.0,1641.6824904683021,0.0,3.135073687889867e7,-3.6891191374377646e6,-1.6145871857142845e8,1.8575694859260637e8,1.070489825079026e7,-1.3040730948901707e7,0.0,0.0,5819.007428571429,0.0,6.95171803339419e6,-2.6192799353176686e6,-1.877593729999999e8,2.2408800251759878e8,9.12565121846044e6,-1.1040139203182636e7,0.0,0.0,6427.887938131946,0.0,7.966330573376386e7,-5.150909297435755e6,-2.966923388571429e8,2.209813065483466e8,1.5527446571969462e6,-1.9041707642719606e6,0.0,0.0,5491.317562429027,0.0,-6.048110258686622e7,-3.669642600539199e6,-1.5648462657142854e8,8.109897664250785e7,317916.26874158677,-374019.1394763399,0.0,0.0,590.7102880399606,0.0,-3.2168231738628823e7,-2.0158711720037442e6,-4.685936157142856e7,2.954172185564668e8,469978.6919407451,-583209.2242317152,0.0,0.0,9894.239576843214,0.0,3.9105782859100914e6,-5.237659692519806e6,-2.93986800857143e8,1.7285538642632297e8,1.2586949369658928e6,-1.4808175720314332e6,0.0,0.0,2521.462253355487,0.0,-2.9227004606471747e7,-4.539736647039101e6,-1.3886904400000006e8
t1,11432.300781649454,97.3,-0.0,0.0,0.0,0.0,0.0,5973.641180518887,-409.2419621683388,-17094.0,11734.952035540524,2234.386070059478,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-19317.0,18197.60516662891,1866.7595978083145,-0.0,0.0,0.0,0.0,0.0,14126.959319481113,-660.3240839183387,-33531.0,29402.012420847706,0.0,-508.57727235383845,0.0,0.0,0.0,0.0,-10756.793435478636,-628.6417130152245,-17508.0,11157.26535938659,0.0,-0.0,0.0,0.0,0.0,0.0,-5617.869064521365,-278.3962948652244,-5261.0,36069.04822089384,0.0,-78.49999999933424,0.0,0.0,0.0,0.0,-2680.3455130228795,-1011.2027078716252,-32299.0,22708.89244044874,0.0,-0.0,0.0,0.0,0.0,0.0,-6673.580486977122,-970.3119534716252,-15065.0
t2,12115.654604049092,0.0,-0.0,0.0,0.0,0.0,0.0,5564.255351904082,-427.90995595317384,-17252.0,12733.438105600002,2246.9,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-20328.0,18301.646929607254,0.0,-0.0,0.0,0.0,0.0,0.0,14536.34514809592,-678.9920777031739,-32159.0,29287.578110947812,0.0,-578.5,0.0,0.0,0.0,0.0,-10061.511464813058,-630.5666461347552,-18017.0,11877.472263171698,0.0,-0.0,0.0,0.0,0.0,0.0,-6313.151035186941,-280.3212279847552,-5284.0,38957.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,22156.419747074997,0.0,-0.0,0.0,0.0,0.0,0.0,-6280.0105,-997.4092470749999,-14879.0
t3,10196.024552763798,0.0,-0.0,0.0,0.0,0.0,0.0,6969.79289138887,-363.8174441526675,-16802.0,12263.877596397202,3018.4605092028,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-20630.0,18106.091957291537,0.0,-0.0,0.0,0.0,0.0,0.0,13130.80760861113,-614.8995659026675,-30622.0,29302.818396430765,0.0,-578.5,0.0,0.0,0.0,0.0,-9938.444239827531,-632.8741566032338,-18153.0,12001.846998625704,0.0,-0.0,0.0,0.0,0.0,0.0,-6436.218260172469,-282.6287384532338,-5283.0,39839.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,21627.419747074997,0.0,-0.0,0.0,0.0,0.0,0.0,-6280.0105,-997.4092470749999,-14350.0
t4,10571.303720168104,97.3,-0.0,0.0,0.0,0.0,0.0,6373.408836870597,-391.0125570387008,-16651.0,13249.765969941574,2566.5721356584277,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-21164.0,18244.21504849715,1186.687967162148,-0.0,0.0,0.0,0.0,0.0,13727.191663129404,-642.0946787887008,-32516.0,29869.433184384405,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-10133.087956031082,-629.2245869244173,-18209.0,11925.848005193773,0.0,-88.29429245043816,0.0,0.0,0.0,0.0,-6241.574543968918,-278.9791687744172,-5317.0,39226.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,21570.419747074997,0.0,-0.0,0.0,0.0,0.0,0.0,-6280.0105,-997.4092470749999,-14293.0
t5,12032.022783768114,97.3,-0.0,0.0,0.0,0.0,0.0,5037.6025403900985,-451.92532415821154,-16715.0,11679.671789217678,5792.11580085917,-0.0,0.0,0.0,0.0,0.0,4949.373880639628,-303.1614707164766,-22118.0,18061.230732054413,0.0,-0.0,0.0,0.0,0.0,0.0,15741.612078970275,-725.842811024688,-33077.0,29908.329897289932,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-10141.135561539902,-629.0736943211268,-18240.0,12051.655214631226,0.0,-196.3,0.0,0.0,0.0,0.0,-6233.526938460099,-278.82827617112684,-5343.0,39131.37626506387,0.0,-314.0,0.0,0.0,0.0,0.0,-3010.446129731825,-1033.9301353320361,-34773.0,21525.519251200207,0.0,-0.0,0.0,0.0,0.0,0.0,-6343.4798702681765,-993.039380932036,-14189.0
t6,10336.374907896958,0.0,-0.0,0.0,0.0,0.0,0.0,6882.426446158228,-367.8013540551848,-16851.0,14912.874374020854,2729.4637315791465,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-22990.0,19583.70942196341,0.0,-0.0,0.0,0.0,0.0,0.0,13218.174053841773,-618.8834758051847,-32183.0,29039.98029595267,0.0,-578.5,0.0,0.0,0.0,0.0,-9827.526430423108,-634.9538655295668,-17999.0,12321.14451695646,0.0,-196.3,0.0,0.0,0.0,0.0,-6547.136069576892,-284.70844737956673,-5293.0,38994.21550147501,0.0,-314.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,21271.419747074997,0.0,-0.0,0.0,0.0,0.0,0.0,-6280.0105,-997.4092470749999,-13994.0
t7,10355.439999999999,0.0,-0.0,0.0,0.0,0.0,0.0,7000.0,-362.44,-16993.0,14053.790679980435,0.0,-0.0,0.0,0.0,0.0,0.0,9718.170051657851,-417.9607316382867,-23354.0,22877.370680592972,0.0,-1128.6323811468317,0.0,0.0,0.0,0.0,9010.418448342149,-751.1567477882867,-30008.0,27971.225202967773,0.0,-898.1206414289046,0.0,0.0,0.0,0.0,-8989.436510001398,-650.6680515374738,-17433.0,13077.948623386077,0.0,-196.3,0.0,0.0,0.0,0.0,-7385.225989998603,-300.4226333874738,-5196.0,38519.21550147501,0.0,-314.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,21249.419747075,0.0,-0.0,0.0,0.0,0.0,0.0,-6280.0105,-997.4092470749999,-13972.0
t8,8967.569050735243,0.0,-97.3,0.0,0.0,0.0,0.0,8610.614992942956,-435.88404367819874,-17045.0,21515.752848430453,0.0,-2246.9,0.0,0.0,0.0,0.0,4063.8294901887975,-203.68233861925108,-23129.0,30483.301156488375,0.0,-2247.6716357590944,0.0,0.0,0.0,0.0,2187.0112651771424,-238.640785906423,-30184.0,23046.321029591174,0.0,-578.5,0.0,0.0,0.0,0.0,-5090.100683035965,-284.7203465552087,-17093.0,10850.441443727124,0.0,-37.960541927853,0.0,0.0,0.0,0.0,-5427.349005243894,-249.13189655537764,-5136.0,35300.53913025364,0.0,-314.0,0.0,0.0,0.0,0.0,-1280.2305348923583,-338.30859536128446,-33368.0,17455.958253733457,0.0,-0.0,0.0,0.0,0.0,0.0,-3063.775525136678,-509.1827285967772,-13883.0
