Period_Index,Rep_Period,Rep_Period_Index
315,8340,36
316,8340,36
317,8340,36
318,7623,32
319,8340,36
320,8340,36
321,8340,36
322,7989,33
323,7989,33
324,7623,32
325,7623,32
326,7623,32
327,7623,32
328,7623,32
329,7623,32
330,8340,36
331,8340,36
332,7989,33
333,7989,33
334,7989,33
335,1803,4
336,1803,4
337,2166,7
338,2166,7
339,2166,7
340,2166,7
341,1803,4
342,3635,15
343,7989,33
344,3635,15
345,1803,4
346,1803,4
347,1803,4
348,2166,7
349,2166,7
350,2166,7
351,1803,4
352,1803,4
353,2166,7
354,2166,7
355,2166,7
356,7989,33
357,1803,4
358,3635,15
359,2166,7
360,3635,15
361,1803,4
362,2166,7
363,3635,15
364,7989,33
365,2166,7
366,5506,26
367,8057,34
368,3310,12
369,3310,12
370,3310,12
371,3310,12
372,5506,26
373,5506,26
374,3310,12
375,3310,12
376,3310,12
377,3310,12
378,3310,12
379,8057,34
380,8057,34
381,3310,12
382,8057,34
383,8057,34
384,5506,26
385,5506,26
386,5506,26
387,8057,34
388,5506,26
389,8057,34
390,8057,34
391,5506,26
392,5506,26
393,8057,34
394,8057,34
395,3310,12
396,5506,26
397,5513,27
398,5513,27
399,5513,27
400,5506,26
401,2236,8
402,2634,11
403,5513,27
404,2236,8
405,5506,26
406,5513,27
407,2236,8
408,2236,8
409,5513,27
410,5513,27
411,2236,8
412,2236,8
413,5513,27
414,2634,11
415,5513,27
416,2236,8
417,5506,26
418,2236,8
419,2236,8
420,2236,8
421,5513,27
422,2236,8
423,2236,8
424,5513,27
425,1885,5
426,7392,30
427,1567,3
428,1567,3
429,7392,30
430,1885,5
431,1885,5
432,2634,11
433,1885,5
434,7392,30
435,1885,5
436,7392,30
437,7392,30
438,1885,5
439,2634,11
440,1885,5
441,1885,5
442,7392,30
443,1885,5
444,1885,5
445,7392,30
446,7392,30
447,7392,30
448,1885,5
449,1885,5
450,1885,5
451,1885,5
452,1885,5
453,2634,11
454,1567,3
455,1567,3
456,2290,9
457,2290,9
458,1567,3
459,2290,9
460,1567,3
461,2290,9
462,1567,3
463,1567,3
464,1567,3
465,2290,9
466,6684,29
467,2290,9
468,2290,9
469,2290,9
470,6684,29
471,6684,29
472,6684,29
473,2290,9
474,4123,17
475,5234,20
476,1567,3
477,1567,3
478,2290,9
479,2290,9
480,6684,29
481,4123,17
482,1567,3
483,1567,3
484,2290,9
485,2290,9
486,5234,20
487,5234,20
488,5234,20
489,5234,20
490,4123,17
491,5262,21
492,5234,20
493,5234,20
494,5234,20
495,4123,17
496,4123,17
497,5262,21
498,5234,20
499,5234,20
500,5234,20
501,4123,17
502,5262,21
503,5262,21
504,5262,21
505,5262,21
506,5262,21
507,3416,13
508,7448,31
509,7448,31
510,3416,13
511,3416,13
512,5262,21
513,5262,21
514,5262,21
515,3416,13
516,3416,13
517,904,1
518,904,1
519,904,1
520,1991,6
521,904,1
522,1991,6
523,1991,6
524,1991,6
525,1991,6
526,1991,6
527,5294,22
528,1991,6
529,5294,22
530,5294,22
531,5294,22
532,1991,6
533,1991,6
534,1991,6
535,1991,6
536,1991,6
537,1991,6
538,904,1
539,904,1
540,5294,22
541,1991,6
542,1991,6
543,904,1
544,904,1
545,904,1
546,904,1
547,3850,16
548,3850,16
549,3850,16
550,3850,16
551,3850,16
552,3850,16
553,3850,16
554,4224,18
555,4224,18
556,4224,18
557,4224,18
558,4224,18
559,4224,18
560,4224,18
561,4224,18
562,2390,10
563,3850,16
564,4224,18
565,2390,10
566,2390,10
567,2390,10
568,2390,10
569,2390,10
570,3850,16
571,3850,16
572,4224,18
573,2390,10
574,2390,10
575,2390,10
576,2390,10
577,2390,10
578,5352,23
579,5352,23
580,5352,23
581,4597,19
582,4597,19
583,5352,23
584,5352,23
585,5352,23
586,8255,35
587,8255,35
588,5352,23
589,5352,23
590,5352,23
591,4597,19
592,4597,19
593,8255,35
594,4597,19
595,5352,23
596,5352,23
597,4597,19
598,4597,19
599,8255,35
600,8255,35
601,8255,35
602,8255,35
603,8255,35
604,5352,23
605,4597,19
606,4597,19
607,4597,19
608,4597,19
609,3545,14
610,5359,24
611,5359,24
612,5359,24
613,5359,24
614,5359,24
615,5359,24
616,999,2
617,5359,24
618,5359,24
619,5359,24
620,999,2
621,999,2
622,5359,24
623,5359,24
624,5359,24
625,5359,24
626,999,2
627,999,2
628,999,2
629,999,2
630,999,2
631,5359,24
632,5359,24
633,5359,24
634,5359,24
635,5359,24
636,5359,24
637,999,2
638,5359,24
639,5771,28
640,5393,25
641,5393,25
642,5771,28
643,5771,28
644,3545,14
645,7989,33
646,5771,28
647,5771,28
648,5771,28
649,5393,25
650,5771,28
651,5771,28
652,5771,28
653,5771,28
654,5771,28
655,5393,25
656,5393,25
657,5393,25
658,5393,25
659,5393,25
660,5393,25
661,5393,25
662,5393,25
663,5393,25
664,5771,28
665,5771,28
666,3545,14
667,7989,33
668,5393,25
669,5771,28
670,7623,32
671,8340,36
672,8340,36
673,7623,32
674,7623,32
675,7623,32
676,2166,7
677,7623,32
678,7623,32
679,7623,32
680,7623,32
681,7623,32
682,8340,36
683,7623,32
684,7623,32
685,8340,36
686,8340,36
687,7623,32
688,7623,32
689,8340,36
690,7989,33
691,7989,33
692,8340,36
693,8340,36
694,7989,33
695,7989,33
696,8340,36
697,7623,32
698,7623,32
699,7623,32
700,2166,7
701,2166,7
702,2166,7
703,3635,15
704,3635,15
705,3635,15
706,2166,7
707,7623,32
708,1803,4
709,2166,7
710,3635,15
711,1803,4
712,2166,7
713,3635,15
714,3635,15
715,3635,15
716,3635,15
717,2166,7
718,2166,7
719,1803,4
720,3635,15
721,3635,15
722,3635,15
723,3635,15
724,3635,15
725,3635,15
726,3635,15
727,3635,15
728,1803,4
729,1803,4
730,1803,4
731,5506,26
732,5506,26
733,5513,27
734,5506,26
735,5506,26
736,3310,12
737,3310,12
738,8057,34
739,5506,26
740,8057,34
741,8057,34
742,8057,34
743,8057,34
744,3310,12
745,8057,34
746,8057,34
747,8057,34
748,3310,12
749,8057,34
750,8057,34
751,8057,34
752,3310,12
753,5506,26
754,8057,34
755,8057,34
756,5506,26
757,3310,12
758,3310,12
759,8057,34
760,8057,34
761,8057,34
762,2236,8
763,5513,27
764,2236,8
765,2236,8
766,2236,8
767,2236,8
768,2236,8
769,5513,27
770,5513,27
771,1885,5
772,2236,8
773,5513,27
774,5506,26
775,2634,11
776,5513,27
777,1885,5
778,5513,27
779,5513,27
780,5513,27
781,5506,26
782,5513,27
783,2634,11
784,5513,27
785,2236,8
786,2236,8
787,2236,8
788,2634,11
789,2236,8
790,5513,27
791,1885,5
792,1885,5
793,1885,5
794,2634,11
795,2634,11
796,1885,5
797,2634,11
798,2634,11
799,7392,30
800,7392,30
801,1885,5
802,1885,5
803,1885,5
804,1885,5
805,1885,5
806,2634,11
807,1885,5
808,1885,5
809,2634,11
810,1567,3
811,7392,30
812,7392,30
813,7392,30
814,7392,30
815,7392,30
816,1885,5
817,1885,5
818,2290,9
819,2290,9
820,2634,11
821,2634,11
822,2290,9
823,2290,9
824,6684,29
825,6684,29
826,2290,9
827,1567,3
828,4123,17
829,4123,17
830,4123,17
831,4123,17
832,6684,29
833,6684,29
834,1567,3
835,1567,3
836,6684,29
837,4123,17
838,1567,3
839,6684,29
840,6684,29
841,4123,17
842,4123,17
843,1567,3
844,4123,17
845,4123,17
846,4123,17
847,4123,17
848,1567,3
849,1567,3
850,4123,17
851,4123,17
852,4123,17
853,5294,22
854,5294,22
855,4123,17
856,5234,20
857,7448,31
858,7448,31
859,7448,31
860,5234,20
861,5234,20
862,5234,20
863,4123,17
864,3416,13
865,3416,13
866,7448,31
867,5234,20
868,5262,21
869,5262,21
870,5262,21
871,5262,21
872,3416,13
873,3416,13
874,3416,13
875,3416,13
876,5234,20
877,4123,17
878,5262,21
879,5234,20
880,5234,20
881,5234,20
882,5262,21
883,904,1
884,5294,22
885,5294,22
886,5294,22
887,5294,22
888,5294,22
889,5294,22
890,5234,20
891,5294,22
892,1991,6
893,1991,6
894,1991,6
895,904,1
896,904,1
897,904,1
898,904,1
899,904,1
900,904,1
901,904,1
902,904,1
903,904,1
904,904,1
905,904,1
906,904,1
907,904,1
908,904,1
909,904,1
910,904,1
911,904,1
912,904,1
913,3850,16
914,3850,16
915,3850,16
916,2390,10
917,2390,10
918,2390,10
919,4224,18
920,4224,18
921,4224,18
922,4224,18
923,4224,18
924,4224,18
925,4224,18
926,4224,18
927,3850,16
928,4224,18
929,2390,10
930,3850,16
931,3850,16
932,3850,16
933,3850,16
934,3850,16
935,3850,16
936,3850,16
937,3850,16
938,2390,10
939,2390,10
940,3850,16
941,3850,16
942,3850,16
943,4224,18
944,8255,35
945,8255,35
946,8255,35
947,5352,23
948,5352,23
949,4597,19
950,4597,19
951,5352,23
952,5352,23
953,4597,19
954,4597,19
955,4597,19
956,4597,19
957,4597,19
958,4597,19
959,4597,19
960,4597,19
961,3545,14
962,3545,14
963,4597,19
964,4597,19
965,8255,35
966,5352,23
967,5352,23
968,4597,19
969,4597,19
970,8255,35
971,8255,35
972,5352,23
973,5352,23
974,5352,23
975,999,2
976,999,2
977,999,2
978,3545,14
979,3545,14
980,5359,24
981,5359,24
982,5359,24
983,5359,24
984,3545,14
985,999,2
986,999,2
987,999,2
988,999,2
989,999,2
990,5359,24
991,5359,24
992,5359,24
993,5359,24
994,5359,24
995,5359,24
996,5359,24
997,999,2
998,999,2
999,999,2
1000,999,2
1001,999,2
1002,3545,14
1003,5359,24
1004,5359,24
1005,5771,28
1006,5771,28
1007,5771,28
1008,5771,28
1009,5393,25
1010,5393,25
1011,5393,25
1012,5393,25
1013,5771,28
1014,5771,28
1015,5771,28
1016,5393,25
1017,5393,25
1018,5771,28
1019,5393,25
1020,5393,25
1021,5393,25
1022,5393,25
1023,5393,25
1024,5771,28
1025,5771,28
1026,5771,28
1027,5393,25
1028,5393,25
1029,5771,28
1030,5771,28
1031,5771,28
1032,5771,28
1033,5771,28
1034,5771,28
1035,5771,28
1036,7989,33
1037,7989,33
1038,7623,32
1039,7623,32
1040,7989,33
1041,7989,33
1042,7989,33
1043,7623,32
1044,7989,33
1045,8340,36
1046,7623,32
1047,8340,36
1048,7623,32
1049,8340,36
1050,8340,36
1051,8340,36
1052,8340,36
1053,8340,36
1054,7623,32
1055,7623,32
1056,8340,36
1057,8340,36
1058,8340,36
1059,7989,33
1060,8340,36
1061,7989,33
1062,8340,36
1063,7623,32
1064,7623,32
1065,8340,36
1066,1803,4
1067,3635,15
1068,3635,15
1069,3635,15
1070,3635,15
1071,3635,15
1072,3635,15
1073,3635,15
1074,3635,15
1075,3635,15
1076,1803,4
1077,3635,15
1078,1803,4
1079,1803,4
1080,3635,15
1081,3635,15
1082,2166,7
1083,3635,15
1084,3635,15
1085,3635,15
1086,1803,4
1087,3635,15
1088,3635,15
1089,7989,33
1090,3635,15
1091,3635,15
1092,3635,15
1093,3635,15
1094,3635,15
1095,3635,15
1096,3635,15
1097,3310,12
1098,3310,12
1099,3310,12
1100,3310,12
1101,8057,34
1102,8057,34
1103,8057,34
1104,5506,26
1105,8057,34
1106,5506,26
1107,5506,26
1108,5506,26
1109,5513,27
1110,8057,34
1111,5506,26
1112,5506,26
1113,3310,12
1114,3310,12
1115,3310,12
1116,8057,34
1117,3310,12
1118,8057,34
1119,8057,34
1120,3310,12
1121,5506,26
1122,8057,34
1123,5506,26
1124,3310,12
1125,5506,26
1126,5506,26
1127,3310,12
1128,5513,27
1129,5513,27
1130,5513,27
1131,5513,27
1132,2236,8
1133,5506,26
1134,5506,26
1135,5513,27
1136,5513,27
1137,5513,27
1138,5513,27
1139,2236,8
1140,2236,8
1141,5513,27
1142,2236,8
1143,2236,8
1144,2236,8
1145,2236,8
1146,2634,11
1147,2236,8
1148,2236,8
1149,5513,27
1150,5513,27
1151,2236,8
1152,2236,8
1153,2236,8
1154,2236,8
1155,2236,8
1156,7392,30
1157,1885,5
1158,1885,5
1159,2634,11
1160,1885,5
1161,1885,5
1162,1885,5
1163,7392,30
1164,2634,11
1165,7392,30
1166,7392,30
1167,7392,30
1168,7392,30
1169,7392,30
1170,1885,5
1171,1885,5
1172,1885,5
1173,1885,5
1174,7392,30
1175,7392,30
1176,1885,5
1177,1885,5
1178,1885,5
1179,7392,30
1180,1885,5
1181,1885,5
1182,1885,5
1183,1885,5
1184,2634,11
1185,7392,30
1186,1885,5
1187,1567,3
1188,1567,3
1189,1567,3
1190,2290,9
1191,4123,17
1192,1567,3
1193,1567,3
1194,1567,3
1195,2290,9
1196,1567,3
1197,1567,3
1198,4123,17
1199,2290,9
1200,4123,17
1201,2290,9
1202,2290,9
1203,6684,29
1204,6684,29
1205,1567,3
1206,1567,3
1207,1567,3
1208,4123,17
1209,4123,17
1210,2290,9
1211,4123,17
1212,4123,17
1213,4123,17
1214,4123,17
1215,4123,17
1216,4123,17
1217,5234,20
1218,5234,20
1219,3416,13
1220,3416,13
1221,5262,21
1222,3416,13
1223,3416,13
1224,3416,13
1225,5262,21
1226,3416,13
1227,3416,13
1228,7448,31
1229,7448,31
1230,5262,21
1231,5234,20
1232,5234,20
1233,5262,21
1234,5262,21
1235,3416,13
1236,3416,13
1237,3416,13
1238,7448,31
1239,4123,17
1240,7448,31
1241,3416,13
1242,7448,31
1243,7448,31
1244,5234,20
1245,5262,21
1246,3416,13
1247,3416,13
1248,904,1
1249,5234,20
1250,5234,20
1251,1991,6
1252,5294,22
1253,5294,22
1254,1991,6
1255,5294,22
1256,1991,6
1257,5294,22
1258,5294,22
1259,5234,20
1260,1991,6
1261,904,1
1262,904,1
1263,904,1
1264,904,1
1265,1991,6
1266,1991,6
1267,904,1
1268,904,1
1269,904,1
1270,904,1
1271,5294,22
1272,5294,22
1273,904,1
1274,5294,22
1275,5294,22
1276,1991,6
1277,1991,6
1278,3850,16
1279,3850,16
1280,4224,18
1281,4224,18
1282,4224,18
1283,4224,18
1284,4224,18
1285,4224,18
1286,4224,18
1287,2390,10
1288,2390,10
1289,3850,16
1290,3850,16
1291,3850,16
1292,3850,16
1293,4224,18
1294,2390,10
1295,2390,10
1296,3850,16
1297,3850,16
1298,3850,16
1299,3850,16
1300,4224,18
1301,4224,18
1302,4224,18
1303,4224,18
1304,4224,18
1305,4224,18
1306,2390,10
1307,2390,10
1308,4224,18
1309,5352,23
1310,5352,23
1311,5352,23
1312,5352,23
1313,5352,23
1314,5352,23
1315,4597,19
1316,8255,35
1317,5352,23
1318,5352,23
1319,5352,23
1320,5352,23
1321,5352,23
1322,4597,19
1323,4597,19
1324,4597,19
1325,4597,19
1326,4597,19
1327,4597,19
1328,4597,19
1329,5352,23
1330,8255,35
1331,5352,23
1332,5352,23
1333,4597,19
1334,4597,19
1335,4597,19
1336,4597,19
1337,8255,35
1338,8255,35
1339,8255,35
1340,999,2
1341,999,2
1342,999,2
1343,5359,24
1344,3545,14
1345,5771,28
1346,5359,24
1347,999,2
1348,999,2
1349,999,2
1350,999,2
1351,5359,24
1352,5359,24
1353,5359,24
1354,5359,24
1355,5359,24
1356,5359,24
1357,5359,24
1358,5359,24
1359,5359,24
1360,5359,24
1361,999,2
1362,999,2
1363,999,2
1364,999,2
1365,3545,14
1366,3545,14
1367,3545,14
1368,3545,14
1369,999,2
1370,5393,25
1371,5771,28
1372,5771,28
1373,5393,25
1374,5393,25
1375,5771,28
1376,5393,25
1377,5771,28
1378,5771,28
1379,5393,25
1380,5771,28
1381,5771,28
1382,5771,28
1383,5771,28
1384,5393,25
1385,5771,28
1386,5771,28
1387,5771,28
1388,5771,28
1389,5771,28
1390,5771,28
1391,5771,28
1392,5771,28
1393,5771,28
1394,5393,25
1395,5393,25
1396,5393,25
1397,5393,25
1398,5771,28
1399,5771,28
1400,5771,28
1401,8340,36
1402,8340,36
1403,8340,36
1404,8340,36
1405,7989,33
1406,7989,33
1407,7989,33
1408,8340,36
1409,8340,36
1410,7989,33
1411,7623,32
1412,7623,32
1413,7623,32
1414,7623,32
1415,7623,32
1416,8340,36
1417,8340,36
1418,7623,32
1419,7623,32
1420,7623,32
1421,7623,32
1422,2166,7
1423,8340,36
1424,2166,7
1425,8340,36
1426,8340,36
1427,8340,36
1428,7623,32
1429,7989,33
1430,7623,32
1431,1803,4
1432,2166,7
1433,2166,7
1434,3635,15
1435,1803,4
1436,3635,15
1437,2166,7
1438,3635,15
1439,2166,7
1440,2166,7
1441,7989,33
1442,3635,15
1443,1803,4
1444,2166,7
1445,2166,7
1446,1803,4
1447,3635,15
1448,1803,4
1449,1803,4
1450,2166,7
1451,3635,15
1452,1803,4
1453,3635,15
1454,1803,4
1455,3635,15
1456,1803,4
1457,1803,4
1458,1803,4
1459,1803,4
1460,1803,4
1461,1803,4
1462,8057,34
1463,3310,12
1464,3310,12
1465,8057,34
1466,8057,34
1467,8057,34
1468,8057,34
1469,3310,12
1470,5506,26
1471,3310,12
1472,3310,12
1473,8057,34
1474,5506,26
1475,5506,26
1476,5506,26
1477,8057,34
1478,8057,34
1479,5506,26
1480,5506,26
1481,5506,26
1482,5506,26
1483,5506,26
1484,3310,12
1485,8057,34
1486,8057,34
1487,8057,34
1488,3310,12
1489,3310,12
1490,8057,34
1491,3310,12
1492,3310,12
1493,5513,27
1494,2236,8
1495,5513,27
1496,5513,27
1497,5513,27
1498,2236,8
1499,2236,8
1500,5513,27
1501,5513,27
1502,5513,27
1503,2236,8
1504,5513,27
1505,2236,8
1506,5513,27
1507,2236,8
1508,2236,8
1509,5513,27
1510,2236,8
1511,2236,8
1512,5513,27
1513,5513,27
1514,2236,8
1515,5506,26
1516,5506,26
1517,2236,8
1518,2236,8
1519,2236,8
1520,2236,8
1521,7392,30
1522,7392,30
1523,1885,5
1524,1885,5
1525,7392,30
1526,2634,11
1527,2634,11
1528,1885,5
1529,7392,30
1530,2634,11
1531,7392,30
1532,1885,5
1533,1567,3
1534,2634,11
1535,1885,5
1536,1567,3
1537,2634,11
1538,1885,5
1539,1885,5
1540,1885,5
1541,7392,30
1542,2634,11
1543,1567,3
1544,1885,5
1545,1885,5
1546,1885,5
1547,7392,30
1548,7392,30
1549,7392,30
1550,7392,30
1551,7392,30
1552,2290,9
1553,2290,9
1554,6684,29
1555,6684,29
1556,6684,29
1557,1567,3
1558,2290,9
1559,6684,29
1560,6684,29
1561,4123,17
1562,4123,17
1563,4123,17
1564,4123,17
1565,1567,3
1566,1567,3
1567,1567,3
1568,1567,3
1569,1567,3
1570,2290,9
1571,2290,9
1572,2290,9
1573,2290,9
1574,2290,9
1575,6684,29
1576,6684,29
1577,1567,3
1578,1567,3
1579,6684,29
1580,6684,29
1581,1567,3
1582,4123,17
1583,7448,31
1584,5262,21
1585,3416,13
1586,5262,21
1587,5234,20
1588,5234,20
1589,3416,13
1590,5262,21
1591,5234,20
1592,5262,21
1593,7448,31
1594,5262,21
1595,5262,21
1596,5262,21
1597,5262,21
1598,5262,21
1599,7448,31
1600,3416,13
1601,5234,20
1602,1567,3
1603,5262,21
1604,5262,21
1605,3416,13
1606,7448,31
1607,7448,31
1608,3416,13
1609,3416,13
1610,5262,21
1611,5262,21
1612,3416,13
1613,1991,6
1614,1991,6
1615,1991,6
1616,1991,6
1617,1991,6
1618,1991,6
1619,1991,6
1620,5234,20
1621,1991,6
1622,904,1
1623,904,1
1624,5294,22
1625,5294,22
1626,5294,22
1627,5294,22
1628,5294,22
1629,5294,22
1630,1991,6
1631,1991,6
1632,1991,6
1633,1991,6
1634,5294,22
1635,1991,6
1636,1991,6
1637,904,1
1638,5294,22
1639,5294,22
1640,5294,22
1641,5294,22
1642,1991,6
1643,4224,18
1644,4224,18
1645,3850,16
1646,3850,16
1647,3850,16
1648,2390,10
1649,2390,10
1650,3850,16
1651,3850,16
1652,4224,18
1653,4224,18
1654,4224,18
1655,4224,18
1656,3850,16
1657,3850,16
1658,4224,18
1659,2390,10
1660,2390,10
1661,3850,16
1662,4224,18
1663,2390,10
1664,2390,10
1665,2390,10
1666,2390,10
1667,2390,10
1668,4224,18
1669,4224,18
1670,4224,18
1671,2390,10
1672,4224,18
1673,4224,18
1674,8255,35
1675,8255,35
1676,8255,35
1677,4597,19
1678,3545,14
1679,4597,19
1680,4597,19
1681,8255,35
1682,8255,35
1683,8255,35
1684,8255,35
1685,8255,35
1686,5352,23
1687,5352,23
1688,8255,35
1689,8255,35
1690,8255,35
1691,8255,35
1692,4597,19
1693,4597,19
1694,4597,19
1695,4597,19
1696,5352,23
1697,5352,23
1698,4597,19
1699,4597,19
1700,4597,19
1701,8255,35
1702,8255,35
1703,8255,35
1704,8255,35
1705,5359,24
1706,5359,24
1707,5359,24
1708,3545,14
1709,3545,14
1710,3545,14
1711,3545,14
1712,3545,14
1713,5359,24
1714,5359,24
1715,5359,24
1716,5359,24
1717,999,2
1718,999,2
1719,999,2
1720,3545,14
1721,3545,14
1722,5359,24
1723,5359,24
1724,5359,24
1725,999,2
1726,999,2
1727,999,2
1728,5359,24
1729,5359,24
1730,5359,24
1731,5359,24
1732,999,2
1733,5359,24
1734,3545,14
1735,5771,28
1736,5771,28
1737,5771,28
1738,5771,28
1739,5771,28
1740,5771,28
1741,5771,28
1742,5771,28
1743,5771,28
1744,5771,28
1745,5771,28
1746,5393,25
1747,5393,25
1748,5393,25
1749,5393,25
1750,5393,25
1751,5393,25
1752,5393,25
1753,5393,25
1754,5771,28
1755,5771,28
1756,5393,25
1757,5393,25
1758,5393,25
1759,5771,28
1760,5771,28
1761,5771,28
1762,5771,28
1763,5393,25
1764,5393,25
1765,5393,25
1766,8340,36
1767,8340,36
1768,8340,36
1769,8340,36
1770,7623,32
1771,7623,32
1772,2166,7
1773,2166,7
1774,2166,7
1775,8340,36
1776,7623,32
1777,8340,36
1778,7989,33
1779,7989,33
1780,8340,36
1781,7623,32
1782,7989,33
1783,8340,36
1784,7989,33
1785,8340,36
1786,8340,36
1787,7623,32
1788,7989,33
1789,7989,33
1790,7989,33
1791,8340,36
1792,8340,36
1793,8340,36
1794,8340,36
1795,8340,36
1796,3635,15
1797,3635,15
1798,3635,15
1799,1803,4
1800,3635,15
1801,3635,15
1802,3635,15
1803,1803,4
1804,1803,4
1805,3635,15
1806,1803,4
1807,1803,4
1808,1803,4
1809,2166,7
1810,2166,7
1811,2166,7
1812,2166,7
1813,1803,4
1814,2166,7
1815,1803,4
1816,1803,4
1817,7989,33
1818,3635,15
1819,3635,15
1820,1803,4
1821,1803,4
1822,1803,4
1823,2166,7
1824,2166,7
1825,1803,4
1826,2166,7
1827,8057,34
1828,8057,34
1829,8057,34
1830,8057,34
1831,3310,12
1832,3310,12
1833,3310,12
1834,3310,12
1835,8057,34
1836,8057,34
1837,8057,34
1838,8057,34
1839,8057,34
1840,3310,12
1841,3310,12
1842,3310,12
1843,3310,12
1844,3310,12
1845,3310,12
1846,8057,34
1847,8057,34
1848,8057,34
1849,8057,34
1850,8057,34
1851,8057,34
1852,8057,34
1853,3310,12
1854,3310,12
1855,8057,34
1856,8057,34
1857,8057,34
1858,2634,11
1859,5506,26
1860,2236,8
1861,2236,8
1862,2236,8
1863,5513,27
1864,5513,27
1865,5513,27
1866,5513,27
1867,2236,8
1868,5513,27
1869,5513,27
1870,5513,27
1871,5513,27
1872,2236,8
1873,2236,8
1874,5513,27
1875,5513,27
1876,2236,8
1877,5513,27
1878,5513,27
1879,2236,8
1880,5513,27
1881,5513,27
1882,2236,8
