Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,-4516.836258804515,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-1187.7840728025558,-7153.938,-2387.315,-657.1785,-500.0
t2,-1150.0,-5335.798107686401,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-624.996861336836,-7153.938,-2387.315,-657.1785,-500.0
t3,-1150.0,-6225.072630410331,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-489.50855313491166,-7153.938,-2387.315,-657.1785,-500.0
t4,-1150.0,-5161.491101713036,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-427.3199823243544,-7153.938,-2387.315,-657.1785,-500.0
t5,-1150.0,-3645.1145070863395,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-255.72196010648634,-7153.938,-2387.315,-657.1785,-500.0
t6,-1150.0,-5460.462263162896,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,-500.0
t7,-1150.0,-7611.564027686004,-367.314,-10320.6005,919.231,1687.1795,74.2435872495412,1200.0,5260.674,2780.0,308.2423812792529,-7153.938,-2387.315,-657.1785,-500.0
t8,-1150.0,-1991.7914473995647,-367.314,-3918.2260751349204,919.231,0.0,2600.0,1200.0,5260.674,56.15818201670286,31.360616436116516,-3599.745066715903,-2387.315,-657.1785,0.0
t9,-1150.0,0.0,0.0,0.0,919.231,0.0,2600.0,1200.0,0.0,2756.181698251303,59.77042458344042,0.0,-2387.315,-657.1785,0.0
t10,-1150.0,570.2633436855491,0.0,0.0,919.231,0.0,2600.0,1200.0,0.0,1715.7894285824896,124.39022589598886,0.0,-2387.315,-657.1785,0.0
t11,-1150.0,1830.5902502375127,0.0,0.0,919.231,0.0,2600.0,1200.0,0.0,329.7307298279842,398.8250124700472,0.0,-2387.315,-657.1785,0.0
t12,-1150.0,1941.799678521978,0.0,0.0,919.231,0.0,2600.0,1200.0,0.0,592.9101649106385,290.420278206398,0.0,-2387.315,-657.1785,0.0
t13,-1150.0,783.91567074478,0.0,-1889.554341191455,919.231,0.0,2600.0,1200.0,0.0,2780.0,358.69900729502587,0.0,-985.1492459250007,-657.1785,0.0
t14,-1150.0,532.1910548598,0.0,-3170.237021957278,919.231,0.0,1615.6900592349953,1200.0,0.0,2777.2186512772973,372.14797666442405,0.0,-60.49067039412861,-657.1785,0.0
t15,-1150.0,0.0,0.0,-3347.250534624119,231.16417834531228,0.0,-2309.284597265328,0.0,1128.2767179375053,2780.0,0.0,0.0,0.0,-520.0068595850403,0.0
t16,-807.786841314255,2232.647518610628,0.0,-7336.208642067584,0.0,668.8912885155875,0.0,0.0,5260.674,2780.0,38.19031904363679,789.7170623858179,0.0,0.0,0.0
t17,-1150.0,2405.24281024518,-367.314,-10320.6005,919.231,1687.1795,-2001.9615250818283,1200.0,5260.674,2780.0,0.0,0.0,-924.4057746918627,-58.94085049786342,-500.0
t18,-1150.0,895.3418296718069,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,3620.9866127545456,-2387.315,-620.3834869153479,-500.0
t19,-1150.0,2040.615124016849,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,1196.8990905777885,-612.6245236821761,-309.311584741795,-500.0
t20,-1150.0,54.30436576479808,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,5414.4592779854775,-2387.315,-492.6487289192045,-500.0
t21,-1150.0,316.6641072980869,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,3215.9763422286005,0.0,-657.1785,-500.0
t22,-1150.0,593.46445248529,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,7153.938,-1835.2046465605276,-657.1785,-500.0
t23,-1150.0,2793.0121206034596,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,7153.938,-1669.02328548372,0.0,-500.0
t24,-1150.0,1994.9149290986675,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,4906.946722659259,0.0,-22.30471711392582,-500.0
t25,-1150.0,-4587.932382332001,-367.314,-10320.6005,919.231,0.0,-2600.0,1200.0,5260.674,2780.0,688.7057825444437,-7153.938,-2387.315,-657.1785,0.0
t26,-1150.0,-3350.9809620964998,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,891.1692640542844,-7153.938,-2387.315,-657.1785,0.0
t27,-1150.0,-1763.9775107425537,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,503.1632852397091,-7153.938,-2387.315,-657.1785,0.0
t28,-1150.0,-4849.120824340934,-367.314,-10320.6005,919.231,0.0,-2600.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t29,-1150.0,-4881.192051474432,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,619.1716949770009,-7153.938,-2387.315,-657.1785,0.0
t30,-1150.0,-5135.700374281093,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,346.0434170367284,-7153.938,-2387.315,-657.1785,0.0
t31,-1150.0,-6843.215510527175,-367.314,-10320.6005,919.231,0.0,863.919094386059,1200.0,5260.674,2780.0,286.2480403948612,-7153.938,-2387.315,-657.1785,0.0
t32,-1150.0,-4882.840149936987,-367.314,-8943.169203105275,919.231,0.0,2600.0,1200.0,5260.674,2657.4500820962808,0.0,-7153.938,-2387.315,-657.1785,0.0
t33,-1150.0,0.0,0.0,-5129.8934527268575,919.231,0.0,2600.0,1200.0,5260.674,0.0,393.7296923597161,-7153.938,-2387.315,-657.1785,0.0
t34,-1150.0,0.0,0.0,-3023.5419010099836,919.231,0.0,2600.0,1200.0,3293.641592215978,2780.0,1197.56715218411,-7153.938,-2387.315,-657.1785,0.0
