Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,735077.9832599063,1.2229869479069922e6,168542.9330096885,4.882806918614875e6,585250.3299987369,1.0221393384415259e6,1.544819319351295e6,858122.2447407871,2.9226901529982905e6,1.5910220359935483e6,331841.2737687513,4.49014405634966e6,1.1507137133044475e6,339312.9436797296,283558.79686036584,2.2129028988278605e7
t1,104.42,298.6371269519069,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,44.54190273009577,930.7273338,227.749851,64.0091859,68.85,4237.371109632003
t2,104.42,353.8398024558475,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,23.437382300131294,930.7273338,227.749851,64.0091859,68.85,4271.469264705979
t3,104.42,373.9775149380738,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,18.356570742559132,930.7273338,227.749851,64.0091859,68.85,4286.526165630634
t4,104.42,350.5024329080901,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,16.02449933716324,930.7273338,227.749851,64.0091859,68.85,4260.719012195254
t5,104.42,311.2044460433517,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,9.589573503993185,930.7273338,227.749851,64.0091859,68.85,4214.986099497345
t6,104.42,324.20431376776855,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,68.85,4218.396393717769
t7,104.42,508.1474908932884,45.10615920000001,897.8922435,87.6946374,232.32461714999997,6.600707374099551,153.6,515.546052,329.152,4.333322426806385,930.7273338,227.749851,64.0091859,68.85,4176.153600644195
t8,104.42,130.32378024428488,45.10615920000001,348.1533447263363,87.6946374,0.0,237.12,153.6,515.546052,105.97885280108099,1.1760231163543944,602.8036612050814,227.749851,64.0091859,0.0,2623.681547593138
t9,104.42,0.0,0.0,0.0,87.6946374,0.0,237.12,153.6,0.0,329.152,2.2413909218790242,0.0,227.749851,64.0091859,0.0,1205.987065221879
t10,104.42,42.762306551482816,0.0,76.97315821709412,87.6946374,0.0,237.12,153.6,0.0,87.76086090640277,0.0,0.0,227.749851,64.0091859,0.0,1082.0899999749797
t11,104.42,150.21620041047404,0.0,0.0,87.6946374,0.0,237.12,153.6,0.0,0.0,26.7295535686449,0.0,227.749851,64.0091859,0.0,1051.539428279119
t12,104.42,112.4853482280391,0.0,0.0,87.6946374,0.0,237.12,153.6,0.0,192.70289103141263,11.007545173987053,0.0,227.749851,64.0091859,0.0,1190.7894587334388
t13,104.42,59.638060369844695,0.0,50.94445880032476,87.6946374,0.0,237.12,153.6,0.0,329.152,13.451212773563475,0.0,94.40455312713308,64.0091859,0.0,1194.434108370866
t14,104.42,37.312897500070875,0.0,276.14247236680114,87.6946374,0.0,137.4245425740384,153.6,0.0,319.67291326938596,13.955549124915901,0.0,6.169551529976009,64.0091859,0.0,1200.4017496651882
t15,104.42,0.0,0.0,293.15854850607195,24.96172358779367,0.0,214.83307769763792,0.0,108.0020928055493,329.152,0.0,0.0,0.0,50.648668123582915,0.0,1125.1761107206357
t16,71.31052411919417,152.0645380307476,0.0,639.5779685717664,0.0,87.65981366315577,0.0,0.0,515.546052,329.152,2.295213284566374,99.10621264514951,0.0,0.0,0.0,1896.71232231458
t17,104.42,164.2843249216754,45.10615920000001,897.8922435,87.6946374,232.32461714999997,185.59437838937217,153.6,515.546052,329.152,0.0,500.586882786838,227.749851,11.44102495175784,68.85,3524.2421712996434
t18,104.42,67.57140222107121,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,91.03109868644242,0.0,56.89764495918568,68.85,2887.2058551166992
t19,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,346.72049127158124,227.749851,30.126948353850896,68.85,3276.302999875432
t20,104.42,41.780563005484815,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,622.1656302411288,222.99912616289944,47.98398619673058,68.85,3606.6350148562437
t21,104.42,37.68841668672325,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,665.2121689965749,227.749851,64.0091859,68.85,3666.3653318332977
t22,104.42,137.00821986294926,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,662.9725317336281,0.0,64.0091859,68.85,3535.695646746577
t23,104.42,181.3039995651223,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,409.6228950928372,0.0,0.0,68.85,3262.632603907959
t24,104.42,137.7811949440224,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,920.9619678187718,0.0,0.0,68.85,3730.4488720127943
t25,104.42,255.49365413416308,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,19.61797758382576,930.7273338,227.749851,64.0091859,0.0,3868.129094517989
t26,104.42,76.80114911586325,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,0.0,3432.6986119158632
t27,104.42,190.10817809155967,45.10615920000001,897.8922435,87.6946374,0.0,111.3048887924204,153.6,515.546052,329.152,11.175189794390256,930.7273338,227.749851,64.0091859,0.0,3668.4857194783704
t28,104.42,374.6060960604205,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,14.14337344792436,930.7273338,227.749851,64.0091859,0.0,3744.6469323083447
t29,104.42,371.97265096993004,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,30.444705432803232,930.7273338,227.749851,64.0091859,0.0,3758.3148192027334
t30,104.42,221.69823945748715,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,35.018469573075286,930.7273338,227.749851,64.0091859,0.0,3612.6141718305626
t31,104.42,455.29869400420944,45.10615920000001,897.8922435,87.6946374,0.0,79.85444130706502,153.6,515.546052,329.152,8.875730468024749,930.7273338,227.749851,64.0091859,0.0,3899.926328579299
t32,104.42,324.0623519180869,45.10615920000001,872.603429118936,87.6946374,0.0,237.12,153.6,515.546052,319.7671251439076,0.0,930.7273338,227.749851,64.0091859,0.0,3882.4061254809308
t33,104.42,0.0,0.0,456.32767085776857,87.6946374,0.0,237.12,153.6,515.546052,0.0,25.900418647092987,930.7273338,227.749851,64.0091859,0.0,2803.0951496048615
t34,104.42,0.0,0.0,273.11195033931864,87.6946374,0.0,237.12,153.6,314.68791460085464,329.152,37.68300133573849,930.7273338,227.749851,64.0091859,0.0,2759.9558743759117
t35,104.42,0.0,0.0,268.85603775690635,87.6946374,0.0,237.12,153.6,348.35520019561943,302.5833501352077,51.99179380318322,930.7273338,227.749851,64.0091859,0.0,2777.107389990917
t36,104.42,0.0,0.0,292.8153760706832,87.6946374,0.0,237.12,153.6,378.48297042100154,201.1442940551201,45.06727292030248,777.0890178193662,227.749851,64.0091859,0.0,2569.1926055864733
t37,104.42,0.0,0.0,647.6127311262816,87.6946374,0.0,237.12,153.6,455.2356405808478,0.0,22.17770747324208,348.886413401404,227.749851,64.0091859,0.0,2348.5061668817752
t38,104.42,0.0,42.196623829922004,652.3356538006711,87.6946374,0.0,90.76961933331712,153.6,515.546052,66.98032211927183,1.164492791894115,171.11840441070134,227.749851,64.0091859,0.0,2177.5848425857776
t39,104.42,79.75184462602091,45.10615920000001,720.1218676715463,87.6946374,0.0,0.0,153.6,515.546052,329.152,8.927248773200622,0.0,227.749851,39.82568204290933,0.0,2311.895342713677
t40,104.42,82.55635243101133,45.10615920000001,897.8922435,87.6946374,0.0,61.084332329617,153.6,515.546052,329.152,39.00003098269949,0.0,227.749851,21.839528298796573,0.0,2565.6411871421246
t41,104.42,339.84353529115305,45.10615920000001,897.8922435,87.6946374,0.0,37.390009025552004,153.6,515.546052,329.152,53.13601875,0.0,227.749851,48.36697110646852,0.0,2839.8974772731735
t42,104.42,94.2520927217527,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,53.13601875,0.0,227.749851,0.0,0.0,2745.6690545717524
t43,104.42,224.53636302411684,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,53.13601875,0.0,227.749851,0.0,0.0,2875.953324874117
t44,104.42,20.521693391348123,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,53.13601875,0.0,227.749851,63.72505415651488,0.0,2498.543709397863
t45,104.42,128.11757543615533,45.10615920000001,897.8922435,87.6946374,0.0,0.0,153.6,515.546052,329.152,53.13601875,0.0,227.749851,64.0091859,0.0,2606.4237231861553
t46,104.42,0.0,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,53.13601875,0.0,227.749851,17.228873995136688,0.0,2668.645835845137
t47,104.42,0.0,45.10615920000001,897.8922435,87.6946374,0.0,133.18491002122153,153.6,515.546052,329.152,53.13601875,0.0,227.749851,64.0091859,0.0,2611.491057771221
t48,104.42,0.0,45.10615920000001,897.8922435,87.6946374,0.0,76.31140523326776,153.6,515.546052,329.152,53.13601875,0.0,227.749851,0.0,0.0,2490.6083670832677
t49,4.410063563813102,213.18300861294347,45.10615920000001,830.4282708555894,87.6946374,0.0,0.0,0.0,515.546052,59.15039201078563,0.0,0.0,127.95318150351454,0.0,0.0,1883.471765146646
t50,66.53564744428965,0.0,45.10615920000001,845.129431094141,0.0,0.0,0.0,0.0,515.546052,329.152,0.0,0.0,0.0,0.0,0.0,1801.4692897384307
t51,0.0,207.3944721585676,45.10615920000001,810.7042276305548,0.0,0.0,0.0,0.0,515.546052,329.152,31.657600128732,0.0,0.0,0.0,0.0,1939.5605111178545
t52,0.0,201.96735777923857,45.10615920000001,820.3733895240082,0.0,0.0,0.0,0.0,515.546052,329.152,19.613080647782315,0.0,0.0,0.0,0.0,1931.7580391510292
t53,0.0,419.18726732674116,45.10615920000001,897.8922435,0.0,0.0,0.0,0.0,515.546052,329.152,27.90231395317736,0.0,0.0,0.0,0.0,2234.786035979919
t54,0.0,189.4251884333417,45.10615920000001,743.7894295411799,0.0,0.0,0.0,0.0,515.546052,329.152,32.99403633845731,0.0,0.0,0.0,0.0,1856.012865512979
t55,0.0,208.141313226237,45.10615920000001,556.942445628742,0.0,0.0,0.0,0.0,515.546052,260.3721920325392,9.074345121952117,0.0,0.0,0.0,0.0,1595.1825072094705
t56,5.188380942606178,318.4756727839191,45.10615920000001,683.5605975313184,0.0,0.0,0.0,0.0,515.546052,329.152,53.13601875,141.86710050486445,0.0,0.0,0.0,2092.0319817127083
t57,100.50160319365843,254.6751897800599,45.10615920000001,635.2347030900436,0.0,0.0,237.12,0.0,515.546052,329.152,53.13601875,104.35591914843376,0.0,0.0,0.0,2274.8276451621955
t58,104.42,74.11239790241319,45.10615920000001,396.6939710754378,0.0,0.0,237.12,0.0,515.546052,329.152,53.13601875,333.89399979959984,0.0,35.945919475202196,0.0,2125.126518202653
