Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_138_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_141_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_144_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_149_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_150_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_155_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_157_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_158_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_159_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_166_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_172_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_178_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_179_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_180_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_25_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_26_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_29_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_31_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_35_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_38_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_41_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_44_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_5_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_51_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_57_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_68_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_70_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_73_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_76_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_80_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_82_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_83_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_84_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_85_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_92_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_94_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_4hr_96_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_100_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_112_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_113_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_114_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_116_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_121_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_122_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_126_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_127_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_132_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_135_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_138_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_141_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_144_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_149_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_150_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_155_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_157_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_158_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_159_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_166_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_172_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_178_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_179_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_180_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_25_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_26_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_29_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_31_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_35_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_38_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_41_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_44_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_5_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_51_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_57_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_68_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_70_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_73_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_76_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_80_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_82_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_83_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_84_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_85_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_92_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_94_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Li_Battery_8hr_96_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Pumped_Storage_5_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Northern_California_Solar_100_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_112_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_113_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_114_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_116_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_121_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_122_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_126_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_127_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_132_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_135_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_138_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_141_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_144_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_149_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_150_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_155_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_157_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_158_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_159_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_166_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_172_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_178_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_179_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_180_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_25_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_26_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_29_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_31_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_35_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_38_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_41_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_44_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_5_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_51_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_57_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_68_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_70_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_73_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_76_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_80_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_82_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_83_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_84_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_85_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_92_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_94_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Solar_96_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Northern_California_Wind_159_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Northern_California_Wind_26_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Northern_California_Wind_35_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Northern_California_Wind_5_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Northern_California_Wind_76_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Northern_California_Wind_83_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Pacific_Northwest_Geothermal_5_Generic,2035,1.0
Generic_PGE_North_500_offpeak,Solano_Wind_122_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Solano_Wind_126_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Solano_Wind_85_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Solano_Wind_94_Generic,2035,0.44
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_111_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_124_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_139_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_140_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_145_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_151_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_154_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_161_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_162_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_163_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_164_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_165_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_168_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_169_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_17_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_170_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_174_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_176_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_95_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Flow_Battery_99_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_111_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_124_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_139_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_140_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_145_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_151_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_154_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_161_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_162_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_163_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_164_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_165_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_168_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_169_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_17_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_170_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_174_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_176_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_95_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_4hr_99_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_111_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_124_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_139_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_140_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_145_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_151_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_154_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_161_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_162_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_163_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_164_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_165_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_168_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_169_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_17_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_170_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_174_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_176_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_95_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Li_Battery_8hr_99_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_111_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_124_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_139_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_140_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_145_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_151_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_154_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_161_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_162_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_163_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_164_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_165_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_168_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_169_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_17_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_170_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_174_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_176_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_95_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Southern_PGAE_Solar_99_Generic,2035,0.79
Generic_PGE_North_500_offpeak,Tehachapi_Flow_Battery_125_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Tehachapi_Li_Battery_4hr_125_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Tehachapi_Li_Battery_8hr_125_Generic,2035,-1.0
Generic_PGE_North_500_offpeak,Tehachapi_Solar_125_Generic,2035,0.77
Generic_PGE_North_500_offpeak,Generic_PGE_North_500_group,2035,-1.0
Generic_PGE_North_500_SSN,Generic_PGE_North_500_group,2035,-1.0
Generic_PGE_South_500_HSN,Generic_PGE_South_500_group,2035,-1.0
Generic_PGE_South_500_offpeak,Central_Valley_North_Los_Banos_Biomass_47_Generic,2035,1.0
Generic_PGE_South_500_offpeak,Central_Valley_North_Los_Banos_Wind_125_Generic,2035,0.63
Generic_PGE_South_500_offpeak,Central_Valley_North_Los_Banos_Wind_154_Generic,2035,0.63
