BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6389048340564644e8,6.998350162851208e6,-8.251731001917402e6,0.0,0.0,8790.10659783756,0.0,2.4652007377285226e6,-3.6650624109064774e6,-1.614460309999999e8,1.6559491327232233e8,1.1610870025095008e7,-1.4134044671692653e7,0.0,0.0,13625.444652030466,0.0,2.8821583048051473e7,-4.1416189755710936e6,-1.877653281428571e8,1.4943894627538183e8,9.750013281367287e6,-1.1820587115124768e7,0.0,0.0,19492.84206968813,0.0,1.571316445715085e8,-7.81530556948824e6,-2.967042042857143e8,2.2071151797413298e8,2.133671216780619e6,-2.620038328033052e6,0.0,0.0,11898.268515194912,0.0,-6.014854541254456e7,-3.6097244331369344e6,-1.5647877928571424e8,8.251604297630563e7,641131.4096979323,-754272.2462604992,0.0,0.0,2534.9763238618693,0.0,-3.3504269749638323e7,-2.0452482235714907e6,-4.685591914285714e7,3.310789653475409e8,997444.0409248802,-1.2394949470378766e6,0.0,0.0,21718.901926143815,0.0,-2.992002930518407e7,-6.945839038170047e6,-2.939927650000002e8,2.101095434460309e8,1.3292806164125134e6,-1.56385954780222e6,0.0,0.0,8426.031807808682,0.0,-6.484558388992152e7,-6.196780370813181e6,-1.3884102628571436e8
t1,19399.9367366472,1274.67211466326,-0.0,0.0,0.0,0.0,0.0,-2802.23685817231,-778.3719931381503,-17094.0,4392.396897046397,2078.091315903809,-0.0,0.0,0.0,0.0,0.0,13471.529411134468,-625.0176240846748,-19317.0,10381.032052352462,0.0,-0.0,0.0,0.0,0.0,0.0,24495.77662037376,-1345.8086727262246,-33531.0,27727.95622490111,0.0,-0.0,0.0,0.0,0.0,0.0,-9580.368141453362,-639.5880834477495,-17508.0,12344.637023844389,0.0,-0.0,0.0,0.0,0.0,0.0,-6794.294358546637,-289.3426652977495,-5261.0,42722.83643927285,378.6,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-32299.0,23909.35773937435,1630.3,-0.0,0.0,0.0,0.0,0.0,-9349.532017560008,-1125.1257218143403,-15065.0
t2,19278.00522332369,1104.4441662332556,-0.0,0.0,0.0,0.0,0.0,-2511.6208469525127,-618.8285426044346,-17252.0,5443.566826677956,2246.9,-0.0,0.0,0.0,0.0,0.0,13255.273795955962,-617.7406226339181,-20328.0,10336.77279466756,0.0,-0.0,0.0,0.0,0.0,0.0,23086.641037999503,-1264.4138326670618,-32159.0,27644.516772853196,0.0,-0.0,0.0,0.0,0.0,0.0,-8976.608190321733,-650.9085825314676,-18017.0,12949.751992742946,32.96548131679083,-0.0,0.0,0.0,0.0,0.0,-7398.0543096782685,-300.66316438146754,-5284.0,45582.836439272854,64.6,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-34845.0,23813.588392845577,119.86854827049694,-0.0,0.0,0.0,0.0,0.0,-8014.756831227043,-1039.7001098890305,-14879.0
t3,18725.367234363774,1282.9953191492386,-0.0,0.0,0.0,0.0,0.0,-2581.504645723106,-624.8579077899054,-16802.0,3539.498867665785,2866.083915441266,-0.0,0.0,0.0,0.0,0.0,14897.415922070626,-672.9987051776766,-20630.0,10405.721905004824,0.0,-0.0,0.0,0.0,0.0,0.0,21540.31942563291,-1324.0413306377322,-30622.0,27731.832932215402,0.0,-53.9937316580864,0.0,0.0,0.0,0.0,-8871.968626198537,-652.8705743587774,-18153.0,13072.598975139237,15.720054871002503,-0.0,0.0,0.0,0.0,0.0,-7502.693873801462,-302.6251562087774,-5283.0,46188.836996178914,340.5994430939369,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-35727.0,23432.053605852107,0.0,-0.0,0.0,0.0,0.0,0.0,-8040.693546204522,-1041.3600596475892,-14350.0
t4,18601.07312068919,1418.7435591692008,-0.0,0.0,0.0,0.0,0.0,-2753.746444734133,-615.0702351242597,-16651.0,4757.4154204898605,4060.9424686298034,-0.0,0.0,0.0,0.0,0.0,12953.218575340545,-607.5764644602093,-21164.0,10279.340913557453,0.0,-0.0,0.0,0.0,0.0,0.0,23495.792342354416,-1259.133255911874,-32516.0,28423.405740098588,0.0,-558.5751803721487,0.0,0.0,0.0,0.0,-9005.463004969622,-650.3675547568196,-18209.0,12962.099400348572,24.222231288624243,-0.0,0.0,0.0,0.0,0.0,-7369.199495030378,-300.1221366068196,-5317.0,45897.39619926755,19.0402400052951,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-35114.0,23203.785538175252,0.0,-0.0,0.0,0.0,0.0,0.0,-7879.727317184919,-1031.0582209903346,-14293.0
t5,18562.07523927773,1292.8151045791983,-0.0,0.0,0.0,0.0,0.0,-2532.477702492756,-607.4126413641717,-16715.0,3538.163100537615,5243.474991840772,-0.0,0.0,0.0,0.0,0.0,13978.436971099096,-642.0750634774846,-22118.0,10425.056597114724,1665.0000000024966,-0.0,0.0,0.0,0.0,0.0,22271.497365724183,-1284.5539628414006,-33077.0,28771.050250044787,0.0,-935.2372733642032,0.0,0.0,0.0,0.0,-8944.29858912671,-651.5143875538743,-18240.0,13074.073144162028,0.559736115134001,-0.0,0.0,0.0,0.0,0.0,-7430.36391087329,-301.26896940387417,-5343.0,45302.89415108119,272.54228819165155,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-34773.0,22776.372970121236,347.02502775137214,-0.0,0.0,0.0,0.0,0.0,-7901.919478554615,-1032.4785193179953,-14189.0
t6,20267.923797805724,994.2375925342567,-0.0,0.0,0.0,0.0,0.0,-3631.4743833584366,-779.6870069815416,-16851.0,6824.333455216908,320.3042101227042,-0.0,0.0,0.0,0.0,0.0,16574.805188658756,-729.4428539983671,-22990.0,11767.136307686964,0.0,-0.0,0.0,0.0,0.0,0.0,21888.725436419758,-1472.8617441067217,-32183.0,28210.81064019545,0.0,-824.1105909393708,0.0,0.0,0.0,0.0,-8732.208981560338,-655.4910676957437,-17999.0,13327.117341837384,0.0,-86.41817385197656,0.0,0.0,0.0,0.0,-7642.453518439663,-305.2456495457437,-5293.0,45370.436439272846,0.0,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-34568.0,22762.309582781763,1352.0223973533302,-0.0,0.0,0.0,0.0,0.0,-9016.519085944168,-1103.8128941909265,-13994.0
t7,20224.798974686408,471.66568407510584,-0.0,0.0,0.0,0.0,0.0,-3033.1976902053266,-670.2669685561899,-16993.0,5618.336772796389,0.0,-85.9479710713879,0.0,0.0,0.0,0.0,18619.870499999997,-798.2593017249999,-23354.0,14657.278854470671,0.0,-1665.0,0.0,0.0,0.0,0.0,18495.94345731254,-1480.2223117832261,-30008.0,27665.202967575166,0.0,-951.9062756724575,0.0,0.0,0.0,0.0,-8622.753330754354,-657.5433611483559,-17433.0,13564.58071390613,0.0,-309.3736016621271,0.0,0.0,0.0,0.0,-7751.909169245646,-307.2979429983559,-5196.0,44895.43643927284,0.0,-0.0,0.0,0.0,0.0,0.0,-9440.87465577591,-1361.5617834969337,-34093.0,23294.92784714701,0.0,-0.0,0.0,0.0,0.0,0.0,-8267.079111331304,-1055.8487358157033,-13972.0
t8,15895.701394179552,0.0,-97.3,0.0,0.0,0.0,0.0,1592.5770904939227,-345.97848467347717,-17045.0,16314.299906086617,0.0,-2246.9,0.0,0.0,0.0,0.0,9528.496418415758,-466.8963245023722,-23129.0,22263.209330366077,0.0,-1665.0,0.0,0.0,0.0,0.0,10046.672248870967,-460.881579237046,-30184.0,25682.16912537073,0.0,-605.8609348912813,0.0,0.0,0.0,0.0,-7549.5767931829,-433.73139729654764,-17093.0,11481.891625302645,0.0,-158.8726323526454,0.0,0.0,0.0,0.0,-5914.1785,-272.84049295,-5136.0,40893.41980350865,0.0,-314.0,0.0,0.0,0.0,0.0,-6402.39226862115,-809.0275348875066,-33368.0,15663.941970401582,0.0,-0.0,0.0,0.0,0.0,0.0,-1301.5981959766,-479.34377442498214,-13883.0
