Time_Index,BuyPrice_1,SellPrice_1
388,43.12,42.12
389,43.81,42.81
390,47.95,46.95
391,59.86,58.86
392,59.77,58.77
393,45.83,44.83
394,34.74,33.74
395,31.24,30.24
396,29.3,28.3
397,27.62,26.62
398,27.5,26.5
399,30.44,29.44
400,36.64,35.64
401,51.69,50.69
402,69.09,68.09
403,68.5,67.5
404,63.48,62.48
405,60.02,59.02
406,56.94,55.94
407,52.66,51.66
408,50.52,49.52
409,62.79,61.79
410,49.85,48.85
411,42.52,41.52
412,42.11,41.11
413,43.27,42.27
414,47.62,46.62
415,56.1,55.1
416,57.98,56.98
417,44.32,43.32
418,33.45,32.45
419,30.89,29.89
420,28.91,27.91
421,27.57,26.57
422,27.84,26.84
423,30.47,29.47
424,36.11,35.11
425,47.11,46.11
426,65.51,64.51
427,64.68,63.68
428,59.87,58.87
429,57.38,56.38
430,53.03,52.03
431,51.01,50.01
432,48.83,47.83
433,46.5,45.5
434,43.6,42.6
435,39.26,38.26
436,39.22,38.22
437,40.95,39.95
438,44.48,43.48
439,51.98,50.98
440,52.91,51.91
441,44.76,43.76
442,38.12,37.12
443,34.27,33.27
444,32.15,31.15
445,30.84,29.84
446,30.44,29.44
447,33.32,32.32
448,38.7,37.7
449,45.95,44.95
450,61.51,60.51
451,61.7,60.7
452,57.98,56.98
453,55.85,54.85
454,52.88,51.88
455,51.55,50.55
456,48.64,47.64
457,47.87,46.87
458,43.6,42.6
459,40.42,39.42
460,40.64,39.64
461,40.91,39.91
462,44.3,43.3
463,49.94,48.94
464,51.16,50.16
465,44.91,43.91
466,32.99,31.99
467,30.14,29.14
468,28.67,27.67
469,26.57,25.57
470,26.6,25.6
471,28.58,27.58
472,33.4,32.4
473,45.53,44.53
474,61.18,60.18
475,61.83,60.83
476,57.77,56.77
477,54.92,53.92
478,52.22,51.22
479,49.48,48.48
480,47.69,46.69
481,62.99,61.99
482,54.67,53.67
483,46.86,45.86
484,42.41,41.41
485,42.66,41.66
486,47.15,46.15
487,50.55,49.55
488,50.02,49.02
489,43.63,42.63
490,37.53,36.53
491,34.41,33.41
492,31.79,30.79
493,28.36,27.36
494,29.08,28.08
495,31.83,30.83
496,39.02,38.02
497,48.16,47.16
498,63.65,62.65
499,64.54,63.54
500,59.05,58.05
501,56.26,55.26
502,53.72,52.72
503,50.05,49.05
504,47.04,46.04
505,44.13,43.13
506,43.23,42.23
507,40.33,39.33
508,40.61,39.61
509,41.39,40.39
510,44.51,43.51
511,55.72,54.72
512,57.04,56.04
513,49.15,48.15
514,42.32,41.32
515,40.24,39.24
516,38.68,37.68
517,36.62,35.62
518,36.08,35.08
519,37.77,36.77
520,43.07,42.07
521,51.19,50.19
522,68.77,67.77
523,67.79,66.79
524,62.79,61.79
525,59.68,58.68
526,55.48,54.48
527,51.06,50.06
528,49.21,48.21
529,48.49,47.49
530,43.92,42.92
531,42.82,41.82
532,43.22,42.22
533,44.72,43.72
534,48.95,47.95
535,60.63,59.63
536,60.55,59.55
537,47.62,46.62
538,43.23,42.23
539,40.34,39.34
540,38.59,37.59
541,36.79,35.79
542,37.07,36.07
543,38.87,37.87
544,43.66,42.66
545,51.56,50.56
546,70.36,69.36
547,70.27,69.27
548,65.14,64.14
549,62.59,61.59
550,58.86,57.86
551,54.93,53.93
552,52.0,51.0
553,50.88,49.88
554,44.65,43.65
555,41.33,40.33
556,41.59,40.59
557,42.99,41.99
558,47.39,46.39
559,58.19,57.19
560,57.39,56.39
561,45.8,44.8
562,36.66,35.66
563,31.99,30.99
564,30.24,29.24
565,27.45,26.45
566,27.56,26.56
567,30.58,29.58
568,38.01,37.01
569,48.34,47.34
570,64.73,63.73
571,67.17,66.17
572,60.69,59.69
573,57.73,56.73
574,54.18,53.18
575,50.98,49.98
576,48.62,47.62
577,44.87,43.87
578,41.72,40.72
579,40.47,39.47
580,40.72,39.72
581,41.83,40.83
582,47.3,46.3
583,56.14,55.14
584,59.74,58.74
585,45.67,44.67
586,38.35,37.35
587,34.93,33.93
588,32.38,31.38
589,30.86,29.86
590,30.16,29.16
591,32.96,31.96
592,39.23,38.23
593,47.26,46.26
594,63.94,62.94
595,64.41,63.41
596,59.36,58.36
597,56.41,55.41
598,52.47,51.47
599,48.99,47.99
600,46.58,45.58
601,51.62,50.62
602,43.5,42.5
603,40.32,39.32
604,40.53,39.53
605,41.45,40.45
606,46.02,45.02
607,53.92,52.92
608,55.44,54.44
609,40.88,39.88
610,31.58,30.58
611,27.56,26.56
612,22.91,21.91
613,23.63,22.63
614,23.13,22.13
615,25.37,24.37
616,33.78,32.78
617,46.32,45.32
618,63.94,62.94
619,66.07,65.07
620,60.73,59.73
621,58.05,57.05
622,54.86,53.86
623,51.53,50.53
624,48.25,47.25
625,50.96,49.96
626,46.6,45.6
627,44.02,43.02
628,41.74,40.74
629,42.79,41.79
630,47.31,46.31
631,54.69,53.69
632,54.87,53.87
633,43.2,42.2
634,27.03,26.03
635,22.17,21.17
636,18.93,17.93
637,17.39,16.39
638,17.37,16.37
639,20.63,19.63
640,27.91,26.91
641,39.47,38.47
642,62.58,61.58
643,65.51,64.51
644,60.83,59.83
645,58.47,57.47
646,55.0,54.0
647,51.96,50.96
648,49.51,48.51
649,45.66,44.66
650,45.54,44.54
651,42.86,41.86
652,42.01,41.01
653,42.81,41.81
654,46.76,45.76
655,54.18,53.18
656,54.01,53.01
657,39.96,38.96
658,25.87,24.87
659,22.97,21.97
660,20.71,19.71
661,19.24,18.24
662,19.37,18.37
663,21.82,20.82
664,27.63,26.63
665,43.46,42.46
666,61.94,60.94
667,63.81,62.81
668,59.01,58.01
669,55.96,54.96
670,52.02,51.02
671,48.62,47.62
672,45.75,44.75
673,40.49,39.49
674,39.48,38.48
675,38.88,37.88
676,38.73,37.73
677,40.48,39.48
678,44.64,43.64
679,55.09,54.09
680,54.83,53.83
681,44.51,43.51
682,32.55,31.55
683,29.25,28.25
684,27.79,26.79
685,25.8,24.8
686,25.3,24.3
687,27.37,26.37
688,32.97,31.97
689,45.84,44.84
690,66.29,65.29
691,67.89,66.89
692,63.33,62.33
693,60.34,59.34
694,55.48,54.48
695,52.71,51.71
696,49.9,48.9
697,50.78,49.78
698,46.48,45.48
699,44.41,43.41
700,44.29,43.29
701,46.38,45.38
702,50.76,49.76
703,62.2,61.2
704,62.74,61.74
705,44.66,43.66
706,31.0,30.0
707,28.17,27.17
708,25.72,24.72
709,23.6,22.6
710,23.82,22.82
711,26.05,25.05
712,32.76,31.76
713,45.05,44.05
714,66.13,65.13
715,71.61,70.61
716,61.83,60.83
717,58.63,57.63
718,55.22,54.22
719,51.42,50.42
720,48.62,47.62
721,50.31,49.31
722,44.88,43.88
723,42.0,41.0
724,42.08,41.08
725,43.38,42.38
726,47.83,46.83
727,58.14,57.14
728,57.61,56.61
729,43.71,42.71
730,31.96,30.96
731,29.47,28.47
732,27.68,26.68
733,25.88,24.88
734,25.9,24.9
735,28.41,27.41
736,34.4,33.4
737,45.59,44.59
738,65.86,64.86
739,66.82,65.82
740,61.59,60.59
741,57.74,56.74
742,54.31,53.31
743,50.48,49.48
744,48.66,47.66
745,29.06,28.06
746,28.09,27.09
747,27.23,26.23
748,27.03,26.03
749,28.24,27.24
750,33.45,32.45
751,40.7,39.7
752,40.57,39.57
753,30.62,29.62
754,25.99,24.99
755,24.36,23.36
756,21.38,20.38
757,20.64,19.64
758,21.75,20.75
759,23.47,22.47
760,28.19,27.19
761,36.13,35.13
762,46.83,45.83
763,50.56,49.56
764,44.26,43.26
765,41.88,40.88
766,37.45,36.45
767,33.07,32.07
768,29.97,28.97
769,28.13,27.13
770,26.91,25.91
771,26.3,25.3
772,25.74,24.74
773,27.37,26.37
774,30.38,29.38
775,36.84,35.84
776,35.75,34.75
777,29.04,28.04
778,24.75,23.75
779,22.12,21.12
780,19.78,18.78
781,17.9,16.9
782,18.39,17.39
783,18.56,17.56
784,24.18,23.18
785,32.08,31.08
786,40.88,39.88
787,44.62,43.62
788,40.1,39.1
789,38.6,37.6
790,34.66,33.66
791,31.46,30.46
792,28.58,27.58
793,27.69,26.69
794,26.38,25.38
795,25.35,24.35
796,25.43,24.43
797,27.09,26.09
798,31.35,30.35
799,38.34,37.34
800,36.14,35.14
801,28.54,27.54
802,22.08,21.08
803,20.12,19.12
804,17.14,16.14
805,15.21,14.21
806,15.0,14.0
807,16.24,15.24
808,23.74,22.74
809,33.04,32.04
810,42.91,41.91
811,45.65,44.65
812,42.09,41.09
813,39.33,38.33
814,35.6,34.6
815,31.89,30.89
816,29.19,28.19
817,28.12,27.12
818,27.35,26.35
819,26.6,25.6
820,26.67,25.67
821,28.79,27.79
822,33.52,32.52
823,41.26,40.26
824,36.63,35.63
825,28.14,27.14
826,20.21,19.21
827,17.36,16.36
828,14.67,13.67
829,13.08,12.08
830,13.35,12.35
831,14.46,13.46
832,22.78,21.78
833,33.82,32.82
834,46.22,45.22
835,51.2,50.2
836,46.26,45.26
837,43.5,42.5
838,40.24,39.24
839,33.47,32.47
840,31.45,30.45
841,28.6,27.6
842,28.06,27.06
843,26.48,25.48
844,25.97,24.97
845,28.05,27.05
846,34.15,33.15
847,44.6,43.6
848,41.72,40.72
849,30.03,29.03
850,23.86,22.86
851,18.8,17.8
852,17.6,16.6
853,15.72,14.72
854,15.48,14.48
855,17.28,16.28
856,24.94,23.94
857,33.24,32.24
858,43.74,42.74
859,48.0,47.0
860,43.25,42.25
861,40.56,39.56
862,37.11,36.11
863,32.25,31.25
864,30.42,29.42
865,27.81,26.81
866,27.02,26.02
867,26.33,25.33
868,26.3,25.3
869,27.8,26.8
870,35.97,34.97
871,45.07,44.07
872,41.59,40.59
873,29.16,28.16
874,21.67,20.67
875,17.91,16.91
876,16.83,15.83
877,14.61,13.61
878,15.12,14.12
879,17.6,16.6
880,23.49,22.49
881,33.84,32.84
882,45.11,44.11
883,50.81,49.81
884,45.57,44.57
885,41.82,40.82
886,38.16,37.16
887,33.89,32.89
888,31.03,30.03
889,26.48,25.48
890,26.3,25.3
891,25.61,24.61
892,25.11,24.11
893,27.25,26.25
894,32.43,31.43
895,42.75,41.75
896,38.93,37.93
897,26.81,25.81
898,19.84,18.84
899,16.72,15.72
900,15.57,14.57
901,13.86,12.86
902,14.69,13.69
903,15.48,14.48
904,22.73,21.73
905,32.44,31.44
906,44.43,43.43
907,49.17,48.17
908,43.15,42.15
909,40.38,39.38
910,36.27,35.27
911,32.29,31.29
912,30.32,29.32
913,26.91,25.91
914,25.83,24.83
915,24.43,23.43
916,24.29,23.29
917,26.2,25.2
918,31.97,30.97
919,41.05,40.05
920,38.38,37.38
921,26.91,25.91
922,20.45,19.45
923,16.85,15.85
924,14.8,13.8
925,13.25,12.25
926,12.76,11.76
927,15.55,14.55
928,21.93,20.93
929,31.41,30.41
930,41.84,40.84
931,47.44,46.44
932,40.77,39.77
933,37.55,36.55
934,34.3,33.3
935,30.1,29.1
936,27.68,26.68
937,26.86,25.86
938,25.65,24.65
939,25.03,24.03
940,25.23,24.23
941,26.67,25.67
942,30.72,29.72
943,37.89,36.89
944,36.98,35.98
945,27.09,26.09
946,21.33,20.33
947,17.4,16.4
948,15.53,14.53
949,14.6,13.6
950,14.8,13.8
951,15.43,14.43
952,21.51,20.51
953,31.53,30.53
954,41.47,40.47
955,44.95,43.95
956,39.73,38.73
957,38.17,37.17
958,35.23,34.23
959,31.26,30.26
960,28.24,27.24
961,27.6,26.6
962,26.06,25.06
963,24.49,23.49
964,24.39,23.39
965,25.8,24.8
966,30.85,29.85
967,39.02,38.02
968,37.72,36.72
969,29.68,28.68
970,22.96,21.96
971,19.43,18.43
972,16.94,15.94
973,15.02,14.02
974,14.66,13.66
975,15.47,14.47
976,20.79,19.79
977,31.96,30.96
978,41.51,40.51
979,45.62,44.62
980,41.47,40.47
981,39.13,38.13
982,35.99,34.99
983,32.59,31.59
984,29.32,28.32
985,29.69,28.69
986,28.07,27.07
987,27.22,26.22
988,27.91,26.91
989,29.62,28.62
990,35.92,34.92
991,42.92,41.92
992,36.02,35.02
993,28.66,27.66
994,21.26,20.26
995,17.47,16.47
996,16.21,15.21
997,14.59,13.59
998,14.87,13.87
999,16.01,15.01
1000,24.49,23.49
1001,33.08,32.08
1002,44.39,43.39
1003,50.11,49.11
1004,44.33,43.33
1005,41.34,40.34
1006,37.52,36.52
1007,34.29,33.29
1008,31.03,30.03
1009,27.78,26.78
1010,26.16,25.16
1011,25.49,24.49
1012,25.82,24.82
1013,27.34,26.34
1014,33.96,32.96
1015,44.61,43.61
1016,39.36,38.36
1017,30.03,29.03
1018,24.92,23.92
1019,20.72,19.72
1020,18.36,17.36
1021,16.45,15.45
1022,15.68,14.68
1023,17.59,16.59
1024,24.01,23.01
1025,33.82,32.82
1026,44.42,43.42
1027,54.15,53.15
1028,45.85,44.85
1029,43.41,42.41
1030,39.3,38.3
1031,33.21,32.21
1032,31.56,30.56
1033,30.56,29.56
1034,28.82,27.82
1035,27.48,26.48
1036,27.74,26.74
1037,29.13,28.13
1038,34.74,33.74
1039,44.53,43.53
1040,40.9,39.9
1041,30.37,29.37
1042,26.56,25.56
1043,22.91,21.91
1044,21.23,20.23
1045,20.27,19.27
1046,20.23,19.23
1047,21.72,20.72
1048,25.33,24.33
1049,34.98,33.98
1050,45.34,44.34
1051,60.11,59.11
1052,47.95,46.95
1053,44.93,43.93
1054,40.28,39.28
1055,35.18,34.18
1056,31.91,30.91
1057,27.44,26.44
1058,26.15,25.15
1059,24.38,23.38
1060,24.57,23.57
1061,26.65,25.65
1062,32.06,31.06
1063,40.88,39.88
1064,38.85,37.85
1065,29.55,28.55
1066,24.16,23.16
1067,20.66,19.66
1068,19.07,18.07
1069,17.15,16.15
1070,16.49,15.49
1071,17.71,16.71
1072,22.36,21.36
1073,30.73,29.73
1074,44.49,43.49
1075,57.44,56.44
1076,48.08,47.08
1077,42.19,41.19
1078,37.89,36.89
1079,32.95,31.95
1080,29.01,28.01
1081,28.33,27.33
1082,25.28,24.28
1083,23.77,22.77
1084,23.93,22.93
1085,26.91,25.91
1086,33.73,32.73
1087,42.42,41.42
1088,40.31,39.31
1089,28.84,27.84
1090,23.61,22.61
1091,19.57,18.57
1092,17.99,16.99
1093,16.05,15.05
1094,16.72,15.72
1095,18.08,17.08
1096,23.36,22.36
1097,34.87,33.87
1098,59.82,58.82
1099,73.19,72.19
1100,63.83,62.83
1101,50.98,49.98
1102,40.81,39.81
1103,34.04,33.04
1104,30.0,29.0
1105,31.22,30.22
1106,28.39,27.39
1107,26.76,25.76
1108,27.09,26.09
1109,30.56,29.56
1110,36.87,35.87
1111,46.21,45.21
1112,41.91,40.91
1113,27.97,26.97
1114,21.83,20.83
1115,15.76,14.76
1116,13.34,12.34
1117,12.22,11.22
1118,11.84,10.84
1119,13.06,12.06
1120,18.78,17.78
1121,33.26,32.26
1122,80.01,79.01
1123,108.35,107.35
1124,98.29,97.29
1125,73.13,72.13
1126,48.5,47.5
1127,37.68,36.68
1128,35.0,34.0
1129,32.18,31.18
1130,29.92,28.92
1131,28.63,27.63
1132,28.53,27.53
1133,31.94,30.94
1134,57.4,56.4
1135,74.05,73.05
1136,53.02,52.02
1137,30.22,29.22
1138,23.71,22.71
1139,19.98,18.98
1140,17.63,16.63
1141,16.32,15.32
1142,16.41,15.41
1143,17.52,16.52
1144,24.02,23.02
1145,36.79,35.79
1146,97.88,96.88
1147,104.38,103.38
1148,98.8,97.8
1149,95.11,94.11
1150,87.01,86.01
1151,61.2,60.2
1152,55.45,54.45
1153,38.16,37.16
1154,33.41,32.41
1155,32.64,31.64
1156,32.34,31.34
1157,34.52,33.52
1158,40.6,39.6
1159,57.91,56.91
1160,43.91,42.91
1161,30.16,29.16
1162,23.02,22.02
1163,20.05,19.05
1164,18.02,17.02
1165,16.07,15.07
1166,15.45,14.45
1167,15.17,14.17
1168,21.16,20.16
1169,35.92,34.92
1170,61.77,60.77
1171,72.14,71.14
1172,64.0,63.0
1173,56.83,55.83
1174,51.29,50.29
1175,42.03,41.03
1176,39.25,38.25
1177,32.45,31.45
1178,29.52,28.52
1179,27.72,26.72
1180,27.27,26.27
1181,31.09,30.09
1182,38.66,37.66
1183,52.17,51.17
1184,40.39,39.39
1185,26.43,25.43
1186,21.63,20.63
1187,18.42,17.42
1188,15.59,14.59
1189,14.07,13.07
1190,13.2,12.2
1191,15.18,14.18
1192,21.51,20.51
1193,33.85,32.85
1194,49.27,48.27
1195,60.7,59.7
1196,52.87,51.87
1197,49.66,48.66
1198,44.89,43.89
1199,38.11,37.11
1200,35.01,34.01
1201,28.61,27.61
1202,25.1,24.1
1203,24.57,23.57
1204,25.11,24.11
1205,28.43,27.43
1206,36.07,35.07
1207,47.66,46.66
1208,41.73,40.73
1209,28.85,27.85
1210,22.4,21.4
1211,18.05,17.05
1212,16.33,15.33
1213,14.82,13.82
1214,15.08,14.08
1215,16.7,15.7
1216,20.26,19.26
1217,31.99,30.99
1218,46.01,45.01
1219,56.42,55.42
1220,50.5,49.5
1221,45.85,44.85
1222,40.61,39.61
1223,35.88,34.88
1224,31.58,30.58
1225,29.66,28.66
1226,27.61,26.61
1227,28.01,27.01
1228,28.34,27.34
1229,31.64,30.64
1230,39.49,38.49
1231,54.8,53.8
1232,46.79,45.79
1233,34.3,33.3
1234,24.33,23.33
1235,21.29,20.29
1236,18.54,17.54
1237,16.87,15.87
1238,16.32,15.32
1239,18.47,17.47
1240,24.07,23.07
1241,33.83,32.83
1242,49.62,48.62
1243,64.07,63.07
1244,54.35,53.35
1245,50.99,49.99
1246,41.82,40.82
1247,37.1,36.1
1248,33.31,32.31
1249,29.39,28.39
1250,27.06,26.06
1251,26.1,25.1
1252,26.9,25.9
1253,30.27,29.27
1254,38.38,37.38
1255,55.68,54.68
1256,44.47,43.47
1257,33.38,32.38
1258,26.26,25.26
1259,21.81,20.81
1260,19.73,18.73
1261,15.53,14.53
1262,14.1,13.1
1263,15.99,14.99
1264,21.4,20.4
1265,32.53,31.53
1266,47.13,46.13
1267,60.52,59.52
1268,51.34,50.34
1269,48.23,47.23
1270,44.48,43.48
1271,36.92,35.92
1272,32.27,31.27
1273,31.62,30.62
1274,29.34,28.34
1275,27.88,26.88
1276,27.76,26.76
1277,30.55,29.55
1278,35.89,34.89
1279,44.93,43.93
1280,37.29,36.29
1281,24.27,23.27
1282,16.53,15.53
1283,12.25,11.25
1284,8.94,7.94
1285,6.57,5.57
1286,7.23,6.23
1287,9.22,8.22
1288,13.8,12.8
1289,27.1,26.1
1290,44.06,43.06
1291,54.45,53.45
1292,46.26,45.26
1293,43.63,42.63
1294,40.8,39.8
1295,36.97,35.97
1296,31.98,30.98
1297,31.96,30.96
1298,29.65,28.65
1299,27.83,26.83
1300,28.38,27.38
1301,30.33,29.33
1302,37.51,36.51
1303,44.06,43.06
1304,36.27,35.27
1305,26.19,25.19
1306,18.22,17.22
1307,11.92,10.92
1308,9.31,8.31
1309,7.31,6.31
1310,6.79,5.79
1311,8.3,7.3
1312,14.08,13.08
1313,28.14,27.14
1314,44.35,43.35
1315,52.7,51.7
1316,45.8,44.8
1317,43.08,42.08
1318,40.5,39.5
1319,36.56,35.56
1320,32.4,31.4
1321,30.7,29.7
1322,29.44,28.44
1323,28.76,27.76
1324,29.44,28.44
1325,31.51,30.51
1326,39.47,38.47
1327,46.3,45.3
1328,35.37,34.37
1329,24.61,23.61
1330,16.11,15.11
1331,12.68,11.68
1332,10.14,9.14
1333,8.64,7.64
1334,7.84,6.84
1335,9.86,8.86
1336,15.14,14.14
1337,28.83,27.83
1338,47.48,46.48
1339,59.43,58.43
1340,51.62,50.62
1341,46.3,45.3
1342,41.37,40.37
1343,35.92,34.92
1344,32.04,31.04
1345,29.09,28.09
1346,28.01,27.01
1347,25.63,24.63
1348,25.51,24.51
1349,28.36,27.36
1350,34.8,33.8
1351,44.42,43.42
1352,34.73,33.73
1353,25.63,24.63
1354,17.69,16.69
1355,14.26,13.26
1356,12.9,11.9
1357,10.68,9.68
1358,10.83,9.83
1359,12.5,11.5
