BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.7344410043877372e8,6.774797540906082e6,-7.989918381863274e6,0.0,0.0,4518.600975712115,0.0,1.048180720279865e7,-3.7551912587337745e6,-1.789601141428571e8,1.4951548476412565e8,1.1046212556601966e7,-1.3470842892780615e7,0.0,0.0,9675.881618386175,0.0,4.4493651381023034e7,-3.857944404874113e6,-1.8773623728571424e8,8.38625697689673e7,9.857000434081519e6,-1.1954347923648989e7,0.0,0.0,13078.489204007066,0.0,2.2559337151698375e8,-1.0706969571301935e7,-2.966647027142858e8,2.2392205915901214e8,1.8283231151351419e6,-2.2440811918626293e6,0.0,0.0,8532.932043517834,0.0,-6.3313324619836e7,-3.7746533944922537e6,-1.5642685599999997e8,8.247964484449993e7,358238.31476789893,-421456.84065590805,0.0,0.0,1386.5275335280944,0.0,-3.3504406073668696e7,-2.0518813439052836e6,-4.6861525428571425e7,3.476328679771219e8,474827.9935670167,-589560.9322922392,0.0,0.0,16494.486061876938,0.0,-4.645467553186557e7,-7.214688278307232e6,-2.938652657142858e8,2.856002537638277e8,1.2584297346870087e6,-1.4805055693505763e6,0.0,0.0,5339.278257130352,0.0,-1.3729642387543514e8,-9.201219331986086e6,-1.388858740000001e8
t1,18422.96962390124,1075.2350948812823,-0.0,0.0,0.0,0.0,0.0,119.96488257218516,-676.1696013547084,-18942.0,4324.882487003978,3211.1833032172344,-0.0,0.0,0.0,0.0,0.0,12380.333077227491,-599.398867448705,-19317.0,2415.016388459851,703.2080562932355,-0.0,0.0,0.0,0.0,0.0,31990.290540200323,-1577.5149849534134,-33531.0,29529.11646471805,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-10439.055743100533,-623.487690916865,-17508.0,11469.849029666333,0.0,-0.0,0.0,0.0,0.0,0.0,-5935.606756899467,-273.24227276686497,-5261.0,43071.2386929,0.0,-0.0,0.0,0.0,0.0,0.0,-9427.735999999999,-1344.5026928999998,-32299.0,35107.96043849999,0.0,-0.0,0.0,0.0,0.0,0.0,-18688.190000000002,-1354.7704385,-15065.0
t2,18200.825086797813,1161.1108968307374,-0.0,0.0,0.0,0.0,0.0,416.7023875013856,-662.6383711299369,-19116.0,5079.9971128270045,3147.9657145183824,-0.0,0.0,0.0,0.0,0.0,12710.54776432412,-610.5105916695065,-20328.0,2370.757130774948,0.0,-0.0,0.0,0.0,0.0,0.0,31363.338348174497,-1575.0954789494435,-32159.0,28978.058703521925,0.0,-578.5,0.0,0.0,0.0,0.0,-9746.077673805781,-636.4810297161416,-18017.0,12198.82043776036,0.0,-0.0,0.0,0.0,0.0,0.0,-6628.584826194219,-286.23561156614164,-5284.0,45945.62308934243,0.0,-0.0,0.0,0.0,0.0,0.0,-9734.967507173524,-1365.6555821688971,-34845.0,34635.88182059537,0.0,-0.0,0.0,0.0,0.0,0.0,-18380.958492826474,-1375.923327768897,-14879.0
t3,18555.75105467426,1138.3316464377554,-0.0,0.0,0.0,0.0,0.0,-377.24053281562374,-698.8421682963925,-18618.0,3516.8130167039817,1246.7657595303353,-0.0,0.0,0.0,0.0,0.0,16608.083906623564,-741.6626828578829,-20630.0,2439.7062411122142,1665.0,-0.0,0.0,0.0,0.0,0.0,28259.745126192058,-1742.4513673042752,-30622.0,29562.887247108592,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-9816.146986301084,-635.1672301068547,-18153.0,12322.737325655771,0.0,-196.3,0.0,0.0,0.0,0.0,-6558.515513698915,-284.92181195685464,-5283.0,47216.624666295196,0.0,-0.0,0.0,0.0,0.0,0.0,-10098.911537629401,-1390.7131286657843,-35727.0,33767.99533663638,0.0,-0.0,0.0,0.0,0.0,0.0,-18017.0144623706,-1400.9808742657842,-14350.0
t4,18178.488263294326,1224.3564633613883,-0.0,0.0,0.0,0.0,0.0,-259.37712954831113,-693.467597107403,-18450.0,4301.170936969415,4547.00185461251,-0.0,0.0,0.0,0.0,0.0,12933.851987186914,-618.0247787688396,-21164.0,2313.325249664843,0.0,-0.0,0.0,0.0,0.0,0.0,31816.1136423614,-1613.4388920262427,-32516.0,29240.22201040737,0.0,-653.0732949326218,0.0,0.0,0.0,0.0,-9741.583418471082,-636.5652970036672,-18209.0,12236.398960382585,0.0,-0.0,0.0,0.0,0.0,0.0,-6633.079081528917,-286.3198788536672,-5317.0,45886.238692900006,0.0,-0.0,0.0,0.0,0.0,0.0,-9427.735999999999,-1344.5026928999998,-35114.0,34335.9604385,0.0,-0.0,0.0,0.0,0.0,0.0,-18688.190000000002,-1354.7704385,-14293.0
t5,17661.568294058852,1252.8920925272928,-0.0,0.0,0.0,0.0,0.0,276.5681077026147,-669.0284942887608,-18522.0,5434.282241376346,5234.338527957301,-0.0,0.0,0.0,0.0,0.0,12037.232772873547,-587.8535422071948,-22118.0,2459.0409332221147,0.0,-0.0,0.0,0.0,0.0,0.0,32176.78761942384,-1558.8285526459556,-33077.0,29289.964911596955,0.0,-630.6705387491187,0.0,0.0,0.0,0.0,-9783.515298596523,-635.7790742513153,-18240.0,12358.060461565081,0.0,-138.37960406028753,0.0,0.0,0.0,0.0,-6591.147201403477,-285.53365610131516,-5343.0,46618.73684040547,0.0,-0.0,0.0,0.0,0.0,0.0,-10432.084736965398,-1413.6521034400675,-34773.0,33296.761112074666,0.0,-0.0,0.0,0.0,0.0,0.0,-17683.8412630346,-1423.9198490400674,-14189.0
t6,19268.78965748257,921.9174066581359,-0.0,0.0,0.0,0.0,0.0,-800.5614614964679,-718.1456026442389,-18672.0,5777.015253365951,2712.0353811564,-0.0,0.0,0.0,0.0,0.0,15195.063925987117,-694.1145605094664,-22990.0,3801.120643794353,0.0,-0.0,0.0,0.0,0.0,0.0,30096.08603550935,-1714.2066793037054,-32183.0,29128.252657982644,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-9530.149952796934,-640.5296744850575,-17999.0,12624.096803538123,0.0,-196.3,0.0,0.0,0.0,0.0,-6844.512547203066,-290.2842563350575,-5293.0,46999.15243366913,0.0,-0.0,0.0,0.0,0.0,0.0,-10979.790769863985,-1451.361663805135,-34568.0,32591.76463954114,0.0,-0.0,0.0,0.0,0.0,0.0,-17136.135230136017,-1461.6294094051352,-13994.0
t7,20208.406642007325,278.76272278085935,-0.0,0.0,0.0,0.0,0.0,-932.9852379382028,-724.1841268499821,-18830.0,5156.9488017250005,0.0,-0.0,0.0,0.0,0.0,0.0,19019.870499999997,-822.819301725,-23354.0,6650.481902423913,0.0,-1197.2351956371342,0.0,0.0,0.0,0.0,26403.703237938204,-1848.9499447249818,-30008.0,27755.209049795725,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-8707.685129166957,-655.9508899281195,-17433.0,13364.982842611165,0.0,-196.3,0.0,0.0,0.0,0.0,-7666.977370833044,-305.70547177811954,-5196.0,46733.180501475,0.0,-64.6,0.0,0.0,0.0,0.0,-11114.915499999997,-1460.6650014749998,-34093.0,32443.943247074996,0.0,-0.0,0.0,0.0,0.0,0.0,-17001.010500000004,-1470.9327470749997,-13972.0
t8,16367.801550664735,0.0,-1870.9615506647372,0.0,0.0,0.0,0.0,4600.0,-208.84,-18888.0,14073.556122810616,0.0,-2246.9,0.0,0.0,0.0,0.0,11885.077390789447,-582.7335136000648,-23129.0,14256.412378319317,0.0,-1665.0,0.0,0.0,0.0,0.0,18532.010369242118,-939.422747561438,-30184.0,28335.511987164966,0.0,-578.5,0.0,0.0,0.0,0.0,-10080.787288488606,-583.224698676359,-17093.0,11039.678783198337,0.0,-37.99143041470961,0.0,0.0,0.0,0.0,-5586.7067647986005,-278.9805879850262,-5136.0,44331.580832154126,0.0,-64.6,0.0,0.0,0.0,0.0,-9634.904446712793,-1264.0763854413326,-33368.0,24456.73741634294,0.0,-0.0,0.0,0.0,0.0,0.0,-9714.689260031566,-859.048156311373,-13883.0
