Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,23.868978315382552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,1.5400000000000043e7,1.9439391180393829e6,601554.8548988111,4.877502408047744e7,2.0566130951085044e6,3.579907785273373e7,7.198313888807717e7,1.765593478893351e8
t1,7920.161749989269,505.45191840763096,152.52739026,6606.660555063014,292.4363904,7528.098873756257,13350.242277175492,36355.579155051666
t2,7920.161749989269,505.45191840762834,152.5273902600001,5730.606811887352,292.4363904,7528.098873756257,13191.861702380078,35321.14483708058
t3,7920.161749989269,505.45191840763096,152.52739026000015,6295.723629170527,292.4363904,7528.098873756257,12985.40787357425,35679.80782555793
t4,7920.161749989269,505.45191840763096,152.52739026,5294.1209740752765,292.4363904,7528.098873756257,13286.147420394653,34978.944717283084
t5,7920.161749989269,505.4519184076313,152.52739026,5487.828912281745,292.4363904,7528.098873756257,13057.991449136875,34944.49668423177
t6,7920.161749989269,505.45191840763096,152.52739026,6000.247267931015,292.4363904,7528.098873756257,12758.660233665738,35157.583824409914
t7,7920.161749989269,115.86222345040481,-6.532898169098195e-15,4113.334977922654,287.059277746708,7528.098873756257,12341.925809456443,32306.442912321734
t8,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,5710.795091103195,8847.408120593358,24875.68053204036
t9,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,5327.191639555332,8543.821833982216,24188.490793881356
t10,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,3764.0494368781283,8543.821833982216,22625.34859120415
t11,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,3764.0494368781283,8543.821833982216,22625.34859120415
t12,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,3764.0494368781283,8543.821833982216,22625.34859120415
t13,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,3764.0494368781283,8543.821833982216,22625.34859120415
t14,3088.945250103807,0.0,0.0,6936.095679839999,292.43639040000045,4293.824162054048,11124.453671570207,25735.755153968064
t15,3088.945250103807,0.0,0.0,6936.095679839999,292.4363904,5043.467322711993,12170.468502264433,27531.413145320235
t16,3263.682721602192,-3.1635996720069673e-13,0.0,6936.095679839999,701.5692531194834,7528.098873756257,12403.942551524506,30833.389079842436
t17,8179.158316839918,2.8309225399425512e-14,0.0,6936.095679839999,619.9060070676895,6867.247503488639,13711.804675004432,36314.21218224068
t18,7920.161749989269,639.3464663301822,596.030380150153,6936.095679839999,619.9060070676899,7484.852992599352,13711.804675004432,37908.19795098108
t19,7920.161749989269,505.45191840763096,247.7902677744395,6936.095679839999,619.9060070676899,7528.098873756257,13711.804675004432,37469.30917183971
t20,7920.161749989269,505.4519184076309,247.7902677744395,6936.095679839999,603.8026553637678,7528.098873756257,13711.804675004432,37453.205820135794
t21,7920.161749989269,505.4519184076308,247.7902677744395,6936.095679839999,619.9060070676899,7528.098873756257,13711.804675004434,37469.30917183972
t22,7920.161749989269,505.45191840763096,247.79026777443937,6936.095679839999,619.9060070676899,7528.098873756257,13711.804675004432,37469.30917183971
t23,7920.161749989269,505.45191840763096,247.79026777443937,6936.095679839999,619.9060070676899,7528.098873756257,13711.804675004416,37469.3091718397
t24,7920.161749989269,505.45191840763096,247.7902677744395,6936.095679839999,619.9060070676899,7528.098873756257,13711.804675004432,37469.30917183971
t25,7939.428595751662,1015.4260371794885,0.0,5466.230734796667,292.4363904,9378.439593380599,11402.47532528335,35494.43667679177
t26,7939.428595751662,1015.4260371794885,-2.654178388183937e-13,4212.481997422849,292.4363904,9378.439593380599,11363.62851943521,34201.841133569804
t27,7939.428595751662,1015.4260371794885,0.0,4068.764578572385,292.4363904,9378.439593380599,11334.892808177221,34029.388003461354
t28,7939.428595751662,1015.4260371794885,0.0,2774.438271936,292.4363904,9378.439593380599,11334.892808177217,32735.061696824967
t29,7939.428595751662,1015.4260371794858,-1.2994267538391688e-11,2774.438271936,116.97455615999999,9378.439593380599,11464.322293406574,32689.02934781431
t30,7939.428595751662,1015.4260371794886,-3.2485668845979212e-12,2774.438271936,116.97455615999999,9378.439593380599,11566.254068013164,32790.96112242091
t31,7939.428595751662,924.4308345562949,-1.5352763114151457e-12,2774.438271936,116.97455615999999,9378.439593380604,11338.135511297347,32471.847363081906
t32,3753.1072845742156,0.0,3.0705526228302917e-13,2774.438271936,116.97455615999999,9378.439593380604,11005.139484404472,27028.099190455294
t33,3753.1072845742156,0.0,0.0,2774.438271936,116.97455615999999,8606.657877479556,10694.219811138988,25945.39780128876
t34,3578.369813075831,0.0,3.0705526228302917e-13,6936.095679839999,273.59915934073143,7826.3700153042055,10754.520352982245,29368.955020543013
t35,3753.1072845742156,0.0,3.0705526228302917e-13,6936.095679839999,251.7147640758338,8295.563383179187,11113.199581382498,30349.680693051734
t36,3753.1072845742156,0.0,3.0705526228302917e-13,6936.095679839999,292.4363904,8038.682779443112,11334.89280817722,30355.214942434548
t37,3753.1072845742156,0.0,3.0705526228302917e-13,6936.095679839999,292.4363904,8321.562768150343,10804.606977480767,30107.809100445324
t38,5390.428765164314,0.0,3.0705526228302917e-13,6936.095679839999,528.9412836419015,8453.269233568428,11199.775832980476,32508.51079519512
t39,7007.034068331704,0.0,0.0,6936.095679839999,581.6150336549448,8836.1348883434,11334.89280817722,34695.772478347266
t40,7939.428595751662,0.0,0.0,6936.095679839999,825.5830520302202,8453.269233568428,11684.606793297939,35838.98335448825
t41,7939.428595751662,1284.4130668959097,0.0,6936.095679839999,781.1199494433283,8453.269233568428,12040.653286830006,37434.97981232933
t42,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,8856.963308856159,12040.653286830006,37569.68685790064
t43,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,9025.699408809382,12040.653286830006,37738.422957853865
t44,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,9076.394773962837,12040.653286830006,37789.11832300732
t45,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,8978.820304452493,12040.653286830006,37691.54385349697
t46,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,8634.659745114242,12040.653286830006,37347.383294158724
t47,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,8453.269233568428,12040.653286830006,37165.99278261291
t48,7939.428595751662,1015.4260371794885,0.0,6936.095679839999,781.1199494433283,8453.269233568428,12040.653286830006,37165.99278261291
t49,6203.237136617716,1611.097650118962,2725.7778487696187,6936.095679839999,514.8854796306297,9951.892938756257,10640.301792552977,38583.28852628616
t50,6302.192129230505,1273.6950008793883,2158.886255641099,6936.095679839999,509.0789949798883,9696.823389966417,10634.717061038702,37511.488511576004
t51,6302.768151487504,1273.6950008793883,2158.886255641099,6936.095679839999,512.7318288572052,9596.53115954565,10634.717061038704,37415.42513728955
t52,6367.818304155468,1273.6950008793883,2158.886255641099,6936.095679839999,508.8385604441889,9632.334490381521,10634.717061038704,37512.38535238037
t53,6348.108321840426,1273.6950008793883,2158.886255641099,6936.095679839999,522.4564245211222,9597.447225159027,10634.717061038704,37471.40596891976
t54,6239.584929900996,1273.6950008793883,2158.8862556410995,6936.095679839999,476.5742023290567,9708.95734203789,10634.717061038704,37428.510471667134
t55,6191.1111278695935,1273.695000879388,2158.886255641099,6936.095679839999,433.3552272560371,9610.688270632427,10634.717061038704,37238.54862315725
t56,5587.302118991952,1.2485948843729982e-12,13.022969727947688,6936.095679839999,308.6461812500474,9077.705235560687,10634.717061038704,32557.489246409335
t57,4911.962628684615,0.0,13.022969727964957,6936.095679839999,324.8559721000948,8904.143684213375,10634.717061038704,31724.797995604753
t58,4264.405383690839,0.0,13.022969727964957,6936.095679839999,292.4363904,9045.146117295551,10634.717061038702,31185.823601993055
t59,3631.00805024476,0.0,13.022969727947688,6936.095679839999,264.6168487485949,9059.897524517124,10634.717061038704,30539.35813411713
t60,3490.586121173404,0.0,13.022969727947688,6936.095679839999,116.97455615999999,8739.995906256258,10634.717061038704,29931.39229419631
t61,3490.586121173404,0.0,13.022969727947688,6936.095679839999,116.97455615999999,8739.995906256258,10634.717061038704,29931.39229419631
t62,3625.44759129263,0.0,13.022969727949077,6936.095679839999,116.97455615999999,8739.995906256258,10634.717061038704,30066.253764315537
t63,3490.586121173404,0.0,13.022969727947688,6936.095679839999,116.97455615999999,8754.304586610626,10634.717061038704,29945.70097455068
t64,3729.5270053863987,0.0,13.022969727947688,6936.095679839999,116.97455615999999,8960.755688419467,10634.717061038704,30391.092960572518
t65,6306.917205201304,0.0,13.022969727947688,6936.095679839999,298.8872125642615,9212.571334586732,10640.301792552978,33407.79619447322
t66,6858.167878494396,-4.4777195853384914e-13,13.022969727947688,6936.095679839999,297.5996233099179,9665.221939291765,10640.301792552978,34410.409883217006
t67,6965.730468733624,2.287218118605476e-13,13.022969727947688,6936.095679839999,313.0802590130916,9611.499522317692,10634.717061038704,34474.145960671056
t68,7087.828440746386,0.0,13.022969727947688,6936.095679839999,312.1848170814443,9488.189989000583,10634.717061038704,34472.03895743506
t69,7012.5327056695,0.0,13.022969727947688,6936.095679839999,355.263409916611,9504.96015820773,10634.717061038704,34456.59198440049
t70,7132.82158875419,0.0,13.022969727951514,6936.095679839999,365.28693016002427,9395.94727488704,10634.717061038704,34477.89150440791
t71,7205.692888548358,0.0,13.022969727951514,6936.095679839999,360.0636432008947,9787.638268025945,10634.717061038704,34937.23051038185
t72,7205.692888548358,0.0,13.022969727951558,6936.095679839999,384.5448019636907,9069.799774238565,10634.717061038704,34243.873175357265
t73,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10121.87648935787,21395.925276235408
t74,6218.530363396321,0.0,-2.041530677843186e-14,0.0,0.0,5055.518423481217,10217.25709421511,21491.30588109265
t75,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10461.231643033594,21735.28042991113
t76,6218.530363396321,0.0,0.0,0.0,0.0,3734.3094715991847,10468.176235372563,20421.016070368067
t77,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10466.938266804022,21740.987053681558
t78,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10281.045284717075,21555.094071594613
t79,4185.922295370331,5.988489988340012e-15,0.0,0.0,0.0,2527.7592117406084,9465.85815513996,16179.5396622509
t80,1407.0378553377311,0.0,0.0,0.0,0.0,2583.000369325129,6966.7793968342185,10956.817621497079
t81,1407.0378553377311,0.0,0.0,0.0,0.0,2527.7592117406084,4941.276001058219,8876.073068136559
t82,1407.0378553377311,2.4498368134118236e-15,-4.3552654460654634e-15,0.0,0.0,2527.7592117406084,6966.7793968342185,10901.57646391256
t83,1407.0378553377311,-2.994244994170006e-14,1.302658688473457e-12,0.0,0.0,2527.7592117406084,6966.779396834216,10901.576463912555
t84,1407.0378553377311,0.0,2.4389486497966595e-13,0.0,0.0,2527.7592117406084,6966.779396834218,10901.576463912557
t85,1407.0378553377311,0.0,0.0,0.0,0.0,2527.759211740609,6966.7793968342185,10901.57646391256
t86,1407.0378553377311,0.0,0.0,0.0,0.0,2527.7592117406084,6966.7793968342185,10901.57646391256
t87,1407.0378553377311,0.0,0.0,0.0,0.0,3006.97126958789,7781.934949687853,12195.944074613475
t88,1498.046127280365,0.0,0.0,0.0,0.0,5055.518423481217,10508.877475549021,17062.442026310604
t89,6971.109165231999,0.0,0.0,0.0,0.0,5055.518423481217,10557.719800708439,22584.347389421655
t90,6218.530363396321,-1.4241718008634067e-12,0.0,0.0,0.0,5055.518423481218,10557.719800708439,21831.768587585975
t91,6218.530363396321,2.69836442612359e-13,0.0,0.0,0.0,5055.518423481217,10557.719800708439,21831.768587585975
t92,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10430.867536253465,21704.916323131
t93,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10485.284003305866,21759.332790183405
t94,6218.530363396321,-1.0752061569974114e-14,0.0,0.0,0.0,5055.518423481218,10557.719800708439,21831.768587585975
t95,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10557.719800708439,21831.768587585975
t96,6218.530363396321,0.0,0.0,0.0,0.0,5055.518423481217,10557.719800708439,21831.768587585975
t97,7481.246856991014,2070.8106257554914,579.6443168723233,2774.438271936,168.36361759317668,11312.969372017687,9001.122693369398,33388.59575453509
t98,7517.119250433076,2329.0962082092556,805.5350577469674,2774.438271936,168.36361759317668,11023.725810754071,9133.609572051313,33751.887788723856
t99,7486.517294749949,2938.356585495652,805.1236679582876,4105.572084050555,343.82545183317666,11023.725810754071,9341.660944730324,36044.78183957201
t100,7516.039923302378,3437.4541620999994,1006.7612434846467,4990.571792458296,343.82545183317666,10696.131416516913,9471.509278805082,37462.29326850049
t101,7570.792231566784,3437.4541620999994,1006.7612434846467,6084.657523867654,343.82545183317666,9951.892938756257,9468.1293125181,37863.51286412662
t102,7725.860777638223,3437.4541620999994,1006.7612434846467,6472.5303525421,343.82545183317626,9951.892938756257,9436.730963218437,38375.055889572846
t103,7642.880316694789,3437.4541620999994,767.1975159900326,6936.095679839999,343.82545183317666,9951.892938756257,9230.235538968598,38309.58160418285
t104,7115.037354055892,1552.53936394722,152.52739026,6936.095679839999,343.82545183317666,9951.892938756257,8899.36125183242,34951.27943052497
