Zone,1,2,3,4,5,6,7
t1,39.04116440564944,95.65476368442745,89.42677007347406,10.906885496230299,10.5054050485163,21.98442014112722,25.235512503725317
t2,39.04116440564944,95.65476368442745,89.42677007347405,10.906885496230299,10.5054050485163,21.98442014112722,25.235512503725317
t3,39.04116440564944,95.65476368442745,89.42677007347406,10.906885496230299,10.5054050485163,21.98442014112722,25.235512503725317
t4,39.04116440564944,95.65476368442745,89.42677007347405,10.906885496230299,10.5054050485163,21.98442014112722,25.235512503725317
t5,39.04116440564944,95.65476368442741,89.42677007347403,10.906885496230299,10.5054050485163,21.98442014112722,25.235512503725317
t6,39.04116440564944,95.65476368442741,89.42677007347405,10.906885496230299,10.5054050485163,21.98442014112722,25.235512503725317
t7,39.04116440564944,90.40890388626534,71.54141605879272,10.906885496230299,10.394232158873423,20.68253397289555,25.235512503725317
t8,22.289672400971945,24.945683246686873,23.321492773604078,18.156082003623013,10.5054050485163,20.68253397289555,21.377103821708005
t9,22.289672400971945,21.80305184711682,23.285437908259954,18.156082003623013,12.359300049819938,20.68253397289555,21.3440549681367
t10,22.289672400971945,21.76934448086587,23.285437908259954,19.235347161389953,10.5054050485163,20.68253397289555,21.3440549681367
t11,22.289672400971945,21.76934448086587,23.285437908259954,19.400537888858047,10.505405048516298,20.68253397289555,21.3440549681367
t12,22.289672400971945,21.76934448086587,23.285437908259954,19.400537888858047,20.141959719005488,20.68253397289555,21.3440549681367
t13,22.289672400971945,21.80305184711682,23.321492773604078,19.43057742618357,20.173147264126893,20.68253397289555,21.377103821708
t14,22.289672400971945,21.80305184711682,23.321492773604078,19.604450229594462,20.353664888050332,20.68253397289555,21.377103821708005
t15,23.116184639256605,22.81385713729488,24.402694085957318,20.331393082235778,21.108388996206575,20.68253397289555,22.36816185262882
t16,32.99489535145358,28.511428341573346,31.746883473741953,25.065392483562334,30.068928524889355,22.00355730013296,25.235512503725317
t17,39.04116440564944,66.88342031482061,71.54141605879272,23.56054634775379,61.91542139429655,20.68253397289555,25.60903685739969
t18,39.04116440564945,95.65476368442742,100.25770814533965,23.56054634775379,30.169333541773657,20.68253397289555,25.920806897555018
t19,39.04116440564944,95.65476368442745,100.25770814533965,27.71896933003827,30.068928524889355,24.332989413754547,30.495814519669324
t20,39.04116440564944,95.65476368442742,100.25770814533965,27.718969330038252,27.685081370849947,24.33298941375453,30.4958145196693
t21,39.04116440564944,95.65476368442745,100.25770814533965,27.718969330038252,30.068928524889355,24.33298941375453,30.4958145196693
t22,39.04116440564944,95.65476368442745,100.25770814533965,27.718969330038252,30.068928524889355,24.33298941375453,30.4958145196693
t23,39.04116440564944,95.65476368442745,100.25770814533965,27.718969330038252,30.068928524889355,24.33298941375452,30.4958145196693
