Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,0.0,-0.0,46.87101879534376,0.0
t2,0.0,-0.0,46.87101879534372,0.0
t3,0.0,-0.0,46.87101879534375,0.0
t4,0.0,-0.0,46.87101879534375,0.0
t5,0.0,0.0,46.871018795343716,0.0
t6,0.0,0.0,46.87101879534375,0.0
t7,0.0,0.0,28.902827351541784,0.11921829613019028
t8,0.0,0.0,0.0,8.619031407720342
t9,0.0,0.0,0.0,6.704153018215928
t10,0.0,0.0,0.0,9.776401280851998
t11,0.0,0.0,0.0,9.953546600439493
t12,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0
t16,0.0,4.2448807842071705,0.0,0.06617812902974939
t17,0.0,38.68652700145192,28.902827351541784,0.0
t18,0.0,5.896159943253923,57.75212121196326,0.0
t19,0.0,1.3330906421801731,57.75212121196326,-1.8651746813702627e-14
t20,0.0,1.3330906421801973,57.75212121196326,1.3092206621286973
t21,0.0,1.3330906421801973,57.75212121196326,-6.411537967210278e-15
t22,0.0,1.3330906421801973,57.75212121196326,-6.411537967210278e-15
t23,0.0,1.3330906421802062,57.75212121196326,-0.0
t24,0.0,1.333090642180209,57.75212121196326,0.0
t25,0.0,0.0,49.102935786332914,0.0
t26,0.0,0.0,49.102935786332914,0.0
t27,0.0,0.0,49.1029357863329,0.0
t28,0.0,0.0,49.10293578633289,0.0
t29,0.0,0.0,49.1029357863329,0.0
t30,0.0,0.0,49.1029357863329,0.0
t31,0.0,0.0,44.52784450556502,0.0
t32,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,8.733861300312004
t35,0.0,3.6659534787760264,0.0,12.399814779088025
t36,0.0,4.110007322551485,0.0,0.0
t37,0.0,5.188004636101456,0.0,0.0
t38,0.0,13.805648795375026,0.0,5.177629516532281
t39,0.0,49.835760967232055,38.44712003465321,43.78968088451847
t40,0.0,59.08900760854384,49.1029357863329,55.09084699945219
t41,0.0,55.097311143381575,49.1029357863329,47.55070986509699
t42,0.0,54.43856499671211,49.102935786332914,45.19274001921992
t43,0.0,54.43856499671211,49.1029357863329,45.19274001921991
t44,0.0,54.43856499671211,49.1029357863329,45.19274001921991
t45,0.0,54.43856499671211,49.1029357863329,45.19274001921992
t46,0.0,9.245824977492193,49.1029357863329,0.0
t47,0.0,3.4054494081708744,49.1029357863329,0.0
t48,0.0,3.4054494081708744,49.1029357863329,0.0
t49,0.0,73.00203302591119,61.60743263065351,67.28709012215029
t50,0.0,73.78811486871855,61.60743263065351,68.08034806613004
t51,0.0,73.78811486871855,61.60743263065351,68.08034806613004
t52,0.0,73.78811486871855,61.60743263065351,72.30381855297297
t53,0.0,73.78811486871855,61.60743263065351,17.594074840256518
t54,0.0,73.78811486871857,61.60743263065351,72.30381855297298
t55,0.0,73.0398324395495,60.86079305888254,67.332065636961
t56,0.0,32.43138821632712,17.37803484423568,27.134442604478224
t57,0.0,24.878638059322213,0.0,5.177629516532294
t58,0.0,24.878638059322213,0.0,24.204844007269404
t59,0.0,24.878638059322213,0.0,24.204844007269394
t60,0.0,24.878638059322213,0.0,20.48698347017156
t61,0.0,24.878638059322213,0.0,30.734261373330558
t62,0.0,26.393922990496595,0.0,30.734261373330558
t63,0.0,24.878638059322213,0.0,20.48698347017156
t64,0.0,24.878638059322213,0.0,24.204844007269397
t65,0.0,24.878638059322213,-0.0,5.342560849865261
t66,0.0,24.878638059322213,0.0,5.342560849865254
t67,0.0,24.878638059322213,-0.0,5.342560849865258
t68,0.0,24.878638059322213,9.421070838253296,14.763631688118556
t69,0.0,24.878638059322213,9.421070838253284,14.76363168811854
t70,0.0,24.878638059322213,9.421070838253284,14.76363168811854
t71,0.0,24.878638059322213,12.077276058696555,19.1708712567337
t72,0.0,24.878638059322213,16.300746545539482,23.394341743576625
t73,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0
t76,0.0,0.0,-0.0,0.0
t77,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0
t97,0.0,0.0,22.894277879245056,0.0
t98,0.0,0.0,51.713336498181434,0.0
t99,0.0,0.0,51.713336498181434,0.0
t100,0.0,54.986288534435175,52.716784908081976,42.8872123746015
t101,0.0,63.88453502959198,52.716784908081976,51.78545886975831
t102,0.0,63.884535029591945,52.71678490808195,51.78545886975827
t103,0.0,62.881086619691416,51.713336498181434,59.58608699277003
t104,0.0,53.45223966960189,38.884463794600336,50.15724004268049
t105,0.0,49.29059665520647,34.329169966277256,39.67173081614252
t106,0.0,12.530539749637834,0.0,2.9404765260840318
t107,0.0,9.761255180445438,0.0,0.6061962667406882
t108,0.0,52.01985706805552,36.29451943694739,41.472148953479675
t109,0.0,54.796551559481024,39.06511768327934,44.242747199811625
t110,0.0,67.65365208439229,51.713336498181434,57.05589734804669
t111,0.0,67.65365208439228,51.713336498181434,57.05589734804669
t112,0.0,81.94016559991172,65.96848390979851,73.9861894569509
t113,0.0,103.56010020759436,87.54095185498652,92.88351270485178
t114,0.0,70.8950865555654,54.94765438557049,60.290215235435745
t115,0.0,68.24419137839655,54.94765438557047,60.29021523543574
t116,0.0,68.17299754294768,54.12962939276443,60.219021399986865
t117,0.0,68.17299754294768,54.12962939276443,60.219021399986865
t118,0.0,64.0355487507218,52.03415186642474,56.08157260776099
t119,0.0,66.06305823623798,52.01415229449242,58.10354430171486
