Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,20680.826488206272,0.0,0.0,0.0,4881.830474212198,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,1414.5714443073066,0.0,0.0,0.0,0.0,13011.509347659423,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.21660325653,0.0,0.0,2.148681232938543e-11,99793.09340638126,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,20680.826488206272,3.8949110603425654e-11,0.0,0.0,4881.830474212203,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,528.5736463195884,0.0,0.0,0.0,0.0,13011.509347659423,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.21660325653,1.477474143030122e-11,0.0,0.0,99793.09340638126,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,20680.826488206272,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,389.8889152824223,0.0,0.0,0.0,0.0,13011.509347659423,0.0,12039.459999999983,0.0,35341.698,58097.858,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,2.9096725029376103e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.21660325653,0.0,0.0,0.0,99793.09340638126,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,20680.826488206272,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,449.57604592609744,0.0,0.0,0.0,0.0,13011.509347659423,0.0,12039.46000000002,0.0,35341.698,58097.858,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9842794901924208e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.21660325653,0.0,0.0,0.0,99793.09340638126,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,20680.826488206272,0.0,0.0,0.0,0.0,7.244466360134537e-12,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,256.3945169097062,0.0,0.0,0.0,0.0,13011.509347659423,0.0,12039.46000000002,0.0,35341.698,58097.858,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.70574012878933e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.21660325653,0.0,0.0,0.0,99793.09340638114,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,20680.826488206272,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,13011.50934765946,0.0,12039.46,0.0,35341.698,58097.858,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,0.0,0.0,0.0,0.0,-1.432454155292362e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95721.21660325653,0.0,0.0,0.0,99793.09340638133,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,67004.9253089034,0.0,0.0,19185.732000000004,0.0,4011.195343927198,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,29045.626800000002,0.0,0.0,0.0,0.0,1224.608,0.0,0.0,0.0,0.0,0.0,6505.754673829743,0.0,12039.46,0.0,35341.698,50087.86947485482,0.0,0.0,0.0,1081.2342063235712,0.0,0.0,-2.196429704781622e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95481.86717271278,0.0,0.0,0.0,99793.09340638133,0.0,0.0,0.0,11287.386000000002,7494.799200000001
t8,16387.96,645.259524577006,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71256.83274114678,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,6505.754673829743,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,540.6171031617856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432454155292362e-10,47860.608301628265,3.820976424151467e-11,0.0,0.0,49896.546703190645,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,16387.96,645.259524577006,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,6505.754673829743,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,540.6171031617856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.313030098681338e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432454155292362e-10,47860.608301628265,3.820976424151467e-11,0.0,0.0,49896.546703190645,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,16387.96,645.259524577006,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,6505.754673829731,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,540.6171031617856,0.0,0.0,0.0,1.92898141904152e-12,0.0,0.0,0.0,-2.5953568183467723e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1459633242338896e-10,47860.608301628265,0.0,0.0,0.0,49896.54670319062,0.0,0.0,0.0,11287.386000000002,10706.856000000002
