region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523666351602237e7,0.0,0.0,0.0,255612.96671927476,0.0,0.0,0.0,9.523666351602237e7,1.2167357114248483e8,-2.643690762646246e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8504659750637197e8,0.0,0.0,0.0,8.088906891248581e6,0.0,0.0,0.0,1.8504659750637197e8,2.1396738045492917e8,-2.8920782948557198e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833055130672809e7,0.0,0.0,0.0,860402.4163181905,0.0,0.0,0.0,2.833055130672809e7,5.264121191304337e7,-2.431066060631528e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6365175290192202e8,0.0,0.0,0.0,515051.9092185869,0.0,0.0,0.0,1.6365175290192202e8,2.3923919430985802e8,-7.5587441407936e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3298956685622067e9,0.0,0.0,0.0,3.9709374329192745e6,0.0,0.0,0.0,1.3298956685622067e9,1.2939582775574381e9,3.593739100476861e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.078947071911487e7,0.0,0.0,0.0,1.6919530157258436e7,0.0,0.0,0.0,5.078947071911487e7,2.841866724201017e7,2.23708034771047e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,1.1157549754527116e7,2.2306941300631273e8,0.0,0.0,0.0,0.0,3.655694004276803e8,0.0,0.0,0.0,1.6533422124739885e8,0.0,1.913272947831334e8,0.0,3.655694004276803e8,1.5439140718225088e9,-1.1783446713948286e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,2.4524442237075947e7,3.2846149093310165e8,0.0,1.480691746697865e7,0.0,0.0,2.5353252980837098e8,0.0,0.0,0.0,4.299605852339018e8,0.0,4.651646444260911e7,0.0,2.5353252980837098e8,1.274438244757779e9,-1.0209057149494079e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.732907151057297e7,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6731243876071215e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2854073600000043e6,1.2605025923999761e8,0.0,0.0,0.0,0.0,3.965336345600359e8,0.0,0.0,0.0,8.00147832749285e7,0.0,0.0,0.0,3.965336345600359e8,1.3629034875959492e9,-9.663698530359132e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939532524281424e6,0.0,0.0,0.0,0.0,7.232684428177545e6,-7.232684428177545e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,1.3459608346515633e6,1.457245242708403e8,0.0,6.283978061685024e6,0.0,0.0,8.661912718421611e7,0.0,0.0,0.0,3.4744839978628963e8,0.0,0.0,0.0,8.661912718421611e7,9.838430493571634e8,-8.972239221729473e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,-7.990528485736703e-11,-6.480639338964724e-9,0.0,6.266791225633435e-9,0.0,0.0,-1.002357538666226e-9,0.0,0.0,0.0,1.4933393527472538e8,-0.0,0.0,0.0,-1.002357538666226e-9,1.3849020270018008e8,-1.3849020270018008e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,-2.5335923835103008e-12,-4.3712498154491193e-10,0.0,2.2412548007975738e-10,0.0,0.0,-1.8642321593641769e-10,0.0,0.0,0.0,1.9128348976079248e7,-0.0,0.0,0.0,-1.8642321593641769e-10,2.2632797913306925e7,-2.2632797913306925e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,9.08853896306034e8,0.0,0.0,64181.4915276089,5.455193392604843e6,0.0,19661.290865786646,0.0,0.0,3.11770463422628e6,0.0,0.0,0.0,4.37801909323172e8,0.0,0.0,0.0,3.11770463422628e6,9.143929324810321e8,-9.112752278468058e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,1.921500723066462e8,0.0,0.0,3.579702401371573e-10,3.624722239432491e-8,0.0,-3.730955702502841e-8,0.0,0.0,6.450383894793175e-9,0.0,0.0,0.0,2.7642569846528405e8,0.0,0.0,0.0,6.450383894793175e-9,1.921500723066462e8,-1.921500723066462e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,7.764169713249359e7,0.0,0.0,86360.85594423224,3.92618329205989e7,0.0,9292.576034297865,0.0,0.0,2.379164125758976e7,0.0,0.0,0.0,1.799052804841662e7,0.0,0.0,0.0,2.379164125758976e7,1.1699918348507102e8,-9.320754222748126e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,257334.89463201837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1378209276626313e6,0.0,0.0,0.0,0.0,257334.89463201837,-257334.89463201837
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,21,0.0,0.0,0.0,1.8641167530443778e9,0.0,0.0,3.624912875958647e7,9.003123611760991e8,0.0,0.0,0.0,0.0,8.562042776911975e8,0.0,0.0,0.0,4.446598101183429e8,0.0,0.0,0.0,8.562042776911975e8,2.8006782429800634e9,-1.944473965288866e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,3.232582417088994e8,0.0,0.0,41428.79175135185,1.1192694264214367e6,0.0,25423.911588409395,0.0,0.0,701916.9530245409,0.0,0.0,0.0,2.35132717382002e8,0.0,0.0,0.0,701916.9530245409,3.244443638386606e8,-3.2374244688563603e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,23,0.0,0.0,0.0,1.8051986070940155e8,0.0,0.0,3.105764099992875e-10,3.5034231053422066e-9,0.0,3.116174386199883e-11,0.0,0.0,9.164292009583217e-10,0.0,0.0,0.0,1.9234393462784383e8,0.0,0.0,0.0,9.164292009583217e-10,1.8051986070940155e8,-1.8051986070940155e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,24,0.0,0.0,0.0,1.693667987519314e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.096093854145877e7,0.0,0.0,0.0,0.0,1.693667987519314e8,-1.693667987519314e8
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,25,0.0,0.0,0.0,9.435319887434095e6,0.0,0.0,3.039829495930592e-10,5.468376915043141e-9,0.0,2.371148357026089e-9,0.0,0.0,1.1062352687950352e-9,0.0,0.0,0.0,3.068563202161961e7,0.0,0.0,0.0,1.1062352687950352e-9,9.435319887434103e6,-9.4353198874341e6
NM,NM_conventional_steam_coal_1,5,1,26,0.0,0.0,0.0,1.3130701093150498e8,0.0,0.0,2.9181537745501343e6,3.641685507498435e7,0.0,0.0,0.0,0.0,4.1851145854318485e7,0.0,0.0,0.0,1.4349886634763993e7,0.0,0.0,0.0,4.1851145854318485e7,1.7064201978103945e8,-1.2879087392672096e8
NM,NM_natural_gas_fired_combined_cycle_1,5,1,27,0.0,0.0,0.0,1.3166014835189134e8,0.0,0.0,454558.3525861572,8.453046808228098e6,0.0,715145.0632308424,0.0,0.0,5.423904834049254e6,0.0,0.0,0.0,6.162064955564564e7,0.0,0.0,0.0,5.423904834049254e6,1.4128289857593644e8,-1.3585899374188718e8
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,28,0.0,0.0,0.0,5.098106650464737e7,0.0,0.0,6.43591526738874e-13,5.613532979253933e-12,0.0,-3.4924490613771505e-11,0.0,0.0,-1.5858120763261752e-12,0.0,0.0,0.0,5.723182059137693e7,0.0,0.0,0.0,-1.5858120763261752e-12,5.098106650464737e7,-5.098106650464737e7
NM,NM_natural_gas_steam_turbine_1,5,1,29,0.0,0.0,0.0,4.6712810570896514e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669233894029072e7,0.0,0.0,0.0,0.0,4.6712810570896514e7,-4.6712810570896514e7
