BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.2871988234864825e8,3.0158969786069165e6,-3.5512391374832564e6,0.0,0.0,1062.916106251625,0.0,-1.049526551240798e7,-2.051630879184544e6,-1.1563870671428569e8,6.810125644524737e7,1.0577117715613257e7,-1.2655514407324e7,0.0,0.0,3510.0182911719257,0.0,8.12106905719909e7,-3.5158716295329593e6,-1.4372118871428573e8,1.0397361485771838e8,1.740726090276431e7,-2.0635473221563835e7,0.0,0.0,3773.6284252143337,0.0,1.0159712380885777e8,-7.3237775476303855e6,-1.9502252242857134e8,2.0425292623551103e8,1.6344262729956228e6,-2.013656991166746e6,0.0,0.0,1150.3294810436944,0.0,-8.431816595209807e7,-4.590233751865711e6,-1.1496644614285712e8,4.370555196229728e7,1.645985392851815e6,-1.9364534022178845e6,0.0,0.0,324.752248597722,0.0,-6.33349424671655e6,-913873.3156061243,-3.616804114285715e7,2.4821243579053754e8,387050.5734777763,-465792.8881290628,0.0,0.0,6241.147873451654,0.0,-2.1668666432225656e7,-6.875245477248299e6,-2.1959602271428576e8,1.6905254464364132e8,2.143823012771663e6,-2.5221447194266953e6,0.0,0.0,1062.7500113060166,0.0,-5.999222223740044e7,-6.14218030673996e6,-1.0254088314285709e8
t1,14066.089547568896,1511.4504524311014,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-12336.0,3806.9903763888587,2987.438527957301,-0.0,0.0,0.0,0.0,0.0,8322.569881568626,-370.9987859147843,-14746.0,4515.545974386887,830.7502092465256,-0.0,0.0,0.0,0.0,0.0,15606.018618431373,-941.3148020647843,-20011.0,21244.253569600103,837.2268068641088,-0.0,0.0,0.0,0.0,0.0,-8473.638748945321,-493.8416275188931,-13114.0,6229.417356617978,757.1857363320223,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3893.0,29338.474660373577,0.0,-0.0,0.0,0.0,0.0,0.0,-3373.5812510546793,-792.893409318893,-25172.0,17557.66960622581,42.17143227418637,-0.0,0.0,0.0,0.0,0.0,-6224.1900000000005,-695.6510384999999,-10680.0
t2,14814.460965146625,980.0790348533737,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-12553.0,3139.9427129018304,2246.9,-0.0,0.0,0.0,0.0,0.0,11346.925644433355,-472.76835733518243,-16261.0,4741.327833094536,5790.0936848240035,-0.0,0.0,0.0,0.0,0.0,12581.662855566647,-1043.0843734851824,-22070.0,19969.279594888572,1007.3206414289047,-0.0,0.0,0.0,0.0,0.0,-7125.457780777873,-406.14245553960063,-13445.0,6597.09735422822,440.50573872178006,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3944.0,32000.53145656173,0.0,-0.0,0.0,0.0,0.0,0.0,-4221.762219222128,-670.7692373396005,-27108.0,17527.48086415683,1107.9351743431625,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11250.0
t3,13541.652305712301,1865.8876942876977,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-12166.0,2962.3116931044115,6191.3,-0.0,0.0,0.0,0.0,0.0,8338.937875816826,-371.5495689212362,-17121.0,3467.173481154398,5121.041479733665,-0.0,0.0,0.0,0.0,0.0,15589.650624183174,-941.8655850712362,-23236.0,18394.444432202254,913.7,-0.0,0.0,0.0,0.0,0.0,-5744.8129245596465,-316.33150764260506,-13247.0,6323.872310681774,699.7307822682262,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3930.0,34656.79036488297,0.0,-0.0,0.0,0.0,0.0,0.0,-6102.407075440353,-615.383289442605,-27939.0,17507.291078034224,888.5499604657712,-0.0,0.0,0.0,0.0,0.0,-6224.1900000000005,-695.6510384999999,-11476.0
t4,15198.539999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11957.0,3167.681524597807,2246.9,-0.0,0.0,0.0,0.0,0.0,12404.78375826791,-508.3652828657152,-17311.0,4336.622900310439,8711.253656973187,-0.0,0.0,0.0,0.0,0.0,11523.80474173209,-1078.681299015715,-23493.0,20122.057127605713,668.7924521524835,-0.0,0.0,0.0,0.0,0.0,-7228.034508105906,-412.81507165228925,-13150.0,6460.795201850943,552.8078910990571,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3920.0,32425.37983665112,0.0,-0.0,0.0,0.0,0.0,0.0,-4239.644388188929,-685.7354484621886,-27500.0,17552.309497793227,1125.9412394218343,-0.0,0.0,0.0,0.0,0.0,-6603.731103705165,-669.5196335098993,-11405.0
t5,13461.130801638157,1628.4091983618418,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11848.0,2929.1933014924844,1853.4065002325183,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17601.0,5977.616425527648,8451.451892347353,-0.0,0.0,0.0,0.0,0.0,10569.718,-1110.786317875,-23888.0,17807.31977561158,672.1206414289046,-0.0,0.0,0.0,0.0,0.0,-5128.5182838705,-302.9221331699809,-13048.0,6687.370863135815,681.5860842582038,-0.0,0.0,0.0,0.0,0.0,-3275.5626516014904,-142.39429579252794,-3951.0,33446.89677665546,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.31756452801,-561.5792121274529,-26985.0,17537.33131816629,1370.0847203337075,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11522.0
t6,14463.560218706243,408.9797812937559,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11631.0,2333.750997585125,2697.8488041398773,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17850.0,5613.215530588826,9151.85278728617,-0.0,0.0,0.0,0.0,0.0,10569.718,-1110.786317875,-24224.0,17081.076398251604,913.7,-0.0,0.0,0.0,0.0,0.0,-4887.230619549884,-260.54577870171994,-12847.0,6200.336562455969,791.266530494031,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3898.0,33622.16194095183,0.0,-0.0,0.0,0.0,0.0,0.0,-6459.989380450116,-525.1725605017199,-26637.0,17614.53306906486,1356.8829694351368,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11586.0
t7,14701.539999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11460.0,5017.721036114392,0.0,-0.0,0.0,0.0,0.0,0.0,13351.501291753102,-540.2223278674919,-17829.0,9968.08752432014,4760.3636114504525,-0.0,0.0,0.0,0.0,0.0,10577.0872082469,-1110.5383440174917,-24195.0,20352.94601747251,578.5,-0.0,0.0,0.0,0.0,0.0,-7824.810657314221,-451.6353601582901,-12655.0,6527.089613095921,439.51347985407915,-0.0,0.0,0.0,0.0,0.0,-2957.1785,-136.42459295,-3873.0,30704.67148464407,0.0,-0.0,0.0,0.0,0.0,0.0,-3522.409342685779,-716.26214195829,-26466.0,18952.416038499992,0.0,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11567.0
t8,13196.955751883102,0.0,-256.7034686849418,0.0,0.0,0.0,0.0,-1263.3438056600612,-266.9084775380988,-11410.0,6113.133037235748,0.0,-1429.5332355107469,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17502.0,17791.06872899946,0.0,-1665.0,0.0,0.0,0.0,0.0,8643.971946767173,-1019.0406757666398,-23751.0,17047.075500986146,578.5,-0.0,0.0,0.0,0.0,0.0,-4647.521839532972,-333.0536614531785,-12645.0,7648.103451756312,0.0,-0.0,0.0,0.0,0.0,0.0,-3636.933453429509,-149.1699983268033,-3862.0,30710.612808496502,0.0,-0.0,0.0,0.0,0.0,0.0,-3936.186270671094,-653.4265378254038,-26121.0,20547.477496378044,0.0,-0.0,0.0,0.0,0.0,0.0,-8518.857077473536,-575.6204189045122,-11453.0
t9,14015.204453376682,0.0,-0.0,0.0,0.0,0.0,0.0,-2396.618643244723,-318.58581013195936,-11300.0,10028.36187312623,0.0,-5510.762071401227,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17336.0,23884.803496926485,0.0,-9337.308012164252,0.0,0.0,0.0,0.0,10066.336643244724,-1087.8321280069592,-23526.0,17022.901937750652,578.5,-0.0,0.0,0.0,0.0,0.0,-4553.7016324237175,-338.7003053269312,-12709.0,8188.478817872155,0.0,-0.0,0.0,0.0,0.0,0.0,-4148.712953911317,-158.76586396083718,-3881.0,31755.969729781067,0.0,-0.0,0.0,0.0,0.0,0.0,-5601.983913664966,-580.9858161160939,-25573.0,21262.516038499994,0.0,-2573.1,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11304.0
t10,14560.287038282426,0.0,-131.74703828242582,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11187.0,12851.925507920332,0.0,-8598.32570619533,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17072.0,27736.834350089845,0.0,-14028.766032214839,0.0,0.0,0.0,0.0,10569.718,-1110.786317875,-23167.0,20884.837166827518,578.5,-0.0,0.0,0.0,0.0,0.0,-8077.521665675336,-586.8155011521806,-12799.0,8643.410941925622,0.0,-229.27933960062092,0.0,0.0,0.0,0.0,-4374.139,-162.992602325,-3877.0,27758.61210790185,0.0,-0.0,0.0,0.0,0.0,0.0,-1852.7378343246646,-824.8742735771805,-25081.0,18574.416038499996,0.0,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11189.0
t11,14882.918025452149,0.0,-411.3780254521507,0.0,0.0,0.0,0.0,-2900.0,-341.54,-11230.0,12066.27650175607,0.0,-7927.6767000310665,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-16957.0,28020.84653661043,0.0,-14468.778218735426,0.0,0.0,0.0,0.0,10569.718,-1110.786317875,-23011.0,23425.086779032477,0.0,-578.5,0.0,0.0,0.0,0.0,-9191.711381332456,-646.8753977000165,-13008.0,8995.46385421171,0.0,-684.2986559941501,0.0,0.0,0.0,0.0,-4225.951118667544,-160.21407955001644,-3925.0,26740.448692899994,0.0,-0.0,0.0,0.0,0.0,0.0,-886.7359999999999,-887.7126929,-24966.0,18484.416038499996,0.0,-0.0,0.0,0.0,0.0,0.0,-6724.1900000000005,-661.2260385,-11099.0
