Resource,AZ_batteries_1,AZ_hydroelectric_pumped_storage_1,CA_N_batteries_1,CA_N_hydroelectric_pumped_storage_1,CA_S_batteries_1,CA_S_hydroelectric_pumped_storage_1,MT_WY_CO_batteries_1,MT_WY_CO_hydroelectric_pumped_storage_1,NM_batteries_1,PNW_batteries_1,PNW_hydroelectric_pumped_storage_1,UT_NV_batteries_1,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0,PNW_utilityscale_battery_storage_lithium_ion_moderate_0,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_N_utilityscale_battery_storage_lithium_ion_moderate_0_8,CA_S_utilityscale_battery_storage_lithium_ion_moderate_0_8,MT_WY_CO_utilityscale_battery_storage_lithium_ion_moderate_0_8,NM_utilityscale_battery_storage_lithium_ion_moderate_0_8,PNW_utilityscale_battery_storage_lithium_ion_moderate_0_8,UT_NV_utilityscale_battery_storage_lithium_ion_moderate_0_8,AZ_conventional_hydroelectric_1,CA_N_conventional_hydroelectric_1,CA_S_conventional_hydroelectric_1,MT_WY_CO_conventional_hydroelectric_1,PNW_conventional_hydroelectric_1,UT_NV_conventional_hydroelectric_1,Total
t10,13953.7409463054,1508.2,5432.146882928188,24229.8432905947,17617.40218057689,16872.17236191001,0.0,2498.973375082466,0.0,3757.1,4867.0,4018.0190149974005,0.0,5549.829303312853,844.6984008031246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.5905355001773,848.5071924929921,488.9331237409974,766.6591383156601,8434.604365989606,572.4612640053125,113700.8813765558
t11,14321.786608191172,1508.2,9068.703999730587,26239.531746052602,28577.204034134847,18361.393634925007,0.0,3016.3995050759663,616.9923343866362,3757.1,4867.0,6390.3,0.0,7150.569204631176,1689.3968016062493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.3627890579862,1697.6819602762653,489.71820681010513,766.9198597493519,9859.087145084648,572.4064578115643,140871.75428752418
t12,14689.170081855184,1508.2,12121.32354079467,28249.220201510503,38873.9925492858,19850.614907940006,309.0391302992,3533.8256350694664,1323.8627087222121,3757.1,4867.0,6390.3,0.0,8439.732829865034,1975.419413415831,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2547.52430334982,490.50328987921284,767.1805811830436,10394.04527056431,572.3516516178157,162790.8597475917
t13,19330.48292077591,1508.2,13508.9,30258.908656968404,41455.333979931806,21339.836180955004,618.0782605984,4051.2517650629666,2273.8305814355094,3757.1,4867.0,6390.3,0.0,11214.64748152146,2820.1178142189556,271.5073044790993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2427.222506345883,981.7916628275334,925.2495854242893,10476.8609197226,572.2968454240673,181043.61646569188
t14,21040.7,1508.2,13508.9,32268.597112426305,43621.32936717646,22829.057453970003,927.1173908976,4568.677895056467,3415.9477491403095,3757.1,4867.0,6390.3,0.0,11379.450608873249,3664.81621502208,407.2609567186489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,790.941460913464,1384.9137875980707,10347.480540993354,592.2453410479326,192543.13587983395
t15,21040.7,1508.2,13508.9,33748.440725692264,44318.1,24318.278726985,1236.1565211968,5086.104025049966,4558.064916845109,3757.1,4867.0,6390.3,0.0,12039.270112295446,3664.81621502208,543.0146089581986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2152.8765330821893,10411.7753297608,1164.4325740845031,200870.43028897242
t16,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,5603.530155043466,4731.9,3757.1,4867.0,6390.3,0.0,12039.270112295446,3664.81621502208,578.8477158642772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.1163301093707,3278.4,1283.8,2921.1,11034.597730545645,1164.4325740845031,205310.51083296476
t17,21040.7,1508.2,13508.9,32314.889430678097,44318.1,25807.5,1297.9,6120.956285036966,4731.9,3757.1,4867.0,6390.3,0.0,9801.918645783047,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2701.2607749894833,10473.930979563384,1056.610194733577,199514.10174036058
t18,21040.7,1508.2,13508.9,32314.889430678097,38477.489841171446,23945.9734087316,1297.9,6638.382415030465,4731.9,3757.1,4867.0,6390.3,0.0,9695.008804813942,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.2645215601756,3278.4,1283.8,2921.1,10539.008233944887,948.7330091889022,191433.08509469553
t19,21040.7,1508.2,13508.9,29802.778861356193,35381.67894059784,23945.9734087316,1297.9,7155.808545023965,4731.9,3757.1,4867.0,6390.3,0.0,9695.008804813942,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.338408682317,3278.4,1283.8,2886.1174860878045,13389.015712298786,840.8010174504792,189532.75661461893
t20,21040.7,1508.2,13508.9,29802.778861356193,35381.67894059784,22084.4468174632,1297.9,7673.234675017465,4731.9,3757.1,4867.0,6390.3,0.0,8563.504609120337,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2422.5494793139137,786.2309624988172,2549.2141982778203,16679.853080951754,732.8142195183078,189033.04127369172
t21,21040.7,1508.2,13508.9,29802.778861356193,35381.67894059784,20222.920226194798,1297.9,8190.660805010964,4731.9,3757.1,4867.0,6390.3,0.0,5964.755248056141,1677.2905672407358,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.6942569804223,3278.4,1283.8,2921.1,20016.745782543956,624.7726153923879,188152.57934181808
t22,21040.7,1508.2,10158.465732483754,29802.778861356193,35381.67894059784,20222.920226194798,1297.9,8300.99355111252,4731.9,3757.1,4867.0,6390.3,0.0,5964.755248056141,1677.2905672407358,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.6312566891886,3278.4,1283.8,2921.1,23043.707392682925,571.8035896803319,188370.4074045391
t23,21040.7,1508.2,8037.74059797416,29802.778861356193,35381.67894059784,19331.88852112322,1297.9,8528.737572091375,4731.9,3757.1,4867.0,6390.3,0.0,5964.755248056141,1677.2905672407358,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,28353.947493762105,592.7385967916682,191331.63843743806
t24,20437.9771458507,1508.2,8037.74059797416,27290.66829203429,35381.67894059784,17989.088316670204,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,5964.755248056141,1677.2905672407358,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,1164.4325740845031,189827.71850759347
t25,14739.43070829882,1508.2,12834.90746352993,34827.0,34319.29202211553,25807.5,309.0391302992,5344.817090045501,186.74114914281824,3757.1,4867.0,1096.8663786506609,0.0,5754.43080497842,993.762823890672,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,3278.4,1283.8,1593.2842063804246,13754.11044602828,907.3828965515069,167812.38930400083
t26,11073.653602714168,1508.2,8556.60497568662,34827.0,33312.023582662405,25807.5,618.0782605984,5862.243220039,186.74114914281824,3757.1,4867.0,932.8842300334621,0.0,5754.43080497842,993.762823890672,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.5589363009051,2353.1216491246596,579.2176766883903,796.6421031902123,12666.628512053856,793.6414482757534,156349.78662761927
t27,7472.255552429515,1508.2,4278.30248784331,34827.0,27374.728682400993,25807.5,927.1173908976,6379.6693500325,0.0,3757.1,4867.0,762.7630616682371,0.0,5754.43080497842,993.762823890672,271.5073044790993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,3278.4,579.2176766883903,796.6421031902123,10916.544615715939,679.9,142713.17132236535
t28,4177.311593746077,1508.2,4278.30248784331,34827.0,21565.967316191953,25807.5,927.1173908976,6897.095480026,28.838259246490114,3757.1,4867.0,637.9344489282234,0.0,3264.605470619816,993.762823890672,271.5073044790993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,925.2783508753405,579.2176766883903,1593.2842063804246,9828.82215580494,566.1585517242465,129296.7035173426
t29,2755.1175868483197,1508.2,4278.30248784331,34827.0,13298.318353163753,25807.5,927.1173908976,7414.521610019499,303.9221818319588,3757.1,4867.0,0.0,0.0,0.0,0.0,271.5073044790993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.7538291835208,925.2783508753405,579.2176766883903,2389.926309570637,9828.82215580494,793.6414482757534,115499.24668548214
t30,0.0,1508.2,0.0,34827.0,5645.311738841017,25807.5,1236.1565211968,7931.947740012999,953.2154572440677,3757.1,4867.0,0.0,0.0,0.0,0.0,407.2609567186489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.3243610330683,1850.556701750681,579.2176766883903,1327.8157936195753,9828.82215580494,679.9,102687.32910291018
t31,0.0,1508.2,0.0,34827.0,0.0,25807.5,1236.1565211968,8449.373870006499,2095.3326249488673,3757.1,4867.0,0.0,0.0,0.0,0.0,543.0146089581986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.5705318495475,925.2783508753405,579.2176766883903,2124.4578968097876,9828.82215580494,566.1585517242465,97628.18278886261
t32,534.6772331618272,1508.2,3114.8807386810263,34827.0,0.0,25807.5,1297.9,8966.8,3237.449792653667,3757.1,4867.0,2372.2809850025997,0.0,0.0,464.6078959658908,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.141063699095,925.2783508753405,579.2176766883903,2921.1,15453.076469659556,566.1585517242465,112816.35079655632
t33,4058.341871629231,1508.2,3114.8807386810263,34827.0,5546.059389347107,25807.5,1297.9,8966.8,3569.6258062858915,3757.1,4867.0,2372.2809850025997,0.0,2774.9146516564265,1309.3062967690155,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.7115955486424,1850.556701750681,1158.4353533767805,2921.1,20226.51799932617,793.6414482757534,132856.854876094
t34,8199.398852310474,1508.2,6751.437855483426,34827.0,16228.231095129584,25807.5,1297.9,8966.8,3724.338512123675,3757.1,4867.0,4744.561970005199,0.0,2774.9146516564265,1309.3062967690155,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,925.2783508753405,704.5823233116097,2921.1,22491.62484361681,679.9,154556.2862578767
t35,12200.033528399053,1508.2,6751.437855483426,34827.0,25074.09658791923,25807.5,1297.9,8966.8,4351.154104189116,3757.1,4867.0,4744.561970005199,0.0,5549.829303312853,2154.0046975721402,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1850.556701750681,1283.8,2921.1,25259.785325354973,566.1585517242465,176321.7006641556
t36,12200.033528399053,1508.2,9027.63159034192,34827.0,37258.64654625523,25807.5,1297.9,8966.8,4552.765693889652,3757.1,4867.0,4744.561970005199,0.0,6836.1807560880825,2154.0046975721402,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,2775.8350526260215,579.2176766883902,2921.1,30297.904786640225,566.1585517242465,197015.6523568253
t37,15025.99018155567,1508.2,9872.3428831976,34827.0,44318.1,25807.5,1297.9,8966.8,4552.765693889652,3757.1,4867.0,6390.3,0.0,9611.09540774451,2154.0046975721402,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,579.2176766883902,2921.1,30297.904786640225,566.1585517242465,213182.5619174571
t38,17902.139632172286,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,12039.270112295446,2998.7030983752647,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2353.1216491246596,579.2176766883902,2921.1,30297.904786640225,598.2740223602566,222254.11301610118
t39,20402.6487470813,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,12039.270112295446,3664.81621502208,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1158.4353533767803,2921.1,30297.904786640225,1164.4325740845031,227491.38982694497
t40,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,12039.270112295446,3664.81621502208,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,29862.055453876237,1164.4325740845031,227818.9563937229
t41,19729.098925073667,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,3388.232744665781,3757.1,4867.0,6390.3,0.0,9980.66188145003,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,1728.714259451489,27350.564968927574,1050.6911258087498,218293.69933495333
t42,19729.098925073667,1508.2,13508.9,34827.0,38567.456514794954,25807.5,1297.9,8393.726998642098,2894.235740657922,3757.1,4867.0,6390.3,0.0,9980.66188145003,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.7207235956532,3278.4,579.2176766883903,2124.4578968097876,24310.867224335194,936.9496775329964,207101.72868915676
t43,19253.194933259398,1508.2,13508.9,34827.0,38567.456514794954,25807.5,1297.9,7871.6588847595785,2894.235740657922,3757.1,4867.0,6390.3,0.0,9054.448562321519,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.5589363009051,925.2783508753405,579.2176766883903,2921.1,23002.869931660327,823.2082292572429,202084.16319015162
t44,18256.154400189957,1508.2,13508.9,34827.0,36787.58782826546,25807.5,1297.9,7414.521610019015,2894.235740657922,3757.1,4867.0,6390.3,0.0,9054.448562321519,2671.053391131408,588.9820384446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1294681504526,925.2783508753405,579.2176766883903,2921.1,22473.39637000036,1164.4325740845031,199175.43801082898
t45,18256.154400189957,1508.2,13508.9,34827.0,36787.58782826546,25807.5,934.3245528026881,6767.738947527261,2515.528486292183,3757.1,4867.0,6390.3,0.0,8501.407488501514,1677.2905672407358,429.2718594330996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1292.9810669649733,579.2176766883903,2921.1,17898.847292137885,1050.6911258087498,192272.84129185288
t46,17770.72838870007,1508.2,13508.9,34827.0,36787.58782826546,25807.5,727.150894394624,6120.956285035508,2047.079404376469,3757.1,4867.0,5336.355509673704,0.0,8501.407488501514,1677.2905672407358,269.56168042153774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1427.843298249319,579.2176766883903,1858.6261586675387,16774.04665801997,1164.4325740845031,187312.68441231936
t47,17770.72838870007,1508.2,13508.9,34827.0,35363.53020342166,25807.5,363.575447197312,5474.173622543754,1127.5768862824275,3757.1,4867.0,3385.1592031409846,0.0,8501.407488501514,1677.2905672407358,109.85150140997582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,2353.1216491246596,1158.4353533767805,1509.6894350877305,15004.906872265019,1050.6911258087498,181120.5377441014
t48,16330.59246108706,1508.2,13508.9,34827.0,34319.29202211553,25807.5,0.0,4827.390960052001,416.0052956949413,3757.1,4867.0,1096.8663786506609,0.0,8501.407488501514,1677.2905672407358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,796.6421031902123,12913.457590294976,936.9496775329964,172648.49454436064
t49,21040.7,1508.2,13508.9,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2407.0191787360027,20910.099133871063,1050.7536408828241,202081.92560572937
t50,21040.7,1508.2,11484.979267485594,34827.0,44318.1,25807.5,1297.9,8966.8,4731.9,3757.1,4867.0,6390.3,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.5187767073471,3278.4,1283.8,2921.1,26330.145834606694,1020.9367996050373,205611.13433064416
t51,21040.7,1508.2,10514.08825423851,34827.0,39291.97306858407,25807.5,1297.9,8966.8,4570.741034997404,3757.1,4867.0,6390.3,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6433338585607,3278.4,1283.8,2814.523658931438,30297.904786640225,907.2578664033582,202984.58565589302
t52,21040.7,1508.2,10514.08825423851,34827.0,27226.96054669076,25807.5,1297.9,8966.8,4068.563987229325,3757.1,4867.0,5219.972356156464,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,3278.4,1283.8,2921.1,30297.904786640225,793.5789332016791,189807.02251639648
t53,21040.7,1508.2,6235.7857663952,34827.0,16011.995049424317,25807.5,1297.9,8966.8,3576.843345706675,3757.1,4867.0,3393.7480982805664,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.8183767100122,3278.4,1283.8,2525.083599721719,29490.721840608232,679.9,170019.04972908623
t54,21040.7,1508.2,6235.7857663952,34827.0,5393.069848356026,25807.5,1297.9,8966.8,3297.098288996709,3757.1,4867.0,3218.49944260355,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.041290496612,560.933381099368,1123.307929946903,29921.471687894882,566.2210667983209,154313.43902096857
t55,21040.7,1508.2,6235.7857663952,34827.0,5393.069848356026,25807.5,1297.9,8966.8,3243.698942332959,3757.1,4867.0,3218.49944260355,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,2246.615859893806,28921.12311909012,566.2210667983209,154382.99903544696
t56,21040.7,1508.2,9872.3428831976,34827.0,8852.75657245143,25807.5,1297.9,8966.8,3243.698942332959,3757.1,4867.0,4200.891080560504,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.5866677171214,1222.0412904966115,560.933381099368,2921.1,27528.541280026242,646.4327604501054,162117.27851057152
t57,21040.7,1508.2,9872.3428831976,34827.0,16185.319467766027,25807.5,1297.9,8966.8,3243.698942332959,3757.1,4867.0,5022.434603942539,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6433338585607,1222.0412904966115,1121.866762198736,2921.1,26260.63262241172,1164.4325740845031,170649.46613252876
t58,21040.7,1508.2,9872.3428831976,34827.0,23187.685499795047,25807.5,1297.9,8966.8,3243.698942332959,3757.1,4867.0,5999.494491335202,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1222.0412904966115,560.933381099368,2668.6823973355476,24408.33511847248,1164.4325740845031,176530.30023038888
t59,21040.7,1508.2,13508.9,34827.0,24106.30310146327,25807.5,1297.9,8966.8,3243.698942332959,3757.1,4867.0,6390.3,0.0,0.0,0.0,135.75365223954964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.7,1222.0412904966115,1121.866762198736,2921.1,20773.191967838164,1164.4325740845031,178654.4882906538
t60,21040.7,1508.2,13508.9,34827.0,30735.286677026714,25807.5,1297.9,8449.373870006499,3243.698942332959,3757.1,4867.0,6390.3,0.0,0.0,0.0,21.933919943683165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0566661414393,1222.0412904966115,560.933381099368,1487.097546824269,18448.256198090057,1050.7536408828241,178791.03213284444
t61,21040.7,1508.2,13508.9,34827.0,35808.555643053376,25807.5,1297.9,8449.373870006499,3243.698942332959,3757.1,4867.0,6390.3,0.0,0.0,0.0,21.933919943683165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.1133322828787,1222.0412904966115,1121.866762198736,1865.2870226111795,14965.781371692152,937.074707681145,181774.32686229923
t62,21040.7,1508.2,13508.9,34827.0,41110.663220725626,25807.5,1297.9,8449.373870006499,3115.5844924918356,3757.1,4867.0,6390.3,0.0,0.0,0.0,21.933919943683165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.169998424318,1222.0412904966115,722.8666189006319,1123.307929946903,12688.045999567745,823.3957744794659,183982.98311498333
