Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,1.1890386809241613e6,2.2084032848577388e6,395054.98188199144,7.590005868988138e6,743118.2624751508,637551.2464045971,2.4682504822718883e6,445972.5951730392,4.428284992326197e6,2.380895459143012e6,381474.7891596763,6.072104605645403e6,1.9837698464512022e6,257233.16112841168,231654.6509773987,3.141281290780801e7
t1,208.84,181.3453606295686,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,0.0,672.2387666377862,227.749851,64.0091859,68.85,3772.6642562673546
t2,208.84,384.8845034703648,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,0.0,496.8404226792012,227.749851,64.0091859,0.0,3731.955055149566
t3,208.84,182.4469266424724,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,0.0,317.21852688521005,227.749851,64.0091859,68.85,3418.745582527682
t4,208.84,456.07835453143036,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,0.0,510.1856549045784,227.749851,64.0091859,16.5871900197988,3833.081328455808
t5,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,11.939405685055885,278.4603722549059,227.749851,64.0091859,0.0,3660.918299189962
t6,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,0.0,205.6470690034399,227.749851,64.0091859,0.0,3576.16559025344
t7,208.84,519.7924445349837,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,0.0,587.8262319165801,227.749851,64.0091859,0.0,3957.8488054515637
t8,208.84,520.28839225,45.10615920000001,897.8922435,0.0,0.0,324.9769550761976,0.0,515.546052,294.92376070708195,25.49081075360658,496.38326294372575,144.23324920902468,64.0091859,0.0,3537.690071539636
t9,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,428.33162026391875,0.0,515.546052,329.152,44.682542021674365,317.27358023218795,227.749851,64.0091859,0.0,3686.566263767781
t10,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,53.13601875,805.0504951543611,227.749851,64.0091859,0.0,4228.705035154361
t11,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,47.578973200032884,930.7273338,227.749851,64.0091859,0.0,4348.8248282500335
t12,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,26.706398948230976,930.7273338,227.749851,64.0091859,0.0,4327.952253998231
t13,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,0.0,0.0,515.546052,329.152,29.744841044666074,930.7273338,227.749851,64.0091859,0.0,3856.7506960946657
t14,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,210.82416538373806,0.0,515.546052,329.152,30.174973420436892,930.7273338,227.749851,64.0091859,0.0,4068.0049938541747
t15,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,0.0,308.4511520278912,0.0,515.546052,329.152,14.280402620084013,930.7273338,227.749851,64.0091859,0.0,4149.737409697976
t16,208.84,477.8752443450896,45.10615920000001,897.8922435,87.6946374,0.0,474.24,71.41375666710043,515.546052,329.152,13.455014061898984,930.7273338,227.749851,64.0091859,0.0,4343.7014778740895
t17,208.84,247.2761172390162,45.10615920000001,897.8922435,87.6946374,54.55534839923805,474.24,0.0,515.546052,329.152,17.06613608572051,930.7273338,227.749851,64.0091859,68.85,4168.705064523975
t18,208.84,343.01976710728724,45.10615920000001,897.8922435,87.6946374,114.71618087885055,474.24,0.0,515.546052,329.152,5.7433142318787995,930.7273338,227.749851,64.0091859,68.85,4313.286725018017
t19,208.84,207.97809274141787,45.10615920000001,897.8922435,87.6946374,51.0076248161447,474.24,0.0,515.546052,329.152,12.443458047871685,930.7273338,227.749851,64.0091859,68.85,4121.236638405435
t20,208.84,308.77427616246894,45.10615920000001,897.8922435,87.6946374,18.530850602128073,474.24,0.0,515.546052,329.152,21.697444550505796,930.7273338,227.749851,64.0091859,68.85,4198.810034115103
t21,208.84,400.8431155813658,45.10615920000001,897.8922435,87.6946374,8.41457130664478,474.24,0.0,515.546052,329.152,4.647034162720179,930.7273338,227.749851,64.0091859,68.85,4263.712183850731
t22,208.84,218.01916135213983,45.10615920000001,897.8922435,87.6946374,0.0,474.24,0.0,515.546052,329.152,10.578769154917254,930.7273338,227.749851,64.0091859,68.85,4078.405393307057
t23,208.84,231.40157728295384,45.10615920000001,897.8922435,87.6946374,0.5139888835363243,474.24,0.0,515.546052,329.152,21.445567536502534,930.7273338,227.749851,64.0091859,68.85,4103.168596502993
t24,208.84,324.1662564709881,45.10615920000001,897.8922435,87.6946374,142.86462550390593,474.24,0.0,515.546052,329.152,19.86681117119115,930.7273338,227.749851,64.0091859,68.85,4336.705155946086
t25,208.84,163.7907926356468,45.10615920000001,897.8922435,87.6946374,232.32461714999997,474.24,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,4.939897081060788,68.85,4239.989602516708
t26,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,232.32461714999997,474.24,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,64.0091859,68.85,4655.55649095
t27,208.84,363.1138606497344,45.10615920000001,897.8922435,87.6946374,232.32461714999997,456.8367791500152,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,64.0091859,68.85,4480.97873849975
t28,208.84,269.2277314618186,45.10615920000001,897.8922435,87.6946374,232.32461714999997,474.24,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,60.10964390781601,68.85,4400.596288169634
t29,208.84,323.321573783024,45.10615920000001,897.8922435,87.6946374,232.32461714999997,474.24,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,64.0091859,68.85,4458.5896724830245
t30,208.84,316.5999024773811,45.10615920000001,897.8922435,87.6946374,232.32461714999997,474.24,0.0,515.546052,329.152,53.13601875,930.7273338,227.749851,64.0091859,68.85,4451.868001177382
t31,208.84,520.28839225,45.10615920000001,897.8922435,87.6946374,52.99218895164553,474.24,0.0,515.546052,329.152,33.94816487437255,930.7273338,227.749851,64.0091859,68.85,4457.0362088760185
t32,208.84,499.05520334655284,45.10615920000001,897.8922435,87.6946374,0.0,220.88867355960744,0.0,515.546052,329.152,36.234808917129925,930.7273338,227.749851,64.0091859,0.0,4062.89614862329
t33,208.84,274.40465687542587,45.10615920000001,897.8922435,87.6946374,0.0,0.0,0.0,515.546052,329.152,0.0,873.318642093499,227.749851,0.6172345432431394,0.0,3460.321476612168
t34,208.84,336.0883019041069,45.10615920000001,897.8922435,87.6946374,0.0,342.0591400598805,0.0,515.546052,329.152,0.0,634.7054330952853,227.749851,64.0091859,0.0,3688.843004059273
