Fuel,AnnualSum
No_fuel,0.0
AZ_coal,0.0
AZ_naturalgas,3.5481890494846284e8
AZ_uranium,3.5350587774724245e8
CA_N_naturalgas,8.058445874408464e7
CA_N_uranium,1.2421688917463314e-6
CA_S_naturalgas,7.018825139537826e7
MT_WY_CO_coal,5.524663538259532e8
MT_WY_CO_naturalgas,4.685115406839296e6
NM_coal,2.2903318618669987e7
NM_naturalgas,242910.34803461097
PNW_coal,0.0
PNW_naturalgas,4.5321998131031877e8
PNW_uranium,1.0384034249999985e8
UT_NV_coal,2.917278701808293e8
UT_NV_naturalgas,3.0294708936931896e8
CA_S_uranium,8.54195072007431e8
MT_WY_CO_uranium,8.362391463059447e-9
NM_uranium,-5.265211183713703e-9
UT_NV_uranium,4.4594761044932745e-8
None,0.0
