Period_Index,Rep_Period,Rep_Period_Index
1181,844,7
1182,1039,9
1183,1039,9
1184,844,7
1185,844,7
1186,844,7
1187,1039,9
1188,1039,9
1189,844,7
1190,844,7
1191,844,7
1192,764,6
1193,1039,9
1194,2035,24
1195,1039,9
1196,844,7
1197,844,7
1198,764,6
1199,764,6
1200,764,6
1201,2035,24
1202,764,6
1203,2035,24
1204,2035,24
1205,844,7
1206,844,7
1207,1039,9
1208,844,7
1209,1039,9
1210,764,6
1211,2035,24
1212,844,7
1213,844,7
1214,844,7
1215,844,7
1216,844,7
1217,844,7
1218,1039,9
1219,844,7
1220,844,7
1221,844,7
1222,2035,24
1223,844,7
1224,844,7
1225,844,7
1226,844,7
1227,2035,24
1228,2035,24
1229,2035,24
1230,2035,24
1231,2035,24
1232,1232,15
1233,844,7
1234,1039,9
1235,2035,24
1236,844,7
1237,844,7
1238,844,7
1239,764,6
1240,2035,24
1241,844,7
1242,844,7
1243,844,7
1244,2035,24
1245,2035,24
1246,2035,24
1247,2035,24
1248,2035,24
1249,2035,24
1250,1039,9
1251,2035,24
1252,2035,24
1253,2035,24
1254,2035,24
1255,844,7
1256,844,7
1257,844,7
1258,844,7
1259,2035,24
1260,2035,24
1261,2035,24
1262,844,7
1263,2035,24
1264,2035,24
1265,2035,24
1266,2035,24
1267,2035,24
1268,2035,24
1269,2035,24
1270,2035,24
1271,2035,24
1272,2035,24
1273,2035,24
1274,2035,24
1275,2035,24
1276,2035,24
1277,2035,24
1278,844,7
1279,844,7
1280,2035,24
1281,2035,24
1282,2035,24
1283,2035,24
1284,2035,24
1285,2035,24
1286,2035,24
1287,2035,24
1288,2035,24
1289,2035,24
1290,2035,24
1291,2035,24
1292,2035,24
1293,2035,24
1294,2035,24
1295,1295,16
1296,2035,24
1297,2035,24
1298,2035,24
1299,2035,24
1300,2035,24
1301,2035,24
1302,2035,24
1303,2035,24
1304,2035,24
1305,2035,24
1306,2035,24
1307,2035,24
1308,2035,24
1309,2035,24
1310,2035,24
1311,2035,24
1312,2035,24
1313,2035,24
1314,2035,24
1315,2035,24
1316,2035,24
1317,2035,24
1318,2035,24
1319,2035,24
1320,2035,24
1321,2035,24
1322,2035,24
1323,2035,24
1324,2035,24
1325,2035,24
1326,2035,24
1327,2035,24
1328,2035,24
1329,2035,24
1330,2035,24
1331,2035,24
1332,2035,24
1333,2035,24
1334,2035,24
1335,844,7
1336,844,7
1337,844,7
1338,2035,24
1339,2035,24
1340,2035,24
1341,2035,24
1342,2035,24
1343,844,7
1344,2035,24
1345,2035,24
1346,844,7
1347,844,7
1348,764,6
1349,2035,24
1350,2035,24
1351,2035,24
1352,2035,24
1353,2035,24
1354,2035,24
1355,2035,24
1356,2035,24
1357,1039,9
1358,2035,24
1359,2035,24
1360,844,7
1361,764,6
1362,764,6
1363,2035,24
1364,2035,24
1365,1365,17
1366,2035,24
1367,2035,24
1368,2035,24
1369,2035,24
1370,2035,24
1371,2035,24
1372,844,7
1373,844,7
1374,764,6
1375,764,6
1376,764,6
1377,764,6
1378,764,6
1379,764,6
1380,764,6
1381,764,6
1382,764,6
1383,764,6
1384,764,6
1385,764,6
1386,764,6
1387,764,6
1388,764,6
1389,764,6
1390,764,6
1391,1039,9
1392,1039,9
1393,844,7
1394,1039,9
1395,1039,9
1396,1039,9
1397,764,6
1398,844,7
1399,764,6
1400,764,6
1401,764,6
1402,764,6
1403,764,6
1404,764,6
1405,1039,9
1406,1039,9
1407,844,7
1408,1039,9
1409,764,6
1410,764,6
1411,764,6
1412,764,6
1413,1039,9
1414,1039,9
1415,1039,9
1416,1039,9
1417,1039,9
1418,1039,9
1419,844,7
1420,844,7
1421,1039,9
1422,844,7
1423,844,7
1424,764,6
1425,764,6
1426,1039,9
1427,844,7
1428,720,5
1429,720,5
1430,720,5
1431,720,5
1432,720,5
1433,720,5
1434,720,5
1435,720,5
1436,720,5
1437,720,5
1438,720,5
1439,720,5
1440,720,5
1441,720,5
1442,720,5
1443,720,5
1444,720,5
1445,720,5
1446,720,5
1447,720,5
1448,1448,18
1449,720,5
1450,720,5
1451,720,5
1452,720,5
1453,720,5
1454,720,5
1455,720,5
1456,720,5
1457,720,5
1458,1458,19
1459,1459,20
1460,720,5
1461,764,6
1462,764,6
1463,764,6
1464,1464,21
1465,764,6
1466,764,6
1467,764,6
1468,764,6
1469,764,6
1470,764,6
1471,764,6
1472,1039,9
1473,1039,9
1474,1039,9
1475,764,6
1476,1039,9
1477,1039,9
1478,764,6
1479,844,7
1480,764,6
1481,764,6
1482,1039,9
1483,764,6
1484,764,6
1485,764,6
1486,764,6
1487,764,6
1488,764,6
1489,764,6
1490,764,6
1491,844,7
1492,1492,22
1493,1493,23
1494,764,6
1495,1039,9
1496,1039,9
1497,844,7
1498,1039,9
1499,844,7
1500,764,6
1501,764,6
1502,764,6
1503,1039,9
1504,1039,9
1505,1039,9
1506,1039,9
1507,844,7
1508,844,7
1509,844,7
1510,844,7
1511,844,7
1512,764,6
1513,1039,9
1514,1039,9
1515,844,7
1516,844,7
1517,844,7
1518,844,7
1519,1039,9
1520,1039,9
1521,1039,9
1522,844,7
1523,844,7
1524,764,6
1525,764,6
1526,844,7
1527,844,7
1528,1039,9
1529,1039,9
1530,764,6
1531,2035,24
1532,1039,9
1533,1039,9
1534,1039,9
1535,844,7
1536,844,7
1537,1039,9
1538,844,7
1539,844,7
1540,844,7
1541,844,7
1542,1039,9
1543,844,7
1544,844,7
1545,844,7
1546,1039,9
1547,844,7
1548,2035,24
1549,1039,9
1550,1039,9
1551,2035,24
1552,844,7
1553,844,7
1554,1039,9
1555,1039,9
1556,844,7
1557,844,7
1558,844,7
1559,844,7
1560,1039,9
1561,1039,9
1562,2035,24
1563,844,7
1564,844,7
1565,1039,9
1566,2035,24
1567,844,7
1568,844,7
1569,2035,24
1570,844,7
1571,844,7
1572,2035,24
1573,2035,24
1574,844,7
1575,844,7
1576,844,7
1577,2035,24
1578,844,7
1579,844,7
1580,844,7
1581,844,7
1582,2035,24
1583,2035,24
1584,2035,24
1585,2035,24
1586,2035,24
1587,844,7
1588,844,7
1589,844,7
1590,844,7
1591,2035,24
1592,2035,24
1593,2035,24
1594,844,7
1595,844,7
1596,844,7
1597,844,7
1598,844,7
1599,844,7
1600,2035,24
1601,2035,24
1602,2035,24
1603,844,7
1604,844,7
1605,1039,9
1606,844,7
1607,844,7
1608,844,7
1609,844,7
1610,844,7
1611,844,7
1612,844,7
1613,844,7
1614,2035,24
1615,2035,24
1616,2035,24
1617,844,7
1618,2035,24
1619,2035,24
1620,2035,24
1621,2035,24
1622,2035,24
1623,2035,24
1624,2035,24
1625,2035,24
1626,2035,24
1627,844,7
1628,2035,24
1629,844,7
1630,844,7
1631,2035,24
1632,2035,24
1633,2035,24
1634,844,7
1635,2035,24
1636,2035,24
1637,2035,24
1638,2035,24
1639,844,7
1640,844,7
1641,2035,24
1642,2035,24
1643,2035,24
1644,2035,24
1645,2035,24
1646,2035,24
1647,2035,24
1648,2035,24
1649,2035,24
1650,2035,24
1651,2035,24
1652,2035,24
1653,2035,24
1654,2035,24
1655,2035,24
1656,2035,24
1657,2035,24
1658,2035,24
1659,2035,24
1660,2035,24
1661,2035,24
1662,2035,24
1663,2035,24
1664,2035,24
1665,2035,24
1666,2035,24
1667,2035,24
1668,2035,24
1669,2035,24
1670,2035,24
1671,2035,24
1672,2035,24
1673,2035,24
1674,2035,24
1675,2035,24
1676,2035,24
1677,2035,24
1678,2035,24
1679,2035,24
1680,2035,24
1681,2035,24
1682,2035,24
1683,2035,24
1684,2035,24
1685,2035,24
1686,2035,24
1687,2035,24
1688,2035,24
1689,2035,24
1690,2035,24
1691,2035,24
1692,2035,24
1693,2035,24
1694,2035,24
1695,2035,24
1696,2035,24
1697,2035,24
1698,2035,24
1699,2035,24
1700,2035,24
1701,2035,24
1702,2035,24
1703,2035,24
1704,2035,24
1705,2035,24
1706,2035,24
1707,2035,24
1708,2035,24
1709,2035,24
1710,2035,24
1711,2035,24
1712,2035,24
1713,2035,24
1714,2035,24
1715,2035,24
1716,2035,24
1717,2035,24
1718,2035,24
1719,2035,24
1720,764,6
1721,764,6
1722,2035,24
1723,2035,24
1724,2035,24
1725,2035,24
1726,2035,24
1727,2035,24
1728,2035,24
1729,2035,24
1730,2035,24
1731,2035,24
1732,2035,24
1733,2035,24
1734,2035,24
1735,2035,24
1736,2035,24
1737,844,7
1738,844,7
1739,844,7
1740,1039,9
1741,764,6
1742,764,6
1743,1039,9
1744,1039,9
1745,764,6
1746,764,6
1747,764,6
1748,764,6
1749,2035,24
1750,764,6
1751,764,6
1752,764,6
1753,764,6
1754,764,6
1755,764,6
1756,764,6
1757,1039,9
1758,844,7
1759,844,7
1760,764,6
1761,764,6
1762,764,6
1763,764,6
1764,1039,9
1765,844,7
1766,1039,9
1767,1039,9
1768,844,7
1769,844,7
1770,764,6
1771,764,6
1772,764,6
1773,764,6
1774,764,6
1775,1039,9
1776,844,7
1777,1039,9
1778,1039,9
1779,764,6
1780,764,6
1781,1039,9
1782,844,7
1783,764,6
1784,764,6
1785,1039,9
1786,1039,9
1787,1039,9
1788,1039,9
1789,1039,9
1790,764,6
1791,1039,9
1792,764,6
1793,764,6
1794,1039,9
1795,844,7
1796,720,5
1797,720,5
1798,720,5
1799,720,5
1800,720,5
1801,720,5
1802,720,5
1803,720,5
1804,720,5
1805,720,5
1806,720,5
1807,720,5
1808,720,5
1809,720,5
1810,720,5
1811,720,5
1812,720,5
1813,720,5
1814,720,5
1815,720,5
1816,720,5
1817,720,5
1818,720,5
1819,720,5
1820,720,5
1821,720,5
1822,720,5
1823,720,5
1824,1039,9
1825,720,5
1826,764,6
1827,1039,9
1828,764,6
1829,764,6
1830,764,6
1831,764,6
1832,764,6
1833,764,6
1834,764,6
1835,764,6
1836,764,6
1837,764,6
1838,764,6
1839,1039,9
1840,1039,9
1841,844,7
1842,1039,9
1843,1039,9
1844,1039,9
1845,1039,9
1846,844,7
1847,1039,9
1848,764,6
1849,1039,9
1850,1039,9
1851,1039,9
1852,844,7
1853,764,6
1854,1039,9
1855,764,6
1856,764,6
1857,1039,9
1858,1039,9
1859,764,6
1860,764,6
1861,764,6
1862,764,6
1863,764,6
1864,764,6
1865,764,6
1866,764,6
1867,764,6
1868,764,6
1869,844,7
1870,764,6
1871,1039,9
1872,764,6
1873,764,6
1874,1039,9
1875,844,7
1876,764,6
1877,1039,9
1878,1039,9
1879,844,7
1880,1039,9
1881,1039,9
1882,764,6
1883,844,7
1884,844,7
1885,1039,9
1886,844,7
1887,844,7
1888,1039,9
1889,764,6
1890,1039,9
1891,844,7
1892,844,7
1893,764,6
1894,764,6
1895,1039,9
1896,1039,9
1897,1039,9
1898,1039,9
1899,1039,9
1900,1039,9
1901,1039,9
1902,844,7
1903,844,7
1904,1039,9
1905,1039,9
1906,1039,9
1907,1039,9
1908,2035,24
1909,1039,9
1910,844,7
1911,844,7
1912,1039,9
1913,1039,9
1914,1039,9
1915,1039,9
1916,844,7
1917,844,7
1918,844,7
1919,1039,9
1920,1039,9
1921,844,7
1922,844,7
1923,764,6
1924,2035,24
1925,2035,24
1926,2035,24
1927,844,7
1928,844,7
1929,844,7
1930,844,7
1931,764,6
1932,2035,24
1933,2035,24
1934,844,7
1935,2035,24
1936,2035,24
1937,2035,24
1938,2035,24
1939,2035,24
1940,2035,24
1941,2035,24
1942,844,7
1943,844,7
1944,2035,24
1945,2035,24
1946,1039,9
1947,844,7
1948,2035,24
1949,844,7
1950,844,7
1951,844,7
1952,2035,24
1953,2035,24
1954,2035,24
1955,2035,24
1956,2035,24
1957,2035,24
1958,2035,24
1959,2035,24
1960,2035,24
1961,2035,24
1962,2035,24
1963,844,7
1964,844,7
1965,2035,24
1966,2035,24
1967,2035,24
1968,844,7
1969,844,7
1970,844,7
1971,844,7
1972,844,7
1973,2035,24
1974,2035,24
1975,2035,24
1976,2035,24
1977,2035,24
1978,2035,24
1979,844,7
1980,2035,24
1981,844,7
1982,844,7
1983,2035,24
1984,2035,24
1985,844,7
1986,844,7
1987,2035,24
1988,2035,24
1989,2035,24
1990,2035,24
1991,2035,24
