Zone,1
t1,66.1110593260511
t2,67.39105932605112
t3,68.19610747723526
t4,64.55105932605112
t5,64.23105932605111
t6,66.14353525045904
t7,69.00601117486698
t8,68.48353525045904
t9,59.39601117486698
t10,47.08105932605112
t11,43.64105932605111
t12,42.338583401643184
t13,41.206107477235264
t14,39.17353525045905
t15,44.256107477235254
t16,51.57353525045904
t17,61.421059326051115
t18,81.60105932605111
t19,80.42601117486699
t20,79.33105932605112
t21,74.94601117486698
t22,74.69858340164319
t23,71.02105932605112
t24,68.55353525045903
t25,66.40858340164318
t26,65.31105932605112
t27,64.03353525045904
t28,65.56610747723525
t29,64.31601117486699
t30,69.55610747723527
t31,75.68353525045904
t32,76.48105932605112
t33,69.09858340164318
t34,59.788583401643194
t35,56.73105932605112
t36,55.72858340164319
t37,52.81601117486698
t38,53.29601117486698
t39,55.83353525045905
t40,61.106011174866985
t41,73.36858340164319
t42,96.69610747723526
t43,91.44858340164319
t44,85.40601117486699
t45,83.51858340164318
t46,80.74610747723526
t47,74.72601117486697
t48,72.26601117486697
t49,95.04610747723527
t50,66.26353525045904
t51,64.91858340164319
t52,64.6785834016432
t53,66.09610747723526
t54,68.26105932605111
t55,77.49353525045905
t56,77.57858340164319
t57,68.34105932605111
t58,63.59858340164319
t59,59.82601117486698
t60,58.881059326051115
t61,56.50601117486697
t62,59.13610747723526
t63,61.01105932605111
t64,65.62353525045904
t65,77.40353525045904
t66,98.49353525045905
t67,94.80858340164319
t68,87.48601117486699
t69,85.28601117486697
t70,80.56601117486699
t71,78.2385834016432
t72,75.40610747723527
t73,72.19353525045904
t74,72.07610747723525
t75,66.78105932605112
t76,67.11610747723526
t77,67.66858340164319
t78,71.55105932605112
t79,80.37601117486697
t80,81.44858340164319
t81,68.24105932605111
t82,62.21610747723525
t83,59.338583401643184
t84,56.53601117486698
t85,55.45353525045905
t86,54.866011174866976
t87,58.201059326051116
t88,64.42610747723526
t89,74.08601117486698
t90,94.73601117486697
t91,94.04353525045904
t92,86.83353525045905
t93,84.24353525045903
t94,79.70601117486699
t95,77.20105932605111
t96,73.58601117486698
t97,94.24105932605111
t98,72.51601117486697
t99,68.49601117486698
t100,67.84610747723526
t101,66.13601117486698
t102,69.42601117486699
t103,76.58610747723526
t104,81.50610747723528
t105,69.86858340164319
t106,63.243535250459054
t107,62.14610747723526
t108,60.41858340164318
t109,59.00858340164319
t110,60.55858340164318
t111,62.448583401643184
t112,67.98610747723527
t113,75.69105932605112
t114,86.47858340164319
t115,84.74601117486698
t116,80.67353525045904
t117,77.78105932605112
