Time,Weight
1,4.428571428571429
2,4.428571428571429
3,4.428571428571429
4,4.428571428571429
5,4.428571428571429
6,4.428571428571429
7,4.428571428571429
8,4.428571428571429
9,4.428571428571429
10,4.428571428571429
11,4.428571428571429
12,4.428571428571429
13,4.428571428571429
14,4.428571428571429
15,4.428571428571429
16,4.428571428571429
17,4.428571428571429
18,4.428571428571429
19,4.428571428571429
20,4.428571428571429
21,4.428571428571429
22,4.428571428571429
23,4.428571428571429
24,4.428571428571429
25,4.428571428571429
26,4.428571428571429
27,4.428571428571429
28,4.428571428571429
29,4.428571428571429
30,4.428571428571429
31,4.428571428571429
32,4.428571428571429
33,4.428571428571429
34,4.428571428571429
35,4.428571428571429
36,4.428571428571429
37,4.428571428571429
38,4.428571428571429
39,4.428571428571429
40,4.428571428571429
41,4.428571428571429
42,4.428571428571429
43,4.428571428571429
44,4.428571428571429
45,4.428571428571429
46,4.428571428571429
47,4.428571428571429
48,4.428571428571429
49,4.428571428571429
50,4.428571428571429
51,4.428571428571429
52,4.428571428571429
53,4.428571428571429
54,4.428571428571429
55,4.428571428571429
56,4.428571428571429
57,4.428571428571429
58,4.428571428571429
59,4.428571428571429
60,4.428571428571429
61,4.428571428571429
62,4.428571428571429
63,4.428571428571429
64,4.428571428571429
65,4.428571428571429
66,4.428571428571429
67,4.428571428571429
68,4.428571428571429
69,4.428571428571429
70,4.428571428571429
71,4.428571428571429
72,4.428571428571429
73,4.428571428571429
74,4.428571428571429
75,4.428571428571429
76,4.428571428571429
77,4.428571428571429
78,4.428571428571429
79,4.428571428571429
80,4.428571428571429
81,4.428571428571429
82,4.428571428571429
83,4.428571428571429
84,4.428571428571429
85,4.428571428571429
86,4.428571428571429
87,4.428571428571429
88,4.428571428571429
89,4.428571428571429
90,4.428571428571429
91,4.428571428571429
92,4.428571428571429
93,4.428571428571429
94,4.428571428571429
95,4.428571428571429
96,4.428571428571429
97,4.428571428571429
98,4.428571428571429
99,4.428571428571429
100,4.428571428571429
101,4.428571428571429
102,4.428571428571429
103,4.428571428571429
104,4.428571428571429
105,4.428571428571429
106,4.428571428571429
