Resource,Scarlet,Hybrid_Solar_Test,DaggettSolarPower3,Total
t1355,96.6,0.0,49.97058823529411,146.5705882352941
t1356,96.6,0.0,50.0,146.6
t1357,96.6,0.0,50.0,146.6
t1358,96.6,0.0,48.65,145.25
t1359,96.6,0.0,50.0,146.6
t1360,96.6,0.0,50.0,146.6
t1361,96.6,0.0,50.0,146.6
t1362,96.6,0.0,50.0,146.6
t1363,91.10000000000001,0.0,45.1,136.20000000000002
t1364,49.2,0.0,11.75,60.95
t1365,1.0999999999999999,0.0,0.0,1.0999999999999999
t1366,0.0,0.0,0.0,0.0
t1367,0.0,0.0,0.0,0.0
t1368,0.0,0.0,0.0,0.0
t1369,0.0,0.0,0.0,0.0
t1370,0.0,0.0,0.0,0.0
t1371,0.0,0.0,0.0,0.0
t1372,0.0,0.0,0.0,0.0
t1373,0.0,0.0,0.0,0.0
t1374,0.0,0.0,0.0,0.0
t1375,0.0,0.0,0.0,0.0
t1376,0.3,0.0,1.4500000000000002,1.7500000000000002
t1377,44.2,0.0,29.25,73.45
t1378,94.0,0.0,50.0,144.0
t1379,96.6,0.0,50.0,146.6
t1380,96.6,0.0,50.0,146.6
t1381,96.6,0.0,50.0,146.6
t1382,96.6,0.0,50.0,146.6
t1383,96.6,0.0,50.0,146.6
t1384,96.6,0.0,50.0,146.6
t1385,96.6,0.0,50.0,146.6
t1386,96.6,0.0,50.0,146.6
t1387,87.0,0.0,42.15,129.15
t1388,40.9,0.0,11.200000000000001,52.1
t1389,0.5,0.0,0.0,0.5
t1390,0.0,0.0,0.0,0.0
t1391,0.0,0.0,0.0,0.0
t1392,0.0,0.0,0.0,0.0
t1393,0.0,0.0,0.0,0.0
t1394,0.0,0.0,0.0,0.0
t1395,0.0,0.0,0.0,0.0
t1396,0.0,0.0,0.0,0.0
t1397,0.0,0.0,0.0,0.0
t1398,0.0,0.0,0.0,0.0
t1399,0.0,0.0,0.0,0.0
t1400,0.0,0.0,1.4000000000000001,1.4000000000000001
t1401,39.900000000000006,0.0,28.499999999999996,68.4
t1402,70.6,0.0,50.0,120.6
t1403,62.5,0.0,50.0,112.5
t1404,65.2,0.0,50.0,115.2
t1405,60.4,0.0,50.0,110.4
t1406,85.1,0.0,50.0,135.1
t1407,96.6,0.0,50.0,146.6
t1408,96.6,0.0,50.0,146.6
t1409,96.6,0.0,50.0,146.6
t1410,96.6,0.0,50.0,146.6
t1411,93.7,0.0,40.949999999999996,134.65
t1412,48.3,0.0,9.45,57.75
t1413,0.8999999999999999,0.0,0.0,0.8999999999999999
t1414,0.0,0.0,0.0,0.0
t1415,0.0,0.0,0.0,0.0
t1416,0.0,0.0,0.0,0.0
t1417,0.0,0.0,0.0,0.0
t1418,0.0,0.0,0.0,0.0
t1419,0.0,0.0,0.0,0.0
t1420,0.0,0.0,0.0,0.0
t1421,0.0,0.0,0.0,0.0
t1422,0.0,0.0,0.0,0.0
t1423,0.0,0.0,0.0,0.0
t1424,0.5,0.0,1.4000000000000001,1.9000000000000001
t1425,50.8,0.0,26.650000000000002,77.45
t1426,96.6,0.0,49.8,146.39999999999998
t1427,96.6,0.0,50.0,146.6
t1428,96.6,0.0,50.0,146.6
t1429,96.6,0.0,50.0,146.6
t1430,96.6,0.0,46.949999999999996,143.54999999999998
t1431,96.6,0.0,46.75,143.35
t1432,96.6,0.0,49.2,145.8
t1433,96.6,0.0,50.0,146.6
t1434,96.6,0.0,50.0,146.6
t1435,89.0,0.0,42.4,131.4
t1436,40.2,0.0,9.0,49.2
t1437,0.2,0.0,0.0,0.2
t1438,0.0,0.0,0.0,0.0
t1439,0.0,0.0,0.0,0.0
t1440,0.0,0.0,0.0,0.0
t1441,0.0,0.0,0.0,0.0
t1442,0.0,0.0,0.0,0.0
t1443,0.0,0.0,0.0,0.0
t1444,0.0,0.0,0.0,0.0
t1445,0.0,0.0,0.0,0.0
t1446,0.0,0.0,0.0,0.0
t1447,0.0,0.0,0.0,0.0
t1448,0.0,0.0,1.4500000000000002,1.4500000000000002
t1449,4.8,0.0,25.45,30.25
t1450,25.4,0.0,49.2,74.6
t1451,80.7,0.0,50.0,130.7
t1452,95.7,0.0,50.0,145.7
t1453,96.1,0.0,50.0,146.1
t1454,93.4,0.0,50.0,143.4
t1455,92.7,0.0,50.0,142.7
t1456,76.1,0.0,50.0,126.1
t1457,25.900000000000002,0.0,50.0,75.9
t1458,72.7,0.0,50.0,122.7
t1459,69.39999999999999,0.0,42.8,112.19999999999999
t1460,22.2,0.0,9.8,32.0
t1461,0.0,0.0,0.0,0.0
t1462,0.0,0.0,0.0,0.0
t1463,0.0,0.0,0.0,0.0
t1464,0.0,0.0,0.0,0.0
t1465,0.0,0.0,0.0,0.0
t1466,0.0,0.0,0.0,0.0
t1467,0.0,0.0,0.0,0.0
t1468,0.0,0.0,0.0,0.0
t1469,0.0,0.0,0.0,0.0
t1470,0.0,0.0,0.0,0.0
t1471,0.0,0.0,0.0,0.0
t1472,0.0,0.0,0.8500000000000001,0.8500000000000001
t1473,24.9,0.0,25.0,49.9
t1474,69.3,0.0,25.0,94.3
t1475,82.39999999999999,0.0,45.085294117647045,127.48529411764704
t1476,73.7,0.0,50.0,123.7
t1477,91.0,0.0,50.0,141.0
t1478,66.0,0.0,50.0,116.0
t1479,51.5,0.0,50.0,101.5
t1480,23.0,0.0,50.0,73.0
t1481,41.3,0.0,50.0,91.3
t1482,93.2,0.0,49.9,143.1
t1483,85.1,0.0,40.050000000000004,125.15
t1484,36.8,0.0,9.2,46.0
t1485,0.0,0.0,0.0,0.0
t1486,0.0,0.0,0.0,0.0
t1487,0.0,0.0,0.0,0.0
t1488,0.0,0.0,0.0,0.0
t1489,0.0,0.0,0.0,0.0
t1490,0.0,0.0,0.0,0.0
t1491,0.0,0.0,0.0,0.0
t1492,0.0,0.0,0.0,0.0
t1493,0.0,0.0,0.0,0.0
t1494,0.0,0.0,0.0,0.0
t1495,0.0,0.0,0.0,0.0
t1496,0.0,0.0,0.35000000000000003,0.35000000000000003
t1497,37.8,0.0,11.4,49.199999999999996
t1498,90.3,0.0,46.650000000000006,136.95
t1499,96.6,0.0,50.0,146.6
t1500,96.6,0.0,50.0,146.6
t1501,96.6,0.0,50.0,146.6
t1502,96.6,0.0,50.0,146.6
t1503,96.6,0.0,50.0,146.6
t1504,96.6,0.0,50.0,146.6
t1505,96.6,0.0,50.0,146.6
t1506,94.0,0.0,50.0,144.0
t1507,79.3,0.0,43.45,122.75
t1508,28.4,0.0,9.25,37.65
t1509,0.0,0.0,0.0,0.0
t1510,0.0,0.0,0.0,0.0
t1511,0.0,0.0,0.0,0.0
t1512,0.0,0.0,0.0,0.0
t1513,0.0,0.0,0.0,0.0
t1514,0.0,0.0,0.0,0.0
t1515,0.0,0.0,0.0,0.0
t1516,0.0,0.0,0.0,0.0
t1517,0.0,0.0,0.0,0.0
t1518,0.0,0.0,0.0,0.0
t1519,0.0,0.0,0.0,0.0
t1520,0.0,0.0,0.0,0.0
t1521,2.4,0.0,13.0,15.4
t1522,15.0,0.0,39.35,54.35
t1523,90.0,0.0,48.0,138.0
t1524,36.199999999999996,0.0,49.55,85.75
t1525,47.3,0.0,48.4,95.69999999999999
t1526,94.19999999999999,0.0,49.1,143.29999999999998
t1527,83.8,0.0,48.449999999999996,132.25
t1528,22.7,0.0,46.550000000000004,69.25
t1529,53.1,0.0,47.65,100.75
t1530,74.3,0.0,45.45,119.75
t1531,70.89999999999999,0.0,19.650000000000002,90.55
t1532,6.4,0.0,0.75,7.15
t1533,0.0,0.0,0.0,0.0
t1534,0.0,0.0,0.0,0.0
t1535,0.0,0.0,0.0,0.0
t1536,0.0,0.0,0.0,0.0
t1537,0.0,0.0,0.0,0.0
t1538,0.0,0.0,0.0,0.0
t1539,0.0,0.0,0.0,0.0
t1540,0.0,0.0,0.0,0.0
t1541,0.0,0.0,0.0,0.0
t1542,0.0,0.0,0.0,0.0
t1543,0.0,0.0,0.0,0.0
t1544,0.0,0.0,0.0,0.0
t1545,20.0,0.0,13.950000000000001,33.95
t1546,84.39999999999999,0.0,46.45,130.85
t1547,96.6,0.0,50.0,146.6
t1548,96.6,0.0,48.85,145.45
t1549,95.0,0.0,46.150000000000006,141.15
t1550,91.10000000000001,0.0,45.35,136.45000000000002
t1551,90.7,0.0,46.85,137.55
t1552,91.0,0.0,49.0,140.0
t1553,95.3,0.0,50.0,145.3
t1554,90.8,0.0,43.6,134.4
t1555,68.10000000000001,0.0,19.45,87.55000000000001
t1556,5.800000000000001,0.0,0.44999999999999996,6.250000000000001
t1557,0.0,0.0,0.0,0.0
t1558,0.0,0.0,0.0,0.0
t1559,0.0,0.0,0.0,0.0
t1560,0.0,0.0,0.0,0.0
t1561,0.0,0.0,0.0,0.0
t1562,0.0,0.0,0.0,0.0
t1563,0.0,0.0,0.0,0.0
t1564,0.0,0.0,0.0,0.0
t1565,0.0,0.0,0.0,0.0
t1566,0.0,0.0,0.0,0.0
t1567,0.0,0.0,0.0,0.0
t1568,0.0,0.0,0.0,0.0
t1569,20.599999999999998,0.0,15.15,35.75
t1570,84.8,0.0,46.75,131.55
t1571,96.6,0.0,50.0,146.6
t1572,96.6,0.0,50.0,146.6
t1573,93.89999999999999,0.0,50.0,143.89999999999998
t1574,89.5,0.0,49.6,139.1
t1575,89.5,0.0,50.0,139.5
t1576,90.5,0.0,50.0,140.5
t1577,94.6,0.0,50.0,144.6
t1578,92.10000000000001,0.0,48.1,140.20000000000002
t1579,71.1,0.0,20.9,92.0
t1580,6.0,0.0,0.65,6.65
t1581,0.0,0.0,0.0,0.0
t1582,0.0,0.0,0.0,0.0
t1583,0.0,0.0,0.0,0.0
t1584,0.0,0.0,0.0,0.0
t1585,0.0,0.0,0.0,0.0
t1586,0.0,0.0,0.0,0.0
t1587,0.0,0.0,0.0,0.0
t1588,0.0,0.0,0.0,0.0
t1589,0.0,0.0,0.0,0.0
t1590,0.0,0.0,0.0,0.0
t1591,0.0,0.0,0.0,0.0
t1592,0.0,0.0,0.0,0.0
t1593,4.1000000000000005,0.0,14.499999999999998,18.599999999999998
t1594,75.0,0.0,46.9,121.9
t1595,72.3,0.0,50.0,122.3
t1596,79.4,0.0,48.75,128.15
t1597,79.4,0.0,47.9,127.30000000000001
t1598,88.9,0.0,46.800000000000004,135.70000000000002
t1599,91.4,0.0,46.5,137.9
t1600,91.60000000000001,0.0,45.65,137.25
t1601,92.9,0.0,48.199999999999996,141.1
t1602,56.89999999999999,0.0,45.1,102.0
t1603,57.4,0.0,19.85,77.25
t1604,4.8,0.0,0.5,5.3
t1605,0.0,0.0,0.0,0.0
t1606,0.0,0.0,0.0,0.0
t1607,0.0,0.0,0.0,0.0
t1608,0.0,0.0,0.0,0.0
t1609,0.0,0.0,0.0,0.0
t1610,0.0,0.0,0.0,0.0
t1611,0.0,0.0,0.0,0.0
t1612,0.0,0.0,0.0,0.0
t1613,0.0,0.0,0.0,0.0
t1614,0.0,0.0,0.0,0.0
t1615,0.0,0.0,0.0,0.0
t1616,0.0,0.0,0.0,0.0
t1617,18.4,0.0,15.35,33.75
t1618,84.0,0.0,48.1,132.1
t1619,96.6,0.0,50.0,146.6
t1620,96.6,0.0,46.607806198088475,143.20780619808846
t1621,93.30000000000001,0.0,50.0,143.3
t1622,90.4,0.0,44.09333780442519,134.4933378044252
t1623,91.3,0.0,50.0,141.3
t1624,90.0,0.0,50.0,140.0
t1625,92.9,0.0,46.300000000000004,139.20000000000002
t1626,88.9,0.0,44.25,133.15
t1627,59.599999999999994,0.0,18.95,78.55
t1628,2.7,0.0,0.5499999999999999,3.25
t1629,0.0,0.0,0.0,0.0
t1630,0.0,0.0,0.0,0.0
t1631,0.0,0.0,0.0,0.0
t1632,0.0,0.0,0.0,0.0
t1633,0.0,0.0,0.0,0.0
t1634,0.0,0.0,0.0,0.0
t1635,0.0,0.0,0.0,0.0
t1636,0.0,0.0,0.0,0.0
t1637,0.0,0.0,0.0,0.0
t1638,0.0,0.0,0.0,0.0
t1639,0.0,0.0,0.0,0.0
t1640,0.0,0.0,0.0,0.0
t1641,10.7,0.0,14.499999999999998,25.199999999999996
t1642,69.39999999999999,0.0,48.35,117.75
t1643,77.81215482001278,0.0,34.567073687279596,112.37922850729237
t1644,92.4,0.0,25.10939690095569,117.5093969009557
t1645,84.11137459175191,0.0,50.0,134.1113745917519
t1646,85.0,0.0,49.3,134.3
t1647,86.2,0.0,50.0,136.2
t1648,85.0,0.0,49.85,134.85
t1649,89.60000000000001,0.0,48.5,138.10000000000002
t1650,83.1,0.0,43.25,126.35
t1651,53.5,0.0,17.8,71.3
t1652,2.0,0.0,0.0,2.0
t1653,0.0,0.0,0.0,0.0
t1654,0.0,0.0,0.0,0.0
t1655,0.0,0.0,0.0,0.0
t1656,0.0,0.0,0.0,0.0
t1657,0.0,0.0,0.0,0.0
t1658,0.0,0.0,0.0,0.0
t1659,0.0,0.0,0.0,0.0
t1660,0.0,0.0,0.0,0.0
t1661,0.0,0.0,0.0,0.0
t1662,0.0,0.0,0.0,0.0
t1663,0.0,0.0,0.0,0.0
t1664,0.0,0.0,0.0,0.0
t1665,13.700000000000001,0.0,13.5,27.200000000000003
t1666,76.9,0.0,44.75,121.65
t1667,88.23477459175191,0.0,25.0,113.23477459175191
t1668,53.15784298541534,0.0,47.75,100.90784298541534
t1669,82.73091183459738,0.0,42.784362757154526,125.5152745917519
t1670,87.0,0.0,45.300000000000004,132.3
t1671,89.0,0.0,46.550000000000004,135.55
t1672,90.8,0.0,48.4,139.2
t1673,91.0,0.0,49.15,140.15
t1674,86.0,0.0,44.4,130.4
t1675,55.7,0.0,18.15,73.85
t1676,2.5,0.0,0.0,2.5
t1677,0.0,0.0,0.0,0.0
t1678,0.0,0.0,0.0,0.0
t1679,0.0,0.0,0.0,0.0
t1680,0.0,0.0,0.0,0.0
t1681,0.0,0.0,0.0,0.0
t1682,0.0,0.0,0.0,0.0
t1683,0.0,0.0,0.0,0.0
t1684,0.0,0.0,0.0,0.0
t1685,0.0,0.0,0.0,0.0
t1686,0.0,0.0,0.0,0.0
t1687,0.0,0.0,0.0,0.0
t1688,1.2,0.0,1.0999999999999999,2.3
t1689,42.699999999999996,0.0,12.25,54.949999999999996
t1690,74.4,0.0,31.0,105.4
t1691,78.8,0.0,25.900000000000002,104.7
t1692,74.3,0.0,39.550000000000004,113.85
t1693,73.9,0.0,33.45,107.35000000000001
t1694,73.0,0.0,14.899999999999999,87.9
t1695,73.9,0.0,27.950000000000003,101.85000000000001
t1696,71.8,0.0,37.6,109.4
t1697,57.3,0.0,36.449999999999996,93.75
t1698,5.800000000000001,0.0,4.9,10.700000000000001
t1699,0.0,0.0,0.0,0.0
t1700,0.0,0.0,0.0,0.0
t1701,0.0,0.0,0.0,0.0
t1702,0.0,0.0,0.0,0.0
t1703,0.0,0.0,0.0,0.0
t1704,0.0,0.0,0.0,0.0
t1705,0.0,0.0,0.0,0.0
t1706,0.0,0.0,0.0,0.0
t1707,0.0,0.0,0.0,0.0
t1708,0.0,0.0,0.0,0.0
t1709,0.0,0.0,0.0,0.0
t1710,0.0,0.0,0.0,0.0
t1711,0.0,0.0,0.0,0.0
t1712,0.2,0.0,2.55,2.75
t1713,25.3,0.0,34.8,60.099999999999994
t1714,65.8,0.0,45.65,111.44999999999999
t1715,75.4,0.0,43.5,118.9
t1716,74.3,0.0,41.449999999999996,115.75
t1717,72.2,0.0,37.2,109.4
t1718,72.7,0.0,37.85,110.55000000000001
t1719,74.0,0.0,43.25,117.25
t1720,72.1,0.0,37.4,109.5
t1721,56.00000000000001,0.0,26.75,82.75
t1722,11.200000000000001,0.0,3.95,15.150000000000002
t1723,0.0,0.0,0.0,0.0
t1724,0.0,0.0,0.0,0.0
t1725,0.0,0.0,0.0,0.0
t1726,0.0,0.0,0.0,0.0
t1727,0.0,0.0,0.0,0.0
t1728,0.0,0.0,0.0,0.0
t1729,0.0,0.0,0.0,0.0
t1730,0.0,0.0,0.0,0.0
t1731,0.0,0.0,0.0,0.0
t1732,0.0,0.0,0.0,0.0
t1733,0.0,0.0,0.0,0.0
t1734,0.0,0.0,0.0,0.0
t1735,0.0,0.0,0.0,0.0
t1736,1.5,0.0,4.3999999999999995,5.8999999999999995
t1737,47.199999999999996,0.0,37.55,84.75
t1738,78.60000000000001,0.0,46.949999999999996,125.55000000000001
t1739,81.5,0.0,46.1,127.6
t1740,78.0,0.0,43.5,121.5
t1741,74.5,0.0,41.349999999999994,115.85
t1742,74.7,0.0,41.699999999999996,116.4
t1743,77.4,0.0,42.449999999999996,119.85
t1744,78.60000000000001,0.0,41.15,119.75
t1745,68.4,0.0,31.35,99.75
t1746,16.5,0.0,4.75,21.25
t1747,0.0,0.0,0.0,0.0
t1748,0.0,0.0,0.0,0.0
t1749,0.0,0.0,0.0,0.0
t1750,0.0,0.0,0.0,0.0
t1751,0.0,0.0,0.0,0.0
t1752,0.0,0.0,0.0,0.0
t1753,0.0,0.0,0.0,0.0
t1754,0.0,0.0,0.0,0.0
t1755,0.0,0.0,0.0,0.0
t1756,0.0,0.0,0.0,0.0
t1757,0.0,0.0,0.0,0.0
t1758,0.0,0.0,0.0,0.0
t1759,0.0,0.0,0.0,0.0
t1760,1.6,0.0,4.35,5.949999999999999
t1761,47.099999999999994,0.0,32.9,80.0
t1762,78.8,0.0,44.3,123.1
t1763,80.80000000000001,0.0,45.15,125.95000000000002
t1764,77.2,0.0,42.8,120.0
t1765,73.3,0.0,42.4,115.69999999999999
t1766,72.0,0.0,43.5,115.5
t1767,74.2,0.0,45.25,119.45
t1768,64.1,0.0,45.35,109.44999999999999
t1769,32.4,0.0,35.35,67.75
t1770,12.3,0.0,3.8,16.1
t1771,0.0,0.0,0.0,0.0
t1772,0.0,0.0,0.0,0.0
t1773,0.0,0.0,0.0,0.0
t1774,0.0,0.0,0.0,0.0
t1775,0.0,0.0,0.0,0.0
t1776,0.0,0.0,0.0,0.0
t1777,0.0,0.0,0.0,0.0
t1778,0.0,0.0,0.0,0.0
t1779,0.0,0.0,0.0,0.0
t1780,0.0,0.0,0.0,0.0
t1781,0.0,0.0,0.0,0.0
t1782,0.0,0.0,0.0,0.0
t1783,0.0,0.0,0.0,0.0
t1784,2.5,0.0,4.1000000000000005,6.6000000000000005
t1785,58.9,0.0,35.5,94.4
t1786,89.5,0.0,46.5,136.0
t1787,88.1,0.0,45.65,133.75
t1788,82.89999999999999,0.0,43.45,126.35
t1789,77.8,0.0,42.55,120.35
t1790,78.60000000000001,0.0,43.2,121.80000000000001
t1791,82.19999999999999,0.0,44.5,126.69999999999999
t1792,85.8,0.0,44.65,130.45
t1793,79.10000000000001,0.0,35.25,114.35000000000001
t1794,20.8,0.0,4.35,25.15
t1795,0.0,0.0,0.0,0.0
t1796,0.0,0.0,0.0,0.0
t1797,0.0,0.0,0.0,0.0
t1798,0.0,0.0,0.0,0.0
t1799,0.0,0.0,0.0,0.0
t1800,0.0,0.0,0.0,0.0
t1801,0.0,0.0,0.0,0.0
t1802,0.0,0.0,0.0,0.0
t1803,0.0,0.0,0.0,0.0
t1804,0.0,0.0,0.0,0.0
t1805,0.0,0.0,0.0,0.0
t1806,0.0,0.0,0.0,0.0
t1807,0.0,0.0,0.0,0.0
t1808,1.2,0.0,2.4,3.5999999999999996
t1809,49.9,0.0,28.65,78.55
t1810,83.3,0.0,34.849999999999994,118.14999999999999
t1811,84.1,0.0,41.85,125.94999999999999
t1812,79.5,0.0,36.6,116.1
t1813,74.8,0.0,34.699999999999996,109.5
t1814,75.3,0.0,26.8,102.1
t1815,78.5,0.0,37.55,116.05
t1816,80.9,0.0,31.25,112.15
t1817,70.8,0.0,6.0,76.8
t1818,15.4,0.0,2.0,17.4
t1819,0.0,0.0,0.0,0.0
t1820,0.0,0.0,0.0,0.0
t1821,0.0,0.0,0.0,0.0
t1822,0.0,0.0,0.0,0.0
t1823,0.0,0.0,0.0,0.0
t1824,0.0,0.0,0.0,0.0
t1825,0.0,0.0,0.0,0.0
t1826,0.0,0.0,0.0,0.0
t1827,0.0,0.0,0.0,0.0
t1828,0.0,0.0,0.0,0.0
t1829,0.0,0.0,0.0,0.0
t1830,0.0,0.0,0.0,0.0
t1831,0.0,0.0,0.0,0.0
t1832,0.7000000000000001,0.0,3.0,3.7
t1833,43.4,0.0,20.4,63.8
t1834,78.60000000000001,0.0,42.8,121.4
t1835,80.7,0.0,36.95,117.65
t1836,76.6,0.0,23.400000000000002,100.0
t1837,71.89999999999999,0.0,38.35,110.25
t1838,73.1,0.0,43.4,116.5
t1839,75.5,0.0,43.75,119.25
t1840,76.4,0.0,44.2,120.60000000000001
t1841,64.4,0.0,34.0,98.4
t1842,13.100000000000001,0.0,3.6999999999999997,16.8
t1843,0.0,0.0,0.0,0.0
t1844,0.0,0.0,0.0,0.0
t1845,0.0,0.0,0.0,0.0
t1846,0.0,0.0,0.0,0.0
t1847,0.0,0.0,0.0,0.0
t1848,0.0,0.0,0.0,0.0
t1849,0.0,0.0,0.0,0.0
t1850,0.0,0.0,0.0,0.0
t1851,0.0,0.0,0.0,0.0
t1852,0.0,0.0,0.0,0.0
t1853,0.0,0.0,0.0,0.0
t1854,0.0,0.0,0.0,0.0
t1855,0.0,0.0,0.0,0.0
t1856,0.0,0.0,0.0,0.0
t1857,15.299999999999999,0.0,16.400000000000002,31.700000000000003
t1858,65.7,0.0,40.35,106.05000000000001
t1859,71.89999999999999,0.0,41.349999999999994,113.24999999999999
t1860,68.5,0.0,38.95,107.45
t1861,63.800000000000004,0.0,35.55,99.35
t1862,63.5,0.0,37.85,101.35
t1863,64.60000000000001,0.0,40.2,104.80000000000001
t1864,59.4,0.0,40.6,100.0
t1865,36.7,0.0,16.950000000000003,53.650000000000006
t1866,1.0999999999999999,0.0,0.5499999999999999,1.65
t1867,0.0,0.0,0.0,0.0
t1868,0.0,0.0,0.0,0.0
t1869,0.0,0.0,0.0,0.0
t1870,0.0,0.0,0.0,0.0
t1871,0.0,0.0,0.0,0.0
t1872,0.0,0.0,0.0,0.0
t1873,0.0,0.0,0.0,0.0
t1874,0.0,0.0,0.0,0.0
t1875,0.0,0.0,0.0,0.0
t1876,0.0,0.0,0.0,0.0
t1877,0.0,0.0,0.0,0.0
t1878,0.0,0.0,0.0,0.0
t1879,0.0,0.0,0.0,0.0
t1880,0.0,0.0,0.44999999999999996,0.44999999999999996
t1881,14.799999999999999,0.0,19.8,34.6
t1882,63.800000000000004,0.0,42.199999999999996,106.0
t1883,71.3,0.0,41.55,112.85
t1884,67.7,0.0,38.7,106.4
t1885,62.4,0.0,36.9,99.3
t1886,64.0,0.0,38.0,102.0
t1887,68.10000000000001,0.0,40.65,108.75
t1888,71.0,0.0,41.8,112.8
t1889,57.9,0.0,24.9,82.8
t1890,5.6000000000000005,0.0,0.8,6.4
t1891,0.0,0.0,0.0,0.0
t1892,0.0,0.0,0.0,0.0
t1893,0.0,0.0,0.0,0.0
t1894,0.0,0.0,0.0,0.0
t1895,0.0,0.0,0.0,0.0
t1896,0.0,0.0,0.0,0.0
t1897,0.0,0.0,0.0,0.0
t1898,0.0,0.0,0.0,0.0
t1899,0.0,0.0,0.0,0.0
t1900,0.0,0.0,0.0,0.0
t1901,0.0,0.0,0.0,0.0
t1902,0.0,0.0,0.0,0.0
t1903,0.0,0.0,0.0,0.0
t1904,0.0,0.0,0.0,0.0
t1905,11.200000000000001,0.0,16.8,28.0
t1906,56.00000000000001,0.0,41.5,97.5
t1907,65.4,0.0,40.65,106.05000000000001
t1908,63.800000000000004,0.0,38.05,101.85
t1909,59.599999999999994,0.0,36.65,96.25
t1910,60.4,0.0,37.8,98.19999999999999
t1911,61.6,0.0,40.550000000000004,102.15
t1912,57.099999999999994,0.0,41.85,98.94999999999999
t1913,36.5,0.0,22.5,59.0
t1914,0.8999999999999999,0.0,0.95,1.8499999999999999
t1915,0.0,0.0,0.0,0.0
t1916,0.0,0.0,0.0,0.0
t1917,0.0,0.0,0.0,0.0
t1918,0.0,0.0,0.0,0.0
t1919,0.0,0.0,0.0,0.0
t1920,0.0,0.0,0.0,0.0
t1921,0.0,0.0,0.0,0.0
t1922,0.0,0.0,0.0,0.0
t1923,0.0,0.0,0.0,0.0
t1924,0.0,0.0,0.0,0.0
t1925,0.0,0.0,0.0,0.0
t1926,0.0,0.0,0.0,0.0
t1927,0.0,0.0,0.0,0.0
t1928,0.0,0.0,0.0,0.0
t1929,3.3000000000000003,0.0,15.299999999999999,18.599999999999998
t1930,25.1,0.0,42.449999999999996,67.55
t1931,49.1,0.0,41.5,90.6
t1932,53.6,0.0,37.9,91.5
t1933,51.7,0.0,37.5,89.2
t1934,53.5,0.0,38.4,91.9
t1935,54.400000000000006,0.0,41.199999999999996,95.6
t1936,49.8,0.0,42.8,92.6
t1937,30.8,0.0,26.900000000000002,57.7
t1938,0.8999999999999999,0.0,1.05,1.95
t1939,0.0,0.0,0.0,0.0
t1940,0.0,0.0,0.0,0.0
t1941,0.0,0.0,0.0,0.0
t1942,0.0,0.0,0.0,0.0
t1943,0.0,0.0,0.0,0.0
t1944,0.0,0.0,0.0,0.0
t1945,0.0,0.0,0.0,0.0
t1946,0.0,0.0,0.0,0.0
t1947,0.0,0.0,0.0,0.0
t1948,0.0,0.0,0.0,0.0
t1949,0.0,0.0,0.0,0.0
t1950,0.0,0.0,0.0,0.0
t1951,0.0,0.0,0.0,0.0
t1952,0.0,0.0,0.0,0.0
t1953,15.299999999999999,0.0,1.9,17.2
t1954,67.60000000000001,0.0,6.4,74.00000000000001
t1955,74.3,0.0,24.3,98.6
t1956,69.89999999999999,0.0,33.800000000000004,103.69999999999999
t1957,63.4,0.0,34.599999999999994,98.0
t1958,64.1,0.0,33.75,97.85
t1959,65.0,0.0,32.550000000000004,97.55000000000001
t1960,68.4,0.0,40.400000000000006,108.80000000000001
t1961,35.5,0.0,24.15,59.65
t1962,3.5000000000000004,0.0,0.95,4.45
t1963,0.0,0.0,0.0,0.0
t1964,0.0,0.0,0.0,0.0
t1965,0.0,0.0,0.0,0.0
t1966,0.0,0.0,0.0,0.0
t1967,0.0,0.0,0.0,0.0
t1968,0.0,0.0,0.0,0.0
t1969,0.0,0.0,0.0,0.0
t1970,0.0,0.0,0.0,0.0
t1971,0.0,0.0,0.0,0.0
t1972,0.0,0.0,0.0,0.0
t1973,0.0,0.0,0.0,0.0
t1974,0.0,0.0,0.0,0.0
t1975,0.0,0.0,0.0,0.0
t1976,0.0,0.0,0.0,0.0
t1977,5.0,0.0,9.0,14.0
t1978,24.3,0.0,23.3,47.6
t1979,52.2,0.0,41.15,93.35
t1980,69.69999999999999,0.0,39.2,108.89999999999999
t1981,66.3,0.0,37.15,103.44999999999999
t1982,66.7,0.0,37.95,104.65
t1983,71.7,0.0,39.300000000000004,111.0
t1984,74.5,0.0,42.199999999999996,116.69999999999999
t1985,63.6,0.0,26.05,89.65
t1986,7.1,0.0,1.05,8.15
t1987,0.0,0.0,0.0,0.0
t1988,0.0,0.0,0.0,0.0
t1989,0.0,0.0,0.0,0.0
t1990,0.0,0.0,0.0,0.0
t1991,0.0,0.0,0.0,0.0
t1992,0.0,0.0,0.0,0.0
t1993,0.0,0.0,0.0,0.0
t1994,0.0,0.0,0.0,0.0
t1995,0.0,0.0,0.0,0.0
t1996,0.0,0.0,0.0,0.0
t1997,0.0,0.0,0.0,0.0
t1998,0.0,0.0,0.0,0.0
t1999,0.0,0.0,0.0,0.0
t2000,0.0,0.0,0.0,0.0
t2001,15.7,0.0,1.2,16.9
t2002,68.4,0.0,4.25,72.65
t2003,74.6,0.0,7.6499999999999995,82.25
t2004,69.8,0.0,9.0,78.8
t2005,64.7,0.0,6.950000000000001,71.65
t2006,65.2,0.0,6.2,71.4
