Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,2.7466997362219407e6,1.8552232560827828e6,163893.05903837772,5.314008006760984e6,528082.6880385218,720299.768585998,3.147167614762974e6,2.0752830350292663e6,6.00683557011e6,1.414500223104293e6,601365.5622963818,4.728078299654403e6,1.4237809711191757e6,587043.1908061638,231303.1500859403,3.1543564131697208e7
t1,417.68,128.42114846956915,45.10615920000001,897.8922435,87.6946374,0.0,516.3204705481352,336.2523197015944,1031.124052,329.152,9.472614168564824,930.7273338,227.749851,128.0009859,13.466892198516899,5099.0607078863795
t2,417.68,162.37977290950903,45.10615920000001,897.8922435,87.6946374,161.25570567049587,482.26445971485003,336.2523197015944,1031.124052,329.152,31.453808343632666,930.7273338,227.749851,128.0009859,0.0,5268.733329140082
t3,417.68,356.94335252934326,45.10615920000001,897.8922435,87.6946374,171.0031997180495,517.7273123730066,336.2523197015944,1031.124052,329.152,35.41225939497124,930.7273338,227.749851,128.0009859,0.0,5512.465706516964
t4,417.68,226.75183267467017,45.10615920000001,897.8922435,87.6946374,95.56744133748217,539.3174748340888,336.2523197015944,1031.124052,329.152,31.184582386906783,930.7273338,227.749851,128.0009859,0.0,5324.200913734742
t5,417.68,150.3527371102337,45.10615920000001,897.8922435,87.6946374,8.877402761086872,575.3082273803413,336.2523197015944,1031.124052,329.152,22.723122415191806,930.7273338,227.749851,128.0009859,0.0,5188.641072168447
t6,417.68,303.478240531017,45.10615920000001,897.8922435,87.6946374,77.6743631019056,551.8921297585598,336.25231970159444,1031.124052,329.152,34.36234783088156,930.7273338,227.749851,128.0009859,68.85,5467.636663723958
t7,417.68,520.28839225,45.10615920000001,897.8922435,87.6946374,232.32461714999997,432.6241094218796,336.25231970159444,1031.124052,329.152,62.48581349978383,930.7273338,227.749851,128.0009859,68.85,5747.952514823258
t8,417.68,0.0,0.0,468.82168956632927,87.6946374,0.0,303.8780087916493,336.25231970159444,982.4041316695116,110.48461895688027,12.561622346706043,766.0239844543253,227.749851,128.0009859,0.0,3841.551849786996
t9,417.68,150.14606747562,0.0,490.1651055436064,87.6946374,0.0,727.7893529267188,336.25231970159444,0.0,329.152,1.584958848095551,0.0,227.749851,0.0,0.0,2768.214292895635
t10,417.68,391.4832661664751,0.0,323.6406897506757,87.6946374,0.0,727.7893529267188,336.25231970159444,0.0,141.16994652200842,13.976092592168033,0.0,227.749851,0.0,0.0,2667.436156059641
t11,417.68,481.0261549018511,0.0,166.4069136380072,0.0,0.0,727.7893529267188,336.25231970159444,0.0,190.43852975660838,21.37376222719471,0.0,96.80875964421777,0.0,0.0,2437.775792796192
t12,417.68,439.79908692107085,0.0,302.3328804602346,23.90537860214536,0.0,727.7893529267188,336.25231970159444,0.0,329.152,42.358165310287596,0.0,227.749851,0.0,0.0,2847.0190349220516
t13,417.68,512.9488705185437,0.0,219.19414617433102,0.0,0.0,664.1754952299341,336.25231970159444,0.0,329.152,52.085258841195945,0.0,72.36396262437715,0.0,0.0,2603.8520530899764
t14,417.68,485.6520278485979,0.0,202.2695316340737,0.0,0.0,321.02710587815307,336.25231970159444,56.23490901277891,329.152,57.93953078528405,0.0,16.921765419374786,0.0,0.0,2223.129190279857
t15,414.7281635298056,505.6695204195947,0.0,553.4357045537944,0.0,0.0,375.11953562097125,336.25231970159444,322.6692118955061,329.152,81.9333672165121,211.03230440165586,0.0,0.0,0.0,3129.992127339435
