Resource,Zone,region,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,cluster
Northern_California_Solar_96,0,None,1,0,0,0,0,76092.42526680001,0,0
Northern_California_Wind_159,0,None,1,0,0,5.7915,5.7915,110266.0388,0,0
Northern_California_Wind_26,0,None,1,0,0,1456.761,1456.761,112138.7318,0,0
Northern_California_Wind_35,0,None,1,0,0,0,0,118762.15,0,0
Northern_California_Wind_5,0,None,1,0,0,229.345,229.345,113700.7708,0,0
Northern_California_Wind_5_EO,0,None,1,0,0,300,300,113700.7708,0,0
Northern_California_Wind_76,0,None,1,0,0,138.224,138.224,111560.8505,0,0
Northern_California_Wind_83,0,None,1,0,0,7.3359,7.3359,112333.10167060001,0,0
Northern_Nevada_Geothermal_19,0,None,1,0,0,0,0,519649.9668,0,0
Oceano_Calendar_group,0,None,1,0,0,0,0,65898.84795,0,0
Oro Loma_El_Nido_group,0,None,1,0,0,0,0,9583.646617,0,0
Pacific_Northwest_Geothermal_5,0,None,1,0,0,13,13,511390.8558,0,0
Panoche_Oro_Loma_group,0,None,1,0,0,588,588,0,0,0
Pardee_Sylmar_group,0,None,1,0,0,0,0,33990,0,0
Red_Bluff_230_group,0,None,1,0,0,0,0,5330.25,0,0
Riverside_East_Pumped_Storage_59,0,None,1,0,0,0,0,226259.6426,0,0
Riverside_Flow_Battery_129,0,None,1,0,0,0,0,247877.892,0,0
Riverside_Flow_Battery_59,0,None,1,0,0,0,0,247877.892,0,0
Riverside_Flow_Battery_60,0,None,1,0,0,0,0,247877.892,0,0
Riverside_Flow_Battery_9,0,None,1,0,0,0,0,247877.892,0,0
Riverside_Li_Battery_4hr_129,0,None,1,0,0,0,0,122603.4726,0,0
Riverside_Li_Battery_4hr_59,0,None,1,0,0,0,0,122603.4726,0,0
Riverside_Li_Battery_4hr_60,0,None,1,0,0,0,0,122603.4726,0,0
Riverside_Li_Battery_4hr_9,0,None,1,0,0,0,0,122603.4726,0,0
Riverside_Li_Battery_8hr_129,0,None,1,0,0,0,0,202043.4726,0,0
Riverside_Li_Battery_8hr_59,0,None,1,0,0,0,0,202043.4726,0,0
Riverside_Li_Battery_8hr_60,0,None,1,0,0,0,0,202043.4726,0,0
Riverside_Li_Battery_8hr_9,0,None,1,0,0,0,0,202043.4726,0,0
Riverside_Solar_129,0,None,1,0,0,214.085817,214.085817,66318.60483,0,0
Riverside_Solar_59,0,None,1,0,0,0,0,68469.60465,0,0
Riverside_Solar_60,0,None,1,0,0,0,0,69099.41474,0,0
Riverside_Solar_9,0,None,1,0,0,444.916,444.916,67421.19924,0,0
Riverside_West_Pumped_Storage_9,0,None,1,0,0,477,477,226259.6426,0,0
Rocklin_Pleasant_Grove_group,0,None,1,0,0,0,0,16389.67468,0,0
San_Diego_Pumped_Storage_119,0,None,1,0,0,0,0,226259.6426,0,0
San_Luis_Rey_San_Onofre_group,0,None,1,0,0,0,0,2877.748035,0,0
Semitropic_Midway_group,0,None,1,0,0,0,0,110599.686,0,0
Serrano_Alberhill_Valley_group,0,None,1,0,0,4327,4327,0,0,0
Silvergate_Bay_Blvd_group,0,None,1,0,0,287.881,287.881,584.4155869,0,0
Silvergate_Old_Town_group,0,None,1,0,0,0,0,10416.80412,0,0
Smyrna _Q1984_group,0,None,1,0,0,0,0,29685.58952,0,0
Solano_Wind_122,0,None,1,0,0,0,0,105360.8134,0,0
Solano_Wind_126,0,None,1,0,0,75.815,75.815,103988.4793,0,0
Solano_Wind_85,0,None,1,0,0,0,0,104958.22366250001,0,0
Solano_Wind_94,0,None,1,0,0,28.185,28.185,103178.34,0,0
South_Magunden_Off_Peak_group,0,None,1,0,0,0,0,3059.1,0,0
South_Magunden_On_Peak_group,0,None,1,0,0,0,0,201993.30000000002,0,0
Southern_NV_Eldorado_Flow_Battery_15,0,None,1,0,0,0,0,247324.3633,0,0
Southern_NV_Eldorado_Flow_Battery_16,0,None,1,0,0,0,0,247324.3633,0,0
Southern_NV_Eldorado_Flow_Battery_19,0,None,1,0,0,0,0,247324.3633,0,0
Southern_NV_Eldorado_Flow_Battery_2,0,None,1,0,0,0,0,247324.3633,0,0
Southern_NV_Eldorado_Flow_Battery_40,0,None,1,0,0,0,0,247324.3633,0,0
Southern_NV_Eldorado_Flow_Battery_42,0,None,1,0,0,0,0,247324.3633,0,0
Southern_NV_Eldorado_Li_Battery_4hr_15,0,None,1,0,0,1230.038,1230.038,121710.9108,0,0
Southern_NV_Eldorado_Li_Battery_4hr_16,0,None,1,0,0,135.773,135.773,121710.9108,0,0
Southern_NV_Eldorado_Li_Battery_4hr_19,0,None,1,0,0,0,0,121710.9108,0,0
Southern_NV_Eldorado_Li_Battery_4hr_2,0,None,1,0,0,0,0,121710.9108,0,0
Southern_NV_Eldorado_Li_Battery_4hr_40,0,None,1,0,0,0,0,121710.9108,0,0
Southern_NV_Eldorado_Li_Battery_4hr_42,0,None,1,0,0,857.138,857.138,121710.9108,0,0
Southern_NV_Eldorado_Li_Battery_8hr_15,0,None,1,0,0,0,0,201150.9108,0,0
Southern_NV_Eldorado_Li_Battery_8hr_16,0,None,1,0,0,0,0,201150.9108,0,0
Southern_NV_Eldorado_Li_Battery_8hr_19,0,None,1,0,0,0,0,201150.9108,0,0
Southern_NV_Eldorado_Li_Battery_8hr_2,0,None,1,0,0,0,0,201150.9108,0,0
Southern_NV_Eldorado_Li_Battery_8hr_40,0,None,1,0,0,0,0,201150.9108,0,0
Southern_NV_Eldorado_Li_Battery_8hr_42,0,None,1,0,0,0,0,201150.9108,0,0
Southern_NV_Eldorado_Solar_15,0,None,1,0,0,216.023,216.023,58373.22326,0,0
Southern_NV_Eldorado_Solar_16,0,None,1,0,0,2393.726,2393.726,55926.893741199994,0,0
Southern_NV_Eldorado_Solar_19,0,None,1,0,0,0,0,58849.4165,0,0
Southern_NV_Eldorado_Solar_2,0,None,1,0,0,0,0,60091.38975,0,0
Southern_NV_Eldorado_Solar_2_EO,0,None,1,0,0,330,330,60091.38975,0,0
Southern_NV_Eldorado_Solar_40,0,None,1,0,0,0,0,56802.551636899996,0,0
Southern_NV_Eldorado_Solar_42,0,None,1,0,0,0,0,59605.82467,0,0
Southern_NV_Eldorado_Wind_15,0,None,1,0,0,62.70289,62.70289,92204.8165,0,0
Southern_NV_Eldorado_Wind_16,0,None,1,0,0,328.9585,328.9585,88383.60852,0,0
Southern_NV_Eldorado_Wind_2,0,None,1,0,0,319.53765,319.53765,91889.81026,0,0
Southern_PGAE_Adiabatic_CAES_12,0,None,1,0,0,0,0,183811.76330420002,0,0
Southern_PGAE_Flow_Battery_102,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_109,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_111,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_117,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_118,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_12,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_124,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_136,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_139,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_140,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_145,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_147,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_148,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_151,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_152,0,None,1,0,0,56.582,56.582,247877.892,0,0
Southern_PGAE_Flow_Battery_154,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_160,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_161,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_162,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_163,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_164,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_165,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_168,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_169,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_17,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_170,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_173,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_174,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_175,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_176,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_177,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_181,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_22,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_23,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_24,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_27,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_3,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_33,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_34,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_37,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_39,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_43,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_45,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_46,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_47,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_49,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_52,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_54,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_61,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_69,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_72,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_74,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_75,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_79,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_8,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_93,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_95,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_98,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Flow_Battery_99,0,None,1,0,0,0,0,247877.892,0,0
Southern_PGAE_Li_Battery_4hr_102,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_109,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_111,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_117,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_118,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_12,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_124,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_136,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_139,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_140,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_145,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_147,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_148,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_151,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_152,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_154,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_160,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_161,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_162,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_163,0,None,1,0,0,547,547,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_164,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_165,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_168,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_169,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_17,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_170,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_173,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_174,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_175,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_176,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_177,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_181,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_22,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_23,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_24,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_27,0,None,1,0,0,442.264,442.264,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_3,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_33,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_34,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_37,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_39,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_43,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_45,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_46,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_47,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_49,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_52,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_54,0,None,1,0,0,1812.418,1812.418,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_61,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_69,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_72,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_74,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_75,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_79,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_8,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_93,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_95,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_98,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_4hr_99,0,None,1,0,0,0,0,122603.4726,0,0
Southern_PGAE_Li_Battery_8hr_102,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_109,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_111,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_117,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_118,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_12,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_124,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_136,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_139,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_140,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_145,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_147,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_148,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_151,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_152,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_154,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_160,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_161,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_162,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_163,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_164,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_165,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_168,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_169,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_17,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_170,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_173,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_174,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_175,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_176,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_177,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_181,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_22,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_23,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_24,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_27,0,None,1,0,0,229.736,229.736,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_3,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_33,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_34,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_37,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_39,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_43,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_45,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_46,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_47,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_49,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_52,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_54,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_61,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_69,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_72,0,None,1,0,0,595.67,595.67,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_74,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_75,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_79,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_8,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_93,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_95,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_98,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Li_Battery_8hr_99,0,None,1,0,0,0,0,202043.4726,0,0
Southern_PGAE_Solar_102,0,None,1,0,0,0,0,67168.76992,0,0
Southern_PGAE_Solar_109,0,None,1,0,0,0,0,73691.83364,0,0
Southern_PGAE_Solar_111,0,None,1,0,0,0,0,68070.37744,0,0
Southern_PGAE_Solar_117,0,None,1,0,0,0,0,68946.90021,0,0
Southern_PGAE_Solar_118,0,None,1,0,0,0,0,68024.56876,0,0
Southern_PGAE_Solar_12,0,None,1,0,0,0,0,72051.68099,0,0
Southern_PGAE_Solar_124,0,None,1,0,0,0,0,74272.17804,0,0
Southern_PGAE_Solar_136,0,None,1,0,0,0,0,67968.91032,0,0
Southern_PGAE_Solar_139,0,None,1,0,0,0,0,73119.57692,0,0
Southern_PGAE_Solar_140,0,None,1,0,0,0,0,67196.26447420001,0,0
Southern_PGAE_Solar_145,0,None,1,0,0,0,0,68964.61094849999,0,0
Southern_PGAE_Solar_147,0,None,1,0,0,0,0,67520.05036,0,0
Southern_PGAE_Solar_148,0,None,1,0,0,0,0,68176.80734,0,0
Southern_PGAE_Solar_151,0,None,1,0,0,0,0,68054.89517,0,0
Southern_PGAE_Solar_152,0,None,1,0,0,0,0,68266.62555299999,0,0
Southern_PGAE_Solar_154,0,None,1,0,0,0,0,55258.971537800004,0,0
Southern_PGAE_Solar_160,0,None,1,0,0,0,0,67839.64782,0,0
Southern_PGAE_Solar_161,0,None,1,0,0,0,0,70134.72284,0,0
Southern_PGAE_Solar_162,0,None,1,0,0,0,0,72615.37995,0,0
Southern_PGAE_Solar_163,0,None,1,0,0,0,0,69328.74004,0,0
Southern_PGAE_Solar_164,0,None,1,0,0,0,0,69949.36631699999,0,0
Southern_PGAE_Solar_165,0,None,1,0,0,0,0,67934.85180039999,0,0
Southern_PGAE_Solar_168,0,None,1,0,0,0,0,65408.212830699995,0,0
Southern_PGAE_Solar_169,0,None,1,0,0,0,0,69615.41997,0,0
Southern_PGAE_Solar_17,0,None,1,0,0,0,0,67892.97261,0,0
Southern_PGAE_Solar_170,0,None,1,0,0,0,0,73867.00444,0,0
Southern_PGAE_Solar_173,0,None,1,0,0,0,0,68830.02721,0,0
Southern_PGAE_Solar_174,0,None,1,0,0,0,0,71428.27949700001,0,0
Southern_PGAE_Solar_175,0,None,1,0,0,0,0,65598.9977,0,0
Southern_PGAE_Solar_176,0,None,1,0,0,0,0,67396.73904,0,0
Southern_PGAE_Solar_177,0,None,1,0,0,0,0,68137.0969,0,0
Southern_PGAE_Solar_181,0,None,1,0,0,0,0,69306.26063,0,0
Southern_PGAE_Solar_22,0,None,1,0,0,0,0,67739.90271210001,0,0
Southern_PGAE_Solar_23,0,None,1,0,0,0,0,67195.24280820001,0,0
Southern_PGAE_Solar_24,0,None,1,0,0,0,0,70861.16876680001,0,0
Southern_PGAE_Solar_27,0,None,1,0,0,0,0,66682.72213,0,0
Southern_PGAE_Solar_3,0,None,1,0,0,0,0,66357.06932159999,0,0
Southern_PGAE_Solar_33,0,None,1,0,0,0,0,70531.71206,0,0
Southern_PGAE_Solar_34,0,None,1,0,0,0,0,58272.41272,0,0
Southern_PGAE_Solar_37,0,None,1,0,0,0,0,69151.01739,0,0
Southern_PGAE_Solar_39,0,None,1,0,0,0,0,67088.75319,0,0
Southern_PGAE_Solar_43,0,None,1,0,0,0,0,68436.18534,0,0
Southern_PGAE_Solar_45,0,None,1,0,0,0,0,67541.99884419999,0,0
Southern_PGAE_Solar_46,0,None,1,0,0,0,0,65662.89694,0,0
Southern_PGAE_Solar_47,0,None,1,0,0,0,0,69466.90203,0,0
Southern_PGAE_Solar_49,0,None,1,0,0,0,0,66525.97633,0,0
Southern_PGAE_Solar_52,0,None,1,0,0,0,0,65918.69784,0,0
Southern_PGAE_Solar_54,0,None,1,0,0,0,0,73522.42857,0,0
Southern_PGAE_Solar_61,0,None,1,0,0,0,0,72564.90092,0,0
Southern_PGAE_Solar_69,0,None,1,0,0,0,0,58487.066302800005,0,0
Southern_PGAE_Solar_72,0,None,1,0,0,0,0,67183.27796689999,0,0
Southern_PGAE_Solar_74,0,None,1,0,0,0,0,65979.93614,0,0
Southern_PGAE_Solar_75,0,None,1,0,0,0,0,65396.391664999996,0,0
Southern_PGAE_Solar_79,0,None,1,0,0,0,0,67546.40916360001,0,0
Southern_PGAE_Solar_8,0,None,1,0,0,405.066,405.066,56827.008914399994,0,0
Southern_PGAE_Solar_93,0,None,1,0,0,0,0,57040.54912,0,0
Southern_PGAE_Solar_95,0,None,1,0,0,0,0,69403.96638449999,0,0
Southern_PGAE_Solar_98,0,None,1,0,0,0,0,73744.70411,0,0
Southern_PGAE_Solar_99,0,None,1,0,0,0,0,69310.9911,0,0
Subacco_group,0,None,1,0,0,0,0,80608.69565,0,0
Talega_230_group,0,None,1,0,0,0,0,8869.886415,0,0
Tehachapi_Adiabatic_CAES_13,0,None,1,0,0,200,200,183811.76330420002,0,0
Tehachapi_Flow_Battery_101,0,None,1,0,0,0,0,247877.892,0,0
Tehachapi_Flow_Battery_125,0,None,1,0,0,0,0,247877.892,0,0
Tehachapi_Flow_Battery_13,0,None,1,0,0,0,0,247877.892,0,0
Tehachapi_Flow_Battery_28,0,None,1,0,0,0,0,247877.892,0,0
Tehachapi_Flow_Battery_32,0,None,1,0,0,159.793,159.793,247877.892,0,0
Tehachapi_Flow_Battery_66,0,None,1,0,0,0,0,247877.892,0,0
