Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,0,60.91,0,60.91
2,0,59.35,0,59.35
3,0,57.02,0,57.02
4,0,56.01,0,56.01
5,0,58.18,0,58.18
6,0,60.94,0,60.94
7,0,60.96,0,60.96
8,0,60.96,0,60.96
9,0,35.11,0,35.11
10,0,32.56,0,32.56
11,0,32.55,0,32.55
12,0,32.47,0,32.47
13,0,32.46,0,32.46
14,0,32.46,0,32.46
15,0,32.46,0,32.46
16,0,34.89,0,34.89
17,0,77.2,0,77.2
18,0,80.67,0,80.67
19,0,81.23,0,81.23
20,0,81.12,0,81.12
21,0,80.67,0,80.67
22,0,80.67,0,80.67
23,0,79.99,0,79.99
24,0,73.96,0,73.96
25,0,66.9,0,66.9
26,0,61.25,0,61.25
27,0,56.52,0,56.52
28,0,54.74,0,54.74
29,0,54.8,0,54.8
30,0,62.92,0,62.92
31,0,70.75,0,70.75
32,0,70.8,0,70.8
33,0,46.47,0,46.47
34,0,31.61,0,31.61
35,0,28.15,0,28.15
36,0,28.15,0,28.15
37,0,27.87,0,27.87
38,0,25.92,0,25.92
39,0,28.14,0,28.14
40,0,28.15,0,28.15
41,0,61,0,61
42,0,68.47,0,68.47
43,0,69.81,0,69.81
44,0,68.69,0,68.69
45,0,68.46,0,68.46
46,0,68.44,0,68.44
47,0,66.99,0,66.99
48,0,61.9,0,61.9
49,0,65.79,0,65.79
50,0,62.79,0,62.79
51,0,60.59,0,60.59
52,0,59.3,0,59.3
53,0,63.2,0,63.2
54,0,70.31,0,70.31
55,0,72.39,0,72.39
56,0,68.29,0,68.29
57,0,40.84,0,40.84
58,0,33.89,0,33.89
59,0,34.87,0,34.87
60,0,36.56,0,36.56
61,0,36.56,0,36.56
62,0,36.56,0,36.56
63,0,36.56,0,36.56
64,0,43.16,0,43.16
65,0,71.81,0,71.81
66,0,75.03,0,75.03
67,0,78.95,0,78.95
68,0,75.56,0,75.56
69,0,75.03,0,75.03
70,0,75.03,0,75.03
71,0,74.63,0,74.63
72,0,71.36,0,71.36
73,0,68.34,0,68.34
74,0,64.23,0,64.23
75,0,60.16,0,60.16
76,0,58.9,0,58.9
77,0,58.67,0,58.67
78,0,64.42,0,64.42
