Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
824,0,0.608,0.058,0.02,0.089,0.18,0.085,0.551,0.152,0.197,0.051,0.302,0.416,0.489,0,0.847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,0.158,0.832,0.568,0,0.089,0.21,0.075,0.492,0.584,0.166,0.501,0.711,0.392,0.747,0.001,0.833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826,0.536,0.965,0.762,0,0.089,0.24,0.063,0.45,0.765,0.134,0.756,0.789,0.346,0.935,0.03,0.817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
827,0.682,1,0.737,0,0.089,0.27,0.057,0.405,0.906,0.105,0.724,0.761,0.32,1,0.052,0.808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
828,0.678,1,0.701,0,0.089,0.3,0.058,0.354,0.921,0.102,0.686,0.735,0.279,1,0.174,0.827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829,0.675,1,0.682,0,0.089,0.35,0.058,0.32,0.939,0.104,0.664,0.727,0.227,1,0.269,0.844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,0.618,0.994,0.706,0,0.089,0.35,0.062,0.312,0.936,0.105,0.691,0.739,0.202,0.98,0.13,0.873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,0.66,0.928,0.74,0,0.089,0.37,0.067,0.338,0.845,0.102,0.732,0.732,0.191,0.927,0.19,0.871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
832,0.62,0.757,0.735,0,0.089,0.39,0.086,0.422,0.635,0.107,0.724,0.695,0.176,0.768,0.027,0.852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,0.621,0.365,0.414,0,0.089,0.44,0.105,0.58,0.399,0.135,0.358,0.344,0.21,0.272,0.035,0.835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,0.368,0,0,0,0.089,0.49,0.112,0.683,0.027,0.145,0,0,0.301,0.006,0,0.831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
835,0.01,0,0,0,0.089,0.58,0.121,0.778,0,0.135,0,0,0.381,0,0,0.857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
836,0,0,0,0,0.089,0.68,0.146,0.825,0,0.133,0,0,0.468,0,0,0.882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,0,0,0,0,0.089,0.67,0.169,0.824,0,0.139,0,0,0.487,0,0,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
838,0,0,0,0,0.089,0.76,0.174,0.784,0,0.142,0,0,0.555,0,0,0.867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
839,0,0,0,0,0.089,0.75,0.183,0.713,0,0.147,0,0,0.571,0,0,0.855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,0,0,0,0.01,0.089,0.67,0.203,0.507,0,0.156,0,0,0.587,0,0,0.858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841,0,0,0,0.02,0.089,0.56,0.214,0.264,0,0.174,0,0,0.608,0,0,0.867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842,0,0,0,0.06,0.089,0.36,0.221,0.175,0,0.193,0,0,0.646,0,0,0.881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
843,0,0,0,0.1,0.089,0.23,0.218,0.145,0,0.2,0,0,0.612,0,0,0.892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
844,0,0,0,0.16,0.089,0.2,0.202,0.166,0,0.203,0,0,0.558,0,0,0.883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
845,0,0,0,0.29,0.089,0.21,0.181,0.182,0,0.21,0,0,0.52,0,0,0.866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
846,0,0,0,0.5,0.089,0.22,0.167,0.184,0,0.21,0,0,0.534,0,0,0.851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
847,0,0.224,0,0.65,0.089,0.24,0.153,0.167,0,0.214,0,0,0.583,0.02,0,0.844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
848,0,0.605,0.07,0.76,0.089,0.26,0.152,0.137,0.047,0.227,0.037,0.257,0.55,0.461,0.002,0.856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
849,0.158,0.828,0.608,0.76,0.089,0.28,0.152,0.075,0.224,0.212,0.533,0.629,0.429,0.74,0.386,0.869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
850,0.536,0.951,0.8,0.93,0.089,0.29,0.135,0.041,0.365,0.139,0.789,0.721,0.311,0.881,0.554,0.874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
851,0.682,0.986,0.778,1,0.089,0.27,0.106,0.03,0.422,0.11,0.761,0.715,0.242,0.87,0.36,0.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
852,0.678,1,0.739,1,0.089,0.24,0.083,0.019,0.444,0.103,0.718,0.693,0.15,0.95,0.344,0.847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
853,0.675,1,0.717,1,0.089,0.23,0.081,0.017,0.489,0.1,0.693,0.701,0.074,0.946,0.156,0.851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
854,0.618,0.978,0.743,1,0.089,0.19,0.084,0.021,0.415,0.1,0.722,0.709,0.051,0.907,0.121,0.847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
855,0.66,0.903,0.778,1,0.089,0.16,0.082,0.025,0.322,0.087,0.768,0.685,0.037,0.777,0.181,0.834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
856,0.62,0.758,0.774,1,0.089,0.11,0.085,0.034,0.277,0.081,0.76,0.609,0.017,0.664,0.015,0.824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
857,0.621,0.377,0.445,1,0.089,0.07,0.088,0.049,0.164,0.091,0.383,0.337,0.001,0.268,0.183,0.828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
858,0.368,0.001,0,1,0.089,0.04,0.084,0.08,0.007,0.086,0,0.002,0,0.006,0,0.847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
859,0.01,0,0,1,0.089,0.01,0.074,0.148,0,0.077,0,0,0,0,0,0.852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
860,0,0,0,1,0.089,0.01,0.071,0.241,0,0.112,0,0,0,0,0,0.856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
861,0,0,0,0.94,0.089,0.02,0.075,0.337,0,0.142,0,0,0,0,0,0.861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
862,0,0,0,0.67,0.089,0.03,0.079,0.445,0,0.152,0,0,0,0,0,0.867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
863,0,0,0,0.51,0.089,0.04,0.088,0.529,0,0.165,0,0,0,0,0,0.869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,0,0,0,0.4,0.089,0.05,0.101,0.626,0,0.188,0,0,0,0,0,0.864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865,0,0,0,0.34,0.089,0.06,0.144,0.739,0,0.23,0,0,0,0,0,0.851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
866,0,0,0,0.19,0.089,0.08,0.167,0.862,0,0.262,0,0,0,0,0,0.837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
867,0,0,0,0.06,0.089,0.13,0.164,0.935,0,0.232,0,0,0,0,0,0.827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
868,0,0,0,0,0.089,0.23,0.146,0.964,0,0.225,0,0,0,0,0,0.821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
869,0,0,0,0,0.089,0.35,0.13,0.973,0,0.218,0,0,0,0,0,0.814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
870,0,0,0,0,0.089,0.39,0.135,0.978,0,0.204,0,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
871,0,0.138,0,0.01,0.089,0.37,0.129,0.982,0,0.198,0,0,0,0.006,0,0.772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
872,0,0.499,0.068,0.14,0.089,0.36,0.128,0.976,0.127,0.183,0.058,0.253,0,0.208,0.114,0.741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
873,0.158,0.729,0.611,0.36,0.089,0.33,0.142,0.971,0.427,0.153,0.539,0.606,0,0.452,0.689,0.706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
874,0.536,0.867,0.811,0.58,0.089,0.31,0.137,0.963,0.632,0.131,0.8,0.709,0,0.688,0.835,0.663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
875,0.682,0.934,0.791,0.65,0.089,0.32,0.154,0.961,0.705,0.137,0.779,0.692,0,0.878,0.82,0.685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
876,0.678,0.945,0.756,0.85,0.089,0.35,0.216,0.945,0.782,0.168,0.738,0.651,0,0.895,0.621,0.661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
877,0.675,0.959,0.735,1,0.089,0.42,0.226,0.926,0.739,0.197,0.716,0.668,0,0.944,0.523,0.607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
878,0.618,0.906,0.534,1,0.089,0.55,0.225,0.913,0.809,0.197,0.46,0.632,0,0.843,0.752,0.556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
879,0.66,0.765,0.025,1,0.089,0.76,0.215,0.907,0.653,0.182,0.785,0.63,0,0.752,0.813,0.512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
880,0.62,0.614,0.137,1,0.089,0.93,0.173,0.942,0.562,0.161,0.761,0.61,0,0.6,0.702,0.409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881,0.621,0.273,0.018,1,0.089,0.96,0.137,0.967,0.373,0.155,0,0.325,0,0.214,0.342,0.342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
882,0.368,0,0,1,0.089,0.9,0.149,0.972,0.032,0.225,0,0.001,0,0.006,0,0.315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
883,0.01,0,0,1,0.089,0.75,0.143,0.973,0,0.215,0,0,0.002,0,0,0.316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884,0,0,0,1,0.089,0.55,0.14,0.973,0,0.206,0,0,0.042,0,0,0.321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
885,0,0,0,1,0.089,0.39,0.141,0.973,0,0.223,0,0,0.055,0,0,0.321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,0,0,0,1,0.089,0.29,0.133,0.972,0,0.187,0,0,0.046,0,0,0.334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
887,0,0,0,1,0.089,0.22,0.132,0.969,0,0.144,0,0,0.045,0,0,0.363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,0,0,0,1,0.089,0.21,0.148,0.964,0,0.19,0,0,0.055,0,0,0.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889,0,0,0,1,0.089,0.22,0.19,0.961,0,0.205,0,0,0.069,0,0,0.405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890,0,0,0,1,0.089,0.22,0.2,0.951,0,0.224,0,0,0.087,0,0,0.451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
891,0,0,0,1,0.089,0.2,0.203,0.935,0,0.257,0,0,0.116,0,0,0.504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
892,0,0,0,1,0.089,0.18,0.203,0.924,0,0.277,0,0,0.143,0,0,0.582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
893,0,0,0,1,0.089,0.2,0.201,0.933,0,0.285,0,0,0.14,0,0,0.638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
894,0,0,0,1,0.089,0.24,0.221,0.941,0,0.278,0,0,0.109,0,0,0.633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895,0,0.167,0,1,0.089,0.25,0.232,0.935,0,0.317,0,0,0.072,0.007,0,0.595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
896,0,0.512,0.088,1,0.089,0.24,0.267,0.905,0.011,0.336,0.072,0.271,0.059,0.24,0,0.555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
897,0.158,0.696,0.662,1,0.089,0.21,0.274,0.838,0.061,0.342,0.583,0.604,0.035,0.61,0.023,0.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
898,0.536,0.825,0.849,1,0.089,0.19,0.263,0.825,0.072,0.305,0.84,0.733,0.025,0.801,0.493,0.561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
899,0.682,0.911,0.824,1,0.089,0.16,0.255,0.836,0.023,0.297,0.811,0.713,0.028,0.945,0.246,0.571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,0.678,0.922,0.787,1,0.089,0.13,0.282,0.824,0.047,0.347,0.769,0.66,0.032,0.917,0.461,0.532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901,0.675,0.954,0.765,1,0.089,0.08,0.296,0.846,0.043,0.371,0.745,0.643,0.036,0.946,0.543,0.482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
902,0.618,0.889,0.79,1,0.089,0.06,0.287,0.864,0.028,0.406,0.772,0.626,0.054,0.753,0.522,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
903,0.66,0.732,0.827,1,0.089,0.06,0.254,0.854,0.027,0.448,0.812,0.609,0.114,0.65,0.775,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,0.62,0.583,0.823,1,0.089,0.09,0.221,0.864,0.039,0.507,0.813,0.596,0.205,0.577,0.681,0.219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
905,0.621,0.233,0.503,1,0.089,0.15,0.214,0.868,0.073,0.567,0.434,0.34,0.264,0.241,0.347,0.161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
906,0.368,0,0,1,0.089,0.22,0.234,0.824,0.003,0.655,0,0.007,0.344,0.007,0,0.109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
907,0.01,0,0,1,0.089,0.3,0.258,0.799,0,0.692,0,0,0.457,0,0,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
908,0,0,0,1,0.089,0.35,0.293,0.764,0,0.653,0,0,0.487,0,0,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,0,0,0,0.83,0.089,0.33,0.34,0.666,0,0.63,0,0,0.514,0,0,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
910,0,0,0,0.54,0.089,0.29,0.351,0.561,0,0.654,0,0,0.579,0,0,0.051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
911,0,0,0,0.44,0.089,0.27,0.363,0.479,0,0.657,0,0,0.613,0,0,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
912,0,0,0,0.44,0.089,0.26,0.364,0.373,0,0.625,0,0,0.585,0,0,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
913,0,0,0,0.36,0.089,0.26,0.321,0.286,0,0.54,0,0,0.5,0,0,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
914,0,0,0,0.26,0.089,0.28,0.325,0.335,0,0.44,0,0,0.388,0,0,0.069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
915,0,0,0,0.18,0.089,0.39,0.334,0.483,0,0.351,0,0,0.244,0,0,0.067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
916,0,0,0,0.17,0.089,0.52,0.316,0.519,0,0.31,0,0,0.172,0,0,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917,0,0,0,0.25,0.089,0.53,0.326,0.518,0,0.283,0,0,0.122,0,0,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
918,0,0,0,0.37,0.089,0.54,0.352,0.507,0,0.239,0,0,0.054,0,0,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
919,0,0.175,0,0.4,0.089,0.49,0.333,0.504,0,0.198,0,0,0.013,0.024,0,0.233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
920,0,0.557,0.02,0.27,0.089,0.38,0.29,0.474,0.022,0.171,0.013,0.322,0.001,0.451,0.208,0.289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921,0.158,0.789,0.263,0.2,0.089,0.44,0.246,0.428,0.044,0.137,0.296,0.719,0,0.68,0.738,0.357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
922,0.536,0.924,0.827,0.22,0.089,0.53,0.178,0.357,0.048,0.171,0.823,0.764,0,0.751,0.857,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
923,0.682,0.981,0.719,0.23,0.089,0.51,0.166,0.343,0.024,0.231,0.606,0.742,0,0.772,0.824,0.762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
924,0.678,0.996,0.673,0.18,0.089,0.41,0.176,0.366,0.032,0.277,0.591,0.718,0,0.806,0.618,0.792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
925,0.675,0.983,0.745,0.3,0.089,0.35,0.19,0.455,0.025,0.27,0.725,0.726,0,0.595,0.703,0.803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
926,0.618,0.898,0.77,0.61,0.089,0.38,0.211,0.627,0.082,0.23,0.754,0.705,0.001,0.468,0.608,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
927,0.66,0.674,0.605,0.93,0.089,0.48,0.194,0.766,0.067,0.181,0.586,0.719,0.019,0.307,0.553,0.783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
928,0.62,0.612,0.557,1,0.089,0.44,0.179,0.752,0.038,0.198,0.447,0.662,0.048,0.375,0.71,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
