Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,73033.701,16640.265762137326,0.0,19185.732000000004,1954.68,8921.62786604908,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,58506.501435305305,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,2298.5071824648226,0.0,12039.46,0.0,35341.698,28192.315505166287,0.0,0.0,0.0,0.0,0.0,0.0,-9.549694368615746e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9842794901924208e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,-2.3874235921539366e-12,178137.3210319539,0.0,0.0,-4.5838532969355583e-10,11287.386000000002,10706.856000000002
t2,0.0,73033.701,16640.265762137326,0.0,19185.732000000004,1954.68,8921.62786604908,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,69821.34285898684,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,2298.5071824648226,0.0,12039.46,0.0,35341.698,26061.653943771547,0.0,0.0,0.0,0.0,0.0,0.0,-1.360831447527744e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.2100721253082158e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,5.323954610503279e-10,178137.3210319539,0.0,0.0,-4.5838532969355583e-10,11287.386000000002,10706.856000000002
t3,0.0,73033.701,16640.265762137326,0.0,19185.732000000004,1954.68,8921.62786604908,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,63225.96489097004,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,2298.5071824648226,0.0,12039.460000000001,0.0,35341.698,25625.4241368835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,4.1541170503478497e-10,178137.3210319539,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,73033.701,16640.265762137326,0.0,19185.732000000004,1954.68,8921.62786604908,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,55523.27732703708,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,2298.5071824648226,0.0,12039.459999999963,0.0,35341.698,25625.424136883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874235921539366e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,4.1541170503478497e-10,178137.3210319539,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,0.0,73033.701,16640.265762137326,0.0,19185.732000000004,1954.68,8921.62786604908,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,41707.56281978973,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,2298.5071824648226,0.0,12039.46,0.0,35341.698,25841.57966607976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76019215764245e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,4.1541170503478497e-10,178137.3210319539,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,73033.701,16640.26576213733,0.0,19185.732000000004,1954.68,8921.627866049083,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,42683.91137359347,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,2298.5071824648226,0.0,12039.46,0.0,35341.698,25625.424136883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.565414878423326e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,4.1541170503478497e-10,178061.7105835907,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,0.0,73033.701,0.0,0.0,19185.732000000004,1954.68,2306.7233044289437,0.0,0.0,0.0,0.0,0.0,895.666610345921,0.0,29045.626800000002,0.0,0.0,0.0,0.0,2925.6617746887164,0.0,0.0,0.0,0.0,0.0,1149.2535912324113,0.0,12039.46,0.0,35341.698,25625.424136883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126124.83245201118,0.0,0.0,0.0,173321.78023636658,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1149.2535912324113,0.0,12039.46,0.0,35341.698,25625.424136883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94285.6563357774,0.0,0.0,0.0,133215.8504867879,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1149.2535912324113,0.0,12039.46,0.0,35341.698,25625.424136883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105902.51207245748,0.0,0.0,0.0,94674.95250107642,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1149.2535912324113,0.0,12039.46,0.0,35341.698,25625.424136883554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63062.41622600559,0.0,0.0,0.0,89068.66051597695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
